batch_id,scenario,scenario_family,profile,run_index,seed,topology_initial,topology_final_detected,steps,a,b,c,lambda_damping,alpha_cognition,mu_cognition,k_D,k_C,k_T,k_b,break_condition_margin,f_min,kappa_min_protected,psi_lambda,psi_weight_profile,psi_threshold,psi_w_t,psi_w_d,psi_w_g,psi_w_s,psi_w_regime,message_loss,final_T_mean,final_T_min,final_D_mean,final_C_mean,final_I_mean,final_S_network,final_G_formal,final_G_effective,collapse_share_peak,sustained_ignition,ignition_onset_step,trigger_A_count,trigger_A_first_step,trigger_A_source,collapse30_event_first_step,collapse40_event_first_step,cluster35_event_first_step,t_mean30_event_first_step,s_network35_event_first_step,trigger_A_lead_to_collapse30,trigger_A_lead_to_collapse40,trigger_A_lead_to_cluster35,trigger_A_lead_to_t_mean30,trigger_A_lead_to_s_network35,trigger_A_before_collapse30,trigger_A_false_positive_no_collapse30,trigger_B_count,trigger_B_first_step,trigger_C_count,trigger_D_count,false_stability_steps,async_false_stability_steps,final_hub1_S,final_hub2_S,final_hub3_S,min_hub1_S,min_hub2_S,min_hub3_S,external_intervention_count,resource_exhaustion_step,resource_floor_steps,max_unmet_recovery_demand,max_routing_delay_loss,routing_delay_steps,reclassification_latency_steps,star_adjacency_persist_steps,topology_wrong_monitoring_steps,centralizing_wrong_monitoring_steps,star_wrong_monitoring_steps,topology_false_stability_steps,max_wrong_monitoring_window,hub_degree_min,hub_degree_max,hub_degree_imbalance
grand_sim_v0_6,ring_baseline,baseline,low_stress,0,9800,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.0691,0.0,1.0,0.988253,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,1,9801,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.07038,0.0,1.0,0.988035,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,2,9802,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.071112,0.0,1.0,0.987911,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,3,9803,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.06904,0.0,1.0,0.988263,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,4,9804,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.070915,0.0,1.0,0.987944,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,5,9805,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.067043,0.0,1.0,0.988603,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,6,9806,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.068704,0.0,1.0,0.98832,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,7,9807,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.0682,0.0,1.0,0.988406,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,8,9808,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.069194,0.0,1.0,0.988237,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,low_stress,9,9809,ring_mesh,ring_mesh,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,1.0,1.0,0.070244,0.0,1.0,0.988059,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,0,9810,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.075822,0.0,1.0,0.98711,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,1,9811,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.075543,0.0,1.0,0.987158,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,2,9812,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.077422,0.0,1.0,0.986838,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,3,9813,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.077916,0.0,1.0,0.986754,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,4,9814,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.078955,0.0,1.0,0.986578,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,5,9815,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.076638,0.0,1.0,0.986972,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,6,9816,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.076218,0.0,1.0,0.987043,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,7,9817,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.072631,0.0,1.0,0.987653,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,8,9818,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.07882,0.0,1.0,0.986601,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,mid_stress,9,9819,ring_mesh,ring_mesh,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,1.0,1.0,0.076353,0.0,1.0,0.98702,1.0,1.0,0.0,0,,0,,,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,0,9820,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.087358,1.0,0.0,0.169549,0.0,0.0,1.0,1,37,122,38,C04_S_THRESHOLD,36,37,,38,44,-2,-1,,0,6,0,0,0,,0,116,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,1,9821,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.087932,1.0,0.0,0.169451,0.0,0.0,1.0,1,37,122,38,C04_S_THRESHOLD,36,37,,38,44,-2,-1,,0,6,0,0,0,,0,116,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,2,9822,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.088855,1.0,0.0,0.169295,0.0,0.0,1.0,1,41,120,40,C04_S_THRESHOLD,38,41,,41,47,-2,1,,1,7,0,0,0,,0,113,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,3,9823,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.090628,1.0,0.0,0.168993,0.0,0.0,1.0,1,37,122,38,C04_S_THRESHOLD,36,37,,39,45,-2,-1,,1,7,0,0,0,,0,116,1,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,4,9824,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.089307,1.0,0.0,0.169218,0.0,0.0,1.0,1,38,120,40,C04_S_THRESHOLD,37,38,,40,46,-3,-2,,0,6,0,0,0,,0,114,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,5,9825,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.087757,1.0,0.0,0.169481,0.0,0.0,1.0,1,39,120,40,C04_S_THRESHOLD,38,39,,40,46,-2,-1,,0,6,0,0,0,,0,116,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,6,9826,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.088596,1.0,0.0,0.169339,0.0,0.0,1.0,1,39,120,40,C04_S_THRESHOLD,38,39,,41,47,-2,-1,,1,7,0,0,0,,0,113,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,7,9827,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.090436,1.0,0.0,0.169026,0.0,0.0,1.0,1,40,120,40,C04_S_THRESHOLD,38,40,,41,47,-2,0,,1,7,0,0,0,,0,114,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,8,9828,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.091545,1.0,0.0,0.168837,0.0,0.0,1.0,1,41,118,42,C04_S_THRESHOLD,39,41,,43,49,-3,-1,,1,7,0,0,0,,0,112,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,ring_baseline,baseline,high_stress,9,9829,ring_mesh,ring_mesh,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.084237,1.0,0.0,0.17008,0.0,0.0,1.0,1,43,115,45,C04_S_THRESHOLD,42,43,,45,51,-3,-2,,0,6,0,0,0,,0,108,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,0,9830,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.676685,0.03,0.094535,0.0,0.814215,0.392523,0.977764,0.977764,0.333333,0,,72,79,C07_PSI_EXTENDED,99,,81,,82,20,,2,,3,1,0,0,,0,0,0,0,,,,,,,0,122,38,0.003249,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,1,9831,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.67669,0.03,0.094418,0.0,0.815538,0.393245,0.97605,0.97605,0.333333,0,,71,80,C07_PSI_EXTENDED,92,,81,,83,12,,1,,3,1,0,0,,0,0,0,0,,,,,,,0,125,35,0.003193,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,2,9832,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.676778,0.03,0.094131,0.0,0.815109,0.394633,0.965511,0.965511,0.333333,0,,70,79,C07_PSI_EXTENDED,100,,81,,82,21,,2,,3,1,0,0,,0,0,0,0,,,,,,,0,125,35,0.003195,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,3,9833,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.676724,0.03,0.098067,0.0,0.815679,0.391336,0.977778,0.977778,0.333333,0,,70,80,C07_PSI_EXTENDED,99,,81,,82,19,,1,,2,1,0,0,,0,0,0,0,,,,,,,0,129,31,0.003188,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,4,9834,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.677335,0.03,0.092754,0.0,0.816398,0.395692,0.964063,0.964063,0.333333,0,,71,78,C07_PSI_EXTENDED,90,,79,,81,12,,1,,3,1,0,0,,0,0,0,0,,,,,,,0,120,40,0.003178,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,5,9835,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.67715,0.03,0.096034,0.0,0.814608,0.391929,0.977921,0.977921,0.333333,0,,73,80,C07_PSI_EXTENDED,98,,82,,82,18,,2,,2,1,0,0,,0,0,0,0,,,,,,,0,125,35,0.003215,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,6,9836,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.676807,0.03,0.095682,0.0,0.814627,0.393157,0.972449,0.972449,0.333333,0,,75,78,C07_PSI_EXTENDED,96,,80,,81,18,,2,,3,1,0,0,,0,0,0,0,,,,,,,0,119,41,0.003213,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,7,9837,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.677057,0.03,0.103609,0.0,0.814382,0.39036,0.994362,0.994362,0.333333,0,,77,80,C07_PSI_EXTENDED,98,,82,,83,18,,2,,3,1,0,0,,0,0,0,0,,,,,,,0,132,28,0.003223,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,8,9838,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.67673,0.03,0.102157,0.0,0.814576,0.389421,0.98774,0.98774,0.333333,0,,71,79,C07_PSI_EXTENDED,98,,81,,82,19,,2,,3,1,0,0,,0,0,0,0,,,,,,,0,127,33,0.003243,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,low_stress,9,9839,federation,federation,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.03,0.676672,0.03,0.097521,0.0,0.814168,0.392052,0.977759,0.977759,0.333333,0,,72,81,C07_PSI_EXTENDED,98,,89,,84,17,,8,,3,1,0,0,,0,0,0,0,,,,,,,0,139,21,0.003224,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,0,9840,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.102483,0.0,0.787073,0.37634,1.0,1.0,0.333333,0,,104,56,C07_PSI_EXTENDED,67,,56,,57,11,,0,,1,1,0,0,,0,0,0,0,,,,,,,0,84,76,0.002664,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,1,9841,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.105716,8.2e-05,0.786119,0.372582,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,67,,55,,57,12,,0,,2,1,0,0,,0,0,0,0,,,,,,,0,83,77,0.002655,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,2,9842,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.107294,0.000101,0.785678,0.370267,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,66,,55,,57,11,,0,,2,1,0,0,,0,0,0,0,,,,,,,0,73,87,0.003092,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,3,9843,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.106136,8e-06,0.786363,0.373255,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,66,,55,,57,11,,0,,2,1,0,0,,0,0,0,0,,,,,,,0,76,84,0.002637,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,4,9844,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.108838,0.0,0.784951,0.369782,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,66,,55,,56,11,,0,,1,1,0,0,,0,0,0,0,,,,,,,0,73,87,0.003225,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,5,9845,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.112644,0.0,0.783954,0.370468,1.0,1.0,0.333333,0,,104,56,C07_PSI_EXTENDED,67,,56,,57,11,,0,,1,1,0,0,,0,0,0,0,,,,,,,0,86,74,0.002559,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,6,9846,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.104034,0.0,0.785985,0.372389,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,62,,55,,56,7,,0,,1,1,0,0,,0,0,0,0,,,,,,,0,71,89,0.003332,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,7,9847,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.107416,0.0,0.78451,0.371371,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,67,,55,,57,12,,0,,2,1,0,0,,0,0,0,0,,,,,,,0,77,83,0.002549,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,8,9848,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.108903,0.0,0.784005,0.367291,1.0,1.0,0.333333,0,,104,56,C07_PSI_EXTENDED,62,,56,,57,6,,0,,1,1,0,0,,0,0,0,0,,,,,,,0,80,80,0.002593,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,mid_stress,9,9849,federation,federation,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.06,0.676667,0.03,0.102784,0.0,0.785482,0.37217,1.0,1.0,0.333333,0,,105,55,C07_PSI_EXTENDED,65,,55,,57,10,,0,,2,1,0,0,,0,0,0,0,,,,,,,0,74,86,0.002825,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,high_stress,0,9850,federation,federation,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.09,0.03,0.03,0.121736,1.0,0.0,0.160979,0.0,0.0,1.0,1,28,141,19,C07_PSI_EXTENDED,27,28,25,29,29,8,9,6,10,10,1,0,0,,0,126,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
grand_sim_v0_6,federation_cluster_attack,federation,high_stress,1,9851,federation,federation,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,stability_heavy_no_regime,0.3,0.2,0.2,0.15,0.35,0.0,0.09,0.03,0.03,0.121551,1.0,0.0,0.160714,0.0,0.0,1.0,1,27,141,19,C07_PSI_EXTENDED,26,27,26,29,29,7,8,7,10,10,1,0,0,,0,126,0,0,,,,,,,0,,0,0.0,0.0,0,,0,0,0,0,0,0,,,
