batch_id,variant,weight_profile,psi_lambda,psi_threshold,scenario,profile,runs,positive_runs,negative_runs,detected_true_positive_rate,on_time_true_positive_rate,missed_detection_rate,false_positive_rate,avg_lead_steps,median_lead_steps,min_lead_steps,max_lead_steps,avg_lag_steps
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.9,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,26.4,26.0,22.0,29.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,25.2,25.0,24.0,27.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,55.2,60.0,11.0,61.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.2,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.6,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,21.0,21.0,20.0,23.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,14.0,14.0,13.0,15.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,24.0,24.0,19.0,26.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,13.5,14.0,10.0,15.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,13.8,14.0,13.0,15.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,21.1,21.0,20.0,23.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,11.0,11.0,8.0,12.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.22,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,14.5,15.0,13.0,16.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,16.7,16.0,16.0,18.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,10.5,11.0,9.0,11.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,21.0,21.0,17.0,23.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,11.6,12.0,8.0,13.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,10.5,10.0,9.0,12.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,17.9,18.0,17.0,20.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,9.5,10.0,7.0,11.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.24,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,10.9,11.0,10.0,12.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,13.5,13.0,12.0,15.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,8.1,8.0,7.0,9.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,18.4,19.0,14.0,21.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,10.0,10.0,7.0,12.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,8.1,8.0,7.0,9.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,15.3,15.0,14.0,17.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,8.2,8.0,6.0,9.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.26,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,8.3,8.0,7.0,10.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,11.1,11.0,10.0,12.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,6.2,6.0,5.0,7.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,15.8,16.0,12.0,18.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,8.6,9.0,5.0,10.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,6.2,6.0,5.0,7.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,13.4,13.0,12.0,15.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,7.1,7.0,5.0,8.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.28,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,6.4,6.0,5.0,8.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,9.2,9.0,8.0,10.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,4.7,5.0,3.0,6.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,13.2,14.0,9.0,16.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,7.2,7.0,4.0,9.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,4.7,5.0,4.0,6.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,11.2,11.0,10.0,13.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,5.8,6.0,3.0,7.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.3,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,5.1,5.0,4.0,6.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,7.7,7.0,6.0,9.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,3.3,3.0,2.0,4.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,8.6,9.0,5.0,11.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,2.3,2.0,0.0,4.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,3.3,3.0,2.0,4.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,7.6,7.0,6.0,10.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.32,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,3.6,3.0,2.0,5.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,6.0,6.0,5.0,7.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,2.2,2.0,1.0,3.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_cluster_attack,low_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,8.4
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.3
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,2.1,2.0,1.0,3.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,psi_corruption,low_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,4.4
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,psi_corruption,mid_stress,10,10,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.875
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.34,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,2.4,2.0,1.0,4.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,4.9,5.0,4.0,6.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,1.1,1.0,0.0,2.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,6.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,1.1,1.0,0.0,2.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,psi_corruption,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,6.4
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.36,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,1.4,1.0,0.0,3.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,3.3,3.0,2.0,4.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_bridge_stress,high_stress,10,10,0,1.0,0.9,0.0,0.0,0.333333,0.0,0.0,1.0,1.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,10.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,federation_cluster_attack,high_stress,10,10,0,1.0,0.8,0.0,0.0,0.5,1.0,0.0,1.0,1.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,psi_corruption,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.6
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.38,psi_corruption,high_stress,10,10,0,1.0,0.9,0.0,0.0,0.555556,0.0,0.0,2.0,1.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_bridge_stress,high_stress,10,10,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.142857
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,16.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,federation_cluster_attack,high_stress,10,10,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.333333
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,psi_corruption,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,16.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.4,psi_corruption,high_stress,10,10,0,1.0,0.5,0.0,0.0,0.2,0.0,0.0,1.0,1.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.6
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,26.1
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.8
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,psi_corruption,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,25.1
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.42,psi_corruption,high_stress,10,10,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.555556
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,async_message_loss,high_stress,10,10,0,1.0,0.6,0.0,0.0,0.333333,0.0,0.0,1.0,1.25
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_cluster_attack,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,40.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,3.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,psi_corruption,mid_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,37.8
