run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
61,102,small-world,500,True,True,0.54,1.0,1.0,0,1,1.0,0.8,25,20,0.05,0.326,0.262,6,0,0.0,,0,0.324,0.262,0.324,100,0,,False,True,0.0,none,0,0,0
62,103,small-world,500,False,False,0.417,1.0,1.0,0,1,1.0,0.788,33,26,0.05,0.222,0.184,6,0,0.0,,0,0.222,0.184,0.222,100,0,,False,True,0.0,none,0,0,0
63,104,small-world,500,False,False,0.309,1.0,1.0,0,1,1.0,0.833,42,35,0.05,0.151,0.129,6,0,0.0,,0,0.151,0.129,0.151,100,0,,False,True,0.0,none,0,0,0
64,105,small-world,500,False,False,0.44,1.0,1.0,0,1,1.0,0.781,32,25,0.05,0.235,0.194,6,0,0.0,,0,0.233,0.194,0.233,100,0,,False,True,0.0,none,0,0,0
65,106,small-world,500,False,False,0.27,1.0,1.0,0,1,1.0,0.844,45,38,0.05,0.109,0.085,6,0,0.0,,0,0.109,0.085,0.109,100,0,,False,True,0.0,none,0,0,0
66,107,small-world,500,False,False,0.433,1.0,1.0,0,1,1.0,0.865,37,32,0.05,0.252,0.204,6,0,0.0,,0,0.248,0.202,0.248,100,0,,False,True,0.0,none,0,0,0
67,108,small-world,500,False,False,0.316,1.0,1.0,0,1,1.0,0.805,41,33,0.05,0.164,0.139,6,0,0.0,,0,0.157,0.138,0.157,100,0,,False,True,0.0,none,0,0,0
68,109,small-world,500,False,False,0.314,1.0,1.0,0,1,1.0,0.756,41,31,0.05,0.138,0.115,6,0,0.0,,0,0.138,0.115,0.138,100,0,,False,True,0.0,none,0,0,0
69,110,small-world,500,True,True,0.569,1.0,1.0,0,1,1.0,0.783,23,18,0.05,0.332,0.267,6,0,0.0,,0,0.328,0.266,0.328,100,0,,False,True,0.0,none,0,0,0
70,111,small-world,500,False,False,0.485,1.0,1.0,0,1,1.0,0.786,28,22,0.05,0.283,0.229,6,0,0.0,,0,0.282,0.225,0.282,100,0,,False,True,0.0,none,0,0,0
71,112,small-world,500,False,False,0.466,1.0,1.0,0,1,1.0,0.767,30,23,0.05,0.276,0.234,6,0,0.0,,0,0.276,0.234,0.276,100,0,,False,True,0.0,none,0,0,0
72,113,small-world,500,False,False,0.243,1.0,1.0,0,1,1.0,0.844,45,38,0.05,0.111,0.088,6,0,0.0,,0,0.111,0.088,0.111,100,0,,False,True,0.0,none,0,0,0
73,114,small-world,500,False,False,0.419,1.0,1.0,0,1,1.0,0.788,33,26,0.05,0.191,0.153,6,0,0.0,,0,0.191,0.153,0.191,100,0,,False,True,0.0,none,0,0,0
74,115,small-world,500,False,False,0.288,1.0,1.0,0,1,1.0,0.841,44,37,0.05,0.124,0.102,6,0,0.0,,0,0.124,0.102,0.124,100,0,,False,True,0.0,none,0,0,0
75,116,small-world,500,False,False,0.369,1.0,1.0,0,1,1.0,0.85,40,34,0.05,0.196,0.152,6,0,0.0,,0,0.191,0.152,0.191,100,0,,False,True,0.0,none,0,0,0
76,117,small-world,500,False,False,0.354,1.0,1.0,0,1,1.0,0.865,37,32,0.05,0.14,0.108,6,0,0.0,,0,0.14,0.108,0.14,100,0,,False,True,0.0,none,0,0,0
77,118,small-world,500,False,False,0.462,1.0,1.0,0,1,1.0,0.765,34,26,0.05,0.279,0.236,6,0,0.0,,0,0.254,0.217,0.254,100,0,,False,True,0.0,none,0,0,0
78,119,small-world,500,False,False,0.401,1.0,1.0,0,1,1.0,0.757,37,28,0.05,0.24,0.207,6,0,0.0,,0,0.234,0.201,0.234,100,0,,False,True,0.0,none,0,0,0
79,120,small-world,500,False,False,0.346,1.0,1.0,0,1,1.0,0.75,36,27,0.05,0.149,0.117,6,0,0.0,,0,0.149,0.117,0.149,100,0,,False,True,0.0,none,0,0,0
80,121,small-world,500,False,False,0.19,1.0,1.0,0,1,1.0,0.769,52,40,0.05,0.056,0.046,6,0,0.0,,0,0.056,0.046,0.056,100,0,,False,True,0.0,none,0,0,0
81,122,small-world,500,False,False,0.378,1.0,1.0,0,1,1.0,0.838,37,31,0.05,0.177,0.142,6,0,0.0,,0,0.173,0.138,0.173,100,0,,False,True,0.0,none,0,0,0
82,123,small-world,500,False,False,0.399,1.0,1.0,0,1,1.0,0.811,37,30,0.05,0.229,0.192,6,0,0.0,,0,0.229,0.192,0.229,100,0,,False,True,0.0,none,0,0,0
83,124,small-world,500,False,False,0.234,1.0,1.0,0,1,1.0,0.851,47,40,0.05,0.071,0.058,6,0,0.0,,0,0.071,0.058,0.071,100,0,,False,True,0.0,none,0,0,0
84,125,small-world,500,False,False,0.454,1.0,1.0,0,1,1.0,0.848,33,28,0.05,0.25,0.198,6,0,0.0,,0,0.249,0.198,0.249,100,0,,False,True,0.0,none,0,0,0
85,126,small-world,500,False,False,0.363,1.0,1.0,0,1,1.0,0.789,38,30,0.05,0.157,0.122,6,0,0.0,,0,0.157,0.122,0.157,100,0,,False,True,0.0,none,0,0,0
86,127,small-world,500,False,False,0.3,1.0,1.0,0,1,1.0,0.805,41,33,0.05,0.159,0.135,6,0,0.0,,0,0.154,0.135,0.154,100,0,,False,True,0.0,none,0,0,0
87,128,small-world,500,False,False,0.336,1.0,1.0,0,1,1.0,0.881,42,37,0.05,0.176,0.141,6,0,0.0,,0,0.175,0.141,0.175,100,0,,False,True,0.0,none,0,0,0
88,129,small-world,500,False,False,0.352,1.0,1.0,0,1,1.0,0.846,39,33,0.05,0.172,0.141,6,0,0.0,,0,0.172,0.141,0.172,100,0,,False,True,0.0,none,0,0,0
89,130,small-world,500,False,False,0.297,1.0,1.0,0,1,1.0,0.756,41,31,0.05,0.147,0.119,6,0,0.0,,0,0.147,0.119,0.147,100,0,,False,True,0.0,none,0,0,0
90,131,small-world,500,False,False,0.155,1.0,1.0,0,1,1.0,0.885,52,46,0.05,0.017,0.01,6,0,0.0,,0,0.017,0.01,0.017,100,0,,False,True,0.0,none,0,0,0
91,132,small-world,500,False,False,0.338,1.0,1.0,0,1,1.0,0.868,38,33,0.05,0.149,0.12,6,0,0.0,,0,0.149,0.12,0.149,100,0,,False,True,0.0,none,0,0,0
92,133,small-world,500,False,False,0.281,1.0,1.0,0,1,1.0,0.767,43,33,0.05,0.1,0.075,6,0,0.0,,0,0.1,0.075,0.1,100,0,,False,True,0.0,none,0,0,0
93,134,small-world,500,False,False,0.305,1.0,1.0,0,1,1.0,0.85,40,34,0.05,0.103,0.078,6,0,0.0,,0,0.103,0.078,0.103,100,0,,False,True,0.0,none,0,0,0
94,135,small-world,500,False,False,0.316,1.0,1.0,0,1,1.0,0.744,43,32,0.05,0.176,0.145,6,0,0.0,,0,0.176,0.145,0.176,100,0,,False,True,0.0,none,0,0,0
95,136,small-world,500,False,False,0.306,1.0,1.0,0,1,1.0,0.818,44,36,0.05,0.172,0.149,6,0,0.0,,0,0.171,0.149,0.171,100,0,,False,True,0.0,none,0,0,0
96,137,small-world,500,False,False,0.323,1.0,1.0,0,1,1.0,0.897,39,35,0.05,0.152,0.127,6,0,0.0,,0,0.152,0.127,0.152,100,0,,False,True,0.0,none,0,0,0
97,138,small-world,500,False,False,0.439,1.0,1.0,0,1,1.0,0.821,28,23,0.05,0.197,0.158,6,0,0.0,,0,0.197,0.158,0.197,100,0,,False,True,0.0,none,0,0,0
98,139,small-world,500,False,False,0.191,1.0,1.0,0,1,1.0,0.796,49,39,0.05,0.045,0.034,6,0,0.0,,0,0.045,0.034,0.045,100,0,,False,True,0.0,none,0,0,0
99,140,small-world,500,False,False,0.371,1.0,1.0,0,1,1.0,0.821,39,32,0.05,0.231,0.198,6,0,0.0,,0,0.231,0.197,0.231,100,0,,False,True,0.0,none,0,0,0
100,141,small-world,500,False,False,0.346,1.0,1.0,0,1,1.0,0.865,37,32,0.05,0.156,0.124,6,0,0.0,,0,0.156,0.124,0.156,100,0,,False,True,0.0,none,0,0,0
