run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
14,55,federation,500,True,True,0.59,1.0,1.0,0,1,1.0,0.75,16,12,0.2,0.293,0.249,6,0,0.0,,0,0.293,0.249,0.293,100,0,,False,True,0.0,none,0,0,0
15,56,federation,500,True,True,0.578,1.0,1.0,0,1,1.0,0.65,20,13,0.2,0.31,0.266,6,0,0.0,,0,0.309,0.266,0.309,100,0,,False,True,0.0,none,0,0,0
16,57,federation,500,True,True,0.801,1.0,1.0,0,1,1.0,0.286,7,2,0.2,0.509,0.427,6,0,0.0,,0,0.472,0.389,0.472,100,0,,False,True,0.0,none,0,0,0
17,58,federation,500,False,False,0.415,1.0,1.0,0,1,1.0,0.812,32,26,0.2,0.182,0.149,6,0,0.0,,0,0.182,0.149,0.182,100,0,,False,True,0.0,none,0,0,0
18,59,federation,500,True,True,0.784,1.0,1.0,0,1,1.0,0.375,8,3,0.2,0.477,0.402,6,0,0.0,,0,0.423,0.349,0.423,100,0,,False,True,0.0,none,0,0,0
19,60,federation,500,True,True,0.708,1.0,1.0,0,1,1.0,0.636,11,7,0.2,0.399,0.345,6,0,0.0,,0,0.399,0.345,0.399,100,0,,False,True,0.0,none,0,0,0
20,61,federation,500,True,True,0.533,1.0,1.0,0,1,1.0,0.8,25,20,0.2,0.238,0.196,6,0,0.0,,0,0.238,0.196,0.238,100,0,,False,True,0.0,none,0,0,0
21,62,federation,500,True,True,0.624,1.0,1.0,0,1,1.0,0.824,17,14,0.2,0.332,0.277,6,0,0.0,,0,0.332,0.277,0.332,100,0,,False,True,0.0,none,0,0,0
22,63,federation,500,True,True,0.639,1.0,1.0,0,1,1.0,0.588,17,10,0.2,0.344,0.289,6,0,0.0,,0,0.343,0.289,0.343,100,0,,False,True,0.0,none,0,0,0
23,64,federation,500,True,True,0.669,1.0,1.0,0,1,1.0,0.6,15,9,0.2,0.346,0.281,6,0,0.0,,0,0.344,0.281,0.344,100,0,,False,True,0.0,none,0,0,0
24,65,federation,500,True,True,0.551,1.0,1.0,0,2,0.985,0.682,22,15,0.2,0.252,0.206,6,0,0.0,,0,0.252,0.206,0.252,100,0,,False,True,0.0,none,0,0,0
25,66,federation,500,True,True,0.682,1.0,1.0,0,2,0.986,0.636,11,7,0.2,0.358,0.286,6,0,0.0,,0,0.354,0.283,0.354,100,0,,False,True,0.0,none,0,0,0
26,67,federation,500,True,True,0.527,1.0,1.0,0,1,1.0,0.81,21,17,0.2,0.238,0.196,6,0,0.0,,0,0.238,0.196,0.238,100,0,,False,True,0.0,none,0,0,0
27,68,federation,500,True,True,0.661,1.0,1.0,0,1,1.0,0.714,14,10,0.2,0.352,0.296,6,0,0.0,,0,0.352,0.296,0.352,100,0,,False,True,0.0,none,0,0,0
28,69,federation,500,False,False,0.368,1.0,1.0,0,1,1.0,0.774,31,24,0.2,0.095,0.07,6,0,0.0,,0,0.095,0.07,0.095,100,0,,False,True,0.0,none,0,0,0
29,70,federation,500,True,True,0.535,1.0,1.0,0,2,0.985,0.773,22,17,0.2,0.251,0.215,6,0,0.0,,0,0.251,0.215,0.251,100,0,,False,True,0.0,none,0,0,0
30,71,federation,500,True,True,0.631,1.0,1.0,0,1,1.0,0.615,13,8,0.2,0.306,0.251,6,0,0.0,,0,0.306,0.251,0.306,100,0,,False,True,0.0,none,0,0,0
31,72,federation,500,True,True,0.73,1.0,1.0,0,1,1.0,0.5,10,5,0.2,0.416,0.337,6,0,0.0,,0,0.415,0.337,0.415,100,0,,False,True,0.0,none,0,0,0
32,73,federation,500,True,True,0.628,1.0,1.0,0,1,1.0,0.864,22,19,0.2,0.381,0.32,6,0,0.0,,0,0.369,0.306,0.369,100,0,,False,True,0.0,none,0,0,0
33,74,federation,500,False,False,0.497,1.0,1.0,0,1,1.0,0.889,27,24,0.2,0.286,0.246,6,0,0.0,,0,0.286,0.246,0.286,100,0,,False,True,0.0,none,0,0,0
34,75,federation,500,True,True,0.558,1.0,1.0,0,1,1.0,0.739,23,17,0.2,0.281,0.238,6,0,0.0,,0,0.278,0.235,0.278,100,0,,False,True,0.0,none,0,0,0
35,76,federation,500,True,True,0.673,1.0,1.0,0,1,1.0,0.625,16,10,0.2,0.37,0.309,6,0,0.0,,0,0.367,0.307,0.367,100,0,,False,True,0.0,none,0,0,0
36,77,federation,500,False,False,0.287,1.0,1.0,0,1,1.0,0.821,39,32,0.2,0.053,0.038,6,0,0.0,,0,0.053,0.038,0.053,100,0,,False,True,0.0,none,0,0,0
37,78,federation,500,True,True,0.642,1.0,1.0,0,1,1.0,0.684,19,13,0.2,0.399,0.339,6,0,0.0,,0,0.388,0.33,0.388,100,0,,False,True,0.0,none,0,0,0
38,79,federation,500,True,True,0.555,1.0,1.0,0,1,1.0,0.773,22,17,0.2,0.28,0.243,6,0,0.0,,0,0.28,0.243,0.28,100,0,,False,True,0.0,none,0,0,0
39,80,federation,500,True,True,0.537,1.0,1.0,0,1,1.0,0.727,22,16,0.2,0.224,0.187,6,0,0.0,,0,0.224,0.187,0.224,100,0,,False,True,0.0,none,0,0,0
40,81,federation,500,True,True,0.594,1.0,1.0,0,1,1.0,0.864,22,19,0.2,0.345,0.29,6,0,0.0,,0,0.341,0.283,0.341,100,0,,False,True,0.0,none,0,0,0
41,82,federation,500,True,True,0.691,1.0,1.0,0,1,1.0,0.75,12,9,0.2,0.388,0.319,6,0,0.0,,0,0.388,0.319,0.388,100,0,,False,True,0.0,none,0,0,0
42,83,federation,500,True,True,0.558,1.0,1.0,0,1,1.0,0.737,19,14,0.2,0.285,0.233,6,0,0.0,,0,0.285,0.233,0.285,100,0,,False,True,0.0,none,0,0,0
43,84,federation,500,True,True,0.578,1.0,1.0,0,1,1.0,0.7,20,14,0.2,0.288,0.247,6,0,0.0,,0,0.288,0.247,0.288,100,0,,False,True,0.0,none,0,0,0
44,85,federation,500,True,True,0.578,1.0,1.0,0,1,1.0,0.688,16,11,0.2,0.235,0.19,6,0,0.0,,0,0.235,0.19,0.235,100,0,,False,True,0.0,none,0,0,0
45,86,federation,500,False,False,0.461,1.0,1.0,0,1,1.0,0.8,30,24,0.2,0.221,0.194,6,0,0.0,,0,0.221,0.194,0.221,100,0,,False,True,0.0,none,0,0,0
46,87,federation,500,True,True,0.611,1.0,1.0,0,1,1.0,0.737,19,14,0.2,0.341,0.293,6,0,0.0,,0,0.338,0.292,0.338,100,0,,False,True,0.0,none,0,0,0
47,88,federation,500,False,False,0.451,1.0,1.0,0,1,1.0,0.75,28,21,0.2,0.156,0.132,6,0,0.0,,0,0.156,0.129,0.156,100,0,,False,True,0.0,none,0,0,0
48,89,federation,500,True,True,0.606,1.0,1.0,0,1,1.0,0.588,17,10,0.2,0.325,0.287,6,0,0.0,,0,0.325,0.286,0.325,100,0,,False,True,0.0,none,0,0,0
49,90,federation,500,True,True,0.514,1.0,1.0,0,2,0.985,0.708,24,17,0.2,0.218,0.183,6,0,0.0,,0,0.218,0.183,0.218,100,0,,False,True,0.0,none,0,0,0
50,91,federation,500,False,False,0.472,1.0,1.0,0,1,1.0,0.591,22,13,0.2,0.123,0.087,6,0,0.0,,0,0.123,0.087,0.123,100,0,,False,True,0.0,none,0,0,0
51,92,federation,500,True,True,0.632,1.0,1.0,0,1,1.0,0.692,13,9,0.2,0.325,0.265,6,0,0.0,,0,0.325,0.265,0.325,100,0,,False,True,0.0,none,0,0,0
52,93,federation,500,False,False,0.363,1.0,1.0,0,1,1.0,0.818,33,27,0.2,0.092,0.081,6,0,0.0,,0,0.092,0.081,0.092,100,0,,False,True,0.0,none,0,0,0
53,94,federation,500,True,True,0.709,1.0,1.0,0,1,1.0,0.375,8,3,0.2,0.351,0.286,6,0,0.0,,0,0.351,0.286,0.351,100,0,,False,True,0.0,none,0,0,0
54,95,federation,500,True,True,0.6,1.0,1.0,0,1,1.0,0.765,17,13,0.2,0.288,0.228,6,0,0.0,,0,0.287,0.228,0.287,100,0,,False,True,0.0,none,0,0,0
55,96,federation,500,False,False,0.278,1.0,1.0,0,1,1.0,0.791,43,34,0.2,0.075,0.059,6,0,0.0,,0,0.075,0.059,0.075,100,0,,False,True,0.0,none,0,0,0
56,97,federation,500,False,False,0.357,1.0,1.0,0,1,1.0,0.735,34,25,0.2,0.134,0.118,6,0,0.0,,0,0.134,0.118,0.134,100,0,,False,True,0.0,none,0,0,0
57,98,federation,500,True,True,0.548,1.0,1.0,0,1,1.0,0.762,21,16,0.2,0.197,0.142,6,0,0.0,,0,0.197,0.142,0.197,100,0,,False,True,0.0,none,0,0,0
58,99,federation,500,True,True,0.503,1.0,1.0,0,2,0.985,0.696,23,16,0.2,0.226,0.198,6,0,0.0,,0,0.226,0.198,0.226,100,0,,False,True,0.0,none,0,0,0
59,100,federation,500,False,False,0.432,1.0,1.0,0,1,1.0,0.733,30,22,0.2,0.185,0.141,6,0,0.0,,0,0.185,0.141,0.185,100,0,,False,True,0.0,none,0,0,0
60,101,federation,500,True,True,0.546,1.0,1.0,0,1,1.0,0.846,26,22,0.2,0.333,0.285,6,0,0.0,,0,0.322,0.277,0.322,100,0,,False,True,0.0,none,0,0,0
61,102,federation,500,True,True,0.673,1.0,1.0,0,2,0.985,0.824,17,14,0.2,0.405,0.345,6,0,0.0,,0,0.403,0.343,0.403,100,0,,False,True,0.0,none,0,0,0
62,103,federation,500,True,True,0.618,1.0,1.0,0,1,1.0,0.714,14,10,0.2,0.239,0.192,6,0,0.0,,0,0.239,0.192,0.239,100,0,,False,True,0.0,none,0,0,0
63,104,federation,500,True,True,0.522,1.0,1.0,0,1,1.0,0.684,19,13,0.2,0.234,0.192,6,0,0.0,,0,0.234,0.192,0.234,100,0,,False,True,0.0,none,0,0,0
64,105,federation,500,True,True,0.749,1.0,1.0,0,1,1.0,0.667,6,4,0.2,0.401,0.326,6,0,0.0,,0,0.401,0.326,0.401,100,0,,False,True,0.0,none,0,0,0
65,106,federation,500,False,False,0.481,1.0,1.0,0,1,1.0,0.455,22,10,0.2,0.155,0.116,6,0,0.0,,0,0.155,0.116,0.155,100,0,,False,True,0.0,none,0,0,0
66,107,federation,500,True,True,0.61,1.0,1.0,0,1,1.0,0.533,15,8,0.2,0.265,0.218,6,0,0.0,,0,0.265,0.218,0.265,100,0,,False,True,0.0,none,0,0,0
67,108,federation,500,True,True,0.514,1.0,1.0,0,1,1.0,0.75,24,18,0.2,0.182,0.136,6,0,0.0,,0,0.182,0.136,0.182,100,0,,False,True,0.0,none,0,0,0
68,109,federation,500,True,True,0.733,1.0,1.0,0,1,1.0,0.429,7,3,0.2,0.38,0.304,6,0,0.0,,0,0.376,0.303,0.376,100,0,,False,True,0.0,none,0,0,0
69,110,federation,500,False,False,0.439,1.0,1.0,0,1,1.0,0.889,27,24,0.2,0.17,0.146,6,0,0.0,,0,0.17,0.146,0.17,100,0,,False,True,0.0,none,0,0,0
70,111,federation,500,True,True,0.696,1.0,1.0,0,1,1.0,0.455,11,5,0.2,0.426,0.36,6,0,0.0,,0,0.419,0.348,0.419,100,0,,False,True,0.0,none,0,0,0
71,112,federation,500,True,True,0.608,1.0,1.0,0,1,1.0,0.818,22,18,0.2,0.375,0.327,6,0,0.0,,0,0.364,0.313,0.364,100,0,,False,True,0.0,none,0,0,0
72,113,federation,500,False,False,0.429,1.0,1.0,0,1,1.0,0.828,29,24,0.2,0.178,0.141,6,0,0.0,,0,0.177,0.141,0.177,100,0,,False,True,0.0,none,0,0,0
73,114,federation,500,True,True,0.541,1.0,1.0,0,1,1.0,0.833,18,15,0.2,0.211,0.165,6,0,0.0,,0,0.211,0.165,0.211,100,0,,False,True,0.0,none,0,0,0
74,115,federation,500,True,True,0.648,1.0,1.0,0,1,1.0,0.667,12,8,0.2,0.265,0.212,6,0,0.0,,0,0.265,0.212,0.265,100,0,,False,True,0.0,none,0,0,0
75,116,federation,500,False,False,0.264,1.0,1.0,0,1,1.0,0.769,39,30,0.2,0.038,0.033,6,0,0.0,,0,0.038,0.033,0.038,100,0,,False,True,0.0,none,0,0,0
76,117,federation,500,True,True,0.778,1.0,1.0,0,2,0.986,0.636,11,7,0.2,0.472,0.4,6,0,0.0,,0,0.436,0.367,0.436,100,0,,False,True,0.0,none,0,0,0
77,118,federation,500,True,True,0.56,1.0,1.0,0,1,1.0,0.762,21,16,0.2,0.272,0.226,6,0,0.0,,0,0.272,0.226,0.272,100,0,,False,True,0.0,none,0,0,0
78,119,federation,500,True,True,0.731,1.0,1.0,0,3,0.972,0.571,14,8,0.2,0.443,0.388,6,0,0.0,,0,0.389,0.328,0.389,100,0,,False,True,0.0,none,0,0,0
79,120,federation,500,True,True,0.765,1.0,1.0,0,1,1.0,0.375,8,3,0.2,0.485,0.418,6,0,0.0,,0,0.439,0.363,0.439,100,0,,False,True,0.0,none,0,0,0
80,121,federation,500,True,True,0.563,1.0,1.0,0,1,1.0,0.556,18,10,0.2,0.264,0.224,6,0,0.0,,0,0.264,0.224,0.264,100,0,,False,True,0.0,none,0,0,0
81,122,federation,500,True,True,0.651,1.0,1.0,0,1,1.0,0.875,16,14,0.2,0.328,0.271,6,0,0.0,,0,0.328,0.268,0.328,100,0,,False,True,0.0,none,0,0,0
82,123,federation,500,False,False,0.444,1.0,1.0,0,1,1.0,0.781,32,25,0.2,0.237,0.204,6,0,0.0,,0,0.237,0.204,0.237,100,0,,False,True,0.0,none,0,0,0
83,124,federation,500,True,True,0.783,1.0,1.0,0,1,1.0,0.4,5,2,0.2,0.401,0.322,6,0,0.0,,0,0.401,0.322,0.401,100,0,,False,True,0.0,none,0,0,0
84,125,federation,500,True,True,0.781,1.0,1.0,0,1,1.0,0.167,6,1,0.2,0.423,0.348,6,0,0.0,,0,0.402,0.333,0.402,100,0,,False,True,0.0,none,0,0,0
85,126,federation,500,True,True,0.624,1.0,1.0,0,1,1.0,0.75,16,12,0.2,0.346,0.3,6,0,0.0,,0,0.339,0.296,0.339,100,0,,False,True,0.0,none,0,0,0
86,127,federation,500,False,False,0.428,1.0,1.0,0,1,1.0,0.758,33,25,0.2,0.213,0.18,6,0,0.0,,0,0.213,0.18,0.213,100,0,,False,True,0.0,none,0,0,0
87,128,federation,500,True,True,0.551,1.0,1.0,0,1,1.0,0.684,19,13,0.2,0.222,0.18,6,0,0.0,,0,0.222,0.18,0.222,100,0,,False,True,0.0,none,0,0,0
88,129,federation,500,True,True,0.647,1.0,1.0,0,1,1.0,0.667,15,10,0.2,0.381,0.326,6,0,0.0,,0,0.381,0.326,0.381,100,0,,False,True,0.0,none,0,0,0
89,130,federation,500,True,True,0.551,1.0,1.0,0,1,1.0,0.727,22,16,0.2,0.274,0.234,6,0,0.0,,0,0.274,0.234,0.274,100,0,,False,True,0.0,none,0,0,0
90,131,federation,500,True,True,0.639,1.0,1.0,0,1,1.0,0.7,20,14,0.2,0.324,0.267,6,0,0.0,,0,0.324,0.267,0.324,100,0,,False,True,0.0,none,0,0,0
91,132,federation,500,True,True,0.601,1.0,1.0,0,1,1.0,0.611,18,11,0.2,0.259,0.204,6,0,0.0,,0,0.259,0.204,0.259,100,0,,False,True,0.0,none,0,0,0
92,133,federation,500,False,False,0.466,1.0,1.0,0,1,1.0,0.724,29,21,0.2,0.21,0.175,6,0,0.0,,0,0.21,0.175,0.21,100,0,,False,True,0.0,none,0,0,0
93,134,federation,500,True,True,0.545,1.0,1.0,0,1,1.0,0.68,25,17,0.2,0.271,0.223,6,0,0.0,,0,0.271,0.223,0.271,100,0,,False,True,0.0,none,0,0,0
94,135,federation,500,True,True,0.51,1.0,1.0,0,1,1.0,0.68,25,17,0.2,0.265,0.232,6,0,0.0,,0,0.262,0.228,0.262,100,0,,False,True,0.0,none,0,0,0
95,136,federation,500,True,True,0.597,1.0,1.0,0,1,1.0,0.667,18,12,0.2,0.278,0.229,6,0,0.0,,0,0.278,0.229,0.278,100,0,,False,True,0.0,none,0,0,0
96,137,federation,500,True,True,0.72,1.0,1.0,0,1,1.0,0.286,7,2,0.2,0.359,0.29,6,0,0.0,,0,0.354,0.289,0.354,100,0,,False,True,0.0,none,0,0,0
97,138,federation,500,True,True,0.762,1.0,1.0,0,2,0.986,0.571,7,4,0.2,0.406,0.327,6,0,0.0,,0,0.401,0.322,0.401,100,0,,False,True,0.0,none,0,0,0
98,139,federation,500,False,False,0.468,1.0,1.0,0,1,1.0,0.781,32,25,0.2,0.254,0.219,6,0,0.0,,0,0.25,0.219,0.25,100,0,,False,True,0.0,none,0,0,0
99,140,federation,500,False,False,0.48,1.0,1.0,0,1,1.0,0.786,28,22,0.2,0.19,0.155,6,0,0.0,,0,0.19,0.155,0.19,100,0,,False,True,0.0,none,0,0,0
100,141,federation,500,True,True,0.562,1.0,1.0,0,1,1.0,0.778,18,14,0.2,0.23,0.191,6,0,0.0,,0,0.23,0.191,0.23,100,0,,False,True,0.0,none,0,0,0
