run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
13,54,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.01,0.01,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
14,55,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.918,61,56,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
15,56,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.833,60,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
16,57,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.873,63,55,0.0,0.008,0.005,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
17,58,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
18,59,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
19,60,federation,500,False,False,0.086,1.0,1.0,0,1,1.0,0.864,59,51,0.0,0.002,0.0,6,0,0.0,,0,0.002,0.0,0.002,100,0,,False,True,0.0,none,0,0,0
20,61,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.857,63,54,0.0,0.002,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
21,62,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.887,62,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
22,63,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.82,61,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
23,64,federation,500,False,False,0.056,1.0,1.0,0,1,1.0,0.877,65,57,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
24,65,federation,500,False,False,0.064,1.0,1.0,0,2,0.986,0.873,63,55,0.0,0.003,0.002,6,0,0.0,,0,0.003,0.002,0.003,100,0,,False,True,0.0,none,0,0,0
25,66,federation,500,False,False,0.068,1.0,1.0,0,2,0.985,0.9,60,54,0.0,0.0,0.002,6,0,0.0,,0,0.0,0.002,0.0,100,0,,False,True,0.0,none,0,0,0
26,67,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.763,59,45,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
27,68,federation,500,False,False,0.062,1.0,1.0,0,1,1.0,0.919,62,57,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
