run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,small-world,500,False,False,0.124,1.0,1.0,0,1,1.0,0.825,57,47,0.0,0.011,0.009,6,0,0.0,,0,0.011,0.009,0.011,100,0,,False,True,0.0,none,0,0,0
2,43,small-world,500,False,False,0.102,1.0,1.0,0,1,1.0,0.914,58,53,0.0,0.009,0.002,6,0,0.0,,0,0.008,0.002,0.008,100,0,,False,True,0.0,none,0,0,0
3,44,small-world,500,False,False,0.058,1.0,1.0,0,1,1.0,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
4,45,small-world,500,False,False,0.059,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.005,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
5,46,small-world,500,False,False,0.151,1.0,1.0,0,1,1.0,0.83,53,44,0.0,0.03,0.029,6,0,0.0,,0,0.03,0.029,0.03,100,0,,False,True,0.0,none,0,0,0
6,47,small-world,500,False,False,0.058,1.0,1.0,0,1,1.0,0.857,63,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
7,48,small-world,500,False,False,0.057,1.0,1.0,0,1,1.0,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
8,49,small-world,500,False,False,0.057,1.0,1.0,0,1,1.0,0.841,63,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
9,50,small-world,500,False,False,0.064,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
10,51,small-world,500,False,False,0.071,1.0,1.0,0,1,1.0,0.814,59,48,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
11,52,small-world,500,False,False,0.075,1.0,1.0,0,1,1.0,0.864,59,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
12,53,small-world,500,False,False,0.058,1.0,1.0,0,1,1.0,0.855,62,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
13,54,small-world,500,False,False,0.06,1.0,1.0,0,1,1.0,0.871,62,54,0.0,0.009,0.005,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
