disturbance_level,coupling_delay,k_t_star,threshold_found,node_b_failure_rate,node_b_final_stability,node_b_final_trust,node_a_final_stability,node_a_final_trust
0.2,0,0.1,True,0.0,0.9795008069042487,0.999738399583044,0.9981842450053489,0.999681555411503
0.2,1,0.1,True,0.0,0.9477820987218675,0.989573466666078,0.9966498141555536,0.9992753972835663
0.2,2,0.1,True,0.0,0.9483527264175591,0.9911126631589063,0.9967745780907885,0.9992563478292855
0.4,0,0.1,True,0.0,0.9795008069042639,0.9997383995830444,0.9981842450053501,0.999681555411503
0.4,1,0.1,True,0.0,0.947782098847423,0.9895734667761262,0.9966498141724174,0.9992753972835576
0.4,2,0.1,True,0.0,0.9483527264107827,0.9911126631570836,0.9967745780905494,0.9992563478290831
0.6,0,0.1,True,0.0,0.9795008069042768,0.9997383995830453,0.998184245005351,0.999681555411503
0.6,1,0.1,True,0.0,0.9477820991292774,0.9895734670211066,0.996649814210033,0.9992753972835382
0.6,2,0.1,True,0.0,0.9483527267628113,0.9911126635432064,0.9967745781303747,0.9992563478292853
