step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_effective_info,stable_share
19,0.8583492516916928,0.6140231428735647,0.6637746828215418,0.8515984251188333,0.10999999999999999,0.071,0.6429871500000001,0.75
20,0.8581302382995251,0.6095068798353385,0.6703793366942613,0.8595067821944781,0.095,0.074,0.6429021,0.75
21,0.8565424982810537,0.5919338469550773,0.6768479434270348,0.8818743725371287,0.16999999999999998,0.119,0.64162635,0.75
22,0.8551173861300978,0.5967427513598884,0.6831975771669512,0.8836380200343731,0.095,0.061,0.64327065,0.8
23,0.852334999065843,0.6044133519668745,0.689419753039723,0.8812953353418737,0.125,0.08099999999999999,0.6427036500000001,0.7
24,0.8542347342724932,0.6119005469344624,0.695520514033032,0.8881552962885173,0.095,0.075,0.64287375,0.7
25,0.8510822461915343,0.5997879670836761,0.701499494908014,0.9018830502689582,0.13999999999999999,0.09,0.6424485000000001,0.7
26,0.8538742399877781,0.6196514556632666,0.7073633525867609,0.8993987023937343,0.11000000000000001,0.072,0.6429588,0.7
27,0.8466570088023244,0.5900922165347808,0.7131090317570902,0.8974627312207095,0.13999999999999999,0.096,0.6422784,0.7
28,0.8479241944345208,0.598135242128876,0.7187443406642627,0.8959148248451196,0.095,0.076,0.6428454,0.65
29,0.8516414769894572,0.6048051586451171,0.724265008845577,0.9125102650937444,0.16999999999999998,0.10899999999999999,0.64190985,0.65
30,0.8518803219248221,0.6222554202641627,0.7296739135503717,0.9209934373245756,0.16999999999999998,0.13799999999999998,0.6410877,0.7
31,0.8428282795793415,0.5699323446415804,0.7349857960852034,0.9181174028352886,0.08,0.059,0.6433273500000001,0.75
32,0.8431869719327862,0.5492369662210892,0.7401921743607461,0.9283541878188075,0.095,0.06899999999999999,0.64304385,0.7
33,0.8330427903284301,0.5118430268708887,0.7452942816986592,0.9451174480337523,0.125,0.087,0.6425335500000001,0.7
34,0.8282132226877194,0.5012278700539748,0.7503006341995409,0.9415551983504946,0.065,0.046,0.6436959000000001,0.65
35,0.8277100105903392,0.5178633359673916,0.7552044444839638,0.9413661447712359,0.11000000000000001,0.08499999999999999,0.64259025,0.65
36,0.8244275797840434,0.5061172221605168,0.7600143430211826,0.9382523816484512,0.08,0.062,0.6432423,0.6
37,0.8202686618132192,0.5112431032288222,0.7647229979050821,0.9350989154540056,0.16999999999999998,0.128,0.6413712,0.6
38,0.818953089861221,0.5115654552637868,0.7693455701556118,0.9313082183280942,0.095,0.065,0.64315725,0.6
39,0.8156403207013943,0.5129101031931154,0.7738729064064116,0.9262956883228659,0.13999999999999999,0.10999999999999999,0.6418815,0.6
40,0.8158348832120547,0.5362542194481711,0.7783133989739002,0.9221012838226545,0.125,0.089,0.6424768500000001,0.6
41,0.8180615175418362,0.5583399921718118,0.7826666925548768,0.9203162438476516,0.125,0.089,0.6424768500000001,0.6
42,0.8195501590913785,0.5438264615661872,0.7869353312555318,0.9219467203689181,0.10999999999999999,0.07999999999999999,0.6427320000000001,0.6
43,0.816636387292409,0.5411519184610755,0.7911174126322108,0.9186030374466473,0.13999999999999999,0.10999999999999999,0.6418815,0.6
44,0.8177236708822964,0.5519295309093183,0.7952214040687794,0.9153962142749508,0.095,0.065,0.64315725,0.6
45,0.8216759018726071,0.5384328026575549,0.7992443277392531,0.9206328339790322,0.095,0.06999999999999999,0.6430155000000001,0.65
46,0.8292329838863489,0.5619634304136686,0.8031897561207826,0.9262945660549496,0.065,0.052000000000000005,0.6435258,0.65
47,0.8280816544220597,0.5588234416601732,0.8070542978650218,0.9222279171269301,0.10999999999999999,0.092,0.6423918000000001,0.6
48,0.8259901562050727,0.544154488501483,0.8108434480110572,0.9225571062638895,0.11000000000000001,0.086,0.6425619,0.6
49,0.8290814698196755,0.5554766869746361,0.814561322460316,0.9219484158935289,0.065,0.047,0.6436675500000001,0.6
50,0.8299873193357412,0.5652306990344051,0.8182035201365329,0.9217087687317992,0.10999999999999999,0.07999999999999999,0.6427320000000001,0.6
51,0.8310650291715556,0.5518574924695818,0.8217768098127181,0.9247715794649963,0.065,0.046,0.6436959000000001,0.65
52,0.8342639281923129,0.5509355695171992,0.8252797888285451,0.9289545140507667,0.065,0.047,0.6436675500000001,0.6
53,0.83541159401781,0.5612346916170944,0.8287121335166228,0.9265120912640332,0.095,0.071,0.6429871500000001,0.6
54,0.8338890813415984,0.557938630043624,0.832074209764597,0.9272201449216073,0.13999999999999999,0.10999999999999999,0.6418815,0.6
55,0.8323009160382533,0.5369126406637272,0.8353731507013302,0.9289918413870618,0.095,0.06999999999999999,0.6430155000000001,0.65
56,0.8223005212648721,0.5104096036308021,0.8386050428773363,0.9279276691817259,0.13999999999999999,0.10200000000000001,0.6421083000000001,0.7
57,0.828019172347987,0.5238801506018428,0.8417767826629359,0.9342159127652865,0.08,0.054000000000000006,0.6434691000000001,0.7
58,0.8205168079596794,0.489087972039952,0.8448856526947693,0.9305206655124717,0.095,0.062,0.6432423,0.75
59,0.8151611908421994,0.5037546227763591,0.8479330417825321,0.9267724680092678,0.095,0.06799999999999999,0.6430722,0.75
60,0.8113611250158559,0.507051275756013,0.8509168105404422,0.9214042655861909,0.16999999999999998,0.126,0.6414279,0.7
61,0.8085811429466216,0.4960434073537542,0.8538445067665474,0.917400588110952,0.125,0.087,0.64253355,0.7
62,0.8086797067429676,0.498018262538418,0.8567163247915806,0.9165201812061042,0.08,0.061,0.64327065,0.65
63,0.8096902493271305,0.5104236668063694,0.8595294596519507,0.9152368267077596,0.13999999999999999,0.098,0.6422217000000001,0.6
64,0.8101672113312963,0.5097984458032482,0.8622871246216752,0.9151617523022338,0.125,0.10200000000000001,0.6421083000000001,0.55
65,0.8048218571264449,0.47413413355713957,0.8649923503740897,0.9134620966784572,0.095,0.073,0.64293045,0.5
66,0.8006635287258377,0.47620146696952076,0.8676444344013478,0.9105879989269108,0.095,0.073,0.64293045,0.5
67,0.7942035751986269,0.4896600183783833,0.870244364835402,0.9073097812763844,0.095,0.074,0.6429021,0.45
68,0.7928033645988147,0.4888887452231514,0.872790408400627,0.9109457622095618,0.13999999999999999,0.125,0.6414562500000001,0.45
69,0.8093031781079508,0.5006816204901923,0.8752873609105732,0.9421201954186701,0.125,0.10899999999999999,0.64190985,0.5
70,0.8143290311714269,0.5012005345944718,0.8777369447876741,0.9436785029043767,0.095,0.078,0.6427887,0.55
71,0.8155686658863404,0.512434844256747,0.8801359706814234,0.9453567630482425,0.155,0.125,0.6414562500000001,0.6
72,0.8191751358988295,0.5173482542071779,0.8824899620846279,0.9432735724779902,0.11000000000000001,0.08499999999999999,0.64259025,0.65
73,0.8248710611438866,0.50648877645469,0.8847993731191126,0.9500385193946922,0.065,0.052000000000000005,0.6435258,0.65
74,0.8237848427043859,0.5076502221725627,0.8870623698648015,0.9474637194018672,0.11000000000000001,0.073,0.64293045,0.65
75,0.8185802096267529,0.5077417048601245,0.8892791813333307,0.9419169237092984,0.13999999999999999,0.10899999999999999,0.64190985,0.65
76,0.8234481643836741,0.5202776416361361,0.89145318664093,0.9422374637083262,0.125,0.094,0.6423351,0.65
77,0.832670594109312,0.5323257967558714,0.8935849217813709,0.9488481135961869,0.11000000000000001,0.08499999999999999,0.64259025,0.65
78,0.8386490067763029,0.5452057675705757,0.895676602042253,0.9513204739979699,0.065,0.045,0.6437242500000001,0.7
79,0.8358942914613514,0.5449456602995597,0.8977260149738562,0.9468084484469997,0.11000000000000001,0.071,0.6429871500000001,0.75
80,0.8351338344629425,0.5562779735348778,0.8997347759346681,0.9421881468146059,0.125,0.07999999999999999,0.6427320000000001,0.75
81,0.8320513770348826,0.5434735735797,0.9017044672283616,0.9380056579467511,0.11000000000000001,0.071,0.6429871500000001,0.75
82,0.8321405584294643,0.5432567951084923,0.9036355892761547,0.9354078530217796,0.095,0.06799999999999999,0.6430722,0.75
83,0.8292582989458384,0.5434640837890932,0.9055274197710699,0.9305643651022996,0.13999999999999999,0.101,0.6421366500000001,0.75
84,0.8347678540018825,0.5665593193752272,0.9073833956868139,0.9291165603006221,0.095,0.06899999999999999,0.64304385,0.7
85,0.8258091560097013,0.5183204497650621,0.9092024374982521,0.925090374804908,0.125,0.08099999999999999,0.6427036500000001,0.7
86,0.8304965884870994,0.54219195411482,0.9109852114338196,0.9252877832484376,0.13999999999999999,0.095,0.64230675,0.75
87,0.8336891537763436,0.5555248928880108,0.9127349498546046,0.9225644584952872,0.065,0.043,0.64378095,0.8
88,0.8358977963387509,0.5666144061767457,0.9144496256270986,0.9194049347977131,0.095,0.061,0.64327065,0.8
89,0.8420636761510434,0.5768426854570271,0.9161306827092874,0.9246151790858335,0.08,0.059,0.6433273500000001,0.75
90,0.8484380795310017,0.5986397668900066,0.9177789214848829,0.9295731489515984,0.08,0.053000000000000005,0.6434974500000001,0.75
91,0.8529846132992255,0.5978268041219409,0.9193941387994489,0.9386774017300658,0.11000000000000001,0.071,0.6429871500000001,0.75
92,0.8495700077710066,0.5826073931348447,0.9209777623983995,0.9347469294551018,0.095,0.06699999999999999,0.64310055,0.8
93,0.850626896636361,0.5918988279084999,0.9225299711932793,0.9351196608618266,0.11000000000000001,0.076,0.6428454,0.8
94,0.8483498486311596,0.5655489732510811,0.9240522830860881,0.9322863914853803,0.08,0.057999999999999996,0.6433557000000001,0.8
95,0.8483495037371606,0.5758593888731487,0.9255441003311458,0.9302222621385521,0.11000000000000001,0.076,0.6428454,0.8
96,0.8568998672441841,0.5988039965939354,0.9270079435928379,0.9352956412543326,0.05,0.033999999999999996,0.6440361,0.8
97,0.8612268689365145,0.6198940703811823,0.928442448441061,0.9337655251441183,0.08,0.052000000000000005,0.6435258,0.8
98,0.8592192650823378,0.6154407867123373,0.9298482127751779,0.9299367718326833,0.10999999999999999,0.06999999999999999,0.6430155,0.8
99,0.8576685201219958,0.6114659907274717,0.9312266296211638,0.9265228917223549,0.095,0.061,0.64327065,0.8
