test_name,scenario,stable_run_rate,failure_rate,recovered_run_rate,avg_final_stability,avg_min_stability,avg_final_trust,avg_min_trust,avg_final_disturbance,avg_max_disturbance,avg_final_cognitive_distortion,avg_max_cognitive_distortion,trust_first_rate,disturbance_first_rate,cognition_first_rate,tie_first_rate,no_stressor_rate,note
constraint_activation,baseline_integrated,1.0,0.0,0.0,0.9993450715287562,0.8769991954455596,0.9775907605097391,0.794013917195905,0.1764884737888635,0.44983458746281435,0.17221021684947727,0.2378178199643409,0.0,0.3,0.0,0.0,0.7,Reference integrated v1.2 control regime.
constraint_activation,capacity_060,1.0,0.0,0.0,0.9880574484815969,0.8695553565765752,0.9302997731349434,0.7422966007167096,0.19787131423093676,0.4784197858341006,0.20155497196659006,0.28085243112766384,0.1,0.5,0.0,0.05,0.35,Reduced control capacity to expose structural dependence.
constraint_activation,capacity_040,0.65,0.05,0.35,0.9433553546451735,0.8167157365392805,0.8414564753510048,0.6404592294257698,0.21909196018920118,0.5056771142816832,0.23723355589352896,0.3251007972139804,0.15,0.6,0.0,0.15,0.1,Strongly reduced control capacity to force visible failure modes.
constraint_activation,smoothing_low,1.0,0.0,0.0,0.9995413201788571,0.8771487238503737,0.9825237384631054,0.8025090484582436,0.16775639730316225,0.44207112661385894,0.1572792207616965,0.2272281346414609,0.0,0.3,0.0,0.0,0.7,Reduced smoothing to test whether overreaction returns.
constraint_activation,disturbance_high,0.1,0.05,0.9,0.905157244299146,0.733999509117617,0.7742826898918447,0.5060285415215603,0.30179123314786516,0.8393335432846298,0.22058849922318208,0.3487433072694372,0.0,0.95,0.0,0.05,0.0,Raised shock frequency and magnitude to reactivate latent structure.
constraint_activation,combined_constraint,0.0,0.85,0.6,0.5314100484763478,0.3239176629986047,0.2534716273109678,0.03198682302739579,0.4451079038376527,0.9771515439628395,0.39083728085300484,0.5645345956552869,0.0,0.9,0.0,0.1,0.0,"Low capacity, low smoothing, and high disturbance combined."
