disturbance_level,coupling_delay,k_t_star,threshold_found,node_b_failure_rate,node_b_final_stability,node_b_final_trust,node_a_final_stability,node_a_final_trust
0.2,0,0.05,True,0.0,0.9885651215278601,0.9874460158104276,0.9994762550287908,0.9980441794623518
0.2,1,0.05,True,0.0,0.9844308510300482,0.9828999694586074,0.9993502520950308,0.9977918039702368
0.2,2,0.05,True,0.0,0.9845830366225552,0.9831242451308511,0.9993161999232948,0.9977235414664243
0.4,0,0.05,True,0.0,0.9885651215283495,0.9874460158114223,0.9994762550287908,0.9980441794623518
0.4,1,0.05,True,0.0,0.9844308510335498,0.9828999694648592,0.9993502520950305,0.9977918039702367
0.4,2,0.05,True,0.0,0.9845830366281078,0.983124245140389,0.999316199923294,0.9977235414664232
0.6,0,0.05,True,0.0,0.9885651215284579,0.9874460158116486,0.9994762550287908,0.9980441794623518
0.6,1,0.05,True,0.0,0.9844308510350164,0.982899969467802,0.9993502520950305,0.9977918039702367
0.6,2,0.05,True,0.0,0.984583036635707,0.9831242451540761,0.9993161999232936,0.9977235414664225
