step,avg_trust,avg_trust_filtered,avg_disturbance,avg_disturbance_filtered,avg_stability,avg_cognitive_distortion,avg_cognitive_distortion_filtered,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
0,0.7597974009560763,0.7533662493439126,0.20755080994410635,0.19930110802030598,0.8636041722254812,0.1916205787738902,0.1908955510775024,0.0,0.0,0.0,0.0,0.0,1.0,0.1
1,0.7157632600404968,0.7191094513860941,0.22824018967022583,0.23352682690638665,0.8632594835543509,0.2227659874321437,0.22493277662806413,0.0,0.0,0.0,0.0,0.0,1.0,0.05
2,0.6702540429378808,0.6713003146416742,0.23659853586525154,0.23789462239278034,0.8959198028409485,0.25326992134113335,0.2547070843431026,0.0,0.0,0.0,0.8,0.8,1.0,0.1
3,0.6598030695527498,0.6642798641637331,0.2503379731765704,0.2507872849646136,0.9020916439715612,0.27236831336902095,0.2726757563249276,0.06554307116104868,0.09363295880149812,0.3745318352059924,0.4662921348314607,1.0,1.0,0.15
4,0.6556286485616953,0.6606939440136141,0.23821763569026627,0.24150052184282716,0.8969195843678923,0.2571476190600651,0.25619685509165885,0.08390109426112928,0.249666988159579,0.3605489940392246,0.30588292354006713,1.0,0.95,0.05
5,0.6744150422163725,0.6760196372572828,0.23134345169823986,0.23735746021466708,0.8879585858322872,0.25038934981543187,0.25261839803728403,0.07742521749629502,0.2103581784644779,0.5570237117451425,0.1551928922940845,1.0,0.95,0.05
6,0.6848006720369043,0.6884151006901665,0.22217113057520105,0.22252259734857627,0.8855523069093019,0.23255444711370785,0.22376558753928255,0.0817878729002187,0.2722802645750269,0.46640974349305797,0.17952211903169646,1.0,0.95,0.1
7,0.691710142391295,0.6897757505597747,0.219327643376264,0.22451926441431672,0.8920177985641269,0.2307005135567619,0.22799950882887582,0.06112453479580088,0.18171076416954252,0.4408350583067846,0.31632964272787195,1.0,0.95,0.05
8,0.6807579993919436,0.6820729330287574,0.22117290817843377,0.22018945307956767,0.9028138965100855,0.21622256512099797,0.2204070748605001,0.03909118808779414,0.2533980666960326,0.2821021083150723,0.4254086369011009,1.0,0.95,0.0
9,0.6699905939390558,0.6641015453998125,0.23493633412137002,0.23990937730310152,0.9064935690900032,0.2190612590304284,0.210885115894289,0.02921172686264665,0.25972508512354836,0.28313727275275075,0.4279259152610543,1.0,0.95,0.1
10,0.6600118774632088,0.6550241424447181,0.23684722880902848,0.23296223840358024,0.9060530211872628,0.20606133804960805,0.20186284856688247,0.05734024724319618,0.3008121846004058,0.2702922609190089,0.3605553072373891,0.9890000000000001,0.95,0.1
11,0.6548897604672456,0.6592856303848483,0.22737281728717998,0.2298725373322395,0.9075960620652161,0.2084485022874198,0.21031136725984467,0.06339480671602188,0.23945604364375755,0.27572397497453816,0.4018451746656823,0.98042,0.95,0.05
12,0.6631737669728176,0.6619370982250585,0.21583983911662705,0.22099260474388127,0.9018386878866519,0.2104746159298821,0.20470647361825894,0.0822795617426941,0.24845266808741417,0.39285728325511543,0.2501380869147763,0.9737275999999999,0.95,0.0
13,0.6700686797573265,0.6629133385752551,0.19524128625143555,0.20114423366680687,0.9075317414248687,0.20599584780647082,0.20861297424615444,0.0661851600714628,0.21016226542533692,0.34814039459948837,0.3755121799037119,1.0,0.95,0.0
14,0.667794558124284,0.6701137689840401,0.21574245116670682,0.21841590728529042,0.9100796986307638,0.19288662420890554,0.19700523319793123,0.05977438316764662,0.2827251529357738,0.2777469480145674,0.3797535158820121,1.0,0.9,0.1
15,0.6641661528976706,0.6643196126453536,0.21756280278185441,0.2128305375285398,0.910436012701575,0.18079536152042525,0.1860221030926535,0.05658740961054981,0.34061108367506243,0.24222960044849368,0.3605719062658941,1.0,0.85,0.1
16,0.6639307148981779,0.6634552571456375,0.20422950321624506,0.20211192360978703,0.9130801048580912,0.1818047466286331,0.17771690115063604,0.03785192376807061,0.25900593842924013,0.2677633028570383,0.42437883494565093,0.9890000000000001,0.9,0.0
17,0.6589116198129725,0.6577345750848408,0.21051298541435598,0.20458116612213645,0.9118030366308943,0.1799659564472064,0.1730542246862366,0.06235804879838726,0.30658040031002004,0.23366636284272588,0.3778151880488668,0.98042,0.85,0.05
18,0.6631839475643896,0.6601064547402327,0.22831552311046582,0.23974611579943966,0.9080310939077785,0.17850451994576083,0.17844008683735685,0.043287939662580585,0.2482338814959252,0.33692355189549683,0.3342822269459974,0.9627276,0.85,0.1
19,0.6680164994010187,0.6727529967522321,0.23222998750711038,0.2301458706622644,0.9054010009592627,0.1880007246683642,0.18856300084316455,0.04228791855325894,0.2463010565639095,0.3657514177554509,0.32607960712738066,0.98042,0.85,0.05
20,0.6690110704267052,0.6677974347088682,0.21446175203849274,0.2131443796567664,0.9031461846614954,0.19270475433028025,0.19069872367879465,0.07608116631730527,0.2536222619886933,0.3213657713931074,0.31165840030089403,0.9627276,0.85,0.0
21,0.6683856041317978,0.6682952147662874,0.20884996251283536,0.20775762499413628,0.904191914760837,0.18991398647484115,0.19036708331538227,0.08982312486357702,0.2909351784577649,0.29300194554769676,0.32623975113096126,1.0,0.9,0.05
22,0.6703975417017356,0.6603377919005118,0.21376932268666465,0.21523324277040942,0.9053270317352308,0.1838030718292732,0.184772355656049,0.06312601602457951,0.2854382540005468,0.30162099048812246,0.33881473948675117,0.9889999999999999,0.9,0.05
23,0.6738783647737063,0.679845289522899,0.20022862922912502,0.19561376638176883,0.9074761088482463,0.1852956693961902,0.19872552733350807,0.06014479130536436,0.2756464913883637,0.31539423551933077,0.3182344817869411,0.9694200000000001,0.95,0.05
24,0.6708707215654652,0.6776900994644037,0.21475520849311933,0.21632983487249907,0.9071835043013181,0.1873631849864964,0.1891346737283432,0.05635990496133721,0.3049595263733695,0.2874289504210338,0.3316716182442595,0.98042,0.95,0.1
25,0.6702161906632096,0.6667786997861179,0.23373036400924585,0.22807012551313358,0.9054381517682144,0.1899660548795454,0.19461415171091373,0.05489024957436252,0.2934602250771616,0.34841008322860295,0.29223944211987296,0.9889999999999999,0.95,0.1
26,0.6638865203443353,0.6647076113773642,0.2238145539614374,0.21758937874130665,0.9083612241469619,0.17605333306268467,0.16802061694760498,0.03772866998262963,0.3587170083983488,0.23801939681667297,0.36553492480234856,1.0,0.95,0.0
27,0.6669104631993004,0.6665585110878627,0.22295590235524845,0.22716054164285904,0.9094612140570144,0.1818385651425882,0.1778577300149523,0.03678015902686802,0.2979113225478191,0.3112175001892135,0.35409101823609934,1.0,0.95,0.05
28,0.6597109966072241,0.6588833500811705,0.27780609167518305,0.27801139126287205,0.9013078819755481,0.1922190695167352,0.1851804262803702,0.08576785843251715,0.3167519786206127,0.324274662098153,0.2732055008487172,1.0,0.9,0.25
29,0.6464833974025537,0.638007190724546,0.2638960735894672,0.25426687091346,0.9010928986774394,0.1964499562044713,0.1986802376753474,0.06928764689441917,0.2859898017042316,0.23786262555104218,0.40685992585030695,1.0,0.95,0.05
30,0.6367819589597892,0.6308900964336985,0.2588928072903084,0.2549656809554151,0.8954451979821642,0.19247842909378546,0.19839818087704358,0.06113613352391993,0.36867513463182433,0.24804215626323445,0.3221465755810212,1.0,0.9,0.05
31,0.6300933611130077,0.6234397223085424,0.24296834001423145,0.2478801176256368,0.8903560599074879,0.19350476308375547,0.1875879792815599,0.1240063074087235,0.3136331698260607,0.24562917482160912,0.3057313479436067,0.9890000000000001,0.9,0.05
32,0.6365278101932598,0.6373281437333703,0.23393346850697946,0.23338618928791358,0.8860685668534799,0.19714063107635196,0.20416008633848542,0.09640011380660726,0.2883616575935038,0.336702011569216,0.27853621703067294,1.0,0.85,0.05
33,0.6468805946594754,0.6477455736076169,0.22210092742609294,0.2229053985775158,0.8838650527973997,0.19091356470834506,0.18805488129501055,0.07882189173778001,0.2962935274094047,0.35239781489161776,0.2614867659611975,0.9890000000000001,0.85,0.05
34,0.6549220295299402,0.6557830543841264,0.21020940824498138,0.2122096433581802,0.8853424030469306,0.18859322395324835,0.19397535661436824,0.0950360961686169,0.2550152131196135,0.3395295761282751,0.2798391145834945,0.9694200000000001,0.9,0.05
35,0.6598534661605002,0.6608392302467861,0.21633337419485574,0.2067070392508729,0.886058942494911,0.18543646618711015,0.18314915690128844,0.06710953498692387,0.32762014308799636,0.32328834250179417,0.2709819794232856,0.9890000000000001,0.95,0.05
36,0.6557092333448808,0.6692515069044893,0.22698505815604034,0.23107183117257574,0.8902789856416069,0.1863730538214297,0.18595385713549067,0.05359113176544883,0.2943384632652296,0.2713512816252498,0.35871912334407174,0.978,0.95,0.1
37,0.6518566126351294,0.6588089370617818,0.22595733668344925,0.2239982439545601,0.8915708518819139,0.1844901526589266,0.1880338760600758,0.054878262337243314,0.3585207070717277,0.2708520496102094,0.3047489809808196,0.9890000000000001,0.95,0.05
38,0.646236779545629,0.6471635682121356,0.22083076543685806,0.21916143305268126,0.8930063063080551,0.17353422337621255,0.17717956998242446,0.062078953533567426,0.3858070118433868,0.22463889199217305,0.32747514263087274,1.0,0.9,0.0
39,0.6447931871024826,0.6453052581916016,0.22247846980379787,0.22503965136534027,0.8911763614137443,0.15802660602314722,0.15905028398274063,0.057503905737764406,0.4354433284377007,0.21821788721719435,0.2888348786073404,1.0,0.9,0.05
40,0.6486557653092417,0.6508932202398926,0.23797979313493728,0.23892752413331636,0.8909912202345316,0.16937752814268403,0.16813229367716595,0.054395047286428765,0.3387751513464853,0.2889229221398244,0.3179068792272616,1.0,0.85,0.1
41,0.6501454921968628,0.6546300608994107,0.24023584345252086,0.24298675737751965,0.8896161867812085,0.1762411447275836,0.16933429972284997,0.08147632635063509,0.324560120201176,0.29854256956665887,0.2844209838815301,0.9890000000000001,0.9,0.1
42,0.6380410347516998,0.6327114924483082,0.28896408602255735,0.2904824141577289,0.8859312130835034,0.19269443483710574,0.19399845515173123,0.07791764800417607,0.2758414902231664,0.2757519118451264,0.3399089499275311,0.9694200000000001,0.9,0.25
43,0.6312012223857048,0.6370077875906229,0.26642796322654866,0.26893358731216166,0.8804889827860455,0.19294421158322822,0.20099849200560413,0.0672760265649903,0.3168768885595348,0.27754739093785685,0.29244729393761804,0.9541476,0.9,0.05
44,0.6264675077415434,0.6206043028025853,0.28702917967269226,0.29345777676461937,0.8732103766403634,0.17949073010377772,0.17988180075935692,0.06947725435660637,0.35507641140200547,0.3047573766642748,0.2706889575771133,1.0,0.85,0.2
45,0.6260525463807889,0.6248142820313456,0.2979339631923583,0.2963618019051562,0.863501555838799,0.20120858504201117,0.20422640825670677,0.10466233959374416,0.30727237264520707,0.36763516333292506,0.20943012442812364,0.9889999999999999,0.75,0.2
46,0.6240528826466005,0.6279316772399308,0.2772605320283793,0.2734523796370903,0.8583153225580642,0.19889462492682758,0.1974698822277255,0.08894064169755536,0.3028317601285557,0.3243551106017627,0.2532924875721262,0.9694200000000001,0.75,0.05
47,0.6351111279045154,0.6404267815889387,0.25290614649171966,0.2502651376721063,0.8577829901807844,0.2006569523494497,0.2004556678409546,0.10790917508996338,0.2682390616379994,0.3986931023825505,0.22515866088948674,1.0,0.75,0.05
48,0.6432791928110386,0.6382971336401674,0.22525925193118695,0.2219532350657472,0.8587286884565037,0.18480290438538477,0.1865128006425653,0.10060370531312475,0.3528234369494239,0.3315392178432011,0.1930336398942502,0.978,0.75,0.0
49,0.6540348666112986,0.6525911391697641,0.21476144588598717,0.22089304726758502,0.8648038444550575,0.1788225884623877,0.1797463407852929,0.09243009175539368,0.2947242151676274,0.3457416607612415,0.2255240323157373,0.9584199999999999,0.75,0.05
50,0.6524226027927649,0.6461469827913942,0.21445794109044175,0.21303642462061076,0.8706034362467368,0.17523911423072347,0.1793444541545222,0.08688470557022973,0.3206230360790411,0.2520525363984959,0.26400732195223325,0.9235675999999999,0.8,0.05
51,0.6624839871783454,0.665909188792209,0.20515333157768997,0.2015609582496829,0.8761258315513551,0.17843623316758292,0.18181677913999209,0.07618977320220076,0.281295807688779,0.3420162664450856,0.25464575266393463,0.9541476,0.9,0.0
52,0.6631574541487535,0.6562833636253229,0.23028370675993956,0.236530949303596,0.884175177017607,0.18502239994673614,0.18418765946793586,0.06625251202597376,0.24759837416335762,0.3089822739261604,0.3508944398845082,0.9737275999999999,0.85,0.15
53,0.6655035482475776,0.662484284000095,0.22031041152778888,0.2128195182271347,0.887187600693663,0.18266995323452498,0.18393901216584202,0.08187314366424556,0.29738411395849346,0.31651423955596764,0.27122850282129335,0.967,0.85,0.0
54,0.664964233222215,0.669809467025674,0.22473928462235732,0.2309158945609595,0.891986731102552,0.1850307912836413,0.19014227579524962,0.05926505796597732,0.3145583718846479,0.3023243941523524,0.31285217599702236,0.9889999999999999,0.85,0.0
55,0.6571878677284304,0.662945658780964,0.2497490718412425,0.2473850403600856,0.8921833962034194,0.18210226283337855,0.18679791427228337,0.06554874189368685,0.34731901076311267,0.2735425133960954,0.302589733947105,0.9889999999999999,0.85,0.15
56,0.6539435675638414,0.6634316977721295,0.25871183544379345,0.26402699653736955,0.889351406556265,0.1894147892515685,0.17820458451153748,0.04564370587310293,0.34177278626526075,0.32516308578991227,0.27642042207172396,0.9890000000000001,0.9,0.1
57,0.6555994584510161,0.6628559726936982,0.24651787785699955,0.2462715193797619,0.8844590215910777,0.1754104248943099,0.1743847473900557,0.04308301482982903,0.4026615474265359,0.32291476390215823,0.20934067384147684,0.978,0.9,0.05
58,0.6580343745204498,0.6569750065370379,0.2249786176757464,0.22132129992477761,0.8867757362495899,0.17356183654703722,0.1783326616554109,0.047608274087671903,0.33307619812540645,0.29677714567989216,0.3029583821070294,0.98042,0.9,0.0
59,0.6603053213326752,0.6665732319636475,0.2003099863227234,0.19721624879380506,0.8897688093513194,0.1698579228567224,0.16873782579796015,0.09268724018862178,0.3185065640872735,0.2642879010695781,0.3025182946545265,0.978,0.9,0.0
60,0.6691699521683584,0.6665411532787108,0.18903302814541584,0.18764739903747218,0.8956677827967706,0.17745343005646214,0.17566353296355558,0.09025277501379826,0.23317841560085167,0.31617051455221945,0.3212382948331306,0.9608399999999999,0.95,0.0
61,0.6772745415295917,0.6744868699277949,0.20044618011363585,0.19591697137974076,0.9027671003594703,0.17310730891271656,0.1756395484353837,0.053923385390902766,0.26680436401586627,0.3443218073579013,0.3349504432353296,1.0,0.95,0.05
62,0.6843026799487595,0.6713113643186728,0.188928443101045,0.18901546653959225,0.9089875192451142,0.1711740085982944,0.17923293147933902,0.054938579128767526,0.277109268512854,0.32922353429970846,0.3167286180586699,0.978,0.95,0.0
63,0.6876202190392136,0.687672678568689,0.19698296629278406,0.19141277884082455,0.9105983966173117,0.172704536842163,0.17204023702633658,0.0553645047253369,0.34761085740833214,0.3174118154241386,0.26003282244219234,0.98042,1.0,0.0
64,0.6788765897818447,0.6856848820659317,0.22779177962555028,0.22544126606103343,0.9110187487053876,0.16979331595773992,0.16640919926527292,0.0630455119791503,0.36020473837163963,0.24692844035715025,0.3035489092920598,0.9737275999999999,1.0,0.1
65,0.6712606830552474,0.6777395679829514,0.22392911091971018,0.21913393005406717,0.9111887383554202,0.16401594009176873,0.15597910572654733,0.06623134715711919,0.3399129493386665,0.2342103619168671,0.32815286958734713,0.968507528,1.0,0.05
66,0.6607503629905432,0.6508427018083084,0.21554013271419636,0.21338113572186831,0.9137563646619465,0.16476823293949644,0.15807295826758933,0.06076613070811321,0.3558555105064448,0.19661503564371008,0.3867633231417319,1.0,1.0,0.0
67,0.6520840663666542,0.6470892961953727,0.2409769442197188,0.24646943449960385,0.911488070562348,0.17688546531294894,0.17615440900037216,0.06501641632836001,0.31604443871371546,0.23465532358342492,0.38428382137449957,1.0,1.0,0.1
68,0.6502821982162817,0.6436936869830204,0.23802937741511526,0.23031947449753365,0.9122232164579192,0.19362850166251802,0.18595091781859677,0.05800919634704926,0.21166112101921772,0.29665224733931816,0.43367743529441477,1.0,1.0,0.05
69,0.65604126709155,0.6607227412384387,0.22778838215566086,0.225157647201477,0.9092732833697372,0.2025643764756448,0.21065140581988545,0.08866344001760958,0.2174645287650152,0.3557079987476091,0.33816403246976606,1.0,1.0,0.05
70,0.652741307852384,0.6520818189889757,0.234347055382988,0.2373877176289033,0.9052031196069642,0.19684169060831685,0.1993683830083099,0.08780185901882784,0.30112608814631014,0.29220064858121336,0.31887140425364857,0.9999999999999998,1.0,0.1
71,0.6492254920248242,0.6436373429586614,0.22542637084638764,0.222503070858619,0.9043139237401168,0.2072691736911268,0.20851158340105705,0.09510187645673406,0.27716653623517745,0.27256235261615436,0.3551692346919341,1.0,1.0,0.0
72,0.6402762773006976,0.6432723175966748,0.23603827186437668,0.23067288833409988,0.89875760230531,0.18861105704249675,0.19404738051155715,0.07367764757256033,0.4115553140396406,0.21448352469109686,0.3002835136967022,1.0,1.0,0.1
73,0.6408213344695456,0.6390601562428891,0.22215314909326472,0.21977585601959282,0.8987503239751797,0.18723068803640872,0.18502883650640073,0.0793939821662054,0.29791878369225666,0.2749219158523221,0.34776531828921586,1.0,1.0,0.0
74,0.643160194645867,0.6424648683410602,0.22142054400911762,0.2275682473470336,0.8991348761730127,0.18346374106015173,0.18803740504515348,0.09127776759452103,0.27576441544142577,0.2884450279980283,0.34451278896602483,1.0,1.0,0.05
75,0.650290259108541,0.6512630825807434,0.1958829523960287,0.19591028035954755,0.9028152525356988,0.18496343449636368,0.18907540690312669,0.0713451099870927,0.26840745757676615,0.29905256547824305,0.36119486695789804,1.0,0.9,0.0
76,0.6560960631991506,0.6512614590788004,0.20196333023282448,0.20719441897012744,0.9054731611440566,0.17587785096381164,0.16753013386106275,0.0531012851555124,0.30255066260173946,0.294478124621554,0.3498699276211941,1.0,0.95,0.05
77,0.6503642103668541,0.653452991241657,0.2320083807278436,0.233799318810398,0.9096893073162814,0.18140276505353106,0.1736924976193102,0.03544029399850078,0.26471333531906105,0.25471282827972164,0.44513354240271646,1.0,0.95,0.1
78,0.6467649875024281,0.6492202597907657,0.23520536127904368,0.23343857657811448,0.9046415370526486,0.17600941935541908,0.16758477237471042,0.03472085481773281,0.3744599895057561,0.2480794018105653,0.3427397538659458,1.0,0.9,0.05
79,0.6480012844405898,0.6443669538114081,0.22515245822913393,0.2192170665931676,0.903660037171665,0.17764705306539164,0.17807663480632369,0.06112502721300335,0.3039484907773895,0.2796194279549932,0.3443070540546139,0.9890000000000001,0.9,0.05
80,0.6438280088959423,0.6467844713773176,0.2302298643707196,0.23406723366860502,0.9017340769789686,0.17734643280360463,0.17636090563998272,0.07420127111027293,0.32046407935771487,0.2437746174233686,0.34198003210864353,0.98042,0.95,0.1
81,0.6439343469161074,0.644794761197343,0.21633337542743064,0.21461736502161827,0.9013788247459761,0.18506993800211685,0.18574567545383813,0.07015359753741064,0.2883333418461895,0.2600811120024144,0.3441595486139854,0.9627276,0.95,0.0
82,0.6438706993515791,0.6474174093697196,0.24240095384634247,0.23821721525917355,0.8999514569099247,0.192939569496903,0.19203940844511955,0.07084144177340704,0.23274610919750643,0.2955445594301801,0.3693754175989064,0.968507528,0.95,0.1
83,0.6451779231785836,0.6489211538465208,0.22173162417709952,0.2277655970547577,0.8982491262057468,0.19115141303298286,0.19091260644002322,0.06456808763237999,0.31284038770811884,0.28385644016283795,0.3277350844966632,0.9889999999999999,1.0,0.0
84,0.6503393124357815,0.6539219409083679,0.23018937992818014,0.22576575070686927,0.8959446620250866,0.18626470938227283,0.18523503624517973,0.04425968419120786,0.3353375699322511,0.3316425359827405,0.2887602098938004,1.0,1.0,0.1
