disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.05,5,47,0.9999993392956885,0.9342706242120464,1.0,1.0,0,0,0,0,1.0,0.9213499905664017,0,0,-0.06706984580209242,0.07757100420526693,0
0.2,0,0.05,6,48,0.9999999461887823,0.9908426191336712,1.0,0.69,0,0,0,1,1.0,0.9974194334612484,1,0,-0.03970801709511421,0.1259994561233333,0
0.2,0,0.05,7,49,0.9999970103643988,0.9594237550581396,1.0,0.96,0,0,0,1,1.0,0.9714054737622377,1,0,0.310634178722696,0.04731506665901243,0
0.2,0,0.05,8,50,0.9999919836581912,0.7097050192710865,1.0,0.67,0,1,0,0,1.0,0.646734889882197,1,1,-0.1508440582523891,0.14344827230501722,0
0.2,0,0.05,9,51,0.9997982732522958,0.8244144590419036,1.0,0.48,0,0,0,1,1.0,0.7396309659919654,1,0,0.6330511229130295,0.1658273286506864,0
0.2,0,0.05,10,52,0.999999999999999,0.9775326455134922,1.0,1.0,0,0,0,0,1.0,0.9745485245525822,0,0,0.1943709313591946,0.03901939050168227,0
0.2,0,0.05,11,53,0.9999999999999981,0.9998847349762062,1.0,0.99,0,0,0,1,1.0,1.0,1,0,0.10343376740890006,0.04237112234063711,0
0.2,0,0.05,12,54,0.9969366308235416,0.983439863694734,1.0,1.0,0,0,0,0,1.0,0.9747651757789553,0,0,0.27930577309421184,0.02347412000638633,0
0.2,0,0.05,13,55,0.9999999987477916,0.9918621594334717,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7151943885167997,0.012193922254433524,0
0.2,0,0.05,14,56,0.9999999984136352,0.898500278565383,1.0,1.0,0,0,0,0,1.0,0.8428935541030634,0,0,0.28803142970608625,0.03915697082262528,0
0.2,0,0.05,15,57,0.9986223009572478,0.9936757994422618,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8067872353191714,0.01106143925505109,0
0.2,0,0.05,16,58,0.9999998893634566,0.9945933864705644,1.0,0.98,0,0,0,1,1.0,1.0,1,0,-0.0806534871040627,0.08267982132642283,0
0.2,0,0.05,17,59,0.9999852888338899,0.9966314802891056,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4190560470861202,0.05230813755960623,0
0.2,0,0.05,18,60,0.9896993155283301,0.7456401533060577,1.0,0.96,0,1,0,0,0.9395808770081191,0.6363934667571693,1,1,0.06520463954002018,0.07366904031643517,0
0.2,0,0.05,19,61,0.9999893054763082,0.9959204312734253,1.0,1.0,0,0,0,0,1.0,0.9998245632040657,0,0,0.07821059369598798,0.054155726569494585,0
0.2,0,0.1,0,42,0.9999999999999989,0.9726281232556524,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7591515298403512,0.012251419461257034,0
0.2,0,0.1,1,43,0.9741389958079666,0.9818399280886537,1.0,1.0,0,0,0,0,0.9936311082300634,1.0,0,0,0.5921608302552158,0.018577492597350774,0
