step,avg_trust,avg_trust_filtered,avg_disturbance,avg_disturbance_filtered,avg_stability,avg_cognitive_distortion,avg_cognitive_distortion_filtered,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
0,0.7597974009560763,0.7597974009560763,0.20755080994410635,0.20755080994410635,0.8636041722254812,0.1916205787738902,0.1916205787738902,0.0,0.0,0.0,0.0,0.0,1.0,0.1
1,0.7157632600404968,0.7157632600404968,0.22824018967022583,0.22824018967022583,0.8632594835543509,0.2227659874321437,0.2227659874321437,0.0,0.0,0.0,0.0,0.0,1.0,0.05
2,0.6702540429378808,0.6702540429378808,0.23659853586525154,0.23659853586525154,0.8959198028409485,0.25326992134113335,0.25326992134113335,0.0,0.0,0.0,0.8,0.8,1.0,0.1
3,0.663158722048619,0.663158722048619,0.24871953214488346,0.24871953214488346,0.900912249375264,0.2740901175677588,0.2740901175677588,0.07490636704119849,0.07490636704119849,0.4119850187265917,0.4382022471910113,1.0,1.0,0.15
4,0.674036304661471,0.674036304661471,0.23427790042725846,0.23427790042725846,0.8945230199533822,0.2802814206877089,0.2802814206877089,0.1044896411131655,0.1044896411131655,0.5593316224613596,0.2316890953123094,1.0,0.95,0.05
5,0.697045601551489,0.697045601551489,0.2263612822320677,0.2263612822320677,0.8876446626672412,0.2826753845409037,0.2826753845409037,0.08851451208632366,0.08851451208632366,0.6930759888100989,0.12989498701725366,1.0,0.95,0.05
6,0.7020986593550423,0.7020986593550423,0.21952585475429642,0.21952585475429642,0.8867950159084567,0.2507170909162225,0.2507170909162225,0.07232909788759767,0.2748607434572179,0.4840476935394502,0.16876246511573414,1.0,0.95,0.1
7,0.690289240022675,0.690289240022675,0.21881078080997893,0.21881078080997893,0.8953020105504381,0.22444788710125527,0.22444788710125527,0.046457246900873585,0.3137126171034285,0.2841907154084472,0.3556394205872507,1.0,0.95,0.05
8,0.6695644376643844,0.6695644376643844,0.22211222448277748,0.22211222448277748,0.9052416033331175,0.20610844228181208,0.20610844228181208,0.024788525089297627,0.3280582934742667,0.15846501369080307,0.4886881677456326,1.0,0.95,0.0
9,0.6480785162864215,0.6480785162864215,0.23528309863404698,0.23528309863404698,0.9108622247972568,0.21375133106416588,0.21375133106416588,0.030743315588925263,0.2711093515126205,0.15680478354278998,0.5303425493556642,0.9889999999999999,0.95,0.1
10,0.6378965130421935,0.6378965130421935,0.23626884702828144,0.23626884702828144,0.9098101333424615,0.2148139855263445,0.2148139855263445,0.0671014652253587,0.22371527872930663,0.23562830236334,0.45397495368199464,0.98042,0.9,0.1
11,0.6475177018872815,0.6475177018872815,0.2243611553645128,0.2243611553645128,0.9023744913501816,0.21855107949236743,0.21855107949236743,0.09420248799068787,0.18264924307160438,0.400793083845069,0.29608278509263875,0.9737275999999999,0.9,0.05
12,0.6564571100624731,0.6564571100624731,0.21343588671745045,0.21343588671745045,0.8966195663982278,0.21910002143174334,0.21910002143174334,0.09828778957913233,0.22601312323777542,0.39688279507935,0.24732382010374226,0.968507528,0.9,0.0
13,0.6666172505523155,0.6666172505523155,0.1902589039755374,0.1902589039755374,0.8995326539272946,0.2135393485186477,0.2135393485186477,0.09313411281732975,0.1980890464325374,0.38435799914559954,0.3244188416045332,1.0,0.85,0.0
14,0.6666899957542782,0.6666899957542782,0.21149665124102582,0.21149665124102582,0.9025591397355441,0.20673631264770592,0.20673631264770592,0.05953521218193274,0.22711902586659533,0.3113089873047961,0.3800367746466758,0.978,0.85,0.1
15,0.6613747282519495,0.6613747282519495,0.21688820609315768,0.21688820609315768,0.9038406633743827,0.20044624380991688,0.20044624380991688,0.03246151296957997,0.25559623959213706,0.26171945633340593,0.430642791104877,0.98042,0.85,0.1
16,0.6498660235598515,0.6498660235598515,0.20368339956937867,0.20368339956937867,0.9080055231301911,0.1952392606566922,0.1952392606566922,0.028837852269104135,0.25904922006285813,0.17594964893104476,0.48789087873699294,0.9517275999999999,0.85,0.0
