# v1.3 Round Raw Data Pack
# Generated: 2026-04-26
# Sources:
# - v13_blocking_diagnostic_summary.csv
# - v13_blocking_diagnostic_runs.csv

## BEGIN v13_blocking_diagnostic_summary.csv
test_name,scenario,stable_run_rate,failure_rate,recovered_run_rate,avg_final_stability,avg_min_stability,avg_final_trust,avg_min_trust,avg_final_disturbance,avg_max_disturbance,avg_final_cognitive_distortion,avg_max_cognitive_distortion,trust_first_rate,disturbance_first_rate,cognition_first_rate,tie_first_rate,no_stressor_rate,note
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,2,44,0.9417208859068281,0.7180860714606824,0.9995600542487271,0.8830055248496113,0.118582314414967,0.12736364321629923,0.8866666666666667,42,43,0,1,0,,0.8549847307119837,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,3,45,0.9914885249168487,0.7263928672128829,0.9999302525214623,0.8714373595946097,0.1480395828566683,0.15497060154367498,0.8866666666666667,11,12,0,1,0,,0.8470923592327134,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,4,46,0.7963832556174071,0.6769312426922466,0.9999792219838577,0.7220179800468378,0.19569702553941065,0.21316182875106096,0.86,41,51,0,1,1,ended_below_threshold,0.8552561801947195,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,5,47,0.9789687336308679,0.6516294802254137,0.9991539480754065,0.8377931985177614,0.16421245592099407,0.16111875607937715,0.8466666666666667,7,13,0,1,0,,0.8768291443611756,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,6,48,0.9963033674538345,0.7381119354051923,0.9999972525832398,0.9058612702423866,0.1199675483901427,0.18967108724819226,0.9266666666666666,30,34,0,1,0,,0.8451272869607284,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,7,49,0.9561702475932515,0.7161055479554351,0.995269356885075,0.8489494086895947,0.17077198187014522,0.15327032138440258,0.9,3,4,0,1,0,,0.8536501161456255,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,8,50,0.9507047073476108,0.707150914730657,0.9998887798360881,0.8946203329087851,0.13258933034385367,0.13678963989069443,0.9466666666666667,32,38,0,1,0,,0.8385734230105408,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,9,51,0.999998415445551,0.7074430209082584,0.999998415445551,1.0,0.11450599670830888,0.19952655911731845,0.9533333333333334,49,56,0,1,0,,0.841230411423436,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,10,52,0.883276780199202,0.8401742868027587,0.9999985741668626,0.7847034839492051,0.1273935857308703,0.16767288244682182,1.0,,,1,0,0,,0.8128693625482792,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,11,53,0.9192225988359856,0.7591280916069973,0.9990482732167061,0.8701051565655061,0.10164060307522216,0.1426626767363139,0.9266666666666666,71,75,0,1,0,,0.8424362541937565,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,12,54,0.9991128675522983,0.6464708132643981,0.9991128675522983,1.0,0.11825306216864484,0.1834093664349993,0.86,11,22,0,1,0,,0.85957529442902,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,13,55,0.9185356772839548,0.7113719787449555,0.999956461055518,0.8222202821162375,0.12554121150242054,0.13273299838218833,0.8666666666666667,47,51,0,1,0,,0.8643231440469722,disturbance
