test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization
delay_vs_damping,damping_proxy_a0.80_d0.65_g1.00,18,60,0.8891732947728941,0.8081258611684998,0.9743673030780541,0.5944370747215612,0.24840855964588845,0.2372658034902715,1.0,,,1,0,0,,1.0
delay_vs_damping,damping_proxy_a0.80_d0.65_g1.00,19,61,0.9407635313635005,0.8131262280134021,0.9775941586116259,0.5494758649849701,0.16127969820246807,0.12278373697615474,1.0,,,1,0,0,,1.0
cognition_channel,cognition_removed,0,42,0.9955045533540937,0.892,0.9999995310731717,0.5726886635745776,0.4137180304248492,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,1,43,0.9108141182327526,0.892,0.9999896912769136,0.45890852974591356,0.6598620194092409,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,2,44,0.9184361670507992,0.8816017696325521,0.9999989249768485,0.5539001810634886,0.2401936250277319,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,3,45,0.9943242649714279,0.892,0.9999999468798948,0.7165806122666138,0.1694888930351214,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,4,46,0.9990879324441754,0.8795905856320677,0.999989067143304,0.6304324697020443,0.2074780811291344,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,5,47,0.9998901084579166,0.8916962761936835,0.9998901084579166,0.5482513306161197,0.26309422423234374,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,6,48,0.9586540228171792,0.892,0.9998133547261777,0.516406378440236,0.27339794746953455,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,7,49,0.9995338716067741,0.892,0.9999053888637711,0.571749552996283,0.26347147539125737,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,8,50,0.9999485668775129,0.892,0.9999485668775129,0.6324226807130904,0.11287348310981683,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,9,51,0.9327981052431196,0.8646116028024918,0.9970695793598892,0.5179727394670931,0.21910152098062813,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,10,52,0.9999999807847196,0.892,0.9999999807847196,0.6646789934750794,0.21167032349196285,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,11,53,0.9764914334103866,0.892,0.999996093302452,0.662648743169999,0.25233577660979206,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,12,54,0.9082420366135511,0.892,0.9999940689627457,0.531521984511198,0.25795939209004265,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,13,55,0.9852240092505143,0.8780366126556014,0.9999943324070889,0.530461459153306,0.27323400875788445,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,14,56,0.9856081423784168,0.892,0.9999948995684502,0.5698701685147377,0.27395185073386996,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,15,57,0.9233348135870013,0.8562199093036997,0.9999950059054724,0.4758753988453139,0.28426472675718617,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,16,58,0.9856714683714278,0.892,0.9999996424179117,0.6299888587488921,0.2226825470117562,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,17,59,0.9997920020578044,0.849445446195881,0.9997978362346196,0.6133410193728872,0.19143876890985312,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,18,60,0.9403066844137067,0.892,0.9999996860489582,0.5425830806321086,0.24051785181486726,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_removed,19,61,0.9997678198637361,0.8857324960009543,0.9999998939515081,0.6108711183476782,0.165889800800573,0.0,1.0,,,1,0,0,,0.998
cognition_channel,cognition_amplified,0,42,0.802783898019915,0.6520157253902144,0.8998917884259704,0.5298170689890076,0.3692892149396715,0.31561039911739464,0.17,4,35,0,1,0,,0.8642915856000001
cognition_channel,cognition_amplified,1,43,0.656750657704889,0.5698753581289214,0.8701591777498197,0.37990158801514007,0.5741577904597571,0.43461604119308406,0.03,3,,0,0,1,never_recovered,0.86141256
cognition_channel,cognition_amplified,2,44,0.6227038847502085,0.6214851266262198,0.8994201890215002,0.3581853106033077,0.21623075566759212,0.2641557959679479,0.11,11,,0,0,1,never_recovered,0.8739460656
cognition_channel,cognition_amplified,3,45,0.691433757199625,0.643554647689247,0.9348693846805066,0.4544208988210224,0.16492105552432992,0.1468727267499791,0.12,12,,0,0,1,never_recovered,0.8941855200000001
cognition_channel,cognition_amplified,4,46,0.7400827641591496,0.5649303043024697,0.9125857936559484,0.5293977330949613,0.15792820463656826,0.2842791766272208,0.18,6,17,0,1,1,ended_below_threshold,0.8756620655999999
cognition_channel,cognition_amplified,5,47,0.7646333741914907,0.528998319108138,0.8977781903148155,0.6176548269490405,0.2415682508157349,0.2563865542709752,0.04,4,,0,0,1,never_recovered,0.8676546112
cognition_channel,cognition_amplified,6,48,0.6659416078261473,0.6092167268481578,0.8961219493514145,0.4461692340549872,0.22615825211547153,0.31569994349211905,0.18,18,,0,0,1,never_recovered,0.8800620656
cognition_channel,cognition_amplified,7,49,0.7343025562310387,0.6019022044086293,0.9057434725671405,0.5522826615339518,0.23633292237467918,0.29682907020227783,0.04,4,,0,0,1,never_recovered,0.8374555020083472
