run_index,seed,final_cooperation,min_cooperation,max_cooperation,final_trust,final_ai_capability,final_governance_capacity,first_breach_step,recovery_step,stable_run,recovered_run,fragile_run,max_step_change
0,42,0.8594051666895629,0.8127896499051814,0.9483374076262798,0.5231298591237458,0.9312420580600786,0.9729860478704195,,,1,0,0,0.053855807646578824
1,43,0.8954237061301206,0.8253394225266255,0.9938087156747215,0.7577399621730835,0.9312366894239884,0.9076019408982791,,,1,0,0,0.05303360619160724
2,44,0.8320678394143677,0.7422715494244472,0.9559679779363432,0.37093344649698556,0.9311698456582486,0.9857764337613533,63,70,0,1,0,0.060679650149080167
3,45,0.9524525167512033,0.5877479431401763,0.9524525167512033,0.8344115805633918,0.9311405847408918,0.9903905889623952,2,62,0,1,0,0.08459661262093432
4,46,0.8783724637315463,0.7847854964779821,0.9665942764571924,0.6540843705191267,0.9311943224041225,0.9532565257382756,67,73,0,1,0,0.05380362588050447
5,47,0.8613522050697511,0.6266583472302848,0.911850289295052,0.6130085628342132,0.9311238563152789,0.975368454289323,27,76,0,1,0,0.08759986428168587
6,48,0.953023687616677,0.5893618333425609,0.953023687616677,0.8586790493911302,0.9311662639585605,0.95432298524033,34,77,0,1,0,0.07378802865650813
7,49,0.8633026885916615,0.7336298637104459,0.9276628906834858,0.6815848809184889,0.9311758171778113,0.9412770477293314,46,55,0,1,0,0.06096748817744713
8,50,0.889354167521399,0.7741832669242896,0.9529737514208719,0.7302585148329784,0.9312366896723734,0.9076165225635546,18,21,0,1,0,0.056454183268927594
9,51,0.7205925560798845,0.6053989584546389,0.8924455054338105,0.3029577337772278,0.9311602944695431,0.7915381644218339,17,30,0,1,1,0.05549004291674586
10,52,0.9041889831063623,0.6324552206541472,0.9250833602548441,0.6727385533661844,0.9311614875043809,0.9903747450057299,21,71,0,1,0,0.08236492386296712
11,53,0.8375804516479887,0.7845884701956605,0.9918012358255317,0.5974949592915648,0.9312354969629668,0.8863096989924459,64,69,0,1,0,0.05199580234603518
12,54,0.8539651163138584,0.6883059390134432,0.9455764698548288,0.6280429590069793,0.9312080521025397,0.9557054886528158,12,45,0,1,0,0.07534343874925853
13,55,0.9719179421640339,0.7641823534298174,0.9917189641524683,0.9313456346527619,0.9312259511271009,0.88669309695525,45,54,0,1,0,0.05886240967444856
14,56,0.8334469042507956,0.7245399078607448,0.9121229386461713,0.5763697067372863,0.9312080510466203,0.8974621524327173,13,14,0,1,0,0.05995902683636589
15,57,0.6833571545809428,0.611131886316971,0.9063339152863117,0.3029555726207647,0.9311537240937445,0.8120556828683292,18,26,0,1,1,0.0873887489758628
16,58,0.9217834459382713,0.8096494971827483,0.9628926252898912,0.7236787389370667,0.9312527936557837,0.9858310520585232,,,1,0,0,0.04787416292719826
17,59,0.7977704275675894,0.7098296278360894,0.9678354571030836,0.5890823569591146,0.9311859664302287,0.8892791022996681,62,78,0,1,1,0.057826432623905855
18,60,0.6983796247612966,0.6049396329755826,0.8840770002516077,0.30387070157447704,0.9311537249019524,0.796634551109477,6,11,0,1,1,0.05899898451732177
19,61,0.8652283658473571,0.8221834217142625,0.9551540475736617,0.4442018109859774,0.9312420584791974,0.9771093631017371,,,1,0,0,0.05097917488849901
