disturbance_level,coupling_delay,k_t_star,threshold_found,node_b_failure_rate,node_b_final_stability,node_b_final_trust,node_a_final_stability,node_a_final_trust
0.2,0,0.05,True,0.0,0.9780189031853844,0.974067141192186,0.999017976889862,0.9970648735787451
0.2,1,0.1,True,0.0,0.9863191654194571,1.0,0.9987322088125816,1.0
0.2,2,0.1,True,0.0,0.9867494850426922,1.0,0.9987293853974301,1.0
0.4,0,0.05,True,0.0,0.9780189031913539,0.9740671412031006,0.9990179768898437,0.9970648735787411
0.4,1,0.1,True,0.0,0.9863191654194632,1.0,0.998732208812583,1.0
0.4,2,0.1,True,0.0,0.9867494850431688,1.0,0.9987293853974384,1.0
0.6,0,0.05,True,0.0,0.9780189031918709,0.9740671412014004,0.9990179768898463,0.9970648735787417
0.6,1,0.1,True,0.0,0.9863191654194579,1.0,0.9987322088125833,1.0
0.6,2,0.1,True,0.0,0.9867494850446313,1.0,0.9987293853975192,1.0
