step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
0,0.8568068879191,0.7828799180800001,0.509813686,0.5213544191808,0.13999999999999999,0.08399999999999999,0.0027216,0.6418248,1.0
1,0.8621203991258352,0.7554397310479369,0.5194372566851502,0.5599041730174099,0.125,0.075,0.0024299999999999994,0.6421650000000001,1.0
2,0.8632876472991677,0.7517449044672958,0.5288645361515855,0.5691779421093891,0.16999999999999998,0.10200000000000001,0.0033047999999999992,0.6411444000000001,1.0
3,0.8672384988494578,0.7497683710765847,0.5381146251301094,0.5879759505076977,0.11000000000000001,0.073,0.0023651999999999996,0.6422406,0.95
4,0.8641576472960741,0.7007012574845835,0.5471846734319874,0.6239000820237829,0.11000000000000001,0.06699999999999999,0.0021707999999999996,0.6424674,0.95
5,0.8700314902495728,0.7139559987196921,0.5560766128125684,0.6555336492732445,0.11000000000000001,0.06699999999999999,0.0021707999999999996,0.6424674,0.95
6,0.8682892769089907,0.6795948440853331,0.5647962071883935,0.6947541665221129,0.095,0.057999999999999996,0.0018791999999999997,0.6428076,0.95
7,0.8628365540356766,0.658539868504639,0.5733442834224085,0.6997866843787376,0.095,0.059,0.0019115999999999998,0.6427698000000001,0.9
8,0.8578205068346328,0.6471238418656242,0.581711882800773,0.7119284998990295,0.16999999999999998,0.11099999999999999,0.0035963999999999996,0.6408042,0.85
9,0.8551857407319332,0.6523470078291529,0.5899315028150431,0.7209471268720131,0.065,0.043,0.0013931999999999998,0.6433746,0.8
10,0.8509246425228186,0.6408809533230106,0.5979728619210645,0.7321646001267038,0.185,0.11499999999999999,0.0037259999999999993,0.640653,0.8
11,0.8507002198468404,0.6418564605442068,0.6058558470510891,0.7429140740195187,0.16999999999999998,0.118,0.0038231999999999997,0.6405396000000001,0.8
12,0.8564224450951705,0.6457703929318925,0.6135938722544741,0.7636963843500231,0.11000000000000001,0.075,0.0024299999999999994,0.6421650000000001,0.85
13,0.8541975311571438,0.6269466714656964,0.6211841423912341,0.7752784293472713,0.08,0.055999999999999994,0.0018143999999999997,0.6428832000000001,0.9
14,0.8498163281457982,0.62926206863492,0.6286135015741219,0.7792289691115735,0.16999999999999998,0.11099999999999999,0.0035963999999999996,0.6408042,0.85
15,0.8537810274332733,0.6470428679885607,0.6359097915429285,0.7905136376270747,0.08,0.051000000000000004,0.0016523999999999996,0.6430722,0.85
16,0.849187636860894,0.6120515489854366,0.6430491100213082,0.8025650735950942,0.16999999999999998,0.11699999999999999,0.0037907999999999996,0.6405774,0.85
17,0.836853304397939,0.5470762029630137,0.6500599761127913,0.8034878783027322,0.095,0.06,0.001944,0.6427320000000001,0.85
18,0.835563868594779,0.5544721463349589,0.6569261969158005,0.8155773288920646,0.13999999999999999,0.095,0.0030779999999999996,0.6414090000000001,0.75
19,0.8413488131953757,0.5742022170433241,0.6636619733423443,0.8379446679353695,0.10999999999999999,0.073,0.0023652,0.6422406,0.65
20,0.8396485346110223,0.5677543466442713,0.6702615000871511,0.8456420914195139,0.125,0.094,0.0030456,0.6414468,0.65
21,0.8382087007330405,0.5488090800989162,0.676726483527054,0.8688339984401713,0.16999999999999998,0.121,0.003920399999999999,0.6404262000000001,0.65
22,0.8357313731113429,0.5541332378362767,0.6830724088866791,0.8706425770944911,0.10999999999999999,0.07899999999999999,0.0025595999999999995,0.6420138000000001,0.65
23,0.8326897100830809,0.5606764963298019,0.689291607742554,0.8683614251354499,0.13999999999999999,0.091,0.0029483999999999995,0.6415602,0.65
24,0.8342456878658993,0.5663555751481616,0.6953871775797889,0.8751417941342249,0.125,0.1,0.00324,0.64122,0.65
25,0.8311513364306562,0.5532334796252643,0.7013631643078961,0.8890295987423293,0.15499999999999997,0.1,0.00324,0.64122,0.65
26,0.8324172806979551,0.5711424382895729,0.707222248875138,0.8861233903911178,0.13999999999999999,0.098,0.0031751999999999996,0.6412956000000001,0.6
27,0.8255803205057661,0.540502820737576,0.712966382494524,0.8844872972225597,0.13999999999999999,0.098,0.0031751999999999996,0.6412956000000001,0.6
28,0.826887565109059,0.5479912145211366,0.7185997747595015,0.8832441823345842,0.11000000000000001,0.086,0.0027863999999999996,0.6417492,0.6
29,0.8321616996150034,0.555451450477373,0.7241163805873745,0.9043746910709727,0.185,0.125,0.00405,0.640275,0.6
30,0.8321224442174826,0.57032199215734,0.7295212401850878,0.9129779958131191,0.185,0.148,0.0047951999999999995,0.6394056000000001,0.65
31,0.821295614480127,0.5169635884516071,0.734829871931679,0.9095495932896199,0.11000000000000001,0.08499999999999999,0.0027539999999999995,0.6417870000000001,0.65
32,0.8230164801749069,0.4979136036655791,0.740036419516924,0.9233445126624371,0.095,0.071,0.0023003999999999998,0.6423162,0.6
33,0.8139547875667639,0.4605854234896949,0.7451383793587523,0.9402653010649269,0.125,0.087,0.0028187999999999998,0.6417114,0.7
