run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,scale-free,500,True,True,0.825,1.0,1.0,0,1,1.0,0.167,6,1,0.1,0.497,0.378,6,0.496,0.378,0.496,100,0,,False,True,0.0,none,0,0,0
2,43,scale-free,500,True,True,0.825,1.0,1.0,0,1,1.0,0.333,6,2,0.1,0.514,0.401,6,0.514,0.401,0.514,100,0,,False,True,0.0,none,0,0,0
3,44,scale-free,500,True,True,0.831,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.501,0.386,6,0.501,0.386,0.501,100,0,,False,True,0.0,none,0,0,0
4,45,scale-free,500,True,True,0.821,1.0,1.0,0,1,1.0,0.5,8,4,0.1,0.546,0.441,6,0.546,0.441,0.546,100,0,,False,True,0.0,none,0,0,0
5,46,scale-free,500,True,True,0.851,1.0,1.0,0,1,1.0,0.333,6,2,0.1,0.553,0.438,6,0.553,0.438,0.553,100,0,,False,True,0.0,none,0,0,0
