topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.02,0.0,0.077,8,50,0.0,0.24489795918367346,45,19,5,1,45,1|5|1|7|2|4|1|8|5|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,9,51,0.0,0.22448979591836735,44,19,5,1,44,5|1|7|2|4|1|8|5|5,network_wide,49
chain,50,0.01,0.02,0.0,0.077,10,52,0.0,0.22448979591836735,43,19,6,1,43,4|1|7|2|4|1|8|5|6,network_wide,49
chain,50,0.01,0.02,0.0,0.077,11,53,0.0,0.22448979591836735,42,19,5,1,42,3|1|7|2|4|1|8|5|7,network_wide,49
chain,50,0.01,0.02,0.0,0.077,12,54,0.0,0.22448979591836735,41,19,6,1,41,3|1|7|2|4|1|8|5|8,network_wide,49
chain,50,0.01,0.02,0.0,0.077,13,55,0.0,0.22448979591836735,40,19,5,1,40,1|1|7|2|4|1|8|5|9,network_wide,49
chain,50,0.01,0.02,0.0,0.077,14,56,0.0,0.22448979591836735,39,19,5,1,39,1|1|7|2|4|1|8|5|10,network_wide,49
chain,50,0.01,0.02,0.0,0.077,15,57,0.0,0.20408163265306123,38,19,16,1,38,1|7|2|4|1|8|5|11,network_wide,49
chain,50,0.01,0.02,0.0,0.077,16,58,0.0,0.20408163265306123,37,19,16,1,37,1|7|2|4|1|8|5|12,network_wide,49
chain,50,0.01,0.02,0.0,0.077,17,59,0.0,0.1836734693877551,36,19,16,0,36,7|2|4|1|8|5|13,network_wide,49
chain,50,0.01,0.02,0.0,0.077,18,60,0.0,0.1836734693877551,35,19,16,0,35,7|2|4|1|8|5|14,network_wide,49
chain,50,0.01,0.02,0.0,0.077,19,61,0.0,0.1836734693877551,34,19,16,0,34,6|2|4|1|8|5|15,network_wide,49
chain,50,0.01,0.02,0.0,0.077,20,62,0.0,0.1836734693877551,33,19,16,0,33,5|2|4|1|8|5|16,network_wide,49
chain,50,0.01,0.02,0.0,0.077,21,63,0.0,0.1836734693877551,32,19,16,0,32,4|2|4|1|8|5|17,network_wide,49
chain,50,0.01,0.02,0.0,0.077,22,64,0.0,0.20408163265306123,49,19,1,1,49,3|2|4|1|8|5|17,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,23,65,0.0,0.20408163265306123,48,19,3,1,48,2|2|4|1|8|5|17|1,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,24,66,0.0,0.20408163265306123,47,19,3,1,47,1|2|4|1|8|5|17|2,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,25,67,0.0,0.1836734693877551,46,19,1,0,46,2|4|1|8|5|17|3,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,26,68,0.0,0.1836734693877551,45,19,1,0,45,1|4|1|8|5|17|4,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,27,69,0.0,0.1836734693877551,44,19,1,0,44,1|4|1|8|5|17|5,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,28,70,0.0,0.16326530612244897,43,19,1,0,43,4|1|8|5|17|6,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,29,71,0.0,0.1836734693877551,49,19,3,0,49,3|1|8|5|17|6,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,30,72,0.0,0.16326530612244897,41,19,1,0,41,2|1|8|5|17|8,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,31,73,0.0,0.16326530612244897,40,19,3,0,40,2|1|8|5|17|9,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,32,74,0.0,0.16326530612244897,39,19,1,0,39,1|8|5|17|10,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,33,75,0.0,0.14285714285714285,38,19,1,0,38,1|8|5|17|11,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,34,76,0.0,0.12244897959183673,37,19,1,0,37,1|8|5|17|12,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,35,77,0.0,0.10204081632653061,36,19,1,0,36,1|8|5|17|13,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,36,78,0.0,0.10204081632653061,35,19,1,0,35,8|5|17|14,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,37,79,0.0,0.10204081632653061,49,19,1,0,49,9|5|17|14,network_wide,49
chain,50,0.01,0.02,0.0,0.077,38,80,0.0,0.10204081632653061,48,19,74,0,48,7|5|17|14|1,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,39,81,0.0,0.10204081632653061,47,19,1,0,47,6|5|17|14|2,core_weighted,49
