disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.1,7,49,0.999999999999999,0.9999561984935594,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8557368674556579,0.0038011586989340805,0
0.2,0,0.1,8,50,0.9999999999995731,0.9939899090659798,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6999355468585862,0.012402020844524195,0
0.2,0,0.1,9,51,0.9999999998401943,0.9841277999678805,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7322021105040517,0.013801229067143978,0
0.2,0,0.1,10,52,0.999999999999999,0.9992335977314487,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9571740764767886,0.003289362957511144,0
0.2,0,0.1,11,53,0.9999999999999989,0.9999971552889891,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8224189362743599,0.005207073785778021,0
0.2,0,0.1,12,54,0.9999999999999971,0.9999999943494327,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9509548878116764,0.0023637305146936628,0
0.2,0,0.1,13,55,0.9999999999999989,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9990276731877016,0.00082038233414519,0
0.2,0,0.1,14,56,0.999999999999999,0.9888584730232376,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9747967313206837,0.0020923161748365926,0
0.2,0,0.1,15,57,0.9999999999999984,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9930811973647742,0.0023502005287396434,0
0.2,0,0.1,16,58,0.999999999999999,0.9998984987598071,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8312508967255715,0.007448327158549497,0
0.2,0,0.1,17,59,0.9999988511202702,0.9999682727926128,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9747319733276466,0.002836862946380071,0
0.2,0,0.1,18,60,0.999999999999999,0.9768040788462747,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8046345489066274,0.006506394016453904,0
