test_name,scenario,stable_run_rate,failure_rate,recovered_run_rate,recovery_to_stable_conversion_rate,avg_final_stability,avg_min_stability,avg_final_trust,avg_min_trust,avg_final_disturbance,avg_max_disturbance,avg_final_cognitive_distortion,avg_max_cognitive_distortion,trust_first_rate,disturbance_first_rate,cognition_first_rate,tie_first_rate,no_stressor_rate,note
blocking_fine_sweep_v13,fine_fmin_026_agov_010,0.1,0.0,0.9,1.0,0.9573144575834261,0.7114640055740854,0.8858686631237487,0.4723918762034833,0.15251044475901407,0.8746552323405548,0.1680117625985801,0.36660919411609394,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.26, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_027_agov_010,0.13333333333333333,0.0,0.8666666666666667,1.0,0.9602278691093927,0.7193205672606217,0.8911018218167619,0.4811745998439188,0.14914053323064172,0.8668542595992018,0.16669180583744622,0.3638034336100391,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.27, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_028_agov_010,0.16666666666666666,0.0,0.8333333333333334,1.0,0.9630852513650978,0.7274024786752916,0.8966732448206155,0.4901120310065577,0.1458248284923824,0.8586862657120266,0.16537212314694597,0.36098150802348733,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.28, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_029_agov_010,0.16666666666666666,0.0,0.8333333333333334,1.0,0.9659152308197515,0.7356696561209904,0.9024459009806197,0.49927971884456596,0.14260845026681493,0.8502950471358104,0.16403827346530153,0.3580561651698198,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.29, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_030_agov_010,0.2,0.0,0.8,1.0,0.9685551079948465,0.7442251298002817,0.908157446286163,0.5087848842368826,0.13949814775984726,0.841834393717545,0.16270867004545442,0.3550607028193687,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.30, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_031_agov_010,0.2,0.0,0.8,1.0,0.9709432050218315,0.7527692794587985,0.9130049854651023,0.5183564257712171,0.13651141867134603,0.8333876578204414,0.16143179345427672,0.3520762261159681,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.31, alpha_gov=0.10 under disturbance_high."
blocking_fine_sweep_v13,fine_fmin_032_agov_010,0.26666666666666666,0.0,0.7333333333333333,1.0,0.9731549687568462,0.7611826808877594,0.9174186579155148,0.5276892210946502,0.13365572463437686,0.8250243951151754,0.16020711182200076,0.34913394493468947,0.0,1.0,0.0,0.0,0.0,"Fine sweep with f_min=0.32, alpha_gov=0.10 under disturbance_high."
