step,avg_trust,avg_disturbance,avg_stability,avg_cognitive_distortion,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
26,0.6440036401015837,0.20508853514722797,0.9407052891353092,0.15561258246132464,0.09799031948912888,0.3784663392601188,0.23476481682392164,0.4887785244268306,1.2,1.0,0.0
27,0.6450894447151396,0.20317139258713013,0.9417179096628321,0.16346042503791638,0.09506737057214207,0.3298749541868433,0.22099826890595814,0.5540594063350565,1.2,1.0,0.05
28,0.6275480972164881,0.26444420809968944,0.9351358911303171,0.1631395766243664,0.08509961079031489,0.44347614637883737,0.15095005259281874,0.5204741902380289,1.2,1.0,0.25
29,0.6190978324650491,0.2432137517545087,0.9297598618067406,0.1646756604255387,0.11602978728179744,0.39397182671686093,0.18009137041915996,0.5099070155821817,1.2,1.0,0.05
30,0.6212780820020348,0.23555115814033473,0.9232092491532422,0.17042031080473038,0.11480073019520268,0.3722099492883323,0.2579152803116211,0.4550740402048438,1.2,1.0,0.05
31,0.6128899939770351,0.22774107048471343,0.9205716488148689,0.16591542577175133,0.11361903191086756,0.4415444598767072,0.15633664638285813,0.488499861829567,1.2,1.0,0.05
32,0.6147687562368216,0.22292974072494398,0.9214565649866939,0.1693946062911386,0.08048775901912832,0.3720116939489879,0.21800773934646175,0.529492807685422,1.2,1.0,0.05
33,0.618084723703854,0.2165469602578148,0.9220850808510545,0.16506418775610132,0.06475264013332563,0.3895221260412414,0.2272812753642662,0.5184439584611668,1.2,1.0,0.05
34,0.6225020030901431,0.20625973269638873,0.9247973539035197,0.16481110746143254,0.0870445828313488,0.3450991603566606,0.23556425791268318,0.5322919988993073,1.2,1.0,0.05
35,0.6154820871969187,0.21223776065009464,0.9289286771188762,0.16624703905325533,0.0674186104427576,0.3842102235209226,0.14973107422004392,0.5986400918162758,1.2,1.0,0.05
36,0.6132815940265495,0.21878633108467213,0.9268196052815858,0.1623327569753597,0.08815588702498597,0.4005256976603954,0.1870059563201349,0.5243124589944836,1.2,1.0,0.1
37,0.6093700621135079,0.2147489387457088,0.9261996641231252,0.16655851487344286,0.08960403124349663,0.3738978341742701,0.17187952096161221,0.564618613620621,1.2,1.0,0.05
38,0.6157708568281078,0.2109637758876542,0.9275707188221979,0.17243267392698497,0.07129120831840419,0.2882182253578526,0.254169366013695,0.5845983092807255,1.1982771089706774,1.0,0.0
39,0.6102412526710215,0.2174648186557857,0.9266854392666986,0.15110495087783354,0.05105851607613106,0.4553868626596498,0.1511831365377768,0.5423714847264424,1.2,1.0,0.05
40,0.6009541699880339,0.23069174551989785,0.9283490018908809,0.1578059484740772,0.08038606794281582,0.36009378367895345,0.13387116049135434,0.6256489878868764,1.2,1.0,0.1
41,0.6041255493796427,0.23198360266685078,0.9263408963686122,0.16709441977829725,0.09537160998306951,0.3096440575234852,0.23940237934546077,0.5555819531479844,1.2,1.0,0.1
42,0.5894058603994504,0.2774945655056453,0.9205389395017451,0.17217854509137165,0.08296614833373157,0.3769510602847025,0.16170185636809056,0.5783809350134753,1.2,1.0,0.25
43,0.5829950817029382,0.24822385525373414,0.9161128093977036,0.17414312425711545,0.10651411581276175,0.3549256909256139,0.1774238906928613,0.5598354543811098,1.1986991518123467,1.0,0.05
44,0.5869098946138428,0.2704076141921026,0.9075317046512303,0.1689578587651407,0.08889037971439315,0.3657669424197082,0.2677990446079379,0.47754363325796073,1.2,1.0,0.2
45,0.5780123854196476,0.27865808576001183,0.9055457951898385,0.19530197040331104,0.1208059524785005,0.27068336929505044,0.21288186319196417,0.5956288150344848,1.2,1.0,0.2
46,0.5758067803652308,0.25483774632049155,0.8972344033911961,0.1839450218572627,0.13597050424588217,0.3863957944565327,0.21385372016931758,0.46377998112826757,1.2,0.95,0.05
47,0.576483845537508,0.23662343791312743,0.8992789374388362,0.18916912527658752,0.09896517889647484,0.27495968625452916,0.22321966440416746,0.5896554704448285,1.1868,0.95,0.05
48,0.5752196845686003,0.21508198002890025,0.9048317294095402,0.18580977728959622,0.0825106920358983,0.2719787613629399,0.17846073334259632,0.6426049986920709,1.1755551854335056,0.95,0.0
49,0.5728192261322141,0.20798925010878772,0.9076698916549478,0.1726319104950164,0.08763447023757825,0.3194886491620113,0.14009337083120751,0.6183165544073371,1.1655330446381342,0.95,0.05
50,0.5716335584015585,0.20907961851156362,0.9093958943381308,0.16903665748582458,0.0835876380473137,0.329100920344664,0.1422602466033351,0.6066679639566086,1.1616167689519217,0.9,0.05
51,0.5717668778307831,0.1922946143115069,0.9096107066545154,0.1666983059164398,0.10115765511008837,0.3543864399747201,0.12973940701327913,0.5720395441099123,1.157323046208,0.9,0.0
52,0.5651431538470539,0.2166126542036987,0.9070291041877512,0.16335390525336332,0.09490044118215138,0.3758909350875335,0.10704806831576671,0.5614685614282632,1.1393080060137148,0.9,0.15
53,0.5601235949163197,0.20859681501658675,0.9061632560672603,0.15216984156624047,0.08564130669941222,0.4360894594676622,0.09138167536101051,0.5809162637817884,1.1940287053098735,0.9,0.0
54,0.5590740149267104,0.2116845601598886,0.90113723383366,0.15072666923484204,0.09136186231762944,0.44822814906874,0.12166516836150228,0.5076872103938296,1.168942390141701,0.9,0.0
55,0.5543068714349219,0.23908780268968033,0.8946101818068278,0.1543891303421174,0.08497729718700821,0.42544937534864846,0.12964658236334464,0.5093018094115257,1.149375064310527,0.9,0.15
56,0.554506063505202,0.2399695697415547,0.8866457236873799,0.1643885353571566,0.10939696109676304,0.39160156316116707,0.16188256883022228,0.47123145707405867,1.1341125501622111,0.9,0.1
57,0.5575330263713034,0.21834721986093747,0.8818854950384567,0.1474255578992353,0.12143107671173652,0.48904079782391074,0.14896317043289742,0.43100610003979084,1.1904411450083354,0.85,0.05
58,0.5587861725637827,0.19635188650115304,0.8853201030038298,0.14750519084131125,0.10212067717825035,0.41228536662799276,0.11569975881499484,0.5228382904852638,1.1529440931065016,0.85,0.0
59,0.5581907938575259,0.18584667991906928,0.889534689334537,0.13868767796826675,0.07043799580537984,0.43871710827700694,0.0783613146599065,0.5596759738807779,1.1471923926230712,0.9,0.0
60,0.5575092873040839,0.18553509590093725,0.8950911940226405,0.13618287198310605,0.04340097607494172,0.4447725565507056,0.07725264455951704,0.6063286890608313,1.1717548662459956,0.9,0.0
61,0.5556579539052695,0.19622625143684297,0.8978457409861308,0.13461704628522697,0.05779982852599928,0.4135855182692875,0.07785877606128855,0.6056441983155182,1.1548883211720935,0.9,0.05
62,0.5614967340844973,0.18377763346589399,0.9018951782647158,0.13759742620610405,0.05435445733064598,0.3581685145640283,0.12576368997113194,0.5983601584602629,1.1366468203260691,0.9,0.0
63,0.5636266009882819,0.19300030010178043,0.9068314185507094,0.14656478581115184,0.054300820178796304,0.3659199100736109,0.12231852210604668,0.6176785911440603,1.1602178435025141,0.9,0.0
64,0.5571832332601626,0.22546831936866227,0.9025257624878386,0.14315344056472773,0.0627733327154245,0.4556108058404306,0.09805645154781356,0.5265770431760989,1.1430176332797675,0.9,0.1
65,0.5567661038289935,0.21486937646347443,0.8986908262424235,0.1431094280110563,0.10554260096536412,0.39278814954455965,0.1251662125151713,0.5049940637061492,1.1284910267312442,0.9,0.05
66,0.5542328923422193,0.20326076520607544,0.902380866199944,0.15178056137827148,0.09099484438856162,0.33823497620542275,0.1024142631848246,0.6254358642734016,1.1570799480522107,0.9,0.0
67,0.547867910224706,0.23124761488825357,0.8989473466132114,0.15758176647669625,0.07192060435089329,0.43068665687340035,0.10777139663493515,0.5612361736214955,1.1716148314807242,0.9,0.1
68,0.5449298966249564,0.22671167068894502,0.8938965455817011,0.15897963648360885,0.08180408416222792,0.4365662512545644,0.12875691339455456,0.5239123197436182,1.1710395685549648,0.9,0.05
69,0.5406821672292168,0.2202400025929529,0.8877221197550167,0.1524043508010789,0.07699457138058888,0.48874852003259966,0.10131412622479714,0.48395364583488687,1.1510108634728726,0.9,0.05
70,0.5397100725779043,0.23041745397877622,0.8890693841078876,0.15785630902349918,0.06483312546955039,0.38492532655939216,0.13673001622799763,0.5947524052519004,1.1812408735088407,0.9,0.1
71,0.5336383030492058,0.22372150348157552,0.8900931458228198,0.1682028487446278,0.06052202879553583,0.4024052617852645,0.09939796793535959,0.6167207531912442,1.179046011707404,0.9,0.0
72,0.5337280562137429,0.23425546052794574,0.8838375395046653,0.16147232788739718,0.0657275837223601,0.45610358625349223,0.14407232959651958,0.5045523895594033,1.1704558891317753,0.9,0.1
73,0.5437423122300539,0.2170441191376943,0.8844841663960101,0.1630345903727363,0.0930099009005897,0.353900700613778,0.1952205739395164,0.5446688245461159,1.1868,0.9,0.0
74,0.5455570904193173,0.22125670666504846,0.8878682343547354,0.15824527900435897,0.05911803879628027,0.36537451408448346,0.1454717942132337,0.5933396529060025,1.163304,0.9,0.05
75,0.5468281833320273,0.1974042594338126,0.8893036492143105,0.15003771570220983,0.05542662728668035,0.48879484276873064,0.1056100471846038,0.5478827489996922,1.1977142662397071,0.9,0.0
76,0.5471569476227254,0.20326136401065345,0.8909986907162146,0.13908462809587388,0.04625491235650863,0.4750533641189209,0.10165267442592948,0.5488561767656125,1.1718171276669715,0.9,0.05
77,0.5423049358642378,0.2284620703696542,0.8919037257670901,0.14918643326734896,0.07091949421472152,0.38015230824698054,0.1028087694805165,0.5977367876380193,1.151617359580238,0.9,0.1
78,0.5416872858908419,0.21972678519538297,0.8886635083928438,0.15091312558205575,0.10207910613449536,0.40752509629512945,0.11965568959456822,0.5381285284483924,1.1673884204725855,0.9,0.05
79,0.544913319908736,0.21264778850690283,0.8858089496442032,0.14967105958079951,0.08024185839499572,0.4297146203071523,0.14503470186792639,0.4925539683974963,1.1475451489675708,0.9,0.05
80,0.542388681990102,0.2195793582813162,0.8878703598005974,0.1520205768576194,0.07847010110330638,0.40070744415781034,0.11248790314127384,0.5762900785435658,1.1679555269459563,0.9,0.1
81,0.5404393386365225,0.20479995329184386,0.8886354286862467,0.15287271081293424,0.07680748890071139,0.44246811499799305,0.09664816632539058,0.5589995946985437,1.1749233649226387,0.9,0.0
82,0.541365867622345,0.23219944998741648,0.8839745720733511,0.15280749988085374,0.07542294136905173,0.4511968901890894,0.1453980981971797,0.49940229488433746,1.1714202246396583,0.9,0.1
83,0.5433770951574883,0.20516719155353322,0.8854646278485493,0.16258651865077028,0.10204174560930705,0.35762617237332034,0.13785497453348447,0.5504886678309308,1.1480115603470424,0.9,0.0
84,0.5387177187048431,0.21450677480254948,0.8843729405909109,0.15039002557535164,0.06809108533461594,0.47601973856067215,0.08736012433915857,0.5263987426330958,1.1578696908675425,0.9,0.1
85,0.5442576443469634,0.19718452420908714,0.8874104985233288,0.1480385602149215,0.09309530691391879,0.37479931157876517,0.13210286290151213,0.5610978335417203,1.1610953149359164,0.9,0.0
86,0.5412466773649529,0.2081948399836852,0.8917918507255204,0.16215782367137038,0.07836096497018562,0.3362153474275668,0.10158084469772129,0.6270971885545411,1.1432543456500146,0.9,0.05
87,0.540991358382257,0.1959646350006236,0.8923830643768025,0.15549855409992325,0.08719278829840095,0.4061991381219948,0.0986651989747778,0.5607772642118379,1.1528343896070115,0.9,0.05
88,0.5403246808749573,0.1981710229437824,0.8976906457874817,0.15535985170273467,0.0632160789516496,0.36458698007122825,0.0996590207146954,0.6505659597284397,1.178028039466013,0.9,0.05
89,0.5354069590905904,0.2102411226210103,0.8974904192139096,0.1558955713456422,0.0597544294331005,0.40079526828056594,0.07949002927896358,0.61642214379086,1.1564618707834902,0.9,0.05
90,0.5377195659720011,0.20655735712806061,0.8968011460782834,0.15580759771410463,0.07875408913089042,0.3857138751006682,0.12027237029318086,0.6052106359967364,1.1899509705214757,0.9,0.05
91,0.5356149060934576,0.23029526704676034,0.8914657286583626,0.15583901955293733,0.07752083439060051,0.4101421023143045,0.12972378363444356,0.5456100161530953,1.162996736492444,0.9,0.15
92,0.5410629208748452,0.21248051648528135,0.8859520429708402,0.1567625102132404,0.09624848825808892,0.42224203204954114,0.1538580892064044,0.49020956095123147,1.1625581704652659,0.9,0.05
93,0.5384339291109089,0.21910509475653347,0.8846974190719438,0.14839551399891607,0.07351266272865839,0.47291716490243096,0.10283040299285154,0.5300943257829756,1.1793545564069166,0.9,0.1
94,0.5401124299776368,0.2220681907142458,0.8810374332540878,0.13728626723278278,0.07451552390577862,0.47736560839458014,0.11983262061310056,0.48578280108393546,1.157496553997395,0.9,0.1
95,0.5378299191494122,0.23967629994565698,0.8790570543349723,0.14667171139777396,0.06362020310196295,0.4351945543243384,0.11825841721949604,0.5327639545271557,1.1498371291729532,0.85,0.1
96,0.536698893307298,0.23059951829297284,0.875775187366218,0.13936986321653091,0.08754632736976178,0.49947299296018793,0.11515613330750715,0.4879928018145582,1.190168255452015,0.85,0.05
97,0.5338436651098847,0.22935639363736318,0.871867797189313,0.13938186627512653,0.08149482685055051,0.49765958951246264,0.09702898772093017,0.47654783516862836,1.1527312392525717,0.85,0.05
98,0.5278087378342368,0.22930153214833404,0.8699673151104494,0.14741882158574499,0.06838617309653282,0.4869268325029584,0.07832666787657382,0.5133866931409409,1.147026366617006,0.85,0.05
99,0.5300618927814658,0.23863130510980404,0.8664325466892023,0.14514112966294213,0.06931238785687768,0.49120455364217347,0.13449266896770545,0.479928376763963,1.1749379872307197,0.8,0.1
