step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_effective_info,stable_share
0,0.858021756247075,0.7861420624000001,0.5098141112500001,0.521928458124,0.11000000000000001,0.06599999999999999,0.6418815,1.0
1,0.863921292455806,0.7612073754635318,0.5194355892662529,0.5607768765825447,0.11000000000000001,0.06599999999999999,0.6418815,1.0
2,0.8652916041340631,0.7604624717476502,0.5288559529245539,0.5700675933968103,0.16999999999999998,0.10200000000000001,0.6401805,1.0
3,0.8709941079746006,0.7610729069083055,0.5381093492507464,0.5896472148870538,0.08,0.049,0.6426847500000001,0.95
4,0.8694778561948144,0.7143355478097175,0.5471839535427059,0.6264255396002818,0.065,0.039999999999999994,0.6431100000000001,0.95
5,0.8762109303625456,0.7297792011847622,0.5560802718963325,0.658888100616326,0.065,0.039999999999999994,0.6431100000000001,0.95
6,0.8751545174540443,0.6967243875967604,0.5648018074156751,0.6986057614207978,0.065,0.039999999999999994,0.6431100000000001,0.95
7,0.8716520797443825,0.6777150807358624,0.5733547699915438,0.7044170192782443,0.05,0.031,0.64353525,0.95
8,0.8701553418408036,0.6712096287447605,0.5817341977186503,0.7183747547342163,0.08,0.049,0.6426847500000001,0.95
9,0.867906442317812,0.6772916950859331,0.5899517192408794,0.7270768341725361,0.065,0.039999999999999994,0.6431100000000001,0.95
10,0.865284581913199,0.6697476548081225,0.5979947154247568,0.7391119067824573,0.13999999999999999,0.08499999999999999,0.64098375,0.95
11,0.8670976920874599,0.6749307301692841,0.6058833701549288,0.7511297133133755,0.11000000000000001,0.073,0.6415507500000001,0.95
12,0.8719903684774977,0.6805708058378224,0.6136239274590818,0.7725637729069299,0.08,0.049,0.6426847500000001,0.95
13,0.8698110678402413,0.6619785335622361,0.621214648724297,0.7844102218745702,0.065,0.040999999999999995,0.6430627500000001,0.9
14,0.8711803547792843,0.6666720911767813,0.6286446993487892,0.7973976840278211,0.125,0.08399999999999999,0.6410310000000001,0.85
15,0.8741696218960865,0.6845567918955741,0.6359403234895298,0.8084823809793251,0.065,0.040999999999999995,0.6430627500000001,0.9
16,0.8700329141041537,0.6525085066887633,0.6430817786970345,0.8208324548652431,0.125,0.08299999999999999,0.6410782500000001,0.9
17,0.8571255257870292,0.5877267595964559,0.6500914963822992,0.8215142227640676,0.08,0.05,0.6426375,0.9
18,0.8555996020251783,0.5966591704481532,0.6569563553377111,0.8331762903365402,0.125,0.079,0.6412672500000001,0.8
19,0.8610666090634945,0.6175424677937386,0.6636928535458387,0.8552023952200518,0.08,0.053000000000000005,0.64249575,0.75
20,0.8621711784876819,0.6137282436419896,0.6702992094504978,0.863891342276675,0.065,0.044,0.6429210000000001,0.75
21,0.86083079518059,0.5964253528329702,0.6767624703103563,0.8866592315887086,0.13999999999999999,0.101,0.64022775,0.75
22,0.8591211302211169,0.6008863120194812,0.6831102549584371,0.8883054785014048,0.08,0.052000000000000005,0.6425430000000001,0.8
23,0.8565153843699467,0.6088948087388765,0.6893291153956079,0.8860970450662613,0.11000000000000001,0.071,0.6416452500000001,0.75
24,0.8589525888451476,0.6168689394379967,0.6954285754328824,0.8930468918975272,0.08,0.059,0.64221225,0.75
25,0.8563625998929771,0.605294687468678,0.7014056931194006,0.9067841446514313,0.11000000000000001,0.071,0.6416452500000001,0.75
26,0.8591931377297527,0.6253728652156327,0.7072674146018259,0.9044366815478595,0.095,0.062,0.6420705000000001,0.75
27,0.8525020375529472,0.596274831703054,0.7130109526680752,0.9028972867009972,0.10999999999999999,0.077,0.64136175,0.75
28,0.8546821875277214,0.604935205660623,0.7186470898076163,0.9019140874744511,0.065,0.051000000000000004,0.64259025,0.7
29,0.8586525903323452,0.6122563218763042,0.7241665566998019,0.9177162680208365,0.125,0.08099999999999999,0.6411727500000001,0.7
30,0.8597860754327646,0.6306674750682953,0.7295744192256266,0.9266347157513242,0.125,0.098,0.6403695,0.75
31,0.849903553253975,0.5780688244044575,0.7348839238769256,0.9236017339838183,0.08,0.057999999999999996,0.6422595,0.8
32,0.850421212636664,0.5569299003930748,0.7400916269726407,0.9341891265174457,0.065,0.045,0.64287375,0.7
33,0.8390317449121408,0.5193878995817272,0.7451894816802518,0.9504408269139484,0.125,0.086,0.6409365,0.75
34,0.8338271680767821,0.5086254600847713,0.7501961964676189,0.946972012093838,0.05,0.037,0.64325175,0.65
35,0.8331962070372707,0.5253234561812423,0.7550986950942453,0.9464752069508817,0.095,0.06999999999999999,0.6416925,0.65
36,0.829410405815684,0.5135116800323255,0.7599065395745442,0.9431297009975916,0.08,0.061,0.64211775,0.65
37,0.8267424161260017,0.5186322363050329,0.76461438229501,0.9408380443758849,0.125,0.094,0.6405585,0.65
38,0.8259281417940931,0.5193393762952472,0.7692379201980736,0.9374297529724143,0.065,0.046,0.6428265000000001,0.65
39,0.8224112411888557,0.51914525680851,0.7737627919853232,0.9326959527096091,0.125,0.094,0.6405585,0.65
40,0.8218346872997719,0.5423911191234043,0.7782011828002238,0.9285585787335364,0.11000000000000001,0.07999999999999999,0.64122,0.6
41,0.8234718037909055,0.5643786687634678,0.7825524987120576,0.9268266419807055,0.11000000000000001,0.07999999999999999,0.64122,0.6
42,0.8245102292733056,0.5497821729668207,0.7868198348532501,0.92811964860505,0.095,0.071,0.6416452500000001,0.6
43,0.8226566443848465,0.5477598736068672,0.7910025216124115,0.9255647838122529,0.095,0.077,0.64136175,0.6
44,0.823280883240771,0.5584257996211159,0.7951062525130637,0.9223991779664535,0.08,0.05600000000000001,0.642354,0.6
45,0.8261416242221621,0.5445394269379074,0.7991273731440337,0.9258172693367485,0.095,0.06999999999999999,0.6416925,0.65
46,0.8343937216129518,0.5684686182432912,0.8030744166557158,0.9317893402479221,0.05,0.036,0.6432990000000001,0.7
47,0.8349486852841304,0.5665289499049538,0.8069405524960063,0.9285079691195086,0.08,0.06,0.6421650000000001,0.7
48,0.8329883587814997,0.5521424539550412,0.8107294187976246,0.9289257851614963,0.095,0.06999999999999999,0.6416925,0.65
49,0.8354624152597971,0.5632722349450755,0.8144471468279029,0.9281413938979091,0.065,0.046,0.6428265000000001,0.65
50,0.8368877180472228,0.5733766207309946,0.8180898771306643,0.9282724126797792,0.08,0.061,0.64211775,0.65
51,0.836868816059362,0.5595334929080784,0.8216630284289618,0.9309664380888257,0.065,0.046,0.6428265000000001,0.65
52,0.8395833825553961,0.558517347721754,0.8251659941274632,0.9349187869260772,0.065,0.046,0.6428265000000001,0.65
53,0.8408835546330872,0.5689799158594371,0.8285982941541438,0.932581410807571,0.08,0.061,0.64211775,0.65
54,0.838228096198993,0.5655304706871853,0.8319573810410112,0.9322939701335523,0.13999999999999999,0.10899999999999999,0.63984975,0.65
55,0.8369623911286206,0.5445130494709246,0.8352581404953516,0.9341496218087217,0.065,0.046,0.6428265000000001,0.65
56,0.8267072419172328,0.5173243860028375,0.8384885767542724,0.9329619985985719,0.125,0.093,0.64060575,0.7
57,0.8318053974162927,0.5303766428953973,0.841660133018142,0.9390845528863728,0.08,0.054000000000000006,0.6424485000000001,0.7
58,0.8241929642208359,0.49540642162151516,0.8447686242854416,0.9352595184668937,0.095,0.061,0.64211775,0.8
59,0.8183446599798911,0.5096760401422988,0.8478153198937788,0.9313538572900131,0.095,0.06799999999999999,0.6417870000000001,0.75
60,0.8159320635188066,0.5131453686697265,0.8507995207022422,0.926823009557368,0.125,0.093,0.64060575,0.7
61,0.8134727800669946,0.5023087375680926,0.8537277431442398,0.9231778909150348,0.095,0.06899999999999999,0.64173975,0.7
62,0.8142690695326952,0.5046393949743415,0.8566018137617817,0.9228296509938796,0.05,0.037,0.64325175,0.65
63,0.8146753868394596,0.5169066318268455,0.8594141264460406,0.9213499063001844,0.125,0.089,0.6407947500000001,0.6
64,0.8147672346201598,0.5161426965487419,0.8621708870336932,0.9211058590650556,0.11000000000000001,0.093,0.64060575,0.55
65,0.8086075396348518,0.4800919347757616,0.8648755436437945,0.9192081913262016,0.095,0.073,0.6415507500000001,0.5
66,0.8038729593459966,0.4817873614379759,0.8675271253680183,0.9161389126864016,0.095,0.073,0.6415507500000001,0.5
