topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.02,0.0,0.08,19,61,0.0,0.16326530612244897,34,19,16,0,34,6|2|4|10|5|15,network_wide,49
chain,50,0.01,0.02,0.0,0.082,0,42,0.0,0.20408163265306123,47,19,4,1,47,4|4|5|1|10|4|10|2,network_wide,49
chain,50,0.01,0.02,0.0,0.082,1,43,0.0,0.20408163265306123,46,19,5,1,46,3|4|5|1|10|4|10|3,network_wide,49
chain,50,0.01,0.02,0.0,0.082,2,44,0.0,0.20408163265306123,45,12,4,1,45,2|4|5|1|10|4|10|4,network_wide,49
chain,50,0.01,0.02,0.0,0.082,3,45,0.0,0.20408163265306123,44,19,4,1,44,1|4|5|1|10|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.082,4,46,0.0,0.20408163265306123,49,12,5,1,49,4|5|1|10|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.082,5,47,0.0,0.20408163265306123,48,12,5,1,48,3|5|1|10|4|10|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.082,6,48,0.0,0.20408163265306123,47,19,4,1,47,3|5|1|10|4|10|5|2,network_wide,49
chain,50,0.01,0.02,0.0,0.082,7,49,0.0,0.20408163265306123,46,12,5,1,46,2|5|1|10|4|10|5|3,network_wide,49
chain,50,0.01,0.02,0.0,0.082,8,50,0.0,0.20408163265306123,45,19,5,1,45,1|5|1|10|4|10|5|4,network_wide,49
chain,50,0.01,0.02,0.0,0.082,9,51,0.0,0.16326530612244897,44,19,5,0,44,5|12|4|10|5|5,network_wide,49
chain,50,0.01,0.02,0.0,0.082,10,52,0.0,0.16326530612244897,43,19,38,0,43,7|10|4|10|5|6,network_wide,49
chain,50,0.01,0.02,0.0,0.082,11,53,0.0,0.1836734693877551,42,19,5,0,42,4|1|10|4|10|5|7,network_wide,49
chain,50,0.01,0.02,0.0,0.082,12,54,0.0,0.1836734693877551,41,12,6,0,41,3|1|10|4|10|5|8,network_wide,49
chain,50,0.01,0.02,0.0,0.082,13,55,0.0,0.20408163265306123,40,12,6,1,40,2|1|7|2|4|10|5|9,network_wide,49
chain,50,0.01,0.02,0.0,0.082,14,56,0.0,0.20408163265306123,39,19,5,1,39,1|1|7|2|4|10|5|10,network_wide,49
chain,50,0.01,0.02,0.0,0.082,15,57,0.0,0.1836734693877551,38,19,16,0,38,1|7|2|4|10|5|11,network_wide,49
chain,50,0.01,0.02,0.0,0.082,16,58,0.0,0.1836734693877551,37,19,16,0,37,1|7|2|4|10|5|12,network_wide,49
chain,50,0.01,0.02,0.0,0.082,17,59,0.0,0.14285714285714285,36,12,57,0,36,10|4|10|5|13,network_wide,49
chain,50,0.01,0.02,0.0,0.082,18,60,0.0,0.14285714285714285,35,12,57,0,35,10|4|10|5|14,network_wide,49
chain,50,0.01,0.02,0.0,0.082,19,61,0.0,0.16326530612244897,34,12,16,0,34,6|2|4|10|5|15,network_wide,49
chain,50,0.01,0.02,0.0,0.084,0,42,0.0,0.1836734693877551,47,11,4,0,47,4|4|5|12|4|10|2,network_wide,49
chain,50,0.01,0.02,0.0,0.084,1,43,0.0,0.20408163265306123,46,11,5,1,46,3|4|5|1|10|4|10|3,network_wide,49
chain,50,0.01,0.02,0.0,0.084,2,44,0.0,0.20408163265306123,45,11,4,1,45,2|4|5|1|10|4|10|4,network_wide,49
chain,50,0.01,0.02,0.0,0.084,3,45,0.0,0.1836734693877551,44,11,4,0,44,1|4|5|12|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.084,4,46,0.0,0.1836734693877551,49,12,5,0,49,4|5|12|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.084,5,47,0.0,0.20408163265306123,48,12,5,1,48,3|2|2|12|4|10|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.084,6,48,0.0,0.1836734693877551,47,11,4,0,47,3|5|12|4|10|5|2,network_wide,49
chain,50,0.01,0.02,0.0,0.084,7,49,0.0,0.1836734693877551,46,12,5,0,46,2|5|12|4|10|5|3,network_wide,49
chain,50,0.01,0.02,0.0,0.084,8,50,0.0,0.1836734693877551,45,11,5,0,45,1|5|12|4|10|5|4,network_wide,49
chain,50,0.01,0.02,0.0,0.084,9,51,0.0,0.16326530612244897,44,11,5,0,44,6|12|4|10|5|5,network_wide,49
chain,50,0.01,0.02,0.0,0.084,10,52,0.0,0.16326530612244897,43,11,38,0,43,7|10|4|10|5|6,network_wide,49
chain,50,0.01,0.02,0.0,0.084,11,53,0.0,0.16326530612244897,42,11,5,0,42,4|12|4|10|5|7,network_wide,49
chain,50,0.01,0.02,0.0,0.084,12,54,0.0,0.1836734693877551,41,12,6,0,41,3|1|10|4|10|5|8,network_wide,49
chain,50,0.01,0.02,0.0,0.084,13,55,0.0,0.20408163265306123,40,12,6,1,40,2|1|7|2|4|10|5|9,network_wide,49
chain,50,0.01,0.02,0.0,0.084,14,56,0.0,0.20408163265306123,39,11,5,1,39,1|1|7|2|4|10|5|10,network_wide,49
chain,50,0.01,0.02,0.0,0.084,15,57,0.0,0.1836734693877551,38,11,38,0,38,1|7|2|4|10|5|11,network_wide,49
chain,50,0.01,0.02,0.0,0.084,16,58,0.0,0.1836734693877551,37,11,16,0,37,1|7|2|4|10|5|12,network_wide,49
chain,50,0.01,0.02,0.0,0.084,17,59,0.0,0.14285714285714285,36,12,57,0,36,10|4|10|5|13,network_wide,49
chain,50,0.01,0.02,0.0,0.084,18,60,0.0,0.14285714285714285,35,12,57,0,35,10|4|10|5|14,network_wide,49
chain,50,0.01,0.02,0.0,0.084,19,61,0.0,0.16326530612244897,34,12,16,0,34,6|2|4|10|5|15,network_wide,49
chain,50,0.01,0.02,0.0,0.085,0,42,0.0,0.1836734693877551,47,11,4,0,47,4|4|5|12|4|10|2,network_wide,49
chain,50,0.01,0.02,0.0,0.085,1,43,0.0,0.1836734693877551,46,11,5,0,46,3|4|5|12|4|10|3,network_wide,49
chain,50,0.01,0.02,0.0,0.085,2,44,0.0,0.1836734693877551,45,11,4,0,45,2|4|5|12|4|10|4,network_wide,49
chain,50,0.01,0.02,0.0,0.085,3,45,0.0,0.1836734693877551,44,11,4,0,44,1|4|5|12|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.085,4,46,0.0,0.1836734693877551,49,11,5,0,49,4|5|12|4|10|5,network_wide,49
chain,50,0.01,0.02,0.0,0.085,5,47,0.0,0.20408163265306123,48,11,5,1,48,3|5|9|2|4|10|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.085,6,48,0.0,0.20408163265306123,47,11,4,1,47,3|5|9|2|4|10|5|2,network_wide,49
chain,50,0.01,0.02,0.0,0.085,7,49,0.0,0.1836734693877551,46,11,5,0,46,2|5|12|4|10|5|3,network_wide,49
chain,50,0.01,0.02,0.0,0.085,8,50,0.0,0.1836734693877551,45,11,5,0,45,1|5|12|4|10|5|4,network_wide,49
chain,50,0.01,0.02,0.0,0.085,9,51,0.0,0.16326530612244897,44,11,5,0,44,6|12|4|10|5|5,network_wide,49
chain,50,0.01,0.02,0.0,0.085,10,52,0.0,0.16326530612244897,43,11,47,0,43,15|2|4|10|5|6,network_wide,49
chain,50,0.01,0.02,0.0,0.085,11,53,0.0,0.16326530612244897,42,11,5,0,42,4|12|4|10|5|7,network_wide,49
