test_group,label,run_index,seed,disturbance_coupling,cognition_coupling,node_a_injection,trust_coupling,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach,coupling_delay
test_b_mixed_channels,mixed_channels_t_0.01,19,61,0.05,0.05,0.48,0.01,0.9999999999999987,0.9999282533026775,1.0,1.0,0,0,0,0,1.0,0.9862155395755254,0,0,0.13232398782716384,0.04639008175088243,0,
test_b_mixed_channels,mixed_channels_t_0.02,0,42,0.05,0.05,0.48,0.02,0.9999999999999976,0.9930214673368181,1.0,1.0,0,0,0,0,0.9841784754594984,0.9596796410269633,0,0,0.8695944474264903,0.007475382860089229,0,
test_b_mixed_channels,mixed_channels_t_0.02,1,43,0.05,0.05,0.48,0.02,0.9873001324976578,0.977371035154645,1.0,1.0,0,0,0,0,0.9046462687489513,0.922562616392133,0,0,0.5306507705831456,0.017033743004888573,0,
test_b_mixed_channels,mixed_channels_t_0.02,2,44,0.05,0.05,0.48,0.02,0.9999999950858492,0.9999900657971813,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5425913178006486,0.01329296251312267,0,
test_b_mixed_channels,mixed_channels_t_0.02,3,45,0.05,0.05,0.48,0.02,0.999999999999999,0.9999952302442966,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.46136529339688154,0.022591271038461546,0,
test_b_mixed_channels,mixed_channels_t_0.02,4,46,0.05,0.05,0.48,0.02,0.9999999997579619,0.988415066923283,1.0,1.0,0,0,0,0,1.0,0.9980076118715173,0,0,0.5952322376902479,0.010111253988620712,0,
test_b_mixed_channels,mixed_channels_t_0.02,5,47,0.05,0.05,0.48,0.02,0.9999999999999967,0.9976128854742273,1.0,1.0,0,0,0,0,1.0,0.9489066597203241,0,0,0.6010891154816805,0.01676465218822051,0,
test_b_mixed_channels,mixed_channels_t_0.02,6,48,0.05,0.05,0.48,0.02,0.9999999999998015,0.9999991037327244,1.0,0.97,0,0,0,1,1.0,1.0,1,0,0.05974227151164903,0.05687656916464094,0,
test_b_mixed_channels,mixed_channels_t_0.02,7,49,0.05,0.05,0.48,0.02,0.9999999999999981,0.9983098520827838,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.47262526374007613,0.016329251129857194,0,
test_b_mixed_channels,mixed_channels_t_0.02,8,50,0.05,0.05,0.48,0.02,0.9999999999995319,0.8811657427367887,1.0,0.85,0,0,0,1,1.0,0.7984601811144895,1,0,0.021844392607960315,0.07167566437657387,0,
test_b_mixed_channels,mixed_channels_t_0.02,9,51,0.05,0.05,0.48,0.02,0.9999999997037714,0.946274953117485,1.0,0.93,0,0,0,1,1.0,0.8538326615342358,1,0,0.1616525453806757,0.0729801424053538,0,
test_b_mixed_channels,mixed_channels_t_0.02,10,52,0.05,0.05,0.48,0.02,0.9999999999999988,0.9992258872523757,1.0,1.0,0,0,0,0,1.0,0.9689027377555279,0,0,0.8443078309039432,0.008722562275302949,0,
test_b_mixed_channels,mixed_channels_t_0.02,11,53,0.05,0.05,0.48,0.02,0.9999999999999976,0.9999901129454859,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3012565952276625,0.020231259153899162,0,
test_b_mixed_channels,mixed_channels_t_0.02,12,54,0.05,0.05,0.48,0.02,0.9999999999999968,0.9999999517053234,1.0,1.0,0,0,0,0,0.9964920205891804,1.0,0,0,0.7240701359209302,0.0074497418939136854,0,
test_b_mixed_channels,mixed_channels_t_0.02,13,55,0.05,0.05,0.48,0.02,0.9999999999999987,0.9999999999999986,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9975046185857841,0.0009870321992963937,0,
test_b_mixed_channels,mixed_channels_t_0.02,14,56,0.05,0.05,0.48,0.02,0.9999999999999987,0.9716123392623025,1.0,1.0,0,0,0,0,1.0,0.8990687833552871,0,0,0.6443602372141691,0.014887686730793935,0,
test_b_mixed_channels,mixed_channels_t_0.02,15,57,0.05,0.05,0.48,0.02,0.9999999999999952,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9105074363935923,0.006884973439760807,0,
test_b_mixed_channels,mixed_channels_t_0.02,16,58,0.05,0.05,0.48,0.02,0.9999999999999989,0.9982119097268399,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.18080336143875092,0.0391129941095052,0,
test_b_mixed_channels,mixed_channels_t_0.02,17,59,0.05,0.05,0.48,0.02,0.9999967109221362,0.9994708714904733,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8314045637764073,0.015463243884468705,0,
test_b_mixed_channels,mixed_channels_t_0.02,18,60,0.05,0.05,0.48,0.02,0.9999999999999987,0.8567762593663015,1.0,1.0,0,0,0,0,1.0,0.736296795875463,0,0,0.33598576268433006,0.023415864847864003,0,
test_b_mixed_channels,mixed_channels_t_0.02,19,61,0.05,0.05,0.48,0.02,0.9999999999999988,0.9999916935743673,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5531399895262576,0.01590665715203758,0,
test_b_mixed_channels,mixed_channels_t_0.03,0,42,0.05,0.05,0.48,0.03,0.9999999999999982,0.9930220423897305,1.0,1.0,0,0,0,0,0.9935821590827755,0.9693330308525329,0,0,0.9357976471494628,0.004603286286024969,0,
test_b_mixed_channels,mixed_channels_t_0.03,1,43,0.05,0.05,0.48,0.03,0.989426700333023,0.993802434016266,1.0,1.0,0,0,0,0,0.9287663747333006,1.0,0,0,0.6751108651302161,0.010783869869697833,0,
test_b_mixed_channels,mixed_channels_t_0.03,2,44,0.05,0.05,0.48,0.03,0.9999999976662858,0.9999955881780798,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8238997781358839,0.005845613768665703,0,
test_b_mixed_channels,mixed_channels_t_0.03,3,45,0.05,0.05,0.48,0.03,0.999999999999999,0.9999990566711202,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6544089095891693,0.011599555808396849,0,
test_b_mixed_channels,mixed_channels_t_0.03,4,46,0.05,0.05,0.48,0.03,0.9999999998768244,0.9938475850796684,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7224386190790345,0.006842446034763936,0,
test_b_mixed_channels,mixed_channels_t_0.03,5,47,0.05,0.05,0.48,0.03,0.9999999999999984,0.9983220116846089,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9380550323105223,0.005435681279922983,0,
test_b_mixed_channels,mixed_channels_t_0.03,6,48,0.05,0.05,0.48,0.03,0.9999999999999492,0.9999996184429494,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.17330240252222465,0.035105411359750135,0,
test_b_mixed_channels,mixed_channels_t_0.03,7,49,0.05,0.05,0.48,0.03,0.9999999999999983,0.9999553726736231,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5717768280990003,0.010234946583729454,0,
test_b_mixed_channels,mixed_channels_t_0.03,8,50,0.05,0.05,0.48,0.03,0.9999999999997317,0.9449737530503773,1.0,1.0,0,0,0,0,1.0,0.9053319239646519,0,0,0.1184907513754644,0.04898491715996391,0,
test_b_mixed_channels,mixed_channels_t_0.03,9,51,0.05,0.05,0.48,0.03,0.9999999999999989,0.96013511370431,1.0,1.0,0,0,0,0,1.0,0.9047152230484318,0,0,0.3527658440443617,0.04071720281486057,0,
test_b_mixed_channels,mixed_channels_t_0.03,10,52,0.05,0.05,0.48,0.03,0.9999999999999989,0.999942975059375,1.0,1.0,0,0,0,0,1.0,0.989411293725037,0,0,0.9478647544953774,0.004179774947233809,0,
test_b_mixed_channels,mixed_channels_t_0.03,11,53,0.05,0.05,0.48,0.03,0.9999999999999979,0.9999967450726948,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.43349588336764444,0.014444843632020525,0,
test_b_mixed_channels,mixed_channels_t_0.03,12,54,0.05,0.05,0.48,0.03,0.9999999999999976,0.9999999809259775,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8625832198928554,0.004251137598461224,0,
test_b_mixed_channels,mixed_channels_t_0.03,13,55,0.05,0.05,0.48,0.03,0.9999999999999987,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9977460013703866,0.0013217638750172855,0,
test_b_mixed_channels,mixed_channels_t_0.03,14,56,0.05,0.05,0.48,0.03,0.9999999999999987,0.9825061214930821,1.0,1.0,0,0,0,0,1.0,0.9435339456576091,0,0,0.9547868259482805,0.0030604444440016287,0,
test_b_mixed_channels,mixed_channels_t_0.03,15,57,0.05,0.05,0.48,0.03,0.999999999999996,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9280131183752081,0.00610539571269735,0,
test_b_mixed_channels,mixed_channels_t_0.03,16,58,0.05,0.05,0.48,0.03,0.999999999999999,0.999426698940719,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4427861032464694,0.020655330354704196,0,
test_b_mixed_channels,mixed_channels_t_0.03,17,59,0.05,0.05,0.48,0.03,0.999998688047421,0.9998502104569438,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9374233315565627,0.0070324502532143505,0,
test_b_mixed_channels,mixed_channels_t_0.03,18,60,0.05,0.05,0.48,0.03,0.9999999999999988,0.905723603573676,1.0,1.0,0,0,0,0,1.0,0.8253395368695895,0,0,0.5906399642847296,0.009683641302900288,0,
test_b_mixed_channels,mixed_channels_t_0.03,19,61,0.05,0.05,0.48,0.03,0.9999999999999989,0.9999957069077956,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8246992850258478,0.007608909989487787,0,
test_b_mixed_channels,mixed_channels_t_0.05,0,42,0.05,0.05,0.48,0.05,0.9999999999999988,0.9930222916778522,1.0,1.0,0,0,0,0,1.0,0.9886403101217789,0,0,0.9796508496979303,0.0024127796638737818,0,
test_b_mixed_channels,mixed_channels_t_0.05,1,43,0.05,0.05,0.48,0.05,0.9932409212934618,0.998186388895192,1.0,1.0,0,0,0,0,0.9706620035589955,1.0,0,0,0.8316378537613672,0.007057867046959679,0,
test_b_mixed_channels,mixed_channels_t_0.05,2,44,0.05,0.05,0.48,0.05,0.9999999999999989,0.9999988024246187,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9656072540764011,0.002575545552681707,0,
test_b_mixed_channels,mixed_channels_t_0.05,3,45,0.05,0.05,0.48,0.05,0.999999999999999,0.9999996302941547,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8228316475042724,0.005848965822456706,0,
test_b_mixed_channels,mixed_channels_t_0.05,4,46,0.05,0.05,0.48,0.05,0.9999999999537816,0.9981412156244327,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9028219875816039,0.0033560160978046883,0,
test_b_mixed_channels,mixed_channels_t_0.05,5,47,0.05,0.05,0.48,0.05,0.9999999999999987,0.9988453529532839,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9786126276262949,0.0030415875974444204,0,
test_b_mixed_channels,mixed_channels_t_0.05,6,48,0.05,0.05,0.48,0.05,0.9999999999999806,0.9999999258699466,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3391850364458435,0.018133507076048487,0,
test_b_mixed_channels,mixed_channels_t_0.05,7,49,0.05,0.05,0.48,0.05,0.9999999999999987,0.9999709121402506,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7812405976212198,0.005629501576526148,0,
test_b_mixed_channels,mixed_channels_t_0.05,8,50,0.05,0.05,0.48,0.05,0.9999999999999878,0.9962482271549887,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6325063846031999,0.014358624206145944,0,
test_b_mixed_channels,mixed_channels_t_0.05,9,51,0.05,0.05,0.48,0.05,0.9999999999999989,0.9845194081842413,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5845709273311888,0.018482101605789385,0,
test_b_mixed_channels,mixed_channels_t_0.05,10,52,0.05,0.05,0.48,0.05,0.9999999999999989,0.9999636670529323,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9773524261389501,0.002626034086596786,0,
test_b_mixed_channels,mixed_channels_t_0.05,11,53,0.05,0.05,0.48,0.05,0.9999999999999984,0.9999984285482652,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6919624159939393,0.007680600726658728,0,
test_b_mixed_channels,mixed_channels_t_0.05,12,54,0.05,0.05,0.48,0.05,0.9999999999999979,0.9999999955082753,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9734918969567927,0.002061228159690248,0,
test_b_mixed_channels,mixed_channels_t_0.05,13,55,0.05,0.05,0.48,0.05,0.9999999999999988,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.998239695717102,0.001184335595232141,0,
test_b_mixed_channels,mixed_channels_t_0.05,14,56,0.05,0.05,0.48,0.05,0.9999999999999988,0.99054723194534,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.987670306788405,0.0013902212461509445,0,
test_b_mixed_channels,mixed_channels_t_0.05,15,57,0.05,0.05,0.48,0.05,0.9999999999999973,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9596158392756912,0.004605899737987208,0,
test_b_mixed_channels,mixed_channels_t_0.05,16,58,0.05,0.05,0.48,0.05,0.999999999999999,0.9998968683667402,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8115203369640436,0.007620825784324019,0,
test_b_mixed_channels,mixed_channels_t_0.05,17,59,0.05,0.05,0.48,0.05,0.9999999999999979,0.9999689800355491,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9824712979905754,0.0024811998110419262,0,
test_b_mixed_channels,mixed_channels_t_0.05,18,60,0.05,0.05,0.48,0.05,0.9999999999999989,0.9520493368059576,1.0,1.0,0,0,0,0,1.0,0.9572622883826823,0,0,0.7336656756342713,0.0065319709473933415,0,
test_b_mixed_channels,mixed_channels_t_0.05,19,61,0.05,0.05,0.48,0.05,0.9999999999999989,0.9999976848130874,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9547296783109757,0.0035790878185829713,0,
test_c_delay_t_interaction,delay0_t_0.00,0,42,0.2,0.2,0.48,0.0,0.9745419125294468,0.5910198215049435,1.0,0.11,0,1,0,0,0.7874436939059569,0.33433760942454616,1,1,-0.5396607492249311,0.3204353410583255,0,0
test_c_delay_t_interaction,delay0_t_0.00,1,43,0.2,0.2,0.48,0.0,0.8557175744620962,0.5475902451848408,0.98,0.1,0,1,1,0,0.6130975571199541,0.27919495002076156,1,1,0.20319802221434052,0.31550357709975174,1,0
test_c_delay_t_interaction,delay0_t_0.00,2,44,0.2,0.2,0.48,0.0,0.8976936392188847,0.6118723650308808,1.0,0.2,0,1,0,0,0.7335952778829876,0.38088199683132423,1,1,0.5090167550581582,0.31124978931728486,0,0
test_c_delay_t_interaction,delay0_t_0.00,3,45,0.2,0.2,0.48,0.0,0.9840884147713899,0.7462837301402623,1.0,0.14,0,1,0,0,0.8265895543573842,0.560684564105854,1,1,0.5000789279420178,0.31606120129377563,0,0
test_c_delay_t_interaction,delay0_t_0.00,4,46,0.2,0.2,0.48,0.0,0.9505514124749411,0.515719165141664,0.97,0.1,0,1,1,0,0.7986181052594583,0.2588686738027401,1,1,0.3397380869053255,0.27896435262966496,1,0
test_c_delay_t_interaction,delay0_t_0.00,5,47,0.2,0.2,0.48,0.0,0.9331042196859678,0.49557248582186003,1.0,0.11,0,1,0,0,0.7631613121797015,0.20548340637401913,1,1,-0.24597579830259553,0.33230396526137235,0,0
test_c_delay_t_interaction,delay0_t_0.00,6,48,0.2,0.2,0.48,0.0,0.9259214087034934,0.6652164774589666,1.0,0.11,0,1,0,0,0.7663598849705556,0.44484099009655803,1,1,0.5989159904618534,0.372246699984321,0,0
test_c_delay_t_interaction,delay0_t_0.00,7,49,0.2,0.2,0.48,0.0,0.9440539609687066,0.5389851238642568,1.0,0.09,0,1,0,0,0.7727363878626861,0.2764026847706912,1,1,0.26997287669149334,0.297170287164301,0,0
test_c_delay_t_interaction,delay0_t_0.00,8,50,0.2,0.2,0.48,0.0,0.9645686687590417,0.3637191690548535,1.0,0.11,0,1,0,0,0.8291559555672781,0.0307472094455917,1,1,0.5356296972241532,0.3849763295347519,0,0
test_c_delay_t_interaction,delay0_t_0.00,9,51,0.2,0.2,0.48,0.0,0.8449638196537546,0.42224555429611277,0.87,0.08,0,1,1,0,0.7225705406914674,0.07752817699552819,1,1,0.6642373791243386,0.3720825104853872,1,0
test_c_delay_t_interaction,delay0_t_0.00,10,52,0.2,0.2,0.48,0.0,0.9990031853385204,0.5558580566580551,1.0,0.21,0,1,0,1,0.8613258495189875,0.3000997867281335,1,1,0.12328544889334868,0.3052096202817787,0,0
test_c_delay_t_interaction,delay0_t_0.00,11,53,0.2,0.2,0.48,0.0,0.9259541067181508,0.7278268596252296,1.0,0.18,0,1,0,0,0.77393649661015,0.550469578419496,1,1,0.06307317300916344,0.296983295528283,0,0
test_c_delay_t_interaction,delay0_t_0.00,12,54,0.2,0.2,0.48,0.0,0.8842747391950563,0.7286735319975844,1.0,0.33,0,1,0,1,0.6960499827642525,0.5263180988228429,1,1,0.10937867018080098,0.21588345142863055,0,0
test_c_delay_t_interaction,delay0_t_0.00,13,55,0.2,0.2,0.48,0.0,0.9494921570074236,0.720856477649221,1.0,0.17,0,1,0,1,0.7922161096788026,0.5474959378402721,1,1,0.3234111842109497,0.21400687856845704,0,0
test_c_delay_t_interaction,delay0_t_0.00,14,56,0.2,0.2,0.48,0.0,0.8857531250341022,0.565303535648599,1.0,0.08,0,1,0,0,0.7265369000527706,0.27472125138145076,1,1,-0.05472626936241878,0.3051224905345569,0,0
test_c_delay_t_interaction,delay0_t_0.00,15,57,0.2,0.2,0.48,0.0,0.883478375853579,0.6842615854881435,1.0,0.19,0,1,0,1,0.7687099502925482,0.47244889052769024,1,1,-0.13570142184061923,0.2106313382385222,0,0
test_c_delay_t_interaction,delay0_t_0.00,16,58,0.2,0.2,0.48,0.0,0.9941362949143341,0.5962276113512724,1.0,0.14,0,1,0,0,0.8382455682462505,0.3830315508676072,1,1,0.3325567600904592,0.38088118845017654,0,0
test_c_delay_t_interaction,delay0_t_0.00,17,59,0.2,0.2,0.48,0.0,0.9988367929619952,0.6468509404407017,1.0,0.06,0,1,0,0,0.8973197355845195,0.4461670465323016,1,1,0.0517772750512876,0.2897159016696753,0,0
test_c_delay_t_interaction,delay0_t_0.00,18,60,0.2,0.2,0.48,0.0,0.826601138693389,0.3484001189335396,1.0,0.23,0,1,0,0,0.6770545198873197,0.0,1,1,0.37007125899586113,0.3188416779717264,0,0
test_c_delay_t_interaction,delay0_t_0.00,19,61,0.2,0.2,0.48,0.0,0.9974398867536836,0.6119566067010991,1.0,0.18,0,1,0,0,0.8553982318842285,0.3795142002101866,1,1,0.43775427422450225,0.33508118081187066,0,0
test_c_delay_t_interaction,delay2_t_0.00,0,42,0.2,0.2,0.48,0.0,0.9032794920861832,0.33587219810875873,1.0,0.12,0,1,0,0,0.7193303882673097,0.0,1,1,0.31791858868795153,0.43776000163993833,0,2
test_c_delay_t_interaction,delay2_t_0.00,1,43,0.2,0.2,0.48,0.0,0.7820767994583492,0.3440921055104629,0.88,0.11,1,1,1,0,0.5467245293182055,0.0,1,1,0.427243650170828,0.412354432998886,1,2
test_c_delay_t_interaction,delay2_t_0.00,2,44,0.2,0.2,0.48,0.0,0.8309517097068074,0.3750025910705311,0.9,0.18,0,1,1,0,0.6773890332810496,0.03973172794829906,1,1,0.7898424906658346,0.39988059224411465,1,2
test_c_delay_t_interaction,delay2_t_0.00,3,45,0.2,0.2,0.48,0.0,0.9282430134190374,0.4813773915142782,1.0,0.14,0,1,0,0,0.7938293817277191,0.18110613194214054,1,1,0.8147210929754114,0.3999200906144912,0,2
test_c_delay_t_interaction,delay2_t_0.00,4,46,0.2,0.2,0.48,0.0,0.8684706813121974,0.3478965688395055,0.87,0.11,0,1,1,0,0.736140989071544,0.004783470447908458,1,1,0.572796314318883,0.39536448490715026,1,2
test_c_delay_t_interaction,delay2_t_0.00,5,47,0.2,0.2,0.48,0.0,0.8741871722208328,0.33485561869348673,0.77,0.12,0,1,1,0,0.716464313375074,0.0,1,1,0.31378261576395405,0.3935813195504845,1,2
test_c_delay_t_interaction,delay2_t_0.00,6,48,0.2,0.2,0.48,0.0,0.8670898028697906,0.42039297422888455,0.72,0.12,0,1,1,0,0.7247376477454367,0.09384337755499371,1,1,0.7650668409583046,0.411304672075248,1,2
test_c_delay_t_interaction,delay2_t_0.00,7,49,0.2,0.2,0.48,0.0,0.8750486695295285,0.3404840413556468,0.94,0.11,0,1,1,0,0.7251943153443987,0.0,1,1,0.676648167049519,0.3927205657736747,1,2
test_c_delay_t_interaction,delay2_t_0.00,8,50,0.2,0.2,0.48,0.0,0.8855752010704852,0.31664685361299705,0.9,0.11,0,1,1,0,0.770509179036168,0.0,1,1,0.7646091137341711,0.4173906205428936,1,2
test_c_delay_t_interaction,delay2_t_0.00,9,51,0.2,0.2,0.48,0.0,0.7801974082909257,0.3025196790028044,0.4,0.1,1,1,1,0,0.6473420204092067,0.0,1,1,0.6794799284006162,0.38701973944425316,1,2
test_c_delay_t_interaction,delay2_t_0.00,10,52,0.2,0.2,0.48,0.0,0.9357976221202636,0.353845124100159,1.0,0.16,0,1,0,0,0.774846002388139,0.003260198183756266,1,1,0.661326377032662,0.3927060943607201,0,2
test_c_delay_t_interaction,delay2_t_0.00,11,53,0.2,0.2,0.48,0.0,0.8585308248765673,0.4467212847568975,1.0,0.16,0,1,0,0,0.7240311561641158,0.14478998583997355,1,1,0.5813501041797978,0.4097768673925096,0,2
test_c_delay_t_interaction,delay2_t_0.00,12,54,0.2,0.2,0.48,0.0,0.8220196745175063,0.45514762244457807,1.0,0.13,0,1,0,0,0.6481474888646345,0.1455613639796955,1,1,0.369866066852239,0.3450083561764486,0,2
test_c_delay_t_interaction,delay2_t_0.00,13,55,0.2,0.2,0.48,0.0,0.8797718952108649,0.4369209223555175,0.94,0.12,0,1,1,0,0.7339972326458755,0.13314217083583646,1,1,0.6819809723130107,0.3510811488495183,1,2
test_c_delay_t_interaction,delay2_t_0.00,14,56,0.2,0.2,0.48,0.0,0.8326797938708292,0.3331635752023145,1.0,0.1,0,1,0,0,0.6865424050567669,0.0,1,1,0.4959976427464488,0.42869138696280673,0,2
test_c_delay_t_interaction,delay2_t_0.00,15,57,0.2,0.2,0.48,0.0,0.8023171975972578,0.39859249199157293,0.88,0.13,0,1,1,0,0.6867839593310363,0.05834337731699897,1,1,0.2809266968664304,0.35170135108130396,1,2
test_c_delay_t_interaction,delay2_t_0.00,16,58,0.2,0.2,0.48,0.0,0.9124074114973746,0.4165874517886617,1.0,0.14,0,1,0,0,0.7476031527742775,0.11053037062597044,1,1,0.7044442483167361,0.44167656119555554,0,2
test_c_delay_t_interaction,delay2_t_0.00,17,59,0.2,0.2,0.48,0.0,0.9444450552865313,0.41122295553870036,0.74,0.08,0,1,1,0,0.7884904152308992,0.09870514705974652,1,1,0.4315823892918768,0.3975753112339369,1,2
test_c_delay_t_interaction,delay2_t_0.00,18,60,0.2,0.2,0.48,0.0,0.7725138841516109,0.30039069657083967,0.96,0.21,1,1,0,0,0.612163271819983,0.0,1,1,0.7169209052092032,0.38258479325825284,1,2
test_c_delay_t_interaction,delay2_t_0.00,19,61,0.2,0.2,0.48,0.0,0.9315973212309234,0.35869770741413,0.91,0.16,0,1,1,0,0.7828396416698794,0.013834117424827638,1,1,0.7120217646271132,0.41645465091718803,1,2
test_c_delay_t_interaction,delay2_t_0.05,0,42,0.2,0.2,0.48,0.05,0.9987107960734177,0.8434332984633545,1.0,0.94,0,0,0,1,0.9774072928882941,0.7871217213651885,1,0,-0.42230774819218037,0.12912037330560366,0,2
test_c_delay_t_interaction,delay2_t_0.05,1,43,0.2,0.2,0.48,0.05,0.9530878188048676,0.8016306738537522,1.0,0.54,0,0,0,1,0.8713503585261472,0.7552097431238932,1,0,0.05933330093271942,0.16588144038811908,0,2
test_c_delay_t_interaction,delay2_t_0.05,2,44,0.2,0.2,0.48,0.05,0.9856581167189642,0.8344948017179966,1.0,0.38,0,0,0,1,0.9543056663688667,0.7979756772363785,1,0,-0.17887607378725243,0.18203561687056388,0,2
test_c_delay_t_interaction,delay2_t_0.05,3,45,0.2,0.2,0.48,0.05,0.9999590607232691,0.9572964041385635,1.0,0.51,0,0,0,1,1.0,0.9532974265879999,1,0,-0.17227087300161437,0.16690132475654829,0,2
test_c_delay_t_interaction,delay2_t_0.05,4,46,0.2,0.2,0.48,0.05,0.9999926907941034,0.7445413883475782,1.0,0.78,0,1,0,1,1.0,0.688677844345445,1,1,-0.07302521832531567,0.12046772647536036,0,2
test_c_delay_t_interaction,delay2_t_0.05,5,47,0.2,0.2,0.48,0.05,0.9998671351966996,0.6529691792875905,1.0,0.34,0,1,0,1,0.9750353087272902,0.5435297884514227,1,1,-0.04225487864018777,0.2412073533187991,0,2
test_c_delay_t_interaction,delay2_t_0.05,6,48,0.2,0.2,0.48,0.05,0.9986611369987389,0.7940419127084378,1.0,0.34,0,1,0,0,1.0,0.745350210574651,1,1,0.7661156337076135,0.28611779226110917,0,2
test_c_delay_t_interaction,delay2_t_0.05,7,49,0.2,0.2,0.48,0.05,0.9998747649429204,0.7677341630563466,1.0,0.48,0,1,0,1,1.0,0.7094121920261345,1,1,0.008426572098730174,0.15703329138312816,0,2
test_c_delay_t_interaction,delay2_t_0.05,8,50,0.2,0.2,0.48,0.05,0.8942162175914788,0.3291890586404804,1.0,0.35,0,1,0,0,0.7795028372008027,0.07062371474145346,1,1,0.7652974634765057,0.2753906487488078,0,2
test_c_delay_t_interaction,delay2_t_0.05,9,51,0.2,0.2,0.48,0.05,0.8799389930204746,0.512533088738444,0.73,0.14,0,1,1,0,0.7793650120925656,0.2881482314859715,1,1,0.8306458589928317,0.3189931656423624,1,2
test_c_delay_t_interaction,delay2_t_0.05,10,52,0.2,0.2,0.48,0.05,0.9999999982135291,0.7744104070387337,1.0,0.57,0,1,0,0,1.0,0.7168080013478663,1,1,-0.2134632185752173,0.15060356410752906,0,2
test_c_delay_t_interaction,delay2_t_0.05,11,53,0.2,0.2,0.48,0.05,0.9994864218765133,0.9719342807967558,1.0,0.7,0,0,0,1,1.0,0.9893125949609521,1,0,-0.222633477174687,0.14587740175575858,0,2
test_c_delay_t_interaction,delay2_t_0.05,12,54,0.2,0.2,0.48,0.05,0.9936639286425027,0.9644294592213164,1.0,0.86,0,0,0,1,1.0,0.9535977688768242,1,0,-0.04907573789646338,0.07451977182864558,0,2
test_c_delay_t_interaction,delay2_t_0.05,13,55,0.2,0.2,0.48,0.05,0.9999999914069333,0.9379375329276178,1.0,0.98,0,0,0,1,1.0,0.9444529316431626,1,0,-0.0011548776333396313,0.07465190198236912,0,2
test_c_delay_t_interaction,delay2_t_0.05,14,56,0.2,0.2,0.48,0.05,0.9990608177620456,0.8024212235169922,1.0,0.79,0,0,0,1,0.9942641633582235,0.7049873838575158,1,0,-0.210049702782775,0.13879800269848294,0,2
test_c_delay_t_interaction,delay2_t_0.05,15,57,0.2,0.2,0.48,0.05,0.9914621669967412,0.8577806983237364,1.0,1.0,0,0,0,0,1.0,0.80337143988264,0,0,-0.10587032679765498,0.07648092316784734,0,2
test_c_delay_t_interaction,delay2_t_0.05,16,58,0.2,0.2,0.48,0.05,0.9999991275240955,0.7775374628320072,1.0,0.28,0,1,0,1,1.0,0.7537277710404396,1,1,-0.4035267900471252,0.22829321923739132,0,2
test_c_delay_t_interaction,delay2_t_0.05,17,59,0.2,0.2,0.48,0.05,0.9999698767371429,0.8534272013133707,1.0,0.76,0,0,0,1,1.0,0.8427754634175411,1,0,-0.23091763187760453,0.14900085530704615,0,2
