step,avg_trust,avg_trust_filtered,avg_disturbance,avg_disturbance_filtered,avg_stability,avg_cognitive_distortion,avg_cognitive_distortion_filtered,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
0,0.7597974009560763,0.7597974009560763,0.20755080994410635,0.20755080994410635,0.891910727518402,0.1916205787738902,0.1916205787738902,0.0,0.0,0.0,0.8,0.8,1.0,0.1
1,0.7480287113639056,0.7480287113639056,0.2171692619644226,0.2171692619644226,0.9158979644288527,0.21206524363430407,0.21206524363430407,0.07490636704119849,0.07490636704119849,0.4119850187265917,0.4382022471910113,1.0,1.0,0.05
2,0.7372694185595472,0.7372694185595472,0.21916966557574255,0.21916966557574255,0.9226039039622697,0.21139501393351234,0.21139501393351234,0.05385672972076043,0.2310719195941781,0.37899745694661735,0.33607389373844404,1.0,1.0,0.1
3,0.7214489148565308,0.7214489148565308,0.23832200803265247,0.23832200803265247,0.9247917773683824,0.2203593402790116,0.2203593402790116,0.051934674655341795,0.2409474826319083,0.34228090442229464,0.3648369382904552,1.0,1.0,0.15
4,0.7110584993192964,0.7110584993192964,0.22714310253693065,0.22714310253693065,0.921799559148117,0.21384038160095914,0.21384038160095914,0.09377146920650148,0.3122048704372259,0.3370999782291661,0.2569236821271065,1.0,1.0,0.05
5,0.7028005794793486,0.7028005794793486,0.22067884351930683,0.22067884351930683,0.9206740977757386,0.20396491867909045,0.20396491867909045,0.0889012667013091,0.29840817699510225,0.31012823608371154,0.30256232021987717,1.0,0.95,0.05
6,0.696145335927887,0.696145335927887,0.21498830344066913,0.21498830344066913,0.9208672217494044,0.1955833389983451,0.1955833389983451,0.08662138954891266,0.29196674811379164,0.29694637523427886,0.32446548710301676,1.0,0.95,0.1
7,0.6908198676162247,0.6908198676162247,0.20938146838299748,0.20938146838299748,0.9221570913069563,0.19700021231374176,0.19700021231374176,0.08647439698491576,0.22254281330585085,0.29612180683132727,0.38386098287790615,0.9889999999999999,0.95,0.05
8,0.6837961105802313,0.6837961105802313,0.20874151582892778,0.20874151582892778,0.9238681207863857,0.18899299977198442,0.18899299977198442,0.06972786559955603,0.2705760387409032,0.25323689917181313,0.3868791964877277,0.98042,0.95,0.0
9,0.6729447040582663,0.6729447040582663,0.22057829962520045,0.22057829962520045,0.9247186424352571,0.1997195821706989,0.1997195821706989,0.06999572083679526,0.2517785315422928,0.23904273086588904,0.41291061675502283,0.9737275999999999,0.95,0.1
10,0.6682956822402479,0.6682956822402479,0.22360044785629035,0.22360044785629035,0.9197786488558496,0.19436098136343166,0.19436098136343166,0.07804430095336376,0.2740916243537926,0.29058401658540867,0.32578758610743497,0.968507528,0.95,0.1
11,0.6607724357918798,0.6607724357918798,0.21534305725386454,0.21534305725386454,0.9222091037545811,0.19547904791878762,0.19547904791878762,0.07322146587868637,0.23716890221503503,0.2326703719596539,0.4569392599466246,1.0,0.9,0.05
12,0.6593591844448479,0.6593591844448479,0.20951430199647764,0.20951430199647764,0.9221544158950549,0.20478111032005794,0.20478111032005794,0.06308121314100194,0.2128805754805329,0.2730407844862322,0.4399974268922329,0.9889999999999999,0.9,0.0
13,0.6583125013344137,0.6583125013344137,0.19193606147643127,0.19193606147643127,0.9215632727108499,0.19207395829116486,0.19207395829116486,0.0653434686944789,0.27768347555001754,0.2478800682262375,0.389512987529266,0.98042,0.9,0.0
14,0.6484395680513282,0.6484395680513282,0.21504974489345052,0.21504974489345052,0.9228979354080341,0.18736443658424065,0.18736443658424065,0.04269712289313775,0.267074392223638,0.19059985342723493,0.46235623145598925,0.9627276,0.9,0.1
15,0.6420977270070064,0.6420977270070064,0.21163023521410856,0.21163023521410856,0.9205428377261153,0.19180767093901713,0.19180767093901713,0.08208080683860756,0.2090905413738966,0.21140288687536785,0.44635329291212794,0.9489275279999999,0.9,0.1
16,0.6385467824791431,0.6385467824791431,0.19426709992760877,0.19426709992760877,0.9196190156999042,0.18465423936280878,0.18465423936280878,0.05964511274030589,0.2974780418102858,0.17958741613046805,0.43701702931894026,0.9737275999999999,0.95,0.0
17,0.6297075470861145,0.6297075470861145,0.2048727033125434,0.2048727033125434,0.9195585532673869,0.1863305062256449,0.1863305062256449,0.07203483585031462,0.2714617611083213,0.1586922609228327,0.4663186701185313,0.968507528,0.95,0.05
18,0.6262292028164199,0.6262292028164199,0.21986437674019946,0.21986437674019946,0.9200581741477176,0.19012814686689988,0.19012814686689988,0.07501763691303445,0.20751574316219562,0.22207768745603076,0.4953889324687391,1.0,0.95,0.1
19,0.62485015660509,0.62485015660509,0.2198999231768845,0.2198999231768845,0.9167311316113589,0.19767102134326034,0.19767102134326034,0.06764868606500776,0.21451811335006027,0.2441457771669476,0.46268742341798436,0.9889999999999999,0.95,0.05
20,0.6185334429258218,0.6185334429258218,0.19840268652671017,0.19840268652671017,0.914273856608814,0.19544216965078623,0.19544216965078623,0.10473965774997426,0.2578565666075758,0.16823304791618632,0.4495907277262636,0.98042,0.95,0.0
21,0.6162172626661105,0.6162172626661105,0.19921065230763735,0.19921065230763735,0.9122565434668891,0.19366103606379687,0.19366103606379687,0.07940732078036036,0.2656697632218496,0.18976165771075615,0.46516125828703386,1.0,0.95,0.05
22,0.6157349331337673,0.6157349331337673,0.20247657088310897,0.20247657088310897,0.9070839949376284,0.18029126305654392,0.18029126305654392,0.0916659876764738,0.3202222707012251,0.19860028597906867,0.3785114556432324,0.9890000000000001,0.95,0.05
23,0.6123186636545201,0.6123186636545201,0.18884299469466886,0.18884299469466886,0.9095015942056556,0.18006129020192344,0.18006129020192344,0.07288956109081487,0.2734252343788873,0.15194240134428413,0.4821628031860136,0.98042,0.95,0.05
24,0.6043362816362035,0.6043362816362035,0.20701663380537214,0.20701663380537214,0.9085660392273365,0.18487300921906788,0.18487300921906788,0.047180938550432004,0.3348993440402651,0.13837338813660963,0.47954632927269325,1.0,0.95,0.1
25,0.6025875325380292,0.6025875325380292,0.22517564226555473,0.22517564226555473,0.9028978094292486,0.18876781904248732,0.18876781904248732,0.0669083582498188,0.2791585377601242,0.21504012991721427,0.42789297407284266,0.9890000000000001,0.95,0.1
26,0.6028706224801896,0.6028706224801896,0.21401394390040016,0.21401394390040016,0.8988963866498626,0.17463378791908815,0.17463378791908815,0.06080119048505215,0.3475412980234085,0.18607550649003252,0.4055820050015068,1.0,0.95,0.0
27,0.5979155104435566,0.5979155104435566,0.20988881414516686,0.20988881414516686,0.8994799806912173,0.1833715741906579,0.1833715741906579,0.09290603340691742,0.26676357592765165,0.15618085101838405,0.47314953964704676,0.9889999999999999,0.95,0.05
28,0.5843382582170278,0.5843382582170278,0.2701111272244831,0.2701111272244831,0.8885208863456816,0.1833566573498395,0.1833566573498395,0.07485181764765168,0.37006376577462763,0.15743864237034452,0.37806577420737614,0.98042,0.95,0.25
29,0.5756485940733903,0.5756485940733903,0.24892605786437097,0.24892605786437097,0.8795802857622039,0.17645870315667783,0.17645870315667783,0.10757946229979591,0.38413026929483624,0.14848883435289553,0.3598014340524723,1.0,0.95,0.05
30,0.5726152181332924,0.5726152181332924,0.24352263780509587,0.24352263780509587,0.8737270135325211,0.1796361085274127,0.1796361085274127,0.08889727345542311,0.3522017538722184,0.18445317203300649,0.374447800639352,1.0,0.9,0.05
31,0.5683574019606494,0.5683574019606494,0.23410810527933984,0.23410810527933984,0.8682419225098131,0.18127991665018425,0.18127991665018425,0.1090543210586751,0.34662672285134055,0.16349922935679043,0.35881972673319396,0.978,0.85,0.05
32,0.5687909711004671,0.5687909711004671,0.2271282531371135,0.2271282531371135,0.8656257970563589,0.18096052347586788,0.18096052347586788,0.08039647105011023,0.3304638536563723,0.18097664350754164,0.3775830317859758,0.9694200000000001,0.85,0.05
33,0.5689661554873028,0.5689661554873028,0.21474707982939667,0.21474707982939667,0.865350919226751,0.17432628488824978,0.17432628488824978,0.08661099205505599,0.32879839771021324,0.1636216741579298,0.38369653607680093,0.9627276,0.85,0.05
34,0.5663964382303939,0.5663964382303939,0.20548897525927612,0.20548897525927612,0.8644602847209588,0.16376821158427765,0.16376821158427765,0.08209993681439713,0.3705124376667005,0.12247718646988992,0.36283796704901244,0.937927528,0.85,0.05
35,0.56159699336859,0.56159699336859,0.21165606653147434,0.21165606653147434,0.8691376848052391,0.17166536275498762,0.17166536275498762,0.06534579684893241,0.32940119730769835,0.11251248247168219,0.47316052337168707,0.98042,0.8,0.05
36,0.5648272976723717,0.5648272976723717,0.21394427017953815,0.21394427017953815,0.8654050121223682,0.17369630704429254,0.17369630704429254,0.10339051443059935,0.3262760740223291,0.1777543048997602,0.35530670664731134,0.9627276,0.8,0.1
37,0.5658065733184775,0.5658065733184775,0.20703004323435742,0.20703004323435742,0.8642022446548093,0.18169740388374106,0.18169740388374106,0.10580545825530263,0.3013844834429761,0.16567381141784346,0.3736437748838779,0.946507528,0.75,0.05
