step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
78,0.8330286856461452,0.5210892464758021,0.8957220703066259,0.9541064337461089,0.05,0.036,0.0008747999999999999,0.6439794000000001,0.7
79,0.8302018597501137,0.5209583168548765,0.8977709894263676,0.949763203199532,0.095,0.062,0.0015065999999999996,0.6432423,0.75
80,0.8293813254216198,0.5321937303795274,0.89977925860273,0.945302830616713,0.11000000000000001,0.071,0.0017252999999999997,0.6429871500000001,0.75
81,0.826267977730185,0.5195173597261407,0.9017484593881397,0.9412744812562984,0.095,0.062,0.0015065999999999996,0.6432423,0.75
82,0.826058396454987,0.5191081663327769,0.90367905140871,0.9387954367234439,0.08,0.06,0.0014579999999999997,0.6432990000000001,0.7
83,0.8210978782990338,0.5180991134624942,0.9055694547756256,0.9333981717626465,0.13999999999999999,0.11499999999999999,0.0027944999999999992,0.64173975,0.65
84,0.826641871977265,0.5411653929506718,0.9074249261483276,0.9319675902334408,0.08,0.061,0.0014822999999999998,0.64327065,0.65
85,0.8182833557046756,0.49499635665949804,0.9092438213302059,0.9283372278134289,0.095,0.064,0.0015551999999999996,0.6431856,0.65
86,0.8245185540221789,0.5194133364550274,0.9110270177677195,0.929134333395427,0.095,0.063,0.0015308999999999995,0.64321395,0.7
87,0.826653979279088,0.5341696837278731,0.9127756694209287,0.9260458277142185,0.065,0.05,0.0012149999999999997,0.6435825000000001,0.75
88,0.8283290612843934,0.5447210258704056,0.9144895080370883,0.92271000106557,0.095,0.062,0.0015065999999999996,0.6432423,0.75
89,0.834888309725574,0.5549885738135568,0.9161700721658785,0.9276155925166553,0.065,0.051000000000000004,0.0012392999999999998,0.64355415,0.7
90,0.8410320131084579,0.5764816687959013,0.9178175010921727,0.9320823785867309,0.08,0.054000000000000006,0.0013121999999999997,0.6434691000000001,0.7
91,0.8458603890536575,0.5756723392269326,0.9194322402711699,0.9408957344713954,0.095,0.063,0.0015308999999999995,0.64321395,0.7
92,0.8426725114491973,0.5606843644576962,0.9210155949846369,0.93730133072177,0.08,0.053000000000000005,0.0012878999999999998,0.6434974500000001,0.75
93,0.8445145854611402,0.5704784088576326,0.9225678333918648,0.9382790070838185,0.08,0.053000000000000005,0.0012878999999999998,0.6434974500000001,0.75
94,0.8434319302750855,0.545300018664817,0.9240901916774243,0.9360550304726398,0.05,0.033999999999999996,0.0008261999999999998,0.6440361,0.8
95,0.8422796362291509,0.5542687376260105,0.9255810379638986,0.9336465614126253,0.11000000000000001,0.08299999999999999,0.0020168999999999994,0.64264695,0.75
96,0.8504400747500359,0.5773027354745753,0.9270441233634379,0.938344515995324,0.05,0.034999999999999996,0.0008504999999999999,0.64400775,0.75
97,0.8549361437420439,0.5985454800960405,0.9284781652225751,0.9369384541720415,0.065,0.044,0.0010691999999999998,0.6437526,0.75
98,0.8527510783254464,0.5938090688000598,0.9298834715994827,0.9332235524316174,0.095,0.062,0.0015065999999999996,0.6432423,0.75
99,0.8515927832778305,0.5902907735588383,0.9312617023914338,0.9301876265201201,0.065,0.044,0.0010691999999999998,0.6437526,0.75
