topology,chain_length,k_D,k_C,k_T,activation_threshold,deactivation_threshold,propagation_exponent,neighbor_feedback_strength,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,25,67,0.0,0.14285714285714285,46,8,1,0,46,2|4|1|10|5|17|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,26,68,0.0,0.14285714285714285,45,8,1,0,45,1|4|1|10|5|17|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,27,69,0.0,0.12244897959183673,44,8,1,0,44,1|4|1|10|6|17|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,28,70,0.0,0.12244897959183673,43,8,1,0,43,4|1|10|5|17|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,29,71,0.0,0.12244897959183673,42,8,4,0,42,3|1|10|5|17|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,30,72,0.0,0.12244897959183673,41,8,1,0,41,2|1|10|5|17|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,31,73,0.0,0.10204081632653061,40,8,3,0,40,2|1|10|6|17|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,32,74,0.0,0.10204081632653061,39,8,1,0,39,1|10|6|17|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,33,75,0.0,0.10204081632653061,38,8,1,0,38,1|10|5|17|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,34,76,0.0,0.10204081632653061,37,8,1,0,37,1|10|5|17|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,35,77,0.0,0.08163265306122448,36,8,1,0,36,10|5|17|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,36,78,0.0,0.061224489795918366,35,8,1,0,35,9|6|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,37,79,0.0,0.10204081632653061,49,8,1,0,49,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,38,80,0.0,0.08163265306122448,48,8,113,0,48,8|5|32|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,39,81,0.0,0.10204081632653061,47,8,1,0,47,7|5|17|14|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,40,82,0.0,0.10204081632653061,46,8,4,0,46,5|5|17|14|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,41,83,0.0,0.08163265306122448,45,8,1,0,45,5|6|17|14|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,42,84,0.0,0.10204081632653061,44,8,4,0,44,3|5|17|14|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,43,85,0.0,0.10204081632653061,43,8,1,0,43,2|5|17|14|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,45,87,0.0,0.08163265306122448,41,8,1,0,41,1|6|17|14|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,46,88,0.0,0.061224489795918366,40,4,113,0,40,5|32|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,47,89,0.0,0.061224489795918366,39,5,3,0,39,5|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,48,90,0.0,0.08163265306122448,49,8,1,0,49,4|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.094,49,91,0.0,0.08163265306122448,48,8,1,0,48,4|17|14|10|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,0,42,0.0,0.08163265306122448,46,8,5,0,46,14|12|6|10|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,1,43,0.0,0.08163265306122448,45,8,6,0,45,13|12|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,2,44,0.0,0.12244897959183673,45,8,5,0,45,2|10|12|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,3,45,0.0,0.12244897959183673,44,8,5,0,44,1|10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,4,46,0.0,0.12244897959183673,49,8,5,0,49,10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,5,47,0.0,0.10204081632653061,48,8,102,0,48,22|6|10|5|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,6,48,0.0,0.12244897959183673,47,8,5,0,47,9|12|6|10|5|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,7,49,0.0,0.12244897959183673,46,8,6,0,46,7|12|6|10|5|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,8,50,0.0,0.12244897959183673,45,8,6,0,45,7|12|6|10|5|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,9,51,0.0,0.10204081632653061,44,8,102,0,44,19|6|10|5|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,10,52,0.0,0.10204081632653061,43,8,102,0,43,17|6|10|5|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,11,53,0.0,0.12244897959183673,42,8,6,0,42,3|12|6|10|5|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,12,54,0.0,0.10204081632653061,41,8,102,0,41,16|6|10|5|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,13,55,0.0,0.10204081632653061,40,8,102,0,40,14|6|10|5|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,14,56,0.0,0.10204081632653061,39,8,102,0,39,14|6|10|5|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|6|10|5|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,16,58,0.0,0.10204081632653061,37,8,102,0,37,12|6|10|5|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,17,59,0.0,0.10204081632653061,36,8,102,0,36,10|6|10|5|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,18,60,0.0,0.08163265306122448,35,8,102,0,35,10|6|10|6|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,19,61,0.0,0.10204081632653061,34,8,102,0,34,9|6|10|5|15,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,20,62,0.0,0.10204081632653061,33,8,102,0,33,8|6|10|5|16,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,21,63,0.0,0.10204081632653061,32,8,102,0,32,7|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,22,64,0.0,0.12244897959183673,49,8,1,0,49,6|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,23,65,0.0,0.12244897959183673,48,8,4,0,48,5|6|10|5|17|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,24,66,0.0,0.12244897959183673,47,8,4,0,47,4|6|10|5|17|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,25,67,0.0,0.12244897959183673,46,8,1,0,46,2|6|10|5|17|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,26,68,0.0,0.12244897959183673,45,8,1,0,45,1|6|10|5|17|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,27,69,0.0,0.10204081632653061,44,8,1,0,44,1|6|10|6|17|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,28,70,0.0,0.10204081632653061,43,8,1,0,43,6|10|5|17|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,29,71,0.0,0.10204081632653061,42,8,4,0,42,5|10|5|17|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,30,72,0.0,0.10204081632653061,41,8,1,0,41,4|10|5|17|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,31,73,0.0,0.10204081632653061,40,8,3,0,40,4|10|5|17|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,32,74,0.0,0.10204081632653061,39,8,1,0,39,2|10|5|17|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,33,75,0.0,0.10204081632653061,38,8,1,0,38,1|10|5|17|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,34,76,0.0,0.10204081632653061,37,8,1,0,37,1|10|5|17|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,35,77,0.0,0.061224489795918366,36,8,1,0,36,10|6|17|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,36,78,0.0,0.08163265306122448,35,8,1,0,35,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,37,79,0.0,0.10204081632653061,49,8,1,0,49,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,38,80,0.0,0.08163265306122448,48,8,113,0,48,8|5|32|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,39,81,0.0,0.10204081632653061,47,8,1,0,47,7|5|17|14|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,40,82,0.0,0.10204081632653061,46,8,4,0,46,5|5|17|14|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,41,83,0.0,0.10204081632653061,45,8,1,0,45,5|5|17|14|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,42,84,0.0,0.10204081632653061,44,8,4,0,44,3|5|17|14|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,43,85,0.0,0.10204081632653061,43,8,1,0,43,2|5|17|14|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,45,87,0.0,0.10204081632653061,41,8,1,0,41,1|5|17|14|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,46,88,0.0,0.061224489795918366,40,4,113,0,40,5|32|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,47,89,0.0,0.061224489795918366,39,5,3,0,39,5|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,48,90,0.0,0.08163265306122448,49,7,1,0,49,4|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.096,49,91,0.0,0.08163265306122448,48,8,1,0,48,4|17|14|10|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,0,42,0.0,0.08163265306122448,46,8,5,0,46,14|12|6|10|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,1,43,0.0,0.061224489795918366,45,8,102,0,45,26|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,2,44,0.0,0.12244897959183673,45,8,5,0,45,2|10|12|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,3,45,0.0,0.12244897959183673,44,8,5,0,44,1|10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,4,46,0.0,0.12244897959183673,49,8,5,0,49,10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,5,47,0.0,0.10204081632653061,48,8,102,0,48,22|6|10|5|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,6,48,0.0,0.12244897959183673,47,8,5,0,47,9|12|6|10|5|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,7,49,0.0,0.12244897959183673,46,8,6,0,46,7|12|6|10|5|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,8,50,0.0,0.12244897959183673,45,8,6,0,45,7|12|6|10|5|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,9,51,0.0,0.10204081632653061,44,8,102,0,44,19|6|10|5|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,10,52,0.0,0.10204081632653061,43,8,102,0,43,17|6|10|5|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,11,53,0.0,0.10204081632653061,42,8,102,0,42,16|6|10|5|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,12,54,0.0,0.10204081632653061,41,8,102,0,41,16|6|10|5|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,13,55,0.0,0.10204081632653061,40,8,102,0,40,14|6|10|5|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,14,56,0.0,0.10204081632653061,39,8,102,0,39,14|6|10|5|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|6|10|5|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,16,58,0.0,0.10204081632653061,37,8,102,0,37,12|6|10|5|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,17,59,0.0,0.10204081632653061,36,8,102,0,36,10|6|10|5|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,18,60,0.0,0.08163265306122448,35,8,102,0,35,10|6|10|6|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,19,61,0.0,0.10204081632653061,34,8,102,0,34,9|6|10|5|15,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,20,62,0.0,0.10204081632653061,33,8,102,0,33,8|6|10|5|16,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,21,63,0.0,0.10204081632653061,32,8,102,0,32,7|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,22,64,0.0,0.12244897959183673,49,8,1,0,49,6|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,23,65,0.0,0.12244897959183673,48,8,4,0,48,5|6|10|5|17|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,24,66,0.0,0.12244897959183673,47,8,4,0,47,4|6|10|5|17|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,25,67,0.0,0.12244897959183673,46,8,1,0,46,2|6|10|5|17|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,26,68,0.0,0.12244897959183673,45,8,1,0,45,1|6|10|5|17|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,27,69,0.0,0.10204081632653061,44,8,1,0,44,1|6|10|6|17|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,28,70,0.0,0.10204081632653061,43,8,1,0,43,6|10|5|17|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,29,71,0.0,0.10204081632653061,42,8,4,0,42,5|10|5|17|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,30,72,0.0,0.10204081632653061,41,8,1,0,41,4|10|5|17|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,31,73,0.0,0.10204081632653061,40,8,3,0,40,4|10|5|17|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,32,74,0.0,0.10204081632653061,39,8,1,0,39,2|10|5|17|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,33,75,0.0,0.10204081632653061,38,8,1,0,38,1|10|5|17|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,34,76,0.0,0.10204081632653061,37,8,1,0,37,1|10|5|17|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,35,77,0.0,0.061224489795918366,36,8,1,0,36,10|6|17|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,36,78,0.0,0.08163265306122448,35,8,1,0,35,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,37,79,0.0,0.10204081632653061,49,8,1,0,49,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,38,80,0.0,0.08163265306122448,48,8,113,0,48,8|5|32|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,39,81,0.0,0.10204081632653061,47,8,1,0,47,7|5|17|14|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,40,82,0.0,0.10204081632653061,46,8,4,0,46,5|5|17|14|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,41,83,0.0,0.10204081632653061,45,8,1,0,45,5|5|17|14|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,42,84,0.0,0.10204081632653061,44,8,4,0,44,3|5|17|14|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,43,85,0.0,0.10204081632653061,43,8,1,0,43,2|5|17|14|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,45,87,0.0,0.10204081632653061,41,8,1,0,41,1|5|17|14|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,46,88,0.0,0.061224489795918366,40,4,113,0,40,5|32|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,47,89,0.0,0.061224489795918366,39,5,3,0,39,5|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,48,90,0.0,0.08163265306122448,49,7,1,0,49,4|17|14|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.098,49,91,0.0,0.08163265306122448,48,7,1,0,48,4|17|14|10|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,0,42,0.0,0.08163265306122448,46,8,5,0,46,14|12|6|10|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,1,43,0.0,0.061224489795918366,45,8,102,0,45,26|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,2,44,0.0,0.12244897959183673,45,8,5,0,45,2|10|12|6|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,3,45,0.0,0.12244897959183673,44,8,5,0,44,1|10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,4,46,0.0,0.12244897959183673,49,8,5,0,49,10|12|6|10|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,5,47,0.0,0.10204081632653061,48,8,102,0,48,22|6|10|5|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,6,48,0.0,0.12244897959183673,47,8,5,0,47,9|12|6|10|5|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,7,49,0.0,0.10204081632653061,46,8,102,0,46,20|6|10|5|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,8,50,0.0,0.10204081632653061,45,8,102,0,45,20|6|10|5|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,9,51,0.0,0.10204081632653061,44,8,102,0,44,19|6|10|5|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,10,52,0.0,0.10204081632653061,43,8,102,0,43,17|6|10|5|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,11,53,0.0,0.10204081632653061,42,8,102,0,42,16|6|10|5|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,12,54,0.0,0.10204081632653061,41,8,102,0,41,16|6|10|5|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,13,55,0.0,0.10204081632653061,40,8,102,0,40,14|6|10|5|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,14,56,0.0,0.10204081632653061,39,8,102,0,39,14|6|10|5|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|6|10|5|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,16,58,0.0,0.10204081632653061,37,8,102,0,37,12|6|10|5|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,17,59,0.0,0.10204081632653061,36,8,102,0,36,10|6|10|5|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,18,60,0.0,0.08163265306122448,35,8,102,0,35,10|6|10|6|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,19,61,0.0,0.10204081632653061,34,8,102,0,34,9|6|10|5|15,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,20,62,0.0,0.10204081632653061,33,8,102,0,33,8|6|10|5|16,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,21,63,0.0,0.10204081632653061,32,8,102,0,32,7|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,22,64,0.0,0.12244897959183673,49,8,1,0,49,6|6|10|5|17,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,23,65,0.0,0.12244897959183673,48,8,4,0,48,5|6|10|5|17|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,24,66,0.0,0.12244897959183673,47,8,4,0,47,4|6|10|5|17|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,25,67,0.0,0.12244897959183673,46,8,1,0,46,2|6|10|5|17|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,26,68,0.0,0.12244897959183673,45,8,1,0,45,1|6|10|5|17|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,27,69,0.0,0.10204081632653061,44,8,1,0,44,1|6|10|6|17|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,28,70,0.0,0.10204081632653061,43,8,1,0,43,6|10|5|17|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,29,71,0.0,0.10204081632653061,42,8,4,0,42,5|10|5|17|7,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,30,72,0.0,0.10204081632653061,41,8,1,0,41,4|10|5|17|8,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,31,73,0.0,0.10204081632653061,40,8,3,0,40,4|10|5|17|9,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,32,74,0.0,0.10204081632653061,39,8,1,0,39,2|10|5|17|10,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,33,75,0.0,0.10204081632653061,38,8,1,0,38,1|10|5|17|11,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,34,76,0.0,0.10204081632653061,37,8,1,0,37,1|10|5|17|12,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,35,77,0.0,0.061224489795918366,36,8,1,0,36,10|6|17|13,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,36,78,0.0,0.08163265306122448,35,8,1,0,35,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,37,79,0.0,0.10204081632653061,49,8,1,0,49,9|5|17|14,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,38,80,0.0,0.08163265306122448,48,8,113,0,48,8|5|32|1,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,39,81,0.0,0.10204081632653061,47,8,1,0,47,7|5|17|14|2,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,40,82,0.0,0.10204081632653061,46,8,4,0,46,5|5|17|14|3,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,41,83,0.0,0.10204081632653061,45,8,1,0,45,5|5|17|14|4,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,42,84,0.0,0.10204081632653061,44,8,4,0,44,3|5|17|14|5,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,43,85,0.0,0.10204081632653061,43,8,1,0,43,2|5|17|14|6,hub_localized,49
star,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.1,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,49
