disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.0,0,42,0.9999999999999958,0.8900665330835813,1.0,1.0,0,0,0,0,0.9654907489928468,0.7216433581834897,0,0,-0.07714425496793627,0.08253806103160036,0
0.2,0,0.0,1,43,0.9839663169600934,0.8740659063485953,1.0,0.96,0,0,0,1,0.8674586545837826,0.7447119379153092,1,0,0.04892655562523389,0.08462102409887405,0
0.2,0,0.0,2,44,0.9999402715312572,0.9906039978280936,1.0,1.0,0,0,0,0,0.9137764114346566,0.8723199177718498,0,0,0.028333729926960437,0.07886843347480363,0
0.2,0,0.0,3,45,0.999999999999999,0.9999506350980247,1.0,0.96,0,0,0,1,1.0,0.9509722852216151,1,0,0.012602470705837508,0.08563937793380859,0
0.2,0,0.0,4,46,0.9999999988311153,0.9037567317967733,1.0,0.95,0,0,0,1,1.0,0.7988743450975353,1,0,0.0070735491453157075,0.06791097304425024,0
0.2,0,0.0,5,47,0.9999999999721582,0.8682365434992823,1.0,1.0,0,0,0,0,1.0,0.718194376678233,0,0,-0.5192499939312271,0.08793830388681016,0
0.2,0,0.0,6,48,0.9999999999983935,0.9995953022073044,1.0,0.7,0,0,0,1,0.9892780800770569,0.897464749703521,1,0,-0.1614404751354329,0.1401565112985352,0
0.2,0,0.0,7,49,0.9999999999999974,0.9038776362997564,1.0,0.98,0,0,0,1,0.9970779619396515,0.7658963444291969,1,0,0.036667859050737245,0.07787478472915875,0
0.2,0,0.0,8,50,0.9999999999983207,0.7126952976746372,1.0,0.64,0,1,0,1,1.0,0.5400240879530416,1,1,-0.20714250944768078,0.17396857996949178,0
0.2,0,0.0,9,51,0.9999999692570354,0.8107563224235197,1.0,0.63,0,0,0,1,0.9065597341692484,0.62460232368634,1,0,0.3554007460967443,0.14129391824775062,0
0.2,0,0.0,10,52,0.9999999999999987,0.910987807021784,1.0,1.0,0,0,0,0,1.0,0.7575350808480633,0,0,-0.02984411275994281,0.07487565195294954,0
0.2,0,0.0,11,53,0.9999999999999966,0.9990853578423404,1.0,0.9,0,0,0,1,0.9717677134607754,0.9844046756821822,1,0,-0.05810329944932002,0.07127110352993372,0
0.2,0,0.0,12,54,0.9996135729146745,0.9997953786392062,1.0,1.0,0,0,0,0,0.8919960129233715,0.9381744618816094,0,0,0.3512606238314018,0.029334494864922053,0
0.2,0,0.0,13,55,0.9999999981438937,0.9975410470628745,1.0,1.0,0,0,0,0,1.0,0.9516638239283874,0,0,0.4721790133449438,0.02642627112862503,0
0.2,0,0.0,14,56,0.999999999999996,0.884616680174814,1.0,1.0,0,0,0,0,0.9673177827785187,0.7008143449373522,0,0,0.12848103858894913,0.07386929113863014,0
0.2,0,0.0,15,57,0.9945275409380271,0.9999998930289342,1.0,1.0,0,0,0,0,0.8535087027463844,0.9454945033646869,0,0,0.24789442247796425,0.031911857036093574,0
0.2,0,0.0,16,58,0.999999999999999,0.9784449025483406,1.0,0.8,0,0,0,1,1.0,0.8851376150811527,1,0,-0.21671249066581202,0.12322732857909166,0
0.2,0,0.0,17,59,0.9999890550939958,0.9895993969356118,1.0,1.0,0,0,0,0,1.0,0.8800448227979196,0,0,0.2680385804449729,0.06382220953812784,0
0.2,0,0.0,18,60,0.9999999999993816,0.7306848255421483,1.0,0.94,0,1,0,0,0.9345355946358423,0.5346628886469861,1,1,-0.10504989943236522,0.09324961164125348,0
0.2,0,0.0,19,61,0.9999991314547224,0.9543259865493138,1.0,1.0,0,0,0,0,1.0,0.8098946844909123,0,0,-0.1016566759876202,0.08900278286472561,0
0.2,0,0.01,0,42,0.999999999999997,0.9821622377600991,1.0,1.0,0,0,0,0,0.9741500350154331,0.887520913108725,0,0,0.35953334797250275,0.03076764404943008,0
0.2,0,0.01,1,43,0.9855188450818532,0.9311980044613068,1.0,1.0,0,0,0,0,0.8843504460473185,0.824067448059915,0,0,0.3181986964175459,0.03503646523573433,0
0.2,0,0.01,2,44,0.9999999840168426,0.9997302616286577,1.0,1.0,0,0,0,0,0.9640174046429404,1.0,0,0,0.25471385291416243,0.037591672031206884,0
0.2,0,0.01,3,45,0.999999999999999,0.9999817819369246,1.0,1.0,0,0,0,0,1.0,0.9898805918817245,0,0,0.18663050888332777,0.04681122147786294,0
0.2,0,0.01,4,46,0.9999999994584726,0.9619489662303371,1.0,1.0,0,0,0,0,1.0,0.8826939468284425,0,0,0.32130940873566205,0.024376884217224545,0
0.2,0,0.01,5,47,0.9999999999980261,0.9345174881668006,1.0,1.0,0,0,0,0,1.0,0.8136350460747273,0,0,-0.00041474753516469314,0.0483555904660179,0
