disturbance_level,coupling_delay,trust_coupling,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach,node_a_final_trust,node_b_final_trust
0.2,1,0.1,0.9966498141555536,0.9477820987218675,1.0,0.992,0.0,0.0,0.0,0.1,0.1,0.0,0.2753318283486594,0.04742254923194759,0.0,0.9992753972835663,0.989573466666078
0.2,1,0.2,0.9966464292579482,0.9537593656018087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33136982391333225,0.042428046985716866,0.0,1.0,1.0
0.2,2,0.0,0.8643601180457574,0.3755221132836978,0.8905,0.131,0.15,1.0,0.6,0.0,1.0,1.0,0.6010036765668895,0.3978961715117063,0.65,0.7121554316665508,0.05138238753238333
0.2,2,0.01,0.8692687630422149,0.4099877958244023,0.915,0.146,0.15,1.0,0.6,0.0,1.0,1.0,0.6282580089407792,0.3736562478831036,0.65,0.7189911022487359,0.11177580720509199
0.2,2,0.02,0.8800073213334605,0.4607500048538937,0.9515,0.186,0.15,1.0,0.4,0.05,1.0,1.0,0.616134307408702,0.3380387943153279,0.45,0.7341771377274448,0.19959563712116582
0.2,2,0.05,0.981513116523997,0.7763289074945089,0.9865,0.5675,0.0,0.45,0.05,0.7,0.95,0.45,-0.000458005695765901,0.17477788050738177,0.05,0.9572329468557313,0.7080313766876148
0.2,2,0.1,0.9967745780907885,0.9483527264175591,1.0,0.9945,0.0,0.0,0.0,0.1,0.1,0.0,0.27937146575731514,0.04601340162780308,0.0,0.9992563478292855,0.9911126631589063
0.2,2,0.2,0.9967717509243146,0.953989899778757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33532954518892705,0.0415811169058433,0.0,1.0,1.0
0.4,0,0.0,0.9310086667502393,0.5842210545276803,0.991,0.14550000000000002,0.0,1.0,0.15,0.2,1.0,1.0,0.22130094098397093,0.3086524564759934,0.15,0.7750059878201527,0.33646063874777443
0.4,0,0.01,0.9504550439183566,0.6619439368413518,0.9945,0.22149999999999997,0.0,0.8,0.05,0.4,1.0,0.8,0.1925312824640981,0.26441512098531006,0.05,0.8159696382455255,0.4629846953539264
0.4,0,0.02,0.9766918523375597,0.7458976071837894,0.9955,0.414,0.0,0.65,0.05,0.55,1.0,0.65,0.0754355603048325,0.21390696226075523,0.05,0.8992094051205463,0.5984146121811202
0.4,0,0.05,0.9975914597488608,0.94023243663656,1.0,0.9365,0.0,0.1,0.0,0.25,0.35,0.1,0.2472791527379214,0.06086232716948625,0.0,0.9919919640414012,0.9254042920284746
0.4,0,0.1,0.9981842450053501,0.9795008069042639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764866665627406,0.01983483066509575,0.0,0.999681555411503,0.9997383995830444
0.4,0,0.2,0.9981862644460703,0.9815946857573152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961126695305283,0.018486207758935665,0.0,1.0,1.0
0.4,1,0.0,0.8638585906037228,0.37817994229446644,0.874,0.1145,0.2,1.0,0.7,0.0,1.0,1.0,0.5369985257323859,0.40440666711764156,0.7,0.710016984621855,0.055671405141086594
0.4,1,0.01,0.8690900949146225,0.4127476607112312,0.8960000000000001,0.129,0.15,1.0,0.6,0.0,1.0,1.0,0.5832695159142278,0.38078755770532624,0.65,0.717392501036325,0.11589255461256551
0.4,1,0.02,0.8803111192610087,0.4635869956349509,0.9305,0.156,0.15,1.0,0.5,0.1,1.0,1.0,0.5904089457742273,0.34756142755687897,0.55,0.7333770015649109,0.2037174533958727
0.4,1,0.05,0.9805795168441505,0.7745480132561908,0.9855,0.5325,0.0,0.5,0.05,0.75,0.95,0.5,0.027029095292145366,0.18249967266964148,0.05,0.9545070126579352,0.7052598456578928
0.4,1,0.1,0.9966498141724174,0.947782098847423,1.0,0.992,0.0,0.0,0.0,0.1,0.1,0.0,0.27419184466993163,0.04758723149222082,0.0,0.9992753972835576,0.9895734667761262
0.4,1,0.2,0.9966464292579523,0.9537593656018251,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32921506063039335,0.0425964904769952,0.0,1.0,1.0
0.4,2,0.0,0.864360027631194,0.3755213669983023,0.8905,0.1305,0.15,1.0,0.6,0.0,1.0,1.0,0.5864166554301654,0.39823974179410077,0.65,0.7121553278530653,0.05138140854146882
0.4,2,0.01,0.8692658189797264,0.4099818687563916,0.9145,0.146,0.15,1.0,0.6,0.0,1.0,1.0,0.6152548889961685,0.3740538721344035,0.65,0.7189900984064336,0.1117679510180154
0.4,2,0.02,0.8800046478553245,0.46073728912152323,0.9515,0.1845,0.15,1.0,0.4,0.05,1.0,1.0,0.6034841019591355,0.3385346536915262,0.45,0.7341748211070974,0.19957874140276982
0.4,2,0.05,0.9815096820970058,0.7763178768230948,0.9865,0.5675,0.0,0.45,0.05,0.7,0.95,0.45,-0.00754396943546181,0.17516703900583389,0.05,0.9572287284210745,0.7080158795892397
0.4,2,0.1,0.9967745780905494,0.9483527264107827,1.0,0.9945,0.0,0.0,0.0,0.1,0.1,0.0,0.277601035548711,0.04620140371782659,0.0,0.9992563478290831,0.9911126631570836
0.4,2,0.2,0.99677175092098,0.9539898997443688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330633294871913,0.041755565796611945,0.0,1.0,1.0
0.6,0,0.0,0.9310090052737365,0.5842256712947896,0.991,0.146,0.0,1.0,0.15,0.2,1.0,1.0,0.22917197269370787,0.308601248626167,0.15,0.775006396729947,0.33646667679480935
0.6,0,0.01,0.9504565052585239,0.6619485320144924,0.9945,0.22349999999999998,0.0,0.8,0.05,0.4,1.0,0.8,0.19900131759865108,0.26429767712530633,0.05,0.8159748483014836,0.46299117648239757
0.6,0,0.02,0.9766932315092578,0.7459036715482572,0.9955,0.41500000000000004,0.0,0.65,0.05,0.55,1.0,0.65,0.07947132218755601,0.21369986230070287,0.05,0.8992125282662086,0.5984221143319869
0.6,0,0.05,0.9975914581941774,0.9402322535832482,1.0,0.9365,0.0,0.1,0.0,0.25,0.35,0.1,0.24766732389521923,0.06076486906086914,0.0,0.9919919640400614,0.9254040945104887
0.6,0,0.1,0.998184245005351,0.9795008069042768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769149704791721,0.019806218377545017,0.0,0.999681555411503,0.9997383995830453
0.6,0,0.2,0.9981862644460703,0.9815946857573152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960856723423985,0.018475376571644775,0.0,1.0,1.0
0.6,1,0.0,0.8638585835490007,0.378180112084456,0.874,0.11600000000000002,0.2,1.0,0.7,0.0,1.0,1.0,0.5486139960919585,0.40431227764515104,0.7,0.7100169761211982,0.055671626845850086
0.6,1,0.01,0.869091111411859,0.41275425464804566,0.8965,0.131,0.15,1.0,0.6,0.0,1.0,1.0,0.592918813760538,0.38062268789381987,0.65,0.7173934290486373,0.11590105753728072
0.6,1,0.02,0.8803143166771298,0.4636023273318132,0.931,0.158,0.15,1.0,0.5,0.1,1.0,1.0,0.5987451644307875,0.3471501558268936,0.55,0.7333795674468457,0.20373726581624899
0.6,1,0.05,0.9805860627391777,0.7745974034339217,0.9855,0.5349999999999999,0.0,0.5,0.05,0.75,0.95,0.5,0.031661086348524325,0.18212897448762755,0.05,0.9545299669734023,0.7053268891052685
0.6,1,0.1,0.996649814210033,0.9477820991292774,1.0,0.992,0.0,0.0,0.0,0.1,0.1,0.0,0.2755839465118764,0.04750638206576258,0.0,0.9992753972835382,0.9895734670211066
0.6,1,0.2,0.9966464292578981,0.9537593656009694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33048020557109065,0.042526854736467654,0.0,1.0,1.0
0.6,2,0.0,0.8643600811282235,0.37552209677010495,0.8905,0.131,0.15,1.0,0.6,0.0,1.0,1.0,0.5956425611764534,0.39807218690845253,0.65,0.7121553728174752,0.05138235958785008
0.6,2,0.01,0.8692692519410452,0.40999160596498563,0.915,0.14650000000000002,0.15,1.0,0.6,0.0,1.0,1.0,0.6228065716172289,0.37376625579809286,0.65,0.7189913943941265,0.11178082446055566
0.6,2,0.02,0.8800088201815012,0.46075761507847657,0.952,0.186,0.15,1.0,0.4,0.05,1.0,1.0,0.6103678180359561,0.3380509477558968,0.45,0.7341783296702438,0.1996057131679843
0.6,2,0.05,0.9815194277159565,0.7763618924299415,0.9865,0.5675,0.0,0.45,0.05,0.7,0.95,0.45,-0.002342468365459273,0.17480183192016302,0.05,0.9572485870247709,0.7080762321408656
0.6,2,0.1,0.9967745781303747,0.9483527267628113,1.0,0.9949999999999999,0.0,0.0,0.0,0.1,0.1,0.0,0.2804874309012121,0.04610894665858944,0.0,0.9992563478292853,0.9911126635432064
0.6,2,0.2,0.9967717509367594,0.9539899000325501,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354207794741536,0.04167332018938477,0.0,1.0,1.0
