step,avg_trust,avg_disturbance,avg_stability,avg_cognitive_distortion,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
23,0.45985666176008966,0.21594770669283703,0.7127099774024716,0.26557210084797767,0.03133863950114522,0.15926446958302848,0.11195429246914475,0.025560678446681584,0.32811808000000003,0.1,0.05
24,0.4520521008450359,0.22990073966999466,0.7080910123445865,0.2721127999194597,0.028202680178258426,0.13172250238800873,0.10895677065795395,0.023746149175778906,0.29262810240000003,0.1,0.1
25,0.4446217232940498,0.24677221442590228,0.7031520035457215,0.268985958933767,0.03644107717520993,0.1524030358675118,0.12190143240697415,0.032223843286304135,0.342969388736,0.1,0.1
26,0.4393598448487455,0.23453783063686454,0.6988506733016356,0.25956517251539435,0.036095035683656046,0.14894751334707337,0.10947563517683227,0.016029939006518338,0.31054812321408,0.1,0.0
27,0.4345776032506918,0.23216002110503814,0.6957240645399185,0.26268269819126705,0.03505894950657845,0.13887179118573392,0.10628183321621223,0.02827595099845782,0.3084885249069824,0.05,0.05
28,0.41802386827148813,0.2920016294986067,0.6860085201162505,0.26904967655362555,0.03692869599507081,0.1657524418659101,0.09809130521620202,0.024217174400183374,0.32498961747736627,0.05,0.25
29,0.4055672621124313,0.27737156042063416,0.6773389281138854,0.26599703430293875,0.04792205445402258,0.1842812049293367,0.09505292335475962,0.01198794846188112,0.3392441312,0.0,0.05
30,0.3994498805429455,0.2723214345322736,0.6696153428920458,0.27138225114844383,0.04846875439429829,0.15308653238774417,0.11996562377626434,0.006915489377693216,0.32843639993600005,0.0,0.05
31,0.392839274062908,0.2670554953755706,0.6633248051581598,0.26899288740558086,0.04973973056778089,0.18164082509332646,0.10766335185904112,0.004196092479851539,0.34324000000000005,0.0,0.05
32,0.38814292991692023,0.25897341410148383,0.6586601111412139,0.26435201269354924,0.03652302463434153,0.1879688679034963,0.10397928769152447,0.0023379397706377206,0.33080912,0.0,0.05
33,0.3867955990186322,0.24726907489773214,0.6559918378588581,0.2591679372130157,0.03973706415166272,0.17282081595893156,0.10687310758189165,0.0014581035075140936,0.32088909120000003,0.0,0.05
34,0.38730880094891057,0.23541522912422957,0.6552262046994536,0.2505905175919003,0.040307011599148686,0.17674595846650243,0.09982201176291275,0.000958080571436176,0.31783306240000003,0.0,0.05
35,0.3843426349518016,0.23863492272786507,0.6539180064973797,0.2517048743322238,0.03444481818551167,0.19018811542183525,0.08425223420182965,0.000739923390823483,0.30962509120000004,0.0,0.05
36,0.3776482744382994,0.24656420114912292,0.6516970418279243,0.2422272577013247,0.03208486085855216,0.2251232244691567,0.06490979612930994,0.0004942497429812196,0.3226121312,0.0,0.1
37,0.37244310547059994,0.24294743568742905,0.6494105608646104,0.24239465109300173,0.03299116335551903,0.21354284817088603,0.06520269479366575,0.00035238487992921274,0.31208909120000006,0.0,0.05
38,0.3735986997907697,0.23857339831862046,0.6483389482811169,0.23972623695543605,0.024570284803009556,0.1892975168672133,0.08703439097277779,0.00024121849299938502,0.301143411136,0.0,0.0
39,0.3707304372057214,0.2413391708972615,0.6474769073962339,0.22498587596459893,0.025061671176144974,0.24416472945132636,0.06407189596955774,0.00018778340297097155,0.33348608,0.0,0.05
40,0.3641762808118495,0.25488077969969386,0.6446018931915084,0.23218945033713873,0.030124913704515883,0.18972342168277462,0.06018849345092505,0.00014631356178447004,0.28018314240000003,0.0,0.1
41,0.3632012320868922,0.2582204901201117,0.6419096206931588,0.23849729856155277,0.034860403093599085,0.16950522169447307,0.09190650882939846,9.530631852942395e-05,0.296367439936,0.0,0.1
42,0.3514721917043017,0.30451516531886696,0.6346991786148802,0.24829557603109031,0.03725998142746771,0.18928945663070565,0.08110577824648854,4.795489533812765e-05,0.3077031712,0.0,0.25
43,0.3466572955751092,0.28030939370136887,0.6298589796724181,0.2560478772992407,0.04223172579831806,0.15792113330792118,0.09352415845483142,2.4444774929375076e-05,0.29370146233600003,0.0,0.05
44,0.33934574853328336,0.3027660443319121,0.6240552075977768,0.2475329433902187,0.033139345262048515,0.20836930117330338,0.0937841973432599,1.253697146822696e-05,0.33530538075008004,0.0,0.2
45,0.327975804605526,0.31905669145712867,0.616185529957035,0.2657379336511332,0.03958028724929721,0.1769128007903672,0.09123340819648773,8.68954891030735e-06,0.3077351857850624,0.0,0.2
46,0.3193043401323836,0.30130579091724463,0.610472457076333,0.2564265617145853,0.03740336059694439,0.23964240159723219,0.07890125096062231,6.100616183540498e-06,0.35595311377098243,0.0,0.05
47,0.31966115804334877,0.2828976635637847,0.6074160725004384,0.2599688151866726,0.026189619844707978,0.1724483362323313,0.10540072349058763,4.749173739381493e-06,0.3040434287413663,0.0,0.05
48,0.3236108829945001,0.2567547610689004,0.6076965745068985,0.25524881886270384,0.029987332781871212,0.17714985642381192,0.09801242666601725,3.196146565327531e-06,0.3051528120182657,0.0,0.0
49,0.32389751794553745,0.24677069548607103,0.6088698066622393,0.247430134084974,0.025511871137968184,0.17124659976898343,0.0718312816162944,2.400851001266565e-06,0.2685921533742473,0.0,0.05
50,0.3218304630819626,0.24505962797822733,0.6096104096023349,0.2436210842359005,0.02750688176597016,0.16896609823794217,0.059095996593878417,1.8710200421265683e-06,0.2555708476178329,0.0,0.05
51,0.32236021577269586,0.23280375997046,0.6110891453987872,0.24110641221565215,0.025588377142727093,0.18543252730364726,0.058257746475940106,1.221483595210156e-06,0.26927987240590967,0.0,0.0
52,0.3184500286766439,0.2561316968940063,0.6101517700852594,0.2382047717209672,0.020434104563697937,0.2088809256192695,0.051682922083161255,9.370744808517971e-07,0.28099888934060957,0.0,0.15
53,0.3166883946627444,0.2462968396642607,0.6099114534035879,0.23477145530440996,0.031137089887349832,0.20387964726604704,0.05174470281631196,5.553617008974052e-07,0.2867619953314097,0.0,0.0
54,0.3145459172831471,0.2477041539773781,0.6092937750011796,0.23441496950896581,0.02589913647407948,0.22458769154326505,0.05166024321976668,4.182597013594328e-07,0.3021474894968126,0.0,0.0
55,0.30818119421763795,0.2733346398656138,0.6061677652181908,0.23435189497751785,0.02286232000003543,0.22908341378557173,0.04997589222315525,3.245987514090848e-07,0.3019219506075138,0.0,0.15
56,0.30301185183347384,0.2781793019452278,0.6023267781615479,0.24441391005139118,0.028477267258843718,0.19704157692002128,0.06195001197987138,2.1411512443338484e-07,0.2874690702738608,0.0,0.1
57,0.3035122635561994,0.26087352637260064,0.6008345513588785,0.24134307771020494,0.032700264248621165,0.19162179814628993,0.07425761545891722,1.2290043737128693e-07,0.2985798007542657,0.0,0.05
58,0.30687398996599413,0.23878802569378538,0.6019747159684773,0.23444243074680066,0.029025997535961096,0.2208902037840134,0.06680021287598323,9.292036955813897e-08,0.31671650711632726,0.0,0.0
59,0.3105835508026234,0.22160816879198914,0.6048073548766495,0.22654800618375232,0.02880187624020265,0.21748314849044625,0.05167542977532792,7.230875844556087e-08,0.2979605268147353,0.0,0.0
60,0.3146521802441906,0.21439619903628046,0.6080702940800916,0.22468913420542497,0.021856775464002793,0.1889406942007708,0.04911763380573069,5.624498923703441e-08,0.2599151597154935,0.0,0.0
61,0.31595720088167223,0.2225683849501156,0.6103960409281216,0.21822776453253995,0.020346318534292786,0.19846331997577366,0.0407821204319428,4.3236075719634465e-08,0.259591802178085,0.0,0.05
62,0.3186611500091373,0.2079491199828281,0.6136492981810794,0.2129020698421463,0.019800394157674893,0.2002945016750964,0.033724626010376,3.265575895964505e-08,0.25381955449890625,0.0,0.0
63,0.31799951092414896,0.21562813329294284,0.615346765501714,0.21435589985332054,0.014586991038503213,0.2245134778913696,0.025121027059198896,2.5448075216557504e-08,0.26422152143714694,0.0,0.0
64,0.31436190636897143,0.24607659568915966,0.6140726466208999,0.214079928355493,0.025251031055354874,0.23484296478444128,0.033180039084482124,1.936539150842407e-08,0.2932740542896698,0.0,0.1
65,0.31212051881775504,0.2411930609395593,0.613175341075598,0.21131617357998436,0.028282674515822843,0.22485833612911016,0.034071420058236546,1.1701406616370886e-08,0.28721244240457616,0.0,0.05
66,0.30990439840757145,0.23233822610303828,0.6125952810601928,0.21373299361849535,0.023059193151791457,0.2238310271089178,0.027425127093216612,8.985643565519721e-09,0.27431535633956944,0.0,0.0
67,0.3039382318947538,0.25930272060767334,0.6092743636752073,0.21900173866398215,0.01884601009051994,0.24347531438677703,0.03233827516400341,6.273906465819277e-09,0.29465960591520685,0.0,0.1
68,0.3004357698258159,0.2552052542808271,0.6064019861304233,0.22220820647420117,0.02935374586460606,0.2387203006154206,0.03964796604982926,4.883510369597968e-09,0.3077220174133663,0.0,0.05
69,0.2971240097267171,0.24763744843137725,0.6041697051863661,0.2236220942021386,0.028704711327183108,0.23186218668775513,0.03469022857962596,3.773781494146653e-09,0.2952571303683457,0.0,0.05
70,0.29221785237124387,0.25640615533540756,0.6013398159336972,0.21930540314982686,0.024944708669238674,0.24765858667958981,0.02959188278830848,2.800092711385025e-09,0.3021951809372297,0.0,0.1
71,0.28786651414645303,0.24923772060909338,0.5985908590416751,0.2294487677778319,0.026351114854474576,0.22834605293107274,0.02991871122172383,2.1824017176992654e-09,0.2846158811896729,0.0,0.0
72,0.2863747718040682,0.2592860828778671,0.5958047270878211,0.22763594648200453,0.023730848313719227,0.23881207422520143,0.0466709832057898,1.6472343989732251e-09,0.3092139073919448,0.0,0.1
73,0.28547615838422075,0.24614936571638638,0.594589446560888,0.22412798749271792,0.025562006917156717,0.23403490206954766,0.03764156635893005,1.2840825475275308e-09,0.29723847662971703,0.0,0.0
74,0.28700532951862334,0.24885394316437562,0.5940551848588811,0.21795762679759473,0.015400792883360739,0.2329434368831625,0.04493239226887659,9.997794654597e-10,0.29327662303517926,0.0,0.05
75,0.28870671857584373,0.22269982941549354,0.5953995490793056,0.2224836957107373,0.02114305363444658,0.2161082686797524,0.03114801417520956,7.42031266880167e-10,0.2683993372314398,0.0,0.0
76,0.2907046945635976,0.2269134706891108,0.5968287304700739,0.21294413389840477,0.012443671292969666,0.24203176142125815,0.029542006533457926,5.787573260855409e-10,0.2840174398264431,0.0,0.05
77,0.28898752431697794,0.2524612378148197,0.5958767626780466,0.21572819470513033,0.02107091237356463,0.22803496010276794,0.034274639013780035,3.745129915481307e-10,0.2833805118646256,0.0,0.1
78,0.2868734288408815,0.25031852425943446,0.5948660169307625,0.21803210076089097,0.02339715943785806,0.2310510695412153,0.03233516589470552,2.903811574380085e-10,0.28678339516416,0.0,0.05
79,0.2886842258784629,0.24288218118393184,0.5949307069313539,0.2175220538358685,0.02777265436312209,0.22728577033557668,0.044340194600543295,1.9280276916857952e-10,0.2993986194920448,0.0,0.05
80,0.2873132789613059,0.24926777093396635,0.5944736972103007,0.21426281424551927,0.024167831513280183,0.24976308518524104,0.034185665604978745,1.5021498748310313e-10,0.308116582453715,0.0,0.1
81,0.2875245492353648,0.2347509897492716,0.5948851818897736,0.2191194102129388,0.025464349486976855,0.21517548101066858,0.03294102371304573,1.0320651721446584e-10,0.27358085431389767,0.0,0.0
82,0.2888192244187544,0.2620538447100006,0.593772165997441,0.2178996297998898,0.019668165364319708,0.24439726172498427,0.05743002327641814,6.662360694827094e-11,0.32149545043234573,0.0,0.1
83,0.2901466419796577,0.24217020706962705,0.5941731061915649,0.22435269435643143,0.02456994135925217,0.22002493819730673,0.048221491734749,4.5921776950484096e-11,0.2928163713372297,0.0,0.0
84,0.2940822239142092,0.24786994321140993,0.5950149649416595,0.21871319096814107,0.021291447026963277,0.24347907983278558,0.06116752288228763,2.9002688897444336e-11,0.3259380497710392,0.0,0.1
85,0.2988151256188506,0.2319694591062925,0.5977537691048056,0.21025491784883005,0.023745888366854682,0.2318950856939949,0.05031045553480638,2.260978024710936e-11,0.3059514296182657,0.0,0.0
86,0.29977894483777756,0.24176506240056117,0.5989247720709302,0.219562210828914,0.016907636800492055,0.20780208284568577,0.047182315439951945,1.6117523846182105e-11,0.27189203510224724,0.0,0.05
87,0.3033054782043658,0.23041844044285664,0.6013183038671089,0.21345885482037624,0.01594236652482931,0.26068384140296363,0.04748690407386792,1.2419131774084083e-11,0.32411311201408,0.0,0.05
88,0.30495190066930766,0.2300061659619837,0.6037103080572674,0.20434032806083247,0.01450035387425302,0.2841145729067365,0.03512522698116754,8.825432625719165e-12,0.33374015377098243,0.0,0.05
89,0.3038793292606398,0.24001149278450953,0.6046230866380772,0.20451731549175006,0.015236094951898722,0.27193202922304155,0.030260104560107005,6.319034133236273e-12,0.3174282287413663,0.0,0.05
90,0.3036583155798239,0.23726490633584393,0.6054449304726585,0.20365452196751513,0.01866732610476437,0.2611443902935683,0.03017836359734951,4.317830188221699e-12,0.30999008000000006,0.0,0.05
91,0.30036598326594743,0.26157649554309226,0.6038436942299001,0.20681322142673336,0.01657863346072007,0.2711948239647528,0.03445960497167543,2.8517086522734593e-12,0.3222330624,0.0,0.15
92,0.29981989913092794,0.24680039773292192,0.6034370768278913,0.20857686240862067,0.026354229762217084,0.2811065855415722,0.03624953343016545,2.0453050792716377e-12,0.34371034873600004,0.0,0.05
93,0.2995359273521851,0.25156412395935496,0.6028610726960277,0.20705891766573997,0.021227781353431556,0.2658770157317891,0.03853520291319519,1.5841469976761243e-12,0.32564000000000004,0.0,0.1
94,0.3004744158390292,0.2536889951971914,0.6025537204077123,0.20513694946265953,0.022215986207147063,0.2316666863974755,0.04559844739415073,1.2267629867930966e-12,0.29948112000000005,0.0,0.1
95,0.2980273443011501,0.26994334178553403,0.6005965490918053,0.21303996730709884,0.023409947098076932,0.23712357737483872,0.04641460672612776,9.566385304486646e-13,0.30694813120000003,0.0,0.1
96,0.2989889634633277,0.2623504450489574,0.5998462310674213,0.2124229826759277,0.027168943268768196,0.24389920624949957,0.05459691288106098,6.712983366805751e-13,0.32566506240000004,0.0,0.05
97,0.30063383826123036,0.2622390712586482,0.5993940580677755,0.21763611819859122,0.020949184463010303,0.23443079886445717,0.06071905667200922,5.233502728111818e-13,0.31609904,0.0,0.05
98,0.2983538220098764,0.26078706513945965,0.5984410846998707,0.22582595401151856,0.021286712213032723,0.24375483441518164,0.04742661337140273,3.829268901654975e-13,0.31246816,0.0,0.05
99,0.2963056880153915,0.26914913189799405,0.5969624407472687,0.22383217222433044,0.024047065347306253,0.2514732096085557,0.05320081624384336,2.9473271135079147e-13,0.32872109120000004,0.0,0.1
