step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_effective_info,stable_share
75,0.800408415132209,0.4882045270784229,0.8820133998658456,0.9324384326737769,0.095,0.079,0.5877603500000002,0.5
76,0.8052045373375337,0.5002402947306398,0.8842334828655887,0.9387680937806774,0.095,0.07899999999999999,0.5877603500000002,0.5
77,0.8111001087810374,0.5116544532028258,0.8864115462121422,0.9417738025974434,0.095,0.08399999999999999,0.5876186000000001,0.55
78,0.8184533211782069,0.52444887160232,0.8885509012187385,0.9438515822360118,0.05,0.037,0.5889510500000001,0.65
79,0.8164221520858449,0.524142938559151,0.8906487311061332,0.9396551619141633,0.095,0.063,0.5882139500000001,0.7
80,0.8158040785381436,0.5351169097502808,0.8927066078241058,0.9352966857180919,0.11000000000000001,0.073,0.5879304500000001,0.65
81,0.8117478542351024,0.5212987304481701,0.8947255751547072,0.9309640100779003,0.095,0.077,0.5878170500000002,0.6
82,0.811839379476021,0.5204938460347996,0.8967072222414769,0.9285801058520752,0.08,0.062,0.5882423000000001,0.6
83,0.8069958378670362,0.5201693325189958,0.8986491510029696,0.9232604777976166,0.13999999999999999,0.11699999999999999,0.5866830500000001,0.55
84,0.8132143930196586,0.5427365608504368,0.9005566405230206,0.9225594680549987,0.08,0.06899999999999999,0.5880438500000001,0.55
85,0.8050821108283521,0.4958540126255199,0.902428399264936,0.9189987885770481,0.095,0.065,0.5881572500000001,0.6
86,0.8113441719046486,0.5200849402156604,0.9042649269401777,0.922210360118225,0.095,0.065,0.5881572500000001,0.6
87,0.8130463733625655,0.53404263316872,0.9060674160570542,0.919082860830413,0.065,0.052000000000000005,0.5885258000000001,0.65
88,0.8149453858284692,0.5447560613002651,0.9078355283257167,0.9157330898503441,0.095,0.063,0.5882139500000001,0.7
89,0.8225448354194722,0.5551591840554816,0.90957082953421,0.920757344070187,0.065,0.051000000000000004,0.5885541500000001,0.7
90,0.8295951380151431,0.576877706339763,0.9112733429634992,0.9280349568359709,0.08,0.054000000000000006,0.5884691000000001,0.7
91,0.829895327729484,0.5767053548338389,0.9129434636631173,0.9344918166820972,0.095,0.063,0.5882139500000001,0.7
92,0.8277651087392865,0.5615913478624512,0.9145824801916019,0.9308974561563057,0.08,0.054000000000000006,0.5884691000000001,0.7
93,0.8304820557323666,0.5712353823471333,0.9161906394596533,0.9319816834745221,0.08,0.054000000000000006,0.5884691000000001,0.7
94,0.8295957116450522,0.5452554671561411,0.917769162849873,0.9297186803200679,0.05,0.036,0.5889794000000002,0.7
95,0.8290374018995108,0.5548408553703059,0.9193162769494112,0.9273157635347555,0.11000000000000001,0.08399999999999999,0.5876186000000001,0.7
96,0.8377477367478928,0.5773279826654547,0.9208359299168818,0.9321085239175868,0.05,0.036,0.5889794000000002,0.7
97,0.8425864745547598,0.5983407930197349,0.9223266577600869,0.9307029605103724,0.065,0.045,0.5887242500000001,0.7
98,0.8403812413728486,0.5938873215778523,0.9237887193234625,0.9269763870021205,0.095,0.063,0.5882139500000001,0.7
99,0.8391783950325842,0.5901972322762321,0.9252238436606376,0.9239202467921175,0.065,0.045,0.5887242500000001,0.7
