step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
77,0.8232358959703923,0.4967315212627016,0.8935490450767836,0.9522300266144462,0.095,0.08399999999999999,0.0027216,0.6418248,0.55
78,0.8293508501382864,0.5107201716197498,0.8956412945653508,0.9540030211341671,0.05,0.036,0.0011664,0.6436392000000001,0.7
79,0.8264632977379408,0.5106654899915388,0.8976908838241761,0.9496576134853288,0.095,0.062,0.0020088,0.6426564000000001,0.75
80,0.8252070769270556,0.5215111893617866,0.8996996389013315,0.9451641384177242,0.11000000000000001,0.072,0.0023328,0.6422784,0.7
81,0.8217332725027374,0.5085560287291387,0.9016694657859647,0.9411031139618242,0.095,0.063,0.0020412,0.6426186,0.7
82,0.8212515573817709,0.507909957118948,0.9036007177223055,0.9385915785643864,0.08,0.061,0.0019763999999999997,0.6426942,0.65
83,0.8159391388783892,0.5066297230994188,0.9054910317735508,0.9331601397815961,0.13999999999999999,0.11599999999999999,0.0037583999999999994,0.6406152,0.6
84,0.8218995590872957,0.529123830645358,0.9073468515581583,0.9318509857561006,0.08,0.06799999999999999,0.0022031999999999998,0.6424296,0.6
85,0.8136716867852474,0.4838631625277915,0.9091664402408345,0.9282166824130744,0.095,0.064,0.0020735999999999997,0.6425808000000001,0.65
86,0.8197254523739813,0.5081370842060664,0.9109502943896148,0.928982333775628,0.095,0.064,0.0020735999999999997,0.6425808000000001,0.65
87,0.8220517490496964,0.5236294957379923,0.9126998228352333,0.9258894845822587,0.065,0.05,0.00162,0.6431100000000001,0.75
88,0.8238614569668108,0.5342820784692168,0.9144143842001744,0.9225481390053961,0.095,0.062,0.0020088,0.6426564000000001,0.75
89,0.8308665212717538,0.5447305770827888,0.9160958058492525,0.9274600539562122,0.065,0.051000000000000004,0.0016523999999999996,0.6430722,0.7
90,0.8371674291473923,0.5663700418489276,0.9177440521291773,0.931936305254683,0.08,0.054000000000000006,0.0017495999999999998,0.6429588,0.7
91,0.8421517655144266,0.5657030747326867,0.9193595000652042,0.9408031406043564,0.095,0.063,0.0020412,0.6426186,0.7
92,0.8389476953639736,0.5508553745916307,0.920943678377584,0.937206477263022,0.08,0.053000000000000005,0.0017171999999999999,0.6429966,0.75
93,0.8408252201415545,0.5607834073795863,0.9224967365218701,0.9381863394949048,0.08,0.053000000000000005,0.0017171999999999999,0.6429966,0.75
94,0.8398192017307885,0.5358920765189085,0.9240201190518379,0.9359610209923804,0.05,0.033999999999999996,0.0011015999999999999,0.6437148,0.8
95,0.8386567050183743,0.5447163451249594,0.9255114477436444,0.9335488638931645,0.11000000000000001,0.08299999999999999,0.0026891999999999997,0.6418626000000001,0.75
96,0.8470900851290522,0.5680114969322011,0.9269755317036191,0.9382503964846329,0.05,0.034999999999999996,0.001134,0.643677,0.75
97,0.8516597531323734,0.5894257358485219,0.9284104664255987,0.9368418844836335,0.065,0.044,0.0014255999999999997,0.6433368,0.75
98,0.8494069455527995,0.5847022882887971,0.9298164737883099,0.9331232797958267,0.095,0.062,0.0020088,0.6426564000000001,0.75
99,0.8482394436181538,0.5813447020204643,0.9311955838187664,0.9300833514766097,0.065,0.044,0.0014255999999999997,0.6433368,0.75
