step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_effective_info,stable_share
19,0.8547588854035038,0.6093146446579578,0.663744928712995,0.8475125919297286,0.10999999999999999,0.072,0.6429588,0.7
20,0.8534954753795325,0.6042245739643863,0.6703474501301492,0.8549827147948763,0.125,0.093,0.6423634500000001,0.7
21,0.8520901046168456,0.5866729869580695,0.676816542445385,0.8778595098900958,0.16999999999999998,0.12,0.641598,0.7
22,0.8495456487637829,0.5908868103767793,0.6831644568331734,0.8794463977811195,0.10999999999999999,0.07799999999999999,0.6427887,0.7
23,0.84658041691315,0.5983424801652549,0.6893859358435664,0.87693750954996,0.13999999999999999,0.091,0.6424201500000001,0.65
24,0.8479719380565023,0.6051767245040313,0.6954840585219672,0.8834548238542064,0.125,0.1,0.6421650000000001,0.65
25,0.8447302005184179,0.5929177771844247,0.7014624606750365,0.8970327796220161,0.15499999999999997,0.1,0.6421650000000001,0.65
26,0.8465458791087566,0.6121963174639371,0.7073238717201504,0.8939484184490366,0.13999999999999999,0.097,0.6422500500000001,0.65
27,0.8404624438984512,0.5830520395380558,0.7130703263209378,0.8921834182713113,0.13999999999999999,0.096,0.6422784,0.7
28,0.8421198978872331,0.591211097961255,0.7187052973755435,0.8907808083563324,0.11000000000000001,0.08499999999999999,0.64259025,0.65
29,0.846414382355231,0.597486908899384,0.724224818414374,0.908928377548405,0.185,0.125,0.6414562500000001,0.6
30,0.8468063302347499,0.6150860403054079,0.7296334562122911,0.9174492294530857,0.185,0.147,0.6408325500000001,0.7
31,0.8373344647326242,0.5626240054151631,0.7349440641188589,0.914151631544714,0.11000000000000001,0.077,0.64281705,0.75
32,0.8381527156257725,0.5422765695635519,0.7401511497407658,0.9247521607868607,0.095,0.06999999999999999,0.6430155000000001,0.65
33,0.8286630234682884,0.5052655557971355,0.7452540623996426,0.9416365654199568,0.125,0.087,0.6425335500000001,0.7
34,0.8224203267386608,0.4940034235236297,0.7502576307574005,0.9371994281060039,0.11000000000000001,0.079,0.6427603500000001,0.65
35,0.821011106667704,0.5099134256340581,0.7551596313902571,0.9366304187512755,0.13999999999999999,0.10999999999999999,0.6418815,0.6
36,0.8173273166926889,0.4978558442934138,0.759967911848341,0.9333401794927265,0.11000000000000001,0.086,0.6425619,0.6
37,0.8134709289038765,0.5040423145109184,0.7646750271881755,0.9301185308558001,0.19999999999999998,0.152,0.6406908,0.6
38,0.8123082033696729,0.5042958057250119,0.7692970406733656,0.9260384229069754,0.11000000000000001,0.07999999999999999,0.6427320000000001,0.6
39,0.809482082691412,0.5062854502150193,0.7738244468894394,0.9209270706098602,0.155,0.119,0.64162635,0.6
40,0.8105671218735508,0.5299937567331428,0.7782658911316817,0.9169078853842223,0.125,0.089,0.6424768500000001,0.6
41,0.8135098042116127,0.55215205703546,0.7826192688901691,0.9152937112828875,0.13999999999999999,0.098,0.6422217000000001,0.6
42,0.8155827984615636,0.5379798660703887,0.7868888393351391,0.9174453411120977,0.10999999999999999,0.07999999999999999,0.6427320000000001,0.6
43,0.8117520844330499,0.5348946262054516,0.7910696579296782,0.9135256512798946,0.16999999999999998,0.13399999999999998,0.6412011000000001,0.6
44,0.8120624056734211,0.5452826058395714,0.7951724548125755,0.9097587345117164,0.125,0.089,0.6424768500000001,0.6
45,0.8152513836157558,0.5313733272842057,0.7991946850623504,0.9153478223756396,0.125,0.089,0.6424768500000001,0.6
46,0.8233083238402784,0.5550311701251208,0.8031403206884201,0.9216491332808829,0.08,0.061,0.64327065,0.65
47,0.8221558109942718,0.551822774378359,0.8070045778417241,0.9172830640907594,0.125,0.10699999999999998,0.64196655,0.6
48,0.8208924916976545,0.5372742412035549,0.8107939657611697,0.9179521688068645,0.125,0.095,0.64230675,0.6
49,0.8232558534156709,0.5479753194507501,0.8145101578358623,0.9169889297846989,0.11000000000000001,0.07999999999999999,0.6427320000000001,0.6
50,0.8244067965581456,0.5578759181286174,0.8181526504254328,0.9168614902486951,0.125,0.089,0.6424768500000001,0.6
51,0.8242704239540275,0.5438461308553667,0.8217247748857617,0.9192338780597241,0.11000000000000001,0.074,0.6429021,0.6
52,0.8276946139060135,0.5429183363180302,0.8252276387838394,0.9239790368399732,0.08,0.062,0.6432423,0.6
53,0.8292395589067733,0.5533910432904627,0.8286603390986553,0.9214261235381811,0.11000000000000001,0.07999999999999999,0.6427320000000001,0.6
54,0.8280259274742047,0.550259386061947,0.8320227759573843,0.9223160030633485,0.155,0.119,0.64162635,0.6
55,0.8272853781331145,0.5296694169501306,0.8353227271744587,0.9249671211336234,0.095,0.06999999999999999,0.6430155000000001,0.65
56,0.817391356663763,0.5038115064669227,0.8385549795526483,0.9239597182301997,0.15499999999999997,0.11099999999999999,0.64185315,0.7
57,0.8237800820447422,0.5176678301354262,0.8417277030422584,0.9303791836483157,0.08,0.054000000000000006,0.6434691000000001,0.7
58,0.8163012171427791,0.482925674127414,0.8448374701954309,0.926776286331447,0.095,0.063,0.64321395,0.7
59,0.8109513448218255,0.49765312492838704,0.847885739955214,0.9231176234494333,0.095,0.06899999999999999,0.64304385,0.7
60,0.8071533011256575,0.5010137321567916,0.8508703721866592,0.9178346453487769,0.16999999999999998,0.127,0.64139955,0.65
61,0.8043653790276182,0.4900788756325903,0.8537989170440469,0.9139142502505955,0.125,0.088,0.6425052000000001,0.65
62,0.80394148748875,0.4918508336803605,0.8566710091686573,0.9128441336448899,0.095,0.071,0.6429871500000001,0.6
63,0.8055701509909872,0.5046067514443122,0.8594850340222407,0.9116798141799078,0.13999999999999999,0.098,0.6422217000000001,0.6
64,0.8060412247496727,0.5040335109463042,0.8622430338802065,0.9114489288852881,0.13999999999999999,0.11099999999999999,0.64185315,0.55
65,0.8011980986335019,0.4686919067809427,0.8649491257078623,0.9098684840847738,0.095,0.073,0.64293045,0.5
66,0.7972237418013998,0.47072479839275844,0.8676020014475572,0.9070793451698149,0.095,0.074,0.6429021,0.45
67,0.7906014908178611,0.4841959410493898,0.8702022587106002,0.9036428114043658,0.11000000000000001,0.08299999999999999,0.64264695,0.45
68,0.7883897399321305,0.48292354586261876,0.8727482451811529,0.9074279901261791,0.15499999999999997,0.141,0.6410026500000001,0.4
69,0.8046240318773117,0.4944547939498981,0.8752454844690897,0.9389801625852024,0.13999999999999999,0.119,0.64162635,0.45
70,0.80985872652544,0.4950191380366259,0.8776958379567024,0.9406102940607355,0.095,0.079,0.6427603500000001,0.5
71,0.8112202890146858,0.5063104350314498,0.8800956182499391,0.9427589691951411,0.155,0.126,0.6414279,0.55
72,0.814945465482692,0.5112912764133297,0.8824503514172328,0.9407278546907009,0.11000000000000001,0.086,0.6425619,0.6
73,0.8189641848595146,0.49957864886015885,0.8847589908863179,0.9466346823368875,0.095,0.08299999999999999,0.64264695,0.6
74,0.818737988166397,0.5011208044605178,0.8870227811205661,0.9441682486856114,0.11000000000000001,0.073,0.64293045,0.65
75,0.813158991440895,0.5010232680637708,0.8892395052156509,0.9381856922359603,0.16999999999999998,0.127,0.64139955,0.65
76,0.8178894588841226,0.5133090907671829,0.8914138187237048,0.9385060995977209,0.13999999999999999,0.10400000000000001,0.6420516000000001,0.6
77,0.8266989967044861,0.524679252040068,0.8935451717468748,0.9453639098197415,0.13999999999999999,0.10999999999999999,0.6418815,0.6
78,0.8329855636083108,0.5377121993756419,0.8956372260552735,0.9476756316936443,0.08,0.054000000000000006,0.6434691000000001,0.7
79,0.8309609460740367,0.5378720345771013,0.8976874126993012,0.9432792659334472,0.11000000000000001,0.071,0.6429871500000001,0.75
80,0.8295369143288791,0.5487941382765766,0.8996962353185675,0.9382892796629376,0.13999999999999999,0.096,0.6422784000000001,0.7
81,0.8253754977830068,0.5353432861428469,0.9016656168166224,0.9334766804401807,0.13999999999999999,0.096,0.6422784000000001,0.7
82,0.8247194070534096,0.5341776664440478,0.9035964152737798,0.9305120714639414,0.125,0.094,0.6423351,0.65
83,0.8202698250300573,0.5336809492236994,0.9054880305578251,0.9251002604737419,0.155,0.125,0.6414562500000001,0.6
84,0.8262138709624146,0.5563528309239688,0.9073440970965064,0.9242472348630837,0.11000000000000001,0.086,0.6425619,0.6
85,0.8170515666359712,0.508268808675701,0.9091632801666026,0.91989415906744,0.13999999999999999,0.097,0.6422500500000001,0.65
86,0.8223720788262069,0.5320032506166124,0.9109462047740855,0.9205783416434011,0.155,0.11099999999999999,0.64185315,0.7
87,0.8253640853111375,0.5460600167924625,0.9126961039564465,0.9175234577016381,0.08,0.059,0.6433273500000001,0.75
88,0.8282522494195224,0.5574395819528004,0.9144115059598953,0.9144959994969828,0.095,0.062,0.6432423,0.75
89,0.8345882956580629,0.5674026791135864,0.916092620118499,0.919784703544708,0.11000000000000001,0.078,0.6427887,0.7
90,0.8415288320123795,0.5895098399601484,0.9177415712266426,0.9251237945171077,0.08,0.054000000000000006,0.6434691000000001,0.7
91,0.8471136180758119,0.5892349195470022,0.9193575222680869,0.9354998095173362,0.11000000000000001,0.071,0.6429871500000001,0.75
92,0.842984448750261,0.5737881466346184,0.9209410420048038,0.9309469930806362,0.125,0.091,0.6424201500000001,0.8
93,0.8448808979380257,0.5835963365922889,0.9224939721058076,0.9315982589715388,0.11000000000000001,0.076,0.6428454,0.8
94,0.8432791741515556,0.5577327795125435,0.9240169913768239,0.9288780721983873,0.08,0.057999999999999996,0.6433557000000001,0.8
95,0.8433424572556787,0.5682257792807154,0.9255092108562648,0.9266520143094474,0.125,0.08499999999999999,0.64259025,0.8
96,0.8517034607278455,0.5911535558042874,0.9269732646730542,0.9315576128763509,0.065,0.049,0.6436108500000001,0.8
97,0.8562228318971368,0.6124133840757454,0.928408171534409,0.9298765950775862,0.095,0.061,0.64327065,0.8
98,0.8547551118130814,0.6083940664600657,0.929814609211752,0.9261725677478962,0.10999999999999999,0.06999999999999999,0.6430155,0.8
99,0.8536482706887336,0.6048284477381275,0.9311936864092706,0.9228794822475894,0.095,0.061,0.64327065,0.8
