lambda_value,run_index,seed,step,psi_base,psi_extended,cluster_variance_term,actual_network_failure_rate,trigger_A_condition_met
0.1,4,46,129,0.5465096822300011,0.5465182670226657,8.584792664622241e-05,0.3333333333333333,1
0.1,4,46,130,0.5515481175153725,0.5515571724210298,9.054905657326264e-05,0.3333333333333333,1
0.1,4,46,131,0.5523167750362381,0.5523257514413021,8.976405064049927e-05,0.3333333333333333,1
0.1,4,46,132,0.5458609703350532,0.5458694890762353,8.518741182149766e-05,0.3333333333333333,1
0.1,4,46,133,0.5486881870404662,0.5486962166816619,8.029641195702079e-05,0.3333333333333333,1
0.1,4,46,134,0.539517496057767,0.5395253365116643,7.84045389738851e-05,0.3333333333333333,1
0.1,4,46,135,0.5408159870806201,0.5408238054100992,7.81832947918696e-05,0.3333333333333333,1
0.1,4,46,136,0.5462951788344707,0.5463029012139692,7.72237949857011e-05,0.3333333333333333,1
0.1,4,46,137,0.540918456326963,0.5409263011697297,7.844842766751234e-05,0.3333333333333333,1
0.1,4,46,138,0.5378371531226134,0.5378445217970352,7.368674421873369e-05,0.3333333333333333,1
0.1,4,46,139,0.5529437352199731,0.552950762899742,7.02767976886287e-05,0.3333333333333333,1
0.1,4,46,140,0.5469053266109076,0.5469121169244349,6.790313527271728e-05,0.3333333333333333,1
0.1,4,46,141,0.553135414691619,0.5531419431839226,6.528492303681295e-05,0.3333333333333333,1
0.1,4,46,142,0.5539371064617158,0.5539440690774967,6.962615780918518e-05,0.3333333333333333,1
0.1,4,46,143,0.5558933611904014,0.555900793872128,7.4326817264919e-05,0.3333333333333333,1
0.1,4,46,144,0.5484602990877201,0.5484679221059423,7.623018222239445e-05,0.3333333333333333,1
0.1,4,46,145,0.5560131713250254,0.5560209468683592,7.775543333855107e-05,0.3333333333333333,1
0.1,4,46,146,0.5531960811110627,0.5532049090073854,8.827896322716151e-05,0.3333333333333333,1
0.1,4,46,147,0.5551250450691191,0.5551348905026751,9.845433556026941e-05,0.3333333333333333,1
0.1,4,46,148,0.5624372564886345,0.5624481726469358,0.00010916158301247085,0.3333333333333333,1
0.1,4,46,149,0.5737446543026797,0.5737564832801613,0.00011828977481570613,0.3333333333333333,1
0.1,5,47,0,0.5299036774477921,0.5299286825473917,0.0002500509959961537,0.0,1
0.1,5,47,1,0.5304873080259124,0.5305090822162626,0.00021774190350188326,0.0,1
0.1,5,47,2,0.523414386985553,0.5234334448884439,0.00019057902890971077,0.13333333333333333,1
0.1,5,47,3,0.5223173796353183,0.522334562164616,0.00017182529297677472,0.3333333333333333,1
0.1,5,47,4,0.5197098718520914,0.5197255177678719,0.00015645915780464122,0.3333333333333333,1
0.1,5,47,5,0.5251519161509461,0.5251665371642817,0.00014621013335548383,0.3333333333333333,1
0.1,5,47,6,0.5360635059455233,0.5360788135626394,0.00015307617116098072,0.3333333333333333,1
0.1,5,47,7,0.5317038171007796,0.5317199529912012,0.00016135890421550296,0.3333333333333333,1
0.1,5,47,8,0.5274073774212853,0.5274239634845065,0.00016586063221193129,0.3333333333333333,1
0.1,5,47,9,0.533752225988287,0.5337676276949496,0.0001540170666255579,0.3333333333333333,1
0.1,5,47,10,0.5393233547317211,0.5393376348515664,0.00014280119845271847,0.3333333333333333,1
0.1,5,47,11,0.5357624730806296,0.5357752404564888,0.00012767375859240593,0.3333333333333333,1
0.1,5,47,12,0.5336276067899625,0.5336394880795247,0.00011881289562197227,0.3333333333333333,1
0.1,5,47,13,0.5409370307708913,0.5409481625424831,0.00011131771591816474,0.3333333333333333,1
0.1,5,47,14,0.5422867731905505,0.5422974194100256,0.00010646219475144049,0.3333333333333333,1
0.1,5,47,15,0.5460550905048296,0.5460651804545463,0.00010089949716716021,0.3333333333333333,1
0.1,5,47,16,0.5471578567448965,0.5471681474266489,0.00010290681752390853,0.3333333333333333,1
0.1,5,47,17,0.5451430761174104,0.5451528658781943,9.78976078389468e-05,0.3333333333333333,1
0.1,5,47,18,0.5458236661890649,0.5458322633834437,8.597194378803677e-05,0.3333333333333333,1
0.1,5,47,19,0.5442983252055239,0.5443064480974864,8.122891962491759e-05,0.3333333333333333,1
0.1,5,47,20,0.5511892317948388,0.5511978837969195,8.652002080679087e-05,0.3333333333333333,1
0.1,5,47,21,0.55507634502097,0.5550857480539462,9.403032976136664e-05,0.3333333333333333,1
0.1,5,47,22,0.5467906771495081,0.546800104242725,9.42709321684281e-05,0.3333333333333333,1
0.1,5,47,23,0.5539898893970301,0.554000230454493,0.00010341057462928239,0.3333333333333333,1
0.1,5,47,24,0.5497401084956273,0.5497508898265101,0.00010781330882838191,0.3333333333333333,1
0.1,5,47,25,0.5477482555110537,0.5477589848770724,0.0001072936601875101,0.3333333333333333,1
0.1,5,47,26,0.5510726811212346,0.5510830533130937,0.00010372191859027637,0.3333333333333333,1
0.1,5,47,27,0.5542203218803669,0.5542307035072435,0.00010381626876626664,0.3333333333333333,1
0.1,5,47,28,0.5526580848767102,0.5526692689736281,0.00011184096917959277,0.3333333333333333,1
0.1,5,47,29,0.551779836615572,0.5517911798105108,0.00011343194938842978,0.3333333333333333,1
0.1,5,47,30,0.5577123547114691,0.5577242702124349,0.00011915500965744609,0.3333333333333333,1
0.1,5,47,31,0.5474117042750088,0.5474235648143275,0.00011860539318631357,0.3333333333333333,1
0.1,5,47,32,0.5565691915124695,0.556582089260556,0.00012897748086464016,0.3333333333333333,1
0.1,5,47,33,0.5542835213286109,0.5542966173821597,0.0001309605354877389,0.3333333333333333,1
0.1,5,47,34,0.557366014877096,0.5573789831996336,0.00012968322537582885,0.3333333333333333,1
0.1,5,47,35,0.5541614237836424,0.5541740702839225,0.00012646500280091198,0.3333333333333333,1
0.1,5,47,36,0.5466220898173694,0.5466347137699384,0.00012623952569036566,0.3333333333333333,1
0.1,5,47,37,0.5470949073191447,0.5471070921814292,0.00012184862284457018,0.3333333333333333,1
0.1,5,47,38,0.5438260861154101,0.5438386052523996,0.0001251913698949848,0.3333333333333333,1
0.1,5,47,39,0.542424768337377,0.542436791649415,0.00012023312038056824,0.3333333333333333,1
0.1,5,47,40,0.5483796353825172,0.5483909296906216,0.00011294308104412125,0.3333333333333333,1
0.1,5,47,41,0.5442068649721205,0.5442171591888376,0.00010294216717191668,0.3333333333333333,1
0.1,5,47,42,0.5438819692903154,0.5438913418198643,9.372529548942282e-05,0.3333333333333333,1
0.1,5,47,43,0.5460222220349669,0.5460315423844786,9.320349511782313e-05,0.3333333333333333,1
0.1,5,47,44,0.5520307422428505,0.5520402065195471,9.464276696583953e-05,0.3333333333333333,1
0.1,5,47,45,0.5512696888348991,0.5512795778204927,9.888985593578821e-05,0.3333333333333333,1
0.1,5,47,46,0.5549571061907965,0.5549679300373649,0.00010823846568351356,0.3333333333333333,1
0.1,5,47,47,0.5632679895713198,0.5632801797126689,0.00012190141348968719,0.3333333333333333,1
0.1,5,47,48,0.5609303612798958,0.5609439156289785,0.0001355434908264022,0.3333333333333333,1
0.1,5,47,49,0.5561483545351574,0.5561625938983836,0.00014239363226151895,0.3333333333333333,1
0.1,5,47,50,0.5458345291583622,0.5458487256549295,0.00014196496567321876,0.3333333333333333,1
0.1,5,47,51,0.554522521527469,0.5545367186304,0.00014197102931073815,0.3333333333333333,1
0.1,5,47,52,0.5517117523032591,0.5517260885198088,0.00014336216549660016,0.3333333333333333,1
0.1,5,47,53,0.5532655698085344,0.5532795316766409,0.00013961868106529166,0.3333333333333333,1
0.1,5,47,54,0.5522463305411749,0.5522602954603517,0.00013964919176870692,0.3333333333333333,1
0.1,5,47,55,0.5455319024681922,0.5455451385896627,0.00013236121470509268,0.3333333333333333,1
0.1,5,47,56,0.5518859225710226,0.5518989261109241,0.00013003539901464703,0.3333333333333333,1
0.1,5,47,57,0.5530044867579489,0.5530179559553517,0.00013469197402844182,0.3333333333333333,1
0.1,5,47,58,0.5569136877659742,0.5569275227851195,0.00013835019145310123,0.3333333333333333,1
0.1,5,47,59,0.5488522452354232,0.5488653586389296,0.00013113403506353731,0.3333333333333333,1
0.1,5,47,60,0.5542662966502152,0.5542781828971897,0.00011886246974415169,0.3333333333333333,1
0.1,5,47,61,0.5514796837387284,0.5514908206245162,0.00011136885787853948,0.3333333333333333,1
0.1,5,47,62,0.5629326805012876,0.5629439812278525,0.00011300726564809281,0.3333333333333333,1
0.1,5,47,63,0.5646060949229945,0.5646174645510882,0.00011369628093725347,0.3333333333333333,1
0.1,5,47,64,0.5585137469422272,0.5585258207246078,0.000120737823805343,0.3333333333333333,1
0.1,5,47,65,0.5520343702939289,0.5520472135631986,0.00012843269269739003,0.3333333333333333,1
0.1,5,47,66,0.5543274065798348,0.554339785651109,0.00012379071274172708,0.3333333333333333,1
0.1,5,47,67,0.5509333284239386,0.5509447367945249,0.0001140837058631304,0.3333333333333333,1
0.1,5,47,68,0.5476015536307483,0.5476130530355198,0.00011499404771552751,0.3333333333333333,1
0.1,5,47,69,0.5500237821428465,0.5500347669072597,0.00010984764413186703,0.3333333333333333,1
0.1,5,47,70,0.5582917078187453,0.5583020841683992,0.00010376349653905455,0.3333333333333333,1
0.1,5,47,71,0.5535355704490653,0.5535448848469026,9.314397837296347e-05,0.3333333333333333,1
0.1,5,47,72,0.548124810698861,0.548133445122563,8.634423701970672e-05,0.3333333333333333,1
0.1,5,47,73,0.541325022299997,0.5413323577409526,7.335440955589856e-05,0.3333333333333333,1
0.1,5,47,74,0.54154357030321,0.5415502928838252,6.722580615170187e-05,0.3333333333333333,1
0.1,5,47,75,0.5395985354362818,0.5396046884035927,6.152967310846038e-05,0.3333333333333333,1
0.1,5,47,76,0.542527163744734,0.5425335643376202,6.400592886289885e-05,0.3333333333333333,1
0.1,5,47,77,0.5446634233395887,0.5446701338188172,6.7104792284624e-05,0.3333333333333333,1
0.1,5,47,78,0.5505495680716646,0.5505558318509585,6.263779293881434e-05,0.3333333333333333,1
0.1,5,47,79,0.5468854684037745,0.5468914280511835,5.959647409056311e-05,0.3333333333333333,1
0.1,5,47,80,0.5431027430751894,0.5431081640818715,5.42100668215931e-05,0.3333333333333333,1
0.1,5,47,81,0.5373899657933076,0.5373952134952253,5.2477019177868704e-05,0.3333333333333333,1
0.1,5,47,82,0.5446252481308826,0.544630530980217,5.2828493343732026e-05,0.3333333333333333,1
0.1,5,47,83,0.5467083525510747,0.5467149070845126,6.554533437845011e-05,0.3333333333333333,1
0.1,5,47,84,0.550111705025621,0.5501195924593792,7.887433758213837e-05,0.3333333333333333,1
0.1,5,47,85,0.5568703708531924,0.5568793112622313,8.940409038955271e-05,0.3333333333333333,1
0.1,5,47,86,0.5634419595707674,0.5634513151149153,9.355544147895469e-05,0.3333333333333333,1
0.1,5,47,87,0.5579582902997092,0.5579672856113287,8.995311619434311e-05,0.3333333333333333,1
0.1,5,47,88,0.5501166370820446,0.5501251577546316,8.520672586949875e-05,0.3333333333333333,1
0.1,5,47,89,0.54699027779996,0.5469983116644579,8.033864497928522e-05,0.3333333333333333,1
0.1,5,47,90,0.5472726051628558,0.5472803512183994,7.746055543497462e-05,0.3333333333333333,1
0.1,5,47,91,0.5455299946771363,0.5455369912416393,6.996564503117153e-05,0.3333333333333333,1
0.1,5,47,92,0.5488974656073183,0.5489054114576971,7.94585037879076e-05,0.3333333333333333,1
0.1,5,47,93,0.5498303264075619,0.5498388467292009,8.520321638952598e-05,0.3333333333333333,1
0.1,5,47,94,0.5409746436043112,0.5409832792958612,8.635691549957521e-05,0.3333333333333333,1
0.1,5,47,95,0.5427708000787326,0.5427795099205902,8.709841857627482e-05,0.3333333333333333,1
0.1,5,47,96,0.5358959952425555,0.5359044569393416,8.461696786164674e-05,0.3333333333333333,1
0.1,5,47,97,0.5475123231758696,0.5475213354868795,9.012311009917368e-05,0.3333333333333333,1
0.1,5,47,98,0.5431203995840337,0.5431298347704961,9.435186462468308e-05,0.3333333333333333,1
0.1,5,47,99,0.5457474527567007,0.5457569757471377,9.522990437025702e-05,0.3333333333333333,1
0.1,5,47,100,0.5501294410711677,0.5501393336775044,9.892606336737284e-05,0.3333333333333333,1
0.1,5,47,101,0.5501129445170898,0.5501233966785797,0.00010452161489828805,0.3333333333333333,1
0.1,5,47,102,0.5493638332087891,0.549374145391223,0.00010312182433821474,0.3333333333333333,1
0.1,5,47,103,0.5562341301996668,0.5562450668290777,0.00010936629410891816,0.3333333333333333,1
0.1,5,47,104,0.551541309990189,0.5515523577195615,0.00011047729372387003,0.3333333333333333,1
0.1,5,47,105,0.553097607963426,0.5531086587705205,0.00011050807094563535,0.3333333333333333,1
0.1,5,47,106,0.5436522981506174,0.543663458667349,0.00011160516731608448,0.3333333333333333,1
0.1,5,47,107,0.5349307520723486,0.5349412021523445,0.00010450079995894513,0.3333333333333333,1
0.1,5,47,108,0.5434014455868097,0.543411791981048,0.00010346394238338013,0.3333333333333333,1
0.1,5,47,109,0.5411169006532117,0.5411269817876783,0.00010081134466592282,0.3333333333333333,1
0.1,5,47,110,0.5454760924142745,0.5454851674803782,9.075066103651289e-05,0.3333333333333333,1
0.1,5,47,111,0.5465574506866888,0.5465658851774526,8.434490763857707e-05,0.3333333333333333,1
0.1,5,47,112,0.5569018027375803,0.5569097465930993,7.94385551903027e-05,0.3333333333333333,1
0.1,5,47,113,0.5520498145703108,0.5520569658832796,7.151312968808715e-05,0.3333333333333333,1
0.1,5,47,114,0.5529385491526266,0.5529452341474493,6.684994822662253e-05,0.3333333333333333,1
0.1,5,47,115,0.563068916418271,0.5630759505178891,7.034099618092003e-05,0.3333333333333333,1
0.1,5,47,116,0.5623317343391524,0.5623393432946334,7.60895548101365e-05,0.3333333333333333,1
0.1,5,47,117,0.5548884015890543,0.554896614839879,8.213250824645047e-05,0.3333333333333333,1
0.1,5,47,118,0.555143445061278,0.5551529994252854,9.554364007415305e-05,0.3333333333333333,1
0.1,5,47,119,0.5445019699333586,0.5445118004412922,9.830507933531439e-05,0.3333333333333333,1
0.1,5,47,120,0.5477498562436008,0.5477595792319162,9.722988315412077e-05,0.3333333333333333,1
0.1,5,47,121,0.5568492720002912,0.556860233921257,0.00010961920965824745,0.3333333333333333,1
0.1,5,47,122,0.5506069420648677,0.5506191646935678,0.0001222262870001369,0.3333333333333333,1
0.1,5,47,123,0.5457425612200748,0.5457550326969866,0.0001247147691174544,0.3333333333333333,1
0.1,5,47,124,0.5414637759037645,0.5414757278098508,0.00011951906086265262,0.3333333333333333,1
0.1,5,47,125,0.5465678267323768,0.5465795792378548,0.00011752505478004172,0.3333333333333333,1
0.1,5,47,126,0.5441753301366754,0.5441873127582053,0.00011982621529928753,0.3333333333333333,1
0.1,5,47,127,0.5421460332372442,0.5421587757094588,0.0001274247221463209,0.3333333333333333,1
0.1,5,47,128,0.5451064103112375,0.5451185683539744,0.00012158042736927401,0.3333333333333333,1
0.1,5,47,129,0.5405920490095587,0.540603332129161,0.00011283119602326213,0.3333333333333333,1
0.1,5,47,130,0.546277021712414,0.5462883158693037,0.0001129415688971587,0.3333333333333333,1
0.1,5,47,131,0.5567021730772395,0.5567153900004075,0.00013216923167975705,0.3333333333333333,1
0.1,5,47,132,0.555017695790689,0.5550317828611411,0.00014087070451981868,0.3333333333333333,1
0.1,5,47,133,0.5572032162066656,0.5572171422954176,0.0001392608875202721,0.3333333333333333,1
0.1,5,47,134,0.5523327831317719,0.5523460465198162,0.0001326338804432642,0.3333333333333333,1
0.1,5,47,135,0.5536489678242533,0.5536616906220533,0.00012722797799955641,0.3333333333333333,1
0.1,5,47,136,0.5543179835793877,0.5543302274118527,0.00012243832464991605,0.3333333333333333,1
0.1,5,47,137,0.5448937522749384,0.5449054934625396,0.00011741187601187779,0.3333333333333333,1
0.1,5,47,138,0.5589234595167594,0.5589347383839737,0.00011278867214249381,0.3333333333333333,1
0.1,5,47,139,0.5555950022833815,0.5556057480812175,0.00010745797835949505,0.3333333333333333,1
0.1,5,47,140,0.5501650524654089,0.5501762469996753,0.00011194534266339442,0.3333333333333333,1
0.1,5,47,141,0.5569245727637252,0.5569370276882132,0.00012454924487972788,0.3333333333333333,1
0.1,5,47,142,0.5484984400841013,0.5485110613558967,0.00012621271795345385,0.3333333333333333,1
0.1,5,47,143,0.5464382366099029,0.5464509648706574,0.00012728260754453437,0.3333333333333333,1
0.1,5,47,144,0.5473566328155784,0.5473685360476007,0.00011903232022313823,0.3333333333333333,1
0.1,5,47,145,0.5422959927771678,0.5423071706947895,0.00011177917621736592,0.3333333333333333,1
0.1,5,47,146,0.5387599747664352,0.5387697994346996,9.824668264414634e-05,0.3333333333333333,1
0.1,5,47,147,0.5440487953586277,0.5440587173340078,9.921975380035409e-05,0.3333333333333333,1
0.1,5,47,148,0.5539441896428572,0.5539540899477492,9.900304892025629e-05,0.3333333333333333,1
0.1,5,47,149,0.5551374584152939,0.5551479052010874,0.00010446785793458362,0.3333333333333333,1
0.1,6,48,0,0.5285521182166998,0.5285737675438966,0.00021649327196798947,0.0,1
0.1,6,48,1,0.5261338092625918,0.5261529103848854,0.0001910112229365989,0.0,1
0.1,6,48,2,0.5274648701768306,0.5274824042829701,0.00017534106139495593,0.16666666666666666,1
0.1,6,48,3,0.5276824478505736,0.5276980253381949,0.00015577487621233767,0.3333333333333333,1
0.1,6,48,4,0.52541698476007,0.5254314785453377,0.0001449378526768337,0.3333333333333333,1
0.1,6,48,5,0.5275152556956861,0.5275281630012539,0.00012907305567843555,0.3333333333333333,1
0.1,6,48,6,0.5322695253181831,0.5322807729894264,0.00011247671243359863,0.3333333333333333,1
0.1,6,48,7,0.5367382381102209,0.5367480682596565,9.830149435523651e-05,0.3333333333333333,1
0.1,6,48,8,0.545932568343573,0.5459414732465268,8.904902953843487e-05,0.3333333333333333,1
0.1,6,48,9,0.542836217472127,0.5428450646208252,8.847148698199627e-05,0.3333333333333333,1
0.1,6,48,10,0.5385172119303268,0.5385267202532391,9.50832291233795e-05,0.3333333333333333,1
0.1,6,48,11,0.5340358254589538,0.5340460723525445,0.00010246893590708616,0.3333333333333333,1
0.1,6,48,12,0.5403783195311551,0.5403884641085946,0.00010144577439493292,0.3333333333333333,1
0.1,6,48,13,0.5476252378644688,0.5476354844002369,0.00010246535768033655,0.3333333333333333,1
0.1,6,48,14,0.5511198679336731,0.5511295591946711,9.691260998075064e-05,0.3333333333333333,1
0.1,6,48,15,0.5491168411234151,0.549126888165308,0.00010047041892892529,0.3333333333333333,1
0.1,6,48,16,0.5434821053296381,0.5434919111864914,9.805856853313823e-05,0.3333333333333333,1
0.1,6,48,17,0.5509676908829899,0.5509772671974442,9.57631445426516e-05,0.3333333333333333,1
0.1,6,48,18,0.5453799400115298,0.5453901792009781,0.00010239189448261313,0.3333333333333333,1
0.1,6,48,19,0.540280402911541,0.540290679883116,0.00010276971574999576,0.3333333333333333,1
0.1,6,48,20,0.5405127042000566,0.5405227426829392,0.0001003848288256133,0.3333333333333333,1
0.1,6,48,21,0.5395437403237788,0.5395540428456826,0.00010302521903849325,0.3333333333333333,1
0.1,6,48,22,0.534157584453203,0.5341676490908064,0.00010064637603384132,0.3333333333333333,1
0.1,6,48,23,0.5398800727345016,0.5398895892157966,9.516481294936753e-05,0.3333333333333333,1
0.1,6,48,24,0.5395591897410781,0.5395686385293229,9.448788244859665e-05,0.3333333333333333,1
0.1,6,48,25,0.5334799817275995,0.5334891108725536,9.12914495415062e-05,0.3333333333333333,1
0.1,6,48,26,0.5308044658278209,0.5308132545638141,8.788735993243022e-05,0.3333333333333333,1
0.1,6,48,27,0.5333548900714653,0.5333634290227007,8.538951235425938e-05,0.3333333333333333,1
0.1,6,48,28,0.5406922473478345,0.5407002174116713,7.970063836776307e-05,0.3333333333333333,1
0.1,6,48,29,0.5454641213136142,0.5454716361750004,7.514861386206065e-05,0.3333333333333333,1
0.1,6,48,30,0.539328468491917,0.5393358621743449,7.393682427927424e-05,0.3333333333333333,1
0.1,6,48,31,0.5467214182102162,0.5467289713122494,7.553102033132009e-05,0.3333333333333333,1
0.1,6,48,32,0.5433215006907994,0.5433290607789728,7.56008817336538e-05,0.3333333333333333,1
0.1,6,48,33,0.5524101210964181,0.5524176645334067,7.543436988592564e-05,0.3333333333333333,1
0.1,6,48,34,0.5579543716247325,0.5579631707064481,8.799081715615301e-05,0.3333333333333333,1
0.1,6,48,35,0.5594924972926841,0.559501570449432,9.073156747864435e-05,0.3333333333333333,1
0.1,6,48,36,0.5581952870163647,0.5582050584946977,9.771478332988668e-05,0.3333333333333333,1
0.1,6,48,37,0.5589663445511401,0.5589771528914347,0.00010808340294499705,0.3333333333333333,1
0.1,6,48,38,0.5544305906155408,0.5544419387470491,0.00011348131508240484,0.3333333333333333,1
0.1,6,48,39,0.5476516488947587,0.5476632740912226,0.0001162519646389295,0.3333333333333333,1
0.1,6,48,40,0.541750764245696,0.5417621510279494,0.0001138678225339198,0.3333333333333333,1
0.1,6,48,41,0.5510463149943299,0.551056498736853,0.00010183742523164438,0.3333333333333333,1
0.1,6,48,42,0.5496989613745963,0.5497084432806306,9.481906034294031e-05,0.3333333333333333,1
0.1,6,48,43,0.5523943294519151,0.5524039055175316,9.576065616472036e-05,0.3333333333333333,1
0.1,6,48,44,0.543881245103922,0.5438903619500761,9.116846154151966e-05,0.3333333333333333,1
0.1,6,48,45,0.5438751006185459,0.5438834634155739,8.362797028006378e-05,0.3333333333333333,1
0.1,6,48,46,0.5420442791690696,0.5420524247489844,8.145579914819486e-05,0.3333333333333333,1
0.1,6,48,47,0.5467109798510796,0.5467187944167824,7.814565702707357e-05,0.3333333333333333,1
0.1,6,48,48,0.5508591716721913,0.5508672968157555,8.125143564188589e-05,0.3333333333333333,1
0.1,6,48,49,0.5453360960416996,0.5453446893481001,8.5933064004339e-05,0.3333333333333333,1
0.1,6,48,50,0.5412968587163784,0.541305675747865,8.81703148660207e-05,0.3333333333333333,1
0.1,6,48,51,0.5358968966124794,0.5359056154435072,8.718831027779291e-05,0.3333333333333333,1
0.1,6,48,52,0.5373293921245091,0.5373373593468468,7.967222337612004e-05,0.3333333333333333,1
0.1,6,48,53,0.5359820788227037,0.5359898473875171,7.768564813427308e-05,0.3333333333333333,1
0.1,6,48,54,0.5343602877299007,0.534367579306057,7.291576156267524e-05,0.3333333333333333,1
0.1,6,48,55,0.5383563156927867,0.5383632263344557,6.910641668857145e-05,0.3333333333333333,1
0.1,6,48,56,0.5480836653213659,0.5480915381443758,7.87282300990466e-05,0.3333333333333333,1
0.1,6,48,57,0.5457647315240644,0.5457733238386842,8.592314619839508e-05,0.3333333333333333,1
0.1,6,48,58,0.545518046709212,0.5455268381099361,8.791400724078947e-05,0.3333333333333333,1
0.1,6,48,59,0.5425552668354029,0.5425638970742039,8.63023880104586e-05,0.3333333333333333,1
0.1,6,48,60,0.5457242046777492,0.5457327477693416,8.543091592368657e-05,0.3333333333333333,1
0.1,6,48,61,0.551912146593719,0.5519204889572928,8.342363573790227e-05,0.3333333333333333,1
0.1,6,48,62,0.552691758068032,0.5526994408899284,7.682821896455033e-05,0.3333333333333333,1
0.1,6,48,63,0.5474649799968416,0.5474722678028905,7.287806048910692e-05,0.3333333333333333,1
0.1,6,48,64,0.548074684210681,0.5480818802060526,7.195995371695368e-05,0.3333333333333333,1
0.1,6,48,65,0.5428544538779405,0.542861540228023,7.086350082483128e-05,0.3333333333333333,1
0.1,6,48,66,0.5544399689210397,0.5544465614173921,6.592496352419346e-05,0.3333333333333333,1
0.1,6,48,67,0.5564093239659913,0.5564162829951361,6.95902914487032e-05,0.3333333333333333,1
0.1,6,48,68,0.5586171862200795,0.5586246974765658,7.511256486323566e-05,0.3333333333333333,1
0.1,6,48,69,0.5602221170860423,0.5602298753484031,7.758262360749461e-05,0.3333333333333333,1
0.1,6,48,70,0.5550175620536053,0.5550254703129489,7.908259343612141e-05,0.3333333333333333,1
0.1,6,48,71,0.5497878935582987,0.5497959137467752,8.020188476465461e-05,0.3333333333333333,1
0.1,6,48,72,0.5480920389472417,0.5481000975310947,8.058583852972481e-05,0.3333333333333333,1
0.1,6,48,73,0.5468849949738921,0.5468941139667548,9.118992862667324e-05,0.3333333333333333,1
0.1,6,48,74,0.5478502796261558,0.547859845117317,9.565491161170767e-05,0.3333333333333333,1
0.1,6,48,75,0.5512810447771544,0.5512906332180744,9.588440919909832e-05,0.3333333333333333,1
0.1,6,48,76,0.5564603272321145,0.5564701715084429,9.844276328416656e-05,0.3333333333333333,1
0.1,6,48,77,0.557861895383267,0.5578727834562778,0.00010888073010801406,0.3333333333333333,1
0.1,6,48,78,0.5541776667599079,0.554189815447131,0.00012148687223072357,0.3333333333333333,1
0.1,6,48,79,0.5470438642568736,0.547055670947454,0.00011806690580400124,0.3333333333333333,1
0.1,6,48,80,0.5441227856685816,0.5441334842778813,0.00010698609299691632,0.3333333333333333,1
0.1,6,48,81,0.5443647450629198,0.5443742616241541,9.516561234427308e-05,0.3333333333333333,1
0.1,6,48,82,0.5475324152433444,0.5475407700163434,8.354772998940638e-05,0.3333333333333333,1
0.1,6,48,83,0.5521169247018596,0.5521251621001955,8.237398335855109e-05,0.3333333333333333,1
0.1,6,48,84,0.545564833394998,0.5455732405214095,8.407126411556697e-05,0.3333333333333333,1
0.1,6,48,85,0.5488873342128653,0.5488955410341941,8.206821328797737e-05,0.3333333333333333,1
0.1,6,48,86,0.5503260300328014,0.5503342771088803,8.24707607884586e-05,0.3333333333333333,1
0.1,6,48,87,0.5479322734710129,0.5479412391593219,8.9656883089989e-05,0.3333333333333333,1
0.1,6,48,88,0.5483066560207828,0.5483161651955328,9.50917475006104e-05,0.3333333333333333,1
0.1,6,48,89,0.5561754364944995,0.5561861768088526,0.00010740314353152833,0.3333333333333333,1
0.1,6,48,90,0.5651809182725818,0.56519258025736,0.00011661984778220947,0.3333333333333333,1
0.1,6,48,91,0.5641334340738324,0.5641468554995641,0.0001342142573171388,0.3333333333333333,1
0.1,6,48,92,0.5540679658510144,0.5540818198436549,0.00013853992640501734,0.3333333333333333,1
0.1,6,48,93,0.5550324501267584,0.5550451870281927,0.0001273690143430378,0.3333333333333333,1
0.1,6,48,94,0.5554170257341686,0.5554282167032929,0.00011190969124240277,0.3333333333333333,1
0.1,6,48,95,0.5667068997313403,0.5667180808488699,0.00011181117529625098,0.3333333333333333,1
0.1,6,48,96,0.5611609006615474,0.5611722762677859,0.0001137560623840223,0.3333333333333333,1
0.1,6,48,97,0.5613572296516519,0.5613678122405886,0.00010582588936696081,0.3333333333333333,1
0.1,6,48,98,0.5608315451236363,0.560841308931691,9.763808054721774e-05,0.3333333333333333,1
0.1,6,48,99,0.562662037495332,0.5626715289004856,9.491405153554613e-05,0.3333333333333333,1
0.1,6,48,100,0.5622777431438375,0.5622873986958227,9.655551985206504e-05,0.3333333333333333,1
0.1,6,48,101,0.5560389472961214,0.5560486410195302,9.693723408845414e-05,0.3333333333333333,1
0.1,6,48,102,0.5527288480043173,0.5527388290738766,9.981069559292731e-05,0.3333333333333333,1
0.1,6,48,103,0.5556030919971086,0.5556132721773154,0.00010180180206835414,0.3333333333333333,1
0.1,6,48,104,0.5559731876536078,0.5559830083195437,9.820665935856708e-05,0.3333333333333333,1
0.1,6,48,105,0.5641441255705839,0.5641544576561909,0.00010332085606913526,0.3333333333333333,1
0.1,6,48,106,0.5640166007628908,0.5640274130439589,0.00010812281068002091,0.3333333333333333,1
0.1,6,48,107,0.5606398438010138,0.5606512859466317,0.00011442145617883725,0.3333333333333333,1
0.1,6,48,108,0.5557720730982826,0.5557842714426101,0.00012198344327527296,0.3333333333333333,1
0.1,6,48,109,0.5536654409096522,0.5536782036240853,0.0001276271443303477,0.3333333333333333,1
0.1,6,48,110,0.5515075336078963,0.5515198907840457,0.00012357176149490928,0.3333333333333333,1
0.1,6,48,111,0.5561963429753822,0.5562088209056375,0.00012477930255278268,0.3333333333333333,1
