step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
0,0.857786000684575,0.7834690624000001,0.5098141112500001,0.521901728124,0.11000000000000001,0.06599999999999999,0.0026729999999999996,0.6418815,1.0
1,0.8633716480036246,0.7560208328702919,0.5194355892662529,0.5607009296682696,0.11000000000000001,0.06599999999999999,0.0026729999999999996,0.6418815,1.0
2,0.8640648879790946,0.7514537193179802,0.5288559529245539,0.5699197895103156,0.16999999999999998,0.10200000000000001,0.004130999999999999,0.6401805,1.0
3,0.869216351284926,0.7506117158846705,0.5381093492507464,0.5894205057352301,0.08,0.049,0.0019844999999999993,0.6426847500000001,0.95
4,0.8673298099191438,0.7028728227329928,0.5471839535427059,0.6261200033049621,0.065,0.039999999999999994,0.0016199999999999995,0.6431100000000001,0.95
5,0.8736514783313009,0.7173738563655225,0.5560802718963325,0.6585134047846407,0.065,0.039999999999999994,0.0016199999999999995,0.6431100000000001,0.95
6,0.8723529635243498,0.6834319969339439,0.5648018074156751,0.6981955683625302,0.065,0.039999999999999994,0.0016199999999999995,0.6431100000000001,0.95
7,0.8683138963148325,0.6639526971354393,0.5733547699915438,0.7039666946711712,0.05,0.031,0.0012554999999999997,0.64353525,0.95
8,0.8659330087529348,0.6559252598510534,0.5817338952975561,0.7178499168540642,0.08,0.05,0.002025,0.6426375,0.9
9,0.8624602193929272,0.6606246001081089,0.5899508298815723,0.7264687484833695,0.065,0.041999999999999996,0.0017009999999999998,0.6430155,0.85
10,0.8586088559571621,0.6499781629665113,0.5979932623067077,0.738375201058499,0.13999999999999999,0.087,0.0035234999999999997,0.6408892500000001,0.85
11,0.8598067360225435,0.6523243950914772,0.6058796664658743,0.7500634227663106,0.11000000000000001,0.08099999999999999,0.0032804999999999996,0.6411727500000001,0.85
12,0.8646912950954485,0.6570069667007145,0.6136200172071707,0.7714015496194735,0.08,0.05,0.002025,0.6426375,0.9
13,0.862337389126627,0.6381376436079107,0.6212108153234507,0.7832039187110088,0.065,0.040999999999999995,0.0016604999999999994,0.6430627500000001,0.9
14,0.8579503242561104,0.640812206844029,0.6286409412885968,0.7872175743546258,0.125,0.08399999999999999,0.0034019999999999996,0.6410310000000001,0.85
15,0.8614083596651367,0.6581470034028014,0.6359363760617083,0.7985200529647957,0.065,0.041999999999999996,0.0017009999999999998,0.6430155,0.85
16,0.8574338361723963,0.6234637486490359,0.6430761024121568,0.8109019446447119,0.125,0.09,0.003644999999999999,0.6407475,0.85
17,0.8446336272287487,0.5579680799647764,0.6500856786130252,0.8118285705050493,0.08,0.051000000000000004,0.0020654999999999996,0.64259025,0.85
