test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization,first_stressor
capacity_sweep_v13,capacity_050,3,45,0.9999978722651438,0.8811173820944553,0.9999999999982924,1.0,0.1316539063050319,0.14429192144673122,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,4,46,0.8929287207042569,0.8220073580583459,0.9999999917929719,0.7635178468992768,0.19566321947129356,0.22979621252897328,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,5,47,0.9648480078131119,0.7927170787134737,0.9999918179170336,0.8245876461268258,0.20343114008233418,0.20956281660699266,0.9866666666666667,30,32,0,1,0,,0.4992666666666667,trust
capacity_sweep_v13,capacity_050,6,48,0.9999999706067306,0.8651190430405828,0.9999999706067306,1.0,0.07811803025152046,0.17720558212774867,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,7,49,0.999962383575251,0.8817976045435539,0.9999999833058937,1.0,0.17120826439613873,0.14874582939088057,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,8,50,0.9999999999999997,0.8812990088698391,0.9999999999999997,1.0,0.14778410761099964,0.16268208970461379,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,9,51,0.999991771993041,0.7633912933466177,0.999991771993041,1.0,0.13241265841539876,0.24255178312576806,0.9533333333333334,50,57,0,1,0,,0.4992666666666667,trust
capacity_sweep_v13,capacity_050,10,52,0.9999997960055668,0.8831958749600782,0.9999999999999943,1.0,0.12219981047557453,0.18028422375786612,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,11,53,0.9687235050092105,0.8753976809414177,0.9999998197485747,0.865329924692396,0.11090914664930132,0.16932777123778342,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,12,54,0.9999622649553156,0.8305841497892834,0.9999999816569356,1.0,0.13234291273314738,0.21321771955399696,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,13,55,0.9936286143778836,0.8340480750390026,0.9999995084532961,0.8935486722245278,0.14513983758072366,0.15096565757315042,1.0,,,1,0,0,,0.4992666666666667,trust
capacity_sweep_v13,capacity_050,14,56,0.9999999893462058,0.878829108935357,0.9999999893462058,0.9926784630012191,0.1403535966409678,0.1672830104828128,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,15,57,0.9998530168030427,0.8091302575871098,0.9999884958551806,1.0,0.1240850183777861,0.19912843593144475,1.0,,,1,0,0,,0.4992666666666667,tie
capacity_sweep_v13,capacity_050,16,58,0.9999999999989768,0.8819213361427307,0.9999999999989768,1.0,0.12529864020449044,0.186269092732727,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,17,59,0.9999975724635374,0.8060777653811725,0.9999975724635374,1.0,0.19658608611761175,0.17921387345169468,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,18,60,0.9995354572925701,0.8605849082909761,0.999999995662081,0.9114331887426045,0.22513379127677094,0.1923341190492788,1.0,,,1,0,0,,0.4992666666666667,trust
capacity_sweep_v13,capacity_050,19,61,0.9999999999315495,0.8775502409403673,0.9999999999315495,0.9235124659572664,0.2760591911318634,0.2205226463442954,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,20,62,0.9998345531093311,0.8809851746953272,0.9999954912367377,1.0,0.1542751628398594,0.18551595558535106,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,21,63,0.9999994886913259,0.879942028360133,0.9999999999948139,1.0,0.14517768772124562,0.18474980261182272,1.0,,,1,0,0,,0.4992666666666667,disturbance
