run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
21,62,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.982,0.855,0,0.735,0.679,0.746,100,,200,True,False,0.0,none,0,0,0
22,63,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.979,0.855,0,0.738,0.693,0.738,100,0,,False,True,0.0,none,0,0,0
23,64,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.98,0.853,0,0.732,0.679,0.74,100,,200,True,False,0.0,none,0,0,0
24,65,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.993,0.876,0,0.734,0.693,0.753,100,,170,True,False,0.0,none,0,0,0
25,66,small-world,500,True,True,0.998,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.985,0.881,0,0.747,0.703,0.777,100,,140,True,False,0.0,none,0,0,0
26,67,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.995,0.882,0,0.762,0.713,0.779,100,,150,True,False,0.0,none,0,0,0
27,68,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.977,0.848,0,0.743,0.687,0.743,100,0,,False,True,0.0,none,0,0,0
28,69,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.967,0.849,0,0.751,0.698,0.751,100,0,,False,True,0.0,none,0,0,0
29,70,small-world,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.967,0.856,0,0.764,0.716,0.771,100,,190,True,False,0.0,none,0,0,0
30,71,small-world,500,True,True,0.987,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.977,0.858,0,0.749,0.697,0.759,100,,180,True,False,0.0,none,0,0,0
31,72,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.992,0.879,0,0.755,0.703,0.775,100,,150,True,False,0.0,none,0,0,0
32,73,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.974,0.848,0,0.744,0.692,0.753,100,0,,False,True,0.0,none,0,0,0
33,74,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.989,0.874,0,0.757,0.708,0.761,100,,170,True,False,0.0,none,0,0,0
34,75,small-world,500,True,True,0.998,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.979,0.861,0,0.741,0.699,0.745,100,,200,True,False,0.0,none,0,0,0
35,76,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.976,0.846,0,0.716,0.664,0.728,100,,200,True,False,0.0,none,0,0,0
36,77,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.977,0.839,0,0.725,0.675,0.725,100,0,,False,True,0.0,none,0,0,0
37,78,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.996,0.901,0,0.758,0.716,0.796,100,,110,True,False,0.0,none,0,0,0
38,79,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.984,0.869,0,0.755,0.709,0.767,100,,190,True,False,0.0,none,0,0,0
39,80,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.991,0.866,0,0.734,0.687,0.751,100,,190,True,False,0.0,none,0,0,0
40,81,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.972,0.847,0,0.733,0.684,0.735,100,0,,False,True,0.0,none,0,0,0
41,82,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.986,0.882,0,0.754,0.709,0.773,100,,170,True,False,0.0,none,0,0,0
42,83,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.976,0.858,0,0.744,0.698,0.758,100,,180,True,False,0.0,none,0,0,0
43,84,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.984,0.861,0,0.743,0.693,0.749,100,0,,False,True,0.0,none,0,0,0
44,85,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.98,0.874,0,0.757,0.712,0.788,100,,120,True,False,0.0,none,0,0,0
45,86,small-world,500,True,True,0.993,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.977,0.863,0,0.75,0.703,0.754,100,,190,True,False,0.0,none,0,0,0
46,87,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.985,0.872,0,0.746,0.695,0.764,100,,150,True,False,0.0,none,0,0,0
47,88,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.974,0.841,0,0.718,0.672,0.718,100,0,,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.996,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.977,0.849,0,0.726,0.68,0.726,100,0,,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.973,0.851,0,0.743,0.693,0.743,100,0,,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.992,0.867,0,0.747,0.698,0.759,100,,190,True,False,0.0,none,0,0,0
51,92,small-world,500,True,True,0.98,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.979,0.881,0,0.766,0.718,0.79,100,,120,True,False,0.0,none,0,0,0
52,93,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.977,0.857,0,0.752,0.703,0.752,100,,200,True,False,0.0,none,0,0,0
53,94,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.977,0.866,0,0.744,0.696,0.756,100,,170,True,False,0.0,none,0,0,0
54,95,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.994,0.888,0,0.763,0.714,0.779,100,,140,True,False,0.0,none,0,0,0
55,96,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.5,2,1,0.05,0.98,0.846,0,0.729,0.683,0.74,100,0,,False,True,0.0,none,0,0,0
56,97,small-world,500,True,True,0.995,1.0,1.0,0,1,1.0,0.25,4,1,0.05,0.947,0.803,0,0.701,0.662,0.701,100,0,,False,True,0.0,none,0,0,0
57,98,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.985,0.849,0,0.73,0.682,0.73,100,0,,False,True,0.0,none,0,0,0
58,99,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.979,0.85,0,0.723,0.68,0.724,100,0,,False,True,0.0,none,0,0,0
59,100,small-world,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.974,0.85,0,0.738,0.684,0.74,100,0,,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.974,0.854,0,0.741,0.692,0.75,100,,190,True,False,0.0,none,0,0,0
61,102,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.986,0.885,0,0.759,0.715,0.785,100,,120,True,False,0.0,none,0,0,0
62,103,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.985,0.875,0,0.753,0.703,0.768,100,,160,True,False,0.0,none,0,0,0
63,104,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.972,0.833,0,0.713,0.668,0.713,100,0,,False,True,0.0,none,0,0,0
64,105,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.992,0.896,0,0.774,0.728,0.808,,,,True,False,0.0,none,0,0,0
65,106,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.984,0.865,0,0.743,0.694,0.748,100,,190,True,False,0.0,none,0,0,0
66,107,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.987,0.859,0,0.734,0.681,0.744,100,,200,True,False,0.0,none,0,0,0
67,108,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.982,0.861,0,0.75,0.697,0.75,100,,200,True,False,0.0,none,0,0,0
68,109,small-world,500,True,True,0.987,1.0,1.0,0,1,1.0,0.333,3,1,0.05,0.966,0.865,0,0.766,0.715,0.775,100,,170,True,False,0.0,none,0,0,0
69,110,small-world,500,True,True,0.994,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.98,0.859,0,0.734,0.683,0.74,100,,190,True,False,0.0,none,0,0,0
70,111,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.989,0.893,0,0.765,0.724,0.794,100,,120,True,False,0.0,none,0,0,0
71,112,small-world,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.989,0.871,0,0.743,0.7,0.76,100,,180,True,False,0.0,none,0,0,0
72,113,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.975,0.839,0,0.721,0.675,0.721,100,0,,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.983,0.869,0,0.743,0.702,0.772,100,,150,True,False,0.0,none,0,0,0
74,115,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.992,0.881,0,0.768,0.716,0.768,100,,170,True,False,0.0,none,0,0,0
75,116,small-world,500,True,True,0.987,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.923,0.782,0,0.683,0.647,0.683,100,0,,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.996,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.982,0.86,0,0.742,0.686,0.756,100,,180,True,False,0.0,none,0,0,0
77,118,small-world,500,True,True,0.996,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.978,0.87,0,0.772,0.72,0.789,100,,130,True,False,0.0,none,0,0,0
78,119,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.996,0.894,0,0.773,0.728,0.795,100,,110,True,False,0.0,none,0,0,0
79,120,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.986,0.873,0,0.753,0.704,0.77,100,,160,True,False,0.0,none,0,0,0
80,121,small-world,500,True,True,0.968,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.959,0.823,0,0.726,0.672,0.729,100,0,,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.994,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.976,0.861,0,0.75,0.702,0.764,100,,180,True,False,0.0,none,0,0,0
82,123,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.988,0.879,0,0.768,0.71,0.777,100,,140,True,False,0.0,none,0,0,0
83,124,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.986,0.879,0,0.753,0.703,0.771,100,,160,True,False,0.0,none,0,0,0
84,125,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.967,0.851,0,0.745,0.692,0.747,100,,190,True,False,0.0,none,0,0,0
85,126,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.978,0.862,0,0.749,0.7,0.753,100,,180,True,False,0.0,none,0,0,0
86,127,small-world,500,True,True,0.992,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.948,0.8,0,0.695,0.655,0.695,100,0,,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.989,0.88,0,0.765,0.712,0.768,100,,150,True,False,0.0,none,0,0,0
88,129,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.987,0.87,0,0.748,0.695,0.748,100,,190,True,False,0.0,none,0,0,0
89,130,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.991,0.879,0,0.771,0.721,0.775,100,,140,True,False,0.0,none,0,0,0
90,131,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.988,0.863,0,0.734,0.682,0.737,100,0,,False,True,0.0,none,0,0,0
91,132,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.967,0.847,0,0.732,0.687,0.736,100,0,,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.975,0.842,0,0.719,0.668,0.731,100,0,,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.995,0.886,0,0.752,0.713,0.783,100,,130,True,False,0.0,none,0,0,0
94,135,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.05,0.947,0.814,0,0.71,0.666,0.71,100,0,,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.983,0.857,0,0.749,0.697,0.749,100,,190,True,False,0.0,none,0,0,0
96,137,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.983,0.866,0,0.746,0.697,0.764,100,,180,True,False,0.0,none,0,0,0
97,138,small-world,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.986,0.883,0,0.761,0.712,0.762,100,,160,True,False,0.0,none,0,0,0
98,139,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.965,0.817,0,0.695,0.642,0.696,100,0,,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,1,0,0.05,0.959,0.839,0,0.753,0.701,0.753,100,0,,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.05,0.987,0.868,0,0.748,0.699,0.759,100,,190,True,False,0.0,none,0,0,0
