run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.999,0.991,0,0.74,0.718,0.746,100,,180,True,False,0.0,none,0,0,0
2,43,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,1.0,0.994,0,0.715,0.696,0.734,100,,170,True,False,0.0,none,0,0,0
3,44,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.999,0.993,0,0.732,0.715,0.75,100,,160,True,False,0.0,none,0,0,0
4,45,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,1.0,0.996,0,0.766,0.743,0.78,100,,130,True,False,0.0,none,0,0,0
5,46,small-world,500,True,True,0.989,1.0,1.0,0,1,1.0,0.0,1,0,0.2,1.0,0.988,0,0.736,0.715,0.759,100,,170,True,False,0.0,none,0,0,0
6,47,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.999,0.993,0,0.744,0.72,0.75,100,,170,True,False,0.0,none,0,0,0
7,48,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.997,0.991,0,0.755,0.737,0.804,,,,True,False,0.0,none,0,0,0
8,49,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.999,0.992,0,0.742,0.723,0.771,100,,140,True,False,0.0,none,0,0,0
9,50,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.2,1.0,0.995,0,0.751,0.73,0.771,100,,150,True,False,0.0,none,0,0,0
10,51,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.997,0.99,0,0.733,0.705,0.747,100,,160,True,False,0.0,none,0,0,0
11,52,small-world,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.2,1.0,0.997,0,0.751,0.732,0.784,100,,120,True,False,0.0,none,0,0,0
