run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,random,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.95,0,0.743,0.697,0.744,100,,190,True,False,0.0,none,0,0,0
2,43,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.917,0,0.712,0.661,0.713,100,0,,False,True,0.0,none,0,0,0
3,44,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.991,0.924,0,0.72,0.683,0.728,100,0,,False,True,0.0,none,0,0,0
4,45,random,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.95,0,0.758,0.705,0.758,100,,180,True,False,0.0,none,0,0,0
5,46,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.948,0,0.736,0.692,0.739,100,,200,True,False,0.0,none,0,0,0
6,47,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.999,0.959,0,0.745,0.702,0.753,100,,160,True,False,0.0,none,0,0,0
7,48,random,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.961,0,0.755,0.731,0.783,100,,140,True,False,0.0,none,0,0,0
8,49,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.949,0,0.739,0.696,0.745,100,,180,True,False,0.0,none,0,0,0
9,50,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.953,0,0.747,0.707,0.755,100,,180,True,False,0.0,none,0,0,0
10,51,random,500,True,True,0.991,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.957,0,0.733,0.698,0.753,100,,180,True,False,0.0,none,0,0,0
11,52,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.958,0,0.747,0.708,0.763,100,,160,True,False,0.0,none,0,0,0
12,53,random,500,True,True,0.99,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.961,0,0.743,0.714,0.763,100,,170,True,False,0.0,none,0,0,0
13,54,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.96,0,0.76,0.723,0.78,100,,150,True,False,0.0,none,0,0,0
14,55,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,0,0,0.1,0.996,0.933,0,0.718,0.682,0.724,100,0,,False,True,0.0,none,0,0,0
15,56,random,500,True,True,0.981,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.955,0,0.758,0.717,0.758,100,,180,True,False,0.0,none,0,0,0
16,57,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.966,0,0.758,0.722,0.781,100,,130,True,False,0.0,none,0,0,0
17,58,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.948,0,0.743,0.701,0.764,100,,200,True,False,0.0,none,0,0,0
18,59,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.962,0,0.753,0.726,0.782,100,,130,True,False,0.0,none,0,0,0
19,60,random,500,True,True,0.984,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.953,0,0.742,0.706,0.763,100,,160,True,False,0.0,none,0,0,0
20,61,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.956,0,0.75,0.701,0.75,100,,180,True,False,0.0,none,0,0,0
21,62,random,500,True,True,1.0,1.0,1.0,0,2,0.983,0.0,1,0,0.1,0.996,0.928,0,0.723,0.671,0.723,100,0,,False,True,0.0,none,0,0,0
22,63,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,0,0,0.1,0.997,0.947,0,0.741,0.698,0.744,100,0,,False,True,0.0,none,0,0,0
23,64,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.996,0.95,0,0.738,0.691,0.747,100,,190,True,False,0.0,none,0,0,0
24,65,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.949,0,0.734,0.689,0.748,100,,180,True,False,0.0,none,0,0,0
25,66,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.996,0.948,0,0.747,0.704,0.764,100,,170,True,False,0.0,none,0,0,0
26,67,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.96,0,0.762,0.726,0.779,100,,140,True,False,0.0,none,0,0,0
27,68,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.959,0,0.746,0.707,0.76,100,,170,True,False,0.0,none,0,0,0
28,69,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.943,0,0.75,0.71,0.755,100,,190,True,False,0.0,none,0,0,0
29,70,random,500,True,True,0.991,1.0,1.0,0,2,0.983,0.0,0,0,0.1,0.998,0.962,0,0.772,0.731,0.777,100,,150,True,False,0.0,none,0,0,0
30,71,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.995,0.954,0,0.749,0.714,0.766,100,,170,True,False,0.0,none,0,0,0
31,72,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.961,0,0.755,0.717,0.78,100,,130,True,False,0.0,none,0,0,0
32,73,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.959,0,0.744,0.707,0.755,100,,180,True,False,0.0,none,0,0,0
33,74,random,500,True,True,0.993,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.951,0,0.748,0.714,0.758,100,,180,True,False,0.0,none,0,0,0
34,75,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.996,0.93,0,0.743,0.7,0.745,100,0,,False,True,0.0,none,0,0,0
35,76,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.953,0,0.716,0.684,0.74,100,,170,True,False,0.0,none,0,0,0
36,77,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.997,0.932,0,0.722,0.678,0.722,100,0,,False,True,0.0,none,0,0,0
37,78,random,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.964,0,0.758,0.723,0.777,100,,140,True,False,0.0,none,0,0,0
38,79,random,500,True,True,0.995,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.996,0.914,0,0.711,0.678,0.711,100,0,,False,True,0.0,none,0,0,0
39,80,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.953,0,0.734,0.701,0.754,100,,180,True,False,0.0,none,0,0,0
40,81,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.953,0,0.739,0.699,0.758,100,,180,True,False,0.0,none,0,0,0
41,82,random,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.965,0,0.756,0.72,0.783,100,,130,True,False,0.0,none,0,0,0
42,83,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.957,0,0.744,0.707,0.769,100,,160,True,False,0.0,none,0,0,0
43,84,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.961,0,0.744,0.7,0.76,100,,180,True,False,0.0,none,0,0,0
44,85,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.995,0.941,0,0.737,0.694,0.737,100,,190,True,False,0.0,none,0,0,0
45,86,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.946,0,0.745,0.705,0.75,100,,190,True,False,0.0,none,0,0,0
46,87,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.96,0,0.745,0.713,0.772,100,,150,True,False,0.0,none,0,0,0
47,88,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,1,0,0.1,0.995,0.934,0,0.729,0.686,0.738,100,0,,False,True,0.0,none,0,0,0
48,89,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.997,0.935,0,0.723,0.678,0.723,100,0,,False,True,0.0,none,0,0,0
49,90,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,0,0,0.1,0.995,0.95,0,0.751,0.706,0.758,100,,190,True,False,0.0,none,0,0,0
50,91,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.999,0.94,0,0.738,0.694,0.738,100,0,,False,True,0.0,none,0,0,0
51,92,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.956,0,0.765,0.724,0.776,100,,150,True,False,0.0,none,0,0,0
52,93,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.993,0.917,0,0.728,0.698,0.728,100,0,,False,True,0.0,none,0,0,0
53,94,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.964,0,0.755,0.722,0.774,100,,150,True,False,0.0,none,0,0,0
54,95,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.959,0,0.765,0.719,0.785,100,,140,True,False,0.0,none,0,0,0
55,96,random,500,True,True,1.0,1.0,1.0,0,3,0.968,0.0,1,0,0.1,0.996,0.925,0,0.714,0.675,0.714,100,0,,False,True,0.0,none,0,0,0
56,97,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.995,0.903,0,0.695,0.664,0.695,100,0,,False,True,0.0,none,0,0,0
57,98,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,0,0,0.1,0.998,0.947,0,0.74,0.698,0.745,100,,200,True,False,0.0,none,0,0,0
58,99,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.942,0,0.726,0.69,0.726,100,0,,False,True,0.0,none,0,0,0
59,100,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.995,0.946,0,0.74,0.692,0.744,100,,180,True,False,0.0,none,0,0,0
60,101,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.996,0.927,0,0.717,0.681,0.717,100,0,,False,True,0.0,none,0,0,0
61,102,random,500,True,True,0.997,1.0,1.0,0,2,0.983,0.0,0,0,0.1,0.993,0.959,0,0.757,0.725,0.78,100,,130,True,False,0.0,none,0,0,0
62,103,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.965,0,0.753,0.719,0.779,100,,140,True,False,0.0,none,0,0,0
63,104,random,500,True,True,0.999,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.941,0,0.718,0.675,0.718,100,0,,False,True,0.0,none,0,0,0
64,105,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.99,0.965,0,0.774,0.74,0.808,,,,True,False,0.0,none,0,0,0
65,106,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.994,0.946,0,0.743,0.701,0.75,100,,180,True,False,0.0,none,0,0,0
66,107,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.956,0,0.734,0.692,0.742,100,,180,True,False,0.0,none,0,0,0
67,108,random,500,True,True,0.991,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.952,0,0.753,0.709,0.756,100,,180,True,False,0.0,none,0,0,0
68,109,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.995,0.962,0,0.766,0.732,0.784,100,,140,True,False,0.0,none,0,0,0
69,110,random,500,True,True,1.0,1.0,1.0,0,2,0.984,0.0,0,0,0.1,0.992,0.925,0,0.723,0.682,0.723,100,0,,False,True,0.0,none,0,0,0
70,111,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.961,0,0.765,0.723,0.788,100,,120,True,False,0.0,none,0,0,0
71,112,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.958,0,0.743,0.708,0.762,100,,170,True,False,0.0,none,0,0,0
72,113,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.945,0,0.734,0.693,0.734,100,,200,True,False,0.0,none,0,0,0
73,114,random,500,True,True,0.997,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.947,0,0.743,0.689,0.752,100,,200,True,False,0.0,none,0,0,0
74,115,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.958,0,0.76,0.722,0.766,100,,170,True,False,0.0,none,0,0,0
75,116,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.991,0.911,0,0.692,0.66,0.692,100,0,,False,True,0.0,none,0,0,0
76,117,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.957,0,0.744,0.696,0.764,100,,170,True,False,0.0,none,0,0,0
77,118,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.96,0,0.775,0.735,0.794,100,,120,True,False,0.0,none,0,0,0
78,119,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.998,0.969,0,0.773,0.74,0.786,100,,120,True,False,0.0,none,0,0,0
79,120,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.96,0,0.758,0.718,0.779,100,,150,True,False,0.0,none,0,0,0
80,121,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.994,0.92,0,0.698,0.663,0.698,100,0,,False,True,0.0,none,0,0,0
81,122,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.958,0,0.75,0.711,0.763,100,,160,True,False,0.0,none,0,0,0
82,123,random,500,True,True,0.98,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.955,0,0.764,0.72,0.778,100,,150,True,False,0.0,none,0,0,0
83,124,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.995,0.952,0,0.753,0.704,0.768,100,,160,True,False,0.0,none,0,0,0
84,125,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.959,0,0.749,0.709,0.768,100,,150,True,False,0.0,none,0,0,0
85,126,random,500,True,True,0.98,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.937,0,0.73,0.684,0.73,100,0,,False,True,0.0,none,0,0,0
86,127,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.945,0,0.727,0.679,0.727,100,0,,False,True,0.0,none,0,0,0
87,128,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.95,0,0.766,0.72,0.766,100,,170,True,False,0.0,none,0,0,0
88,129,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.966,0,0.755,0.721,0.775,100,,150,True,False,0.0,none,0,0,0
89,130,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.994,0.956,0,0.77,0.725,0.77,100,,160,True,False,0.0,none,0,0,0
90,131,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.999,0.95,0,0.741,0.696,0.75,100,,180,True,False,0.0,none,0,0,0
91,132,random,500,True,True,0.996,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.997,0.939,0,0.74,0.692,0.744,100,0,,False,True,0.0,none,0,0,0
92,133,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.996,0.923,0,0.719,0.669,0.72,100,0,,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.989,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.959,0,0.752,0.716,0.785,100,,140,True,False,0.0,none,0,0,0
94,135,random,500,True,True,0.995,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.997,0.936,0,0.721,0.687,0.732,100,0,,False,True,0.0,none,0,0,0
95,136,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.999,0.961,0,0.761,0.717,0.767,100,,150,True,False,0.0,none,0,0,0
96,137,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.998,0.951,0,0.744,0.694,0.749,100,,190,True,False,0.0,none,0,0,0
97,138,random,500,True,True,1.0,1.0,1.0,0,2,0.983,0.0,0,0,0.1,0.998,0.965,0,0.762,0.721,0.776,100,,140,True,False,0.0,none,0,0,0
98,139,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.997,0.94,0,0.697,0.664,0.718,100,0,,False,True,0.0,none,0,0,0
99,140,random,500,True,True,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.997,0.951,0,0.757,0.718,0.757,100,,180,True,False,0.0,none,0,0,0
100,141,random,500,True,True,1.0,1.0,1.0,0,2,0.983,0.0,0,0,0.1,0.999,0.957,0,0.746,0.703,0.765,100,,170,True,False,0.0,none,0,0,0
