batch_id,scenario,profile,run_index,seed,step,detect_step,collapse30_event_step,lead_steps,actual_topology,detected_topology,psi_extended,term_t,term_d,term_g,term_s,term_variance,term_regime,collapse_share,s_network,cluster_variance,trigger_A,trigger_A_source
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,14,18,25,7,federation,federation,0.266425,0.061722,0.029819,0.065545,0.108886,0.000452,0.0,0.0,0.688896,0.00452,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,15,18,25,7,federation,federation,0.275998,0.064759,0.029499,0.067562,0.113647,0.000532,0.0,0.0,0.675294,0.005315,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,16,18,25,7,federation,federation,0.287167,0.068454,0.029043,0.069856,0.119151,0.000664,0.0,0.0,0.65957,0.006637,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,17,18,25,7,federation,federation,0.29949,0.07199,0.028701,0.072462,0.125572,0.000766,0.0,0.0,0.641224,0.007663,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,18,18,25,7,federation,federation,0.313248,0.076258,0.028344,0.075342,0.132333,0.000971,0.0,0.0,0.621905,0.009711,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,19,18,25,7,federation,federation,0.326386,0.081121,0.028035,0.076189,0.139935,0.001106,0.0,0.016667,0.600185,0.011056,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,20,18,25,7,federation,federation,0.341904,0.086197,0.027889,0.077491,0.148939,0.001387,0.0,0.05,0.574461,0.01387,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,21,18,25,7,federation,federation,0.358969,0.091875,0.027836,0.079242,0.158369,0.001647,0.0,0.05,0.547517,0.016473,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,22,18,25,7,federation,federation,0.378451,0.098561,0.027783,0.081452,0.168651,0.002003,0.0,0.133333,0.518139,0.020034,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,2,9382,23,18,25,7,federation,federation,0.399102,0.105304,0.027718,0.084155,0.179596,0.002329,0.0,0.183333,0.486868,0.023289,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,13,18,26,8,federation,federation,0.259245,0.059137,0.029248,0.064112,0.106486,0.000262,0.0,0.0,0.695753,0.002624,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,14,18,26,8,federation,federation,0.267876,0.061904,0.028941,0.065862,0.11087,0.000298,0.0,0.0,0.683227,0.002984,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,15,18,26,8,federation,federation,0.277007,0.064696,0.028609,0.067881,0.115435,0.000387,0.0,0.0,0.670186,0.003872,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,16,18,26,8,federation,federation,0.287476,0.068232,0.028259,0.070152,0.120386,0.000447,0.0,0.0,0.656039,0.004468,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,17,18,26,8,federation,federation,0.299206,0.072156,0.028004,0.072722,0.12576,0.000563,0.0,0.0,0.640685,0.005632,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,18,18,26,8,federation,federation,0.3125,0.075907,0.027928,0.075598,0.132364,0.000704,0.0,0.0,0.621816,0.007037,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,19,18,26,8,federation,federation,0.326354,0.080959,0.027951,0.076406,0.140147,0.000891,0.0,0.0,0.599581,0.00891,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,20,18,26,8,federation,federation,0.340323,0.086239,0.027824,0.07769,0.147488,0.001082,0.0,0.0,0.578606,0.010821,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,21,18,26,8,federation,federation,0.356116,0.091639,0.027788,0.079438,0.155807,0.001444,0.0,0.033333,0.554837,0.014436,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,22,18,26,8,federation,federation,0.374252,0.098334,0.027701,0.081626,0.164851,0.00174,0.0,0.1,0.528997,0.017404,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,3,9383,23,18,26,8,federation,federation,0.395713,0.105847,0.027851,0.084305,0.175473,0.002236,0.0,0.183333,0.498648,0.022361,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,11,16,25,9,federation,federation,0.248994,0.055507,0.030833,0.061447,0.101021,0.000186,0.0,0.0,0.71137,0.00186,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,12,16,25,9,federation,federation,0.258026,0.058039,0.030508,0.062779,0.106478,0.000222,0.0,0.0,0.695777,0.002219,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,13,16,25,9,federation,federation,0.268044,0.060837,0.030309,0.064379,0.112245,0.000273,0.0,0.0,0.679299,0.002731,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,14,16,25,9,federation,federation,0.278743,0.064049,0.03009,0.066261,0.118024,0.00032,0.0,0.0,0.662788,0.003196,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,15,16,25,9,federation,federation,0.290244,0.067492,0.029822,0.068447,0.124095,0.000388,0.0,0.0,0.645444,0.003882,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,16,16,25,9,federation,federation,0.30224,0.071533,0.029254,0.070935,0.130042,0.000475,0.0,0.0,0.628451,0.004752,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,17,16,25,9,federation,federation,0.312741,0.075761,0.028711,0.071381,0.136329,0.000559,0.0,0.0,0.61049,0.005595,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,18,16,25,9,federation,federation,0.325553,0.080653,0.028414,0.072256,0.143542,0.000689,0.0,0.016667,0.589879,0.006889,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,19,16,25,9,federation,federation,0.339371,0.085996,0.028289,0.073598,0.150647,0.00084,0.0,0.033333,0.569581,0.008402,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,20,16,25,9,federation,federation,0.355075,0.092113,0.027896,0.07542,0.158629,0.001018,0.0,0.05,0.546775,0.010177,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,4,9384,21,16,25,9,federation,federation,0.374076,0.098563,0.02757,0.077741,0.168953,0.001249,0.0,0.1,0.517278,0.012494,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,12,17,26,9,federation,federation,0.248521,0.056295,0.031099,0.061858,0.099045,0.000224,0.0,0.0,0.717014,0.002239,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,13,17,26,9,federation,federation,0.256941,0.058956,0.03064,0.063353,0.103713,0.000279,0.0,0.0,0.703677,0.00279,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,14,17,26,9,federation,federation,0.266375,0.061864,0.030052,0.065121,0.108999,0.000338,0.0,0.0,0.688574,0.003384,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,15,17,26,9,federation,federation,0.276946,0.064801,0.029798,0.067168,0.114756,0.000423,0.0,0.0,0.672125,0.004226,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,16,17,26,9,federation,federation,0.28887,0.068563,0.029439,0.069487,0.12086,0.000521,0.0,0.0,0.654685,0.005207,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,17,17,26,9,federation,federation,0.301187,0.072596,0.029202,0.072125,0.126618,0.000646,0.0,0.0,0.638234,0.006463,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,18,17,26,9,federation,federation,0.310068,0.076775,0.029141,0.072724,0.13062,0.000807,0.0,0.0,0.626799,0.008074,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,19,17,26,9,federation,federation,0.325038,0.081868,0.02891,0.073753,0.139505,0.001003,0.0,0.016667,0.601415,0.010027,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,20,17,26,9,federation,federation,0.335909,0.087556,0.029089,0.075259,0.14277,0.001236,0.0,0.033333,0.592087,0.012356,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,21,17,26,9,federation,federation,0.352467,0.093257,0.028917,0.077268,0.151475,0.00155,0.0,0.033333,0.567214,0.015505,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,5,9385,22,17,26,9,federation,federation,0.37257,0.100353,0.028748,0.079733,0.161789,0.001947,0.0,0.116667,0.537747,0.019468,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,15,20,27,7,federation,federation,0.25789,0.059991,0.028911,0.065602,0.103125,0.000261,0.0,0.0,0.705356,0.002608,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,16,20,27,7,federation,federation,0.268493,0.063051,0.028848,0.067473,0.108793,0.000329,0.0,0.0,0.689163,0.003286,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,17,20,27,7,federation,federation,0.276342,0.066291,0.028698,0.069636,0.111348,0.000369,0.0,0.0,0.681863,0.003689,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,18,20,27,7,federation,federation,0.287647,0.069431,0.028613,0.072086,0.11705,0.000467,0.0,0.0,0.665573,0.004674,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,19,20,27,7,federation,federation,0.298609,0.073314,0.028519,0.074793,0.121384,0.000598,0.0,0.0,0.653187,0.005975,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,20,20,27,7,federation,federation,0.313774,0.078144,0.028259,0.077795,0.128882,0.000693,0.0,0.0,0.631765,0.006934,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,21,20,27,7,federation,federation,0.32298,0.082064,0.027998,0.07879,0.133234,0.000894,0.0,0.0,0.619332,0.008941,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,22,20,27,7,federation,federation,0.338913,0.087765,0.027887,0.080159,0.141955,0.001146,0.0,0.016667,0.594414,0.011464,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,23,20,27,7,federation,federation,0.356846,0.093865,0.02782,0.082015,0.151795,0.001351,0.0,0.05,0.566301,0.01351,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,24,20,27,7,federation,federation,0.37738,0.099817,0.027716,0.084348,0.163737,0.001762,0.0,0.066667,0.532181,0.017617,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,6,9386,25,20,27,7,federation,federation,0.396918,0.106982,0.027733,0.087097,0.172884,0.002222,0.0,0.133333,0.506045,0.022219,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,13,18,26,8,federation,federation,0.257489,0.057328,0.029508,0.062964,0.107347,0.000342,0.0,0.0,0.693295,0.003421,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,14,18,26,8,federation,federation,0.266459,0.060299,0.029384,0.064495,0.111875,0.000405,0.0,0.0,0.680357,0.004046,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,15,18,26,8,federation,federation,0.275832,0.062814,0.029226,0.066326,0.116978,0.000489,0.0,0.0,0.665777,0.004887,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,16,18,26,8,federation,federation,0.287413,0.066264,0.029071,0.068401,0.123085,0.000592,0.0,0.0,0.648329,0.005916,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,17,18,26,8,federation,federation,0.29956,0.070068,0.029006,0.070787,0.12898,0.000719,0.0,0.0,0.631486,0.007191,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,18,18,26,8,federation,federation,0.3154,0.07413,0.028995,0.073493,0.137895,0.000887,0.0,0.0,0.606015,0.008872,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,19,18,26,8,federation,federation,0.329322,0.078485,0.028856,0.074135,0.146734,0.001112,0.0,0.0,0.580759,0.011117,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,20,18,26,8,federation,federation,0.345455,0.084364,0.028745,0.075213,0.155785,0.001348,0.0,0.033333,0.554899,0.013479,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,21,18,26,8,federation,federation,0.361654,0.089282,0.028364,0.076825,0.165481,0.001702,0.0,0.066667,0.527198,0.017024,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,22,18,26,8,federation,federation,0.380952,0.095865,0.02801,0.078856,0.176107,0.002115,0.0,0.116667,0.496837,0.021145,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,7,9387,23,18,26,8,federation,federation,0.40233,0.102866,0.027874,0.081395,0.187629,0.002566,0.0,0.2,0.463917,0.025657,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,12,17,24,7,federation,federation,0.249966,0.057759,0.030374,0.0627,0.098764,0.00037,0.0,0.0,0.717818,0.003698,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,13,17,24,7,federation,federation,0.258469,0.060519,0.030236,0.0643,0.102951,0.000463,0.0,0.0,0.705855,0.004633,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,14,17,24,7,federation,federation,0.267836,0.063649,0.02998,0.06618,0.107452,0.000574,0.0,0.0,0.692994,0.005736,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,15,17,24,7,federation,federation,0.279862,0.06711,0.030014,0.068357,0.113666,0.000715,0.0,0.0,0.67524,0.007154,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,16,17,24,7,federation,federation,0.294676,0.071148,0.029953,0.070845,0.121841,0.00089,0.0,0.0,0.651883,0.008898,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,17,17,24,7,federation,federation,0.310035,0.075575,0.029816,0.073669,0.129886,0.001089,0.0,0.0,0.628897,0.01089,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,18,17,24,7,federation,federation,0.323102,0.080441,0.029474,0.074484,0.137356,0.001346,0.0,0.016667,0.607553,0.01346,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,19,17,24,7,federation,federation,0.338148,0.085944,0.029158,0.075764,0.145633,0.00165,0.0,0.066667,0.583907,0.016495,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,20,17,24,7,federation,federation,0.35558,0.092088,0.029001,0.077533,0.154926,0.002032,0.0,0.083333,0.557353,0.020323,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,21,17,24,7,federation,federation,0.375814,0.098811,0.028976,0.079805,0.1657,0.002523,0.0,0.1,0.526572,0.025232,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,8,9388,22,17,24,7,federation,federation,0.398351,0.106274,0.028976,0.082577,0.177486,0.003038,0.0,0.166667,0.492897,0.03038,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,12,17,25,8,federation,federation,0.251372,0.057236,0.029776,0.063286,0.100846,0.000227,0.0,0.0,0.711868,0.00227,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,13,17,25,8,federation,federation,0.261083,0.060172,0.029385,0.064795,0.106468,0.000263,0.0,0.0,0.695805,0.002629,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,14,17,25,8,federation,federation,0.267248,0.062477,0.02922,0.066596,0.108631,0.000324,0.0,0.0,0.689627,0.003245,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,15,17,25,8,federation,federation,0.281221,0.065951,0.029014,0.068623,0.117223,0.000409,0.0,0.0,0.665076,0.004089,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,16,17,25,8,federation,federation,0.289524,0.069154,0.028982,0.070962,0.119927,0.000499,0.0,0.0,0.657353,0.004994,0,
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,17,17,25,8,federation,federation,0.30284,0.073524,0.028697,0.073572,0.126468,0.00058,0.0,0.0,0.638663,0.005798,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,18,17,25,8,federation,federation,0.314167,0.077138,0.028424,0.074166,0.133682,0.000757,0.0,0.0,0.618053,0.007569,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,19,17,25,8,federation,federation,0.327956,0.082779,0.028268,0.075134,0.1409,0.000875,0.0,0.0,0.597428,0.008752,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,20,17,25,8,federation,federation,0.341779,0.087313,0.028061,0.076619,0.148716,0.00107,0.0,0.016667,0.575096,0.010698,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,21,17,25,8,federation,federation,0.361598,0.093894,0.027804,0.078502,0.160082,0.001316,0.0,0.05,0.542624,0.013161,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_bridge_stress,high_stress,9,9389,22,17,25,8,federation,federation,0.379397,0.099889,0.027704,0.080906,0.169264,0.001633,0.0,0.1,0.516387,0.016332,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,14,19,27,8,federation,federation,0.252252,0.05851,0.027419,0.0638,0.102284,0.000239,0.0,0.0,0.707759,0.002386,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,15,19,27,8,federation,federation,0.261149,0.061317,0.027141,0.065448,0.106957,0.000286,0.0,0.0,0.694408,0.002857,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,16,19,27,8,federation,federation,0.269486,0.06404,0.026834,0.067365,0.110898,0.00035,0.0,0.0,0.68315,0.003495,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,17,19,27,8,federation,federation,0.280023,0.067116,0.026576,0.069531,0.11636,0.00044,0.0,0.0,0.667543,0.004397,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,18,19,27,8,federation,federation,0.290123,0.070988,0.026278,0.07196,0.120364,0.000532,0.0,0.0,0.656102,0.005318,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,19,19,27,8,federation,federation,0.300745,0.07476,0.02598,0.074696,0.124645,0.000663,0.0,0.0,0.643871,0.006634,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,20,19,27,8,federation,federation,0.313679,0.078988,0.025762,0.075325,0.13276,0.000844,0.0,0.0,0.620687,0.008442,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,21,19,27,8,federation,federation,0.325884,0.084234,0.025646,0.076366,0.138616,0.001021,0.0,0.0,0.603954,0.010214,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,22,19,27,8,federation,federation,0.34209,0.089404,0.025797,0.07788,0.147713,0.001295,0.0,0.016667,0.577961,0.01295,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,23,19,27,8,federation,federation,0.357071,0.095209,0.025742,0.079834,0.154625,0.001659,0.0,0.066667,0.558214,0.016593,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,0,9350,24,19,27,8,federation,federation,0.381227,0.102462,0.025572,0.082236,0.168943,0.002014,0.0,0.116667,0.517306,0.020143,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,13,18,25,7,federation,federation,0.254138,0.059481,0.028344,0.064161,0.101889,0.000262,0.0,0.0,0.70889,0.002624,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,14,18,25,7,federation,federation,0.263093,0.062279,0.027832,0.065868,0.106805,0.000309,0.0,0.0,0.694842,0.003085,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,15,18,25,7,federation,federation,0.272751,0.065264,0.027458,0.067838,0.111826,0.000365,0.0,0.0,0.680499,0.003653,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,16,18,25,7,federation,federation,0.28286,0.068738,0.027093,0.070075,0.116523,0.000432,0.0,0.0,0.667077,0.004322,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,17,18,25,7,federation,federation,0.294524,0.07236,0.026877,0.0726,0.122153,0.000534,0.0,0.0,0.650991,0.005339,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,18,18,25,7,federation,federation,0.307566,0.076908,0.026666,0.075407,0.127959,0.000626,0.0,0.0,0.634402,0.006258,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,19,18,25,7,federation,federation,0.319233,0.081408,0.026569,0.076181,0.1343,0.000774,0.0,0.0,0.616287,0.007744,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,20,18,25,7,federation,federation,0.332445,0.086859,0.026341,0.077381,0.14092,0.000944,0.0,0.0,0.597372,0.00944,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,21,18,25,7,federation,federation,0.347882,0.092748,0.026228,0.079056,0.148701,0.001149,0.0,0.016667,0.575141,0.011494,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,22,18,25,7,federation,federation,0.365495,0.099559,0.026001,0.081204,0.157313,0.001418,0.0,0.033333,0.550533,0.014177,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,1,9351,23,18,25,7,federation,federation,0.384577,0.106605,0.025762,0.083849,0.166557,0.001804,0.0,0.1,0.524122,0.018045,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,14,19,27,8,federation,federation,0.252484,0.058374,0.027218,0.063809,0.102714,0.00037,0.0,0.0,0.706533,0.003701,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,15,19,27,8,federation,federation,0.260477,0.061202,0.026926,0.065462,0.106434,0.000453,0.0,0.0,0.695904,0.004531,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,16,19,27,8,federation,federation,0.269046,0.063804,0.026897,0.067387,0.110423,0.000536,0.0,0.0,0.684505,0.005357,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,17,19,27,8,federation,federation,0.279176,0.067243,0.027098,0.069556,0.114636,0.000642,0.0,0.0,0.672468,0.006422,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,18,19,27,8,federation,federation,0.290935,0.070558,0.027069,0.072028,0.120489,0.00079,0.0,0.016667,0.655747,0.007904,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,19,19,27,8,federation,federation,0.305369,0.075097,0.027128,0.074768,0.12741,0.000967,0.0,0.016667,0.635972,0.009672,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,20,19,27,8,federation,federation,0.317454,0.079098,0.027037,0.07548,0.134656,0.001183,0.0,0.016667,0.61527,0.011833,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,21,19,27,8,federation,federation,0.332196,0.084644,0.026955,0.07659,0.142508,0.001498,0.0,0.016667,0.592834,0.014983,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,22,19,27,8,federation,federation,0.348417,0.089731,0.026914,0.078199,0.151824,0.001748,0.0,0.016667,0.566216,0.017484,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,23,19,27,8,federation,federation,0.364117,0.095975,0.026732,0.080238,0.159156,0.002016,0.0,0.083333,0.54527,0.020155,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,2,9352,24,19,27,8,federation,federation,0.3832,0.101929,0.026352,0.082754,0.169769,0.002395,0.0,0.083333,0.514945,0.023954,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,12,17,26,9,federation,federation,0.252064,0.056266,0.028009,0.062604,0.104842,0.000343,0.0,0.0,0.70045,0.003433,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,13,17,26,9,federation,federation,0.257411,0.058247,0.027671,0.063942,0.107144,0.000407,0.0,0.0,0.693874,0.004073,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,14,17,26,9,federation,federation,0.269694,0.061031,0.027389,0.065488,0.115291,0.000496,0.0,0.0,0.670598,0.004956,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,15,17,26,9,federation,federation,0.276669,0.063576,0.027182,0.067305,0.118011,0.000596,0.0,0.0,0.662826,0.00596,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,16,17,26,9,federation,federation,0.286112,0.066994,0.026826,0.069359,0.122228,0.000706,0.0,0.0,0.650777,0.007058,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,17,17,26,9,federation,federation,0.300095,0.070266,0.026538,0.071707,0.130716,0.000868,0.0,0.0,0.626526,0.008678,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,18,17,26,9,federation,federation,0.309449,0.074561,0.02617,0.071925,0.135766,0.001027,0.0,0.016667,0.612098,0.010274,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,19,17,26,9,federation,federation,0.321031,0.078594,0.025877,0.072578,0.142746,0.001236,0.0,0.033333,0.592155,0.012361,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,20,17,26,9,federation,federation,0.335629,0.083857,0.025605,0.07363,0.151064,0.001473,0.0,0.033333,0.568389,0.014731,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,21,17,26,9,federation,federation,0.35168,0.088833,0.025448,0.075159,0.160475,0.001765,0.0,0.033333,0.5415,0.017649,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,3,9353,22,17,26,9,federation,federation,0.369735,0.095292,0.025232,0.077114,0.170033,0.002064,0.0,0.066667,0.514191,0.020635,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,high_stress,4,9354,14,19,27,8,federation,federation,0.25334,0.05853,0.027241,0.064238,0.103023,0.00031,0.0,0.0,0.705649,0.0031,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,4,9354,15,19,27,8,federation,federation,0.2606,0.060812,0.026762,0.06586,0.106796,0.00037,0.0,0.0,0.694869,0.0037,0,
grand_sim_v0_5,federation_cluster_attack,high_stress,4,9354,16,19,27,8,federation,federation,0.269513,0.063563,0.026257,0.067703,0.111557,0.000433,0.0,0.0,0.681266,0.004325,0,
