batch_id,scenario,profile,run_index,seed,step,detect_step,collapse30_event_step,lead_steps,actual_topology,detected_topology,psi_extended,term_t,term_d,term_g,term_s,term_variance,term_regime,collapse_share,s_network,cluster_variance,trigger_A,trigger_A_source
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,97,80,99,19,federation,federation,0.399038,0.056783,0.06438,0.0,0.277244,0.00063,0.0,0.266667,0.207874,0.006304,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,98,80,99,19,federation,federation,0.399897,0.057702,0.064087,0.0,0.277488,0.000619,0.0,0.283333,0.207176,0.006191,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,99,80,99,19,federation,federation,0.400178,0.05819,0.063931,0.0,0.277514,0.000544,0.0,0.3,0.207102,0.005436,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,100,80,99,19,federation,federation,0.401201,0.059391,0.06387,0.0,0.277541,0.000399,0.0,0.333333,0.207026,0.003987,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,101,80,99,19,federation,federation,0.401983,0.059634,0.06444,0.0,0.277551,0.000358,0.0,0.333333,0.206999,0.003581,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,102,80,99,19,federation,federation,0.402429,0.060116,0.06445,0.0,0.277558,0.000304,0.0,0.333333,0.206977,0.003045,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,103,80,99,19,federation,federation,0.403499,0.061078,0.064667,0.0,0.277565,0.00019,0.0,0.333333,0.206958,0.0019,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,low_stress,0,9330,104,80,99,19,federation,federation,0.403811,0.061318,0.064761,0.0,0.27757,0.000161,0.0,0.333333,0.206942,0.001614,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,50,55,67,12,federation,federation,0.215753,0.02012,0.058025,0.0,0.137232,0.000376,0.0,0.0,0.607909,0.003757,0,
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,51,55,67,12,federation,federation,0.231839,0.02332,0.058413,0.0,0.149631,0.000475,0.0,0.0,0.572483,0.004749,0,
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,52,55,67,12,federation,federation,0.248626,0.026773,0.058631,0.0,0.162669,0.000553,0.0,0.0,0.535231,0.005531,0,
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,53,55,67,12,federation,federation,0.26626,0.029924,0.058753,0.0,0.176782,0.000801,0.0,0.0,0.494907,0.008005,0,
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,54,55,67,12,federation,federation,0.285293,0.033646,0.058735,0.0,0.191889,0.001022,0.0,0.016667,0.451746,0.010223,0,
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,55,55,67,12,federation,federation,0.305699,0.038193,0.058832,0.0,0.207527,0.001147,0.0,0.116667,0.407067,0.011473,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,56,55,67,12,federation,federation,0.32643,0.041803,0.058958,0.0,0.224036,0.001633,0.0,0.2,0.359897,0.016326,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,57,55,67,12,federation,federation,0.348486,0.046454,0.05913,0.0,0.24097,0.001932,0.0,0.2,0.311514,0.019324,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,58,55,67,12,federation,federation,0.3682,0.050487,0.059095,0.0,0.256617,0.002001,0.0,0.2,0.266807,0.020013,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,59,55,67,12,federation,federation,0.371778,0.051836,0.059076,0.0,0.258867,0.001999,0.0,0.2,0.260381,0.019994,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,60,55,67,12,federation,federation,0.375075,0.052909,0.059279,0.0,0.261176,0.001711,0.0,0.2,0.253782,0.01711,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,61,55,67,12,federation,federation,0.378874,0.054716,0.059217,0.0,0.263682,0.001259,0.0,0.233333,0.246624,0.012587,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,62,55,67,12,federation,federation,0.381442,0.055081,0.059146,0.0,0.265985,0.001231,0.0,0.25,0.240044,0.012309,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,63,55,67,12,federation,federation,0.385023,0.056619,0.05896,0.0,0.268451,0.000993,0.0,0.25,0.232997,0.009929,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,64,55,67,12,federation,federation,0.387911,0.058176,0.058586,0.0,0.270486,0.000663,0.0,0.25,0.227182,0.006634,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,65,55,67,12,federation,federation,0.391399,0.058871,0.058506,0.0,0.273337,0.000685,0.0,0.25,0.219037,0.006849,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,66,55,67,12,federation,federation,0.395639,0.059896,0.058423,0.0,0.276792,0.000528,0.0,0.283333,0.209164,0.005278,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,67,55,67,12,federation,federation,0.398962,0.061201,0.058503,0.0,0.278984,0.000274,0.0,0.333333,0.202903,0.002738,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,68,55,67,12,federation,federation,0.401216,0.061201,0.058588,0.0,0.281153,0.000274,0.0,0.333333,0.196705,0.002738,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,69,55,67,12,federation,federation,0.404137,0.062091,0.058561,0.0,0.283301,0.000184,0.0,0.333333,0.190569,0.001836,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,70,55,67,12,federation,federation,0.407412,0.063413,0.058531,0.0,0.285429,3.9e-05,0.0,0.333333,0.184488,0.000393,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,71,55,67,12,federation,federation,0.411921,0.063413,0.059717,0.0,0.288752,3.9e-05,0.0,0.333333,0.174995,0.000393,1,C07_PSI_EXTENDED
grand_sim_v0_5,federation_cluster_attack,mid_stress,0,9340,72,55,67,12,federation,federation,0.417384,0.063946,0.060731,7.3e-05,0.292609,2.4e-05,0.0,0.333333,0.163973,0.000237,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,78,83,86,3,federation,federation,0.289685,0.013828,0.045038,0.0,0.229237,0.001582,0.0,0.116667,0.225036,0.015816,0,
grand_sim_v0_5,psi_corruption,low_stress,0,9660,79,83,86,3,federation,federation,0.292253,0.014724,0.045257,0.0,0.230769,0.001503,0.0,0.116667,0.220659,0.015032,0,
grand_sim_v0_5,psi_corruption,low_stress,0,9660,80,83,86,3,federation,federation,0.295293,0.016376,0.0454,0.0,0.23225,0.001268,0.0,0.15,0.216429,0.012677,0,
grand_sim_v0_5,psi_corruption,low_stress,0,9660,81,83,86,3,federation,federation,0.297807,0.017809,0.045222,0.0,0.233686,0.00109,0.0,0.2,0.212324,0.010896,0,
grand_sim_v0_5,psi_corruption,low_stress,0,9660,82,83,86,3,federation,federation,0.299843,0.018777,0.044914,0.0,0.235088,0.001063,0.0,0.25,0.20832,0.010628,0,
grand_sim_v0_5,psi_corruption,low_stress,0,9660,83,83,86,3,federation,federation,0.302777,0.020521,0.044942,0.0,0.236462,0.000852,0.0,0.25,0.204395,0.008517,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,84,83,86,3,federation,federation,0.305189,0.022054,0.044593,0.0,0.23781,0.000732,0.0,0.266667,0.200543,0.007321,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,85,83,86,3,federation,federation,0.307489,0.023061,0.044569,0.0,0.239124,0.000735,0.0,0.266667,0.196788,0.007347,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,86,83,86,3,federation,federation,0.310527,0.024914,0.04469,0.0,0.240333,0.00059,0.0,0.3,0.193334,0.005905,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,87,83,86,3,federation,federation,0.313387,0.026504,0.044561,0.0,0.241816,0.000506,0.0,0.316667,0.189097,0.005055,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,88,83,86,3,federation,federation,0.315272,0.027221,0.044574,0.0,0.242931,0.000547,0.0,0.316667,0.185912,0.005466,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,89,83,86,3,federation,federation,0.316672,0.028508,0.044667,0.0,0.243097,0.000399,0.0,0.333333,0.185436,0.003992,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,90,83,86,3,federation,federation,0.317319,0.02907,0.044794,0.0,0.243155,0.0003,0.0,0.333333,0.185271,0.002999,1,C07_PSI_EXTENDED
grand_sim_v0_5,psi_corruption,low_stress,0,9660,91,83,86,3,federation,federation,0.317311,0.02907,0.04474,0.0,0.2432,0.0003,0.0,0.333333,0.185142,0.002999,1,C07_PSI_EXTENDED
