run_index,seed,final_cooperation,min_cooperation,max_cooperation,final_trust,final_ai_capability,final_governance_capacity,first_breach_step,recovery_step,stable_run,recovered_run,fragile_run,max_step_change
0,42,0.8519939016712876,0.8014331487794075,0.9398546389655119,0.509645437359195,0.9313064485899688,0.941040774482395,,,1,0,0,0.05585641932888863
1,43,0.8916180670812274,0.829908413554748,0.9899317967521466,0.7406067813305584,0.9313010849815058,0.913303185924322,,,1,0,0,0.0557490310673916
2,44,0.8182490571852068,0.7462750271683991,0.9538079879081167,0.3461942837449223,0.9312504084334755,0.9806326673180122,63,73,0,1,0,0.049230539885904756
3,45,0.9409250300430725,0.6219436272937495,0.9409250300430725,0.8164322534707528,0.9312384805059348,0.9337511514031632,2,86,0,1,0,0.05758914883718225
4,46,0.8741647251920781,0.7720664697507708,0.9676100439172297,0.638430995224045,0.9313004887923424,0.957027043814352,66,74,0,1,0,0.05136741277138568
5,47,0.8650761071493306,0.639289514604378,0.8932668969412358,0.6084596032845891,0.9312480228799894,0.980581783853728,7,12,0,1,0,0.06382758917482234
6,48,0.9531654055358336,0.6338927641354025,0.9531654055358336,0.854488514122912,0.9312832036341012,0.9438231403671863,35,77,0,1,0,0.0429359581727673
7,49,0.8852055136436972,0.7433288888280438,0.931699525917502,0.6949670878739224,0.9313022774528208,0.931782787389269,45,55,0,1,0,0.05751387926851004
8,50,0.8929943446580364,0.7761240032516197,0.9400674675058237,0.7249229605778923,0.9313040653998463,0.9148970261111464,18,24,0,1,0,0.044332673655933075
9,51,0.7206726915986816,0.6070196269122925,0.8919647202039338,0.2914110333769773,0.9312396724186075,0.800429397323138,17,,0,0,1,0.047480050594436385
10,52,0.8960389080230071,0.6293310873693971,0.9242475884643112,0.6565733304834851,0.931260547027529,0.9903731608138874,21,86,0,1,0,0.049114788493615724
11,53,0.8452909706581508,0.7905724586560758,0.9872920847316848,0.5930203741379506,0.9313195577666405,0.8957345467196061,64,69,0,1,0,0.048711446056301844
12,54,0.8572220640704974,0.6972824986911442,0.9291544075792985,0.6240729180400978,0.9313082361802328,0.964063332789905,12,48,0,1,0,0.0482514578888501
13,55,0.9855804042565768,0.7912822436953718,0.9855804042565768,0.9385603296265184,0.931326707290583,0.9064672829514406,52,54,0,1,0,0.04112952838530626
14,56,0.7735257870481983,0.7073828238528714,0.9107890081938795,0.49195351905803564,0.9312849920775478,0.8692942342369961,13,29,0,1,1,0.046528803554581444
15,57,0.7036614642008311,0.6326068442801671,0.9014733583953655,0.31685186890596506,0.9312617391162061,0.8327068164437132,18,27,0,1,1,0.05434458193408176
16,58,0.9220514065416261,0.8131785332158991,0.9614714433489571,0.7166487505559103,0.9313547022258983,0.9699065739966848,,,1,0,0,0.04559320465713845
17,59,0.8018635676215898,0.7328318502100024,0.9708898311094574,0.5861278106231607,0.9312897603499626,0.8908798508502527,62,78,0,1,0,0.043843679215746056
18,60,0.7021054127378338,0.6419286045345207,0.8837578329237722,0.29820618066324467,0.9312814141511364,0.814587133101584,21,,0,0,1,0.055005348132299736
19,61,0.8564371617685995,0.835956518035779,0.9553224241299841,0.4324122620791766,0.9313225369029337,0.9771029875872909,,,1,0,0,0.051781551030885775
