run_index,seed,final_cooperation,min_cooperation,max_cooperation,final_trust,final_ai_capability,final_governance_capacity,first_breach_step,recovery_step,stable_run,recovered_run,fragile_run,max_step_change
0,42,0.8495315181772224,0.7899648211341608,0.9359622367861271,0.5057244591075071,0.9312929191558089,0.9376229539768204,36,43,0,1,0,0.055853710162748094
1,43,0.8898527312670992,0.8282733512108705,0.9883376755283496,0.7378609635076748,0.9312921444439418,0.9119114833873652,,,1,0,0,0.05579100806944082
2,44,0.8118624656413993,0.7441948979012605,0.9524615189919746,0.33439720414489743,0.9312340049630697,0.9743722857572937,63,78,0,1,0,0.04932147722916913
3,45,0.9376062920709429,0.6202620716789887,0.9376062920709429,0.8102380282182038,0.9312238638611432,0.9293691458564992,2,87,0,1,0,0.05772953753074206
4,46,0.8721947981416773,0.7698795714037363,0.9663470258535607,0.6354090834421944,0.9312909520958207,0.954908346049276,66,74,0,1,0,0.05137165919279696
5,47,0.8629703390795551,0.6361473852404038,0.8916968528700542,0.6047525360004861,0.9312347207078522,0.980319320692056,7,12,0,1,0,0.06277520764910305
6,48,0.9511703129246085,0.6320883955409888,0.9511703129246085,0.851623000261944,0.9312717566140741,0.9406498794678892,35,77,0,1,0,0.04293784500104503
7,49,0.8832927026256997,0.7413159618662171,0.9300960115371351,0.6921464133360896,0.9312927410100231,0.9290503362465061,45,55,0,1,0,0.05753204697123149
8,50,0.8911984902727287,0.7745145348964783,0.9388628094221684,0.7221642023445703,0.9312947080187971,0.9132869790506029,18,24,0,1,0,0.04436519146966178
9,51,0.7183369049465089,0.6050810044489425,0.8913924047763153,0.2883199539101743,0.931225831677442,0.7959314792321078,17,,0,0,1,0.04751653499506392
10,52,0.8939046503761939,0.6274108739810987,0.9233478397393311,0.6527963317856481,0.9312477244268142,0.9901959431541871,21,86,0,1,0,0.0491324869903943
11,53,0.8433842980115928,0.7887154833708644,0.9864890674734896,0.5901752443567538,0.9313103216514044,0.8934607893572578,64,69,0,1,0,0.048709019742534165
12,54,0.8551606555374522,0.6954983589844653,0.9285882745411803,0.6207046234926081,0.9312963164503637,0.9624919975364578,12,49,0,1,0,0.04823267425607691
13,55,0.9834876313268456,0.7828985679247118,0.9834876313268456,0.9353897845881072,0.931316995439284,0.9038964077187768,51,54,0,1,0,0.04115357519144358
14,56,0.7671254410875781,0.7055611639815526,0.9080506920344051,0.4810410831827793,0.9312711007317118,0.8644489070116874,13,31,0,1,1,0.046484635237390215
15,57,0.7014874630837609,0.6218497948887711,0.900478393345628,0.31499051982090676,0.9312403277337418,0.826208136666677,18,56,0,1,1,0.053508637226605704
16,58,0.920468765144735,0.8113179351977301,0.9605519293893656,0.7139082850957664,0.9313457685963779,0.9684678742158044,,,1,0,0,0.04565066297888909
17,59,0.7990001326462114,0.7302188791290796,0.96989276986267,0.5812025685614364,0.9312787913519629,0.8874393880138062,62,78,0,1,1,0.04386642148394038
18,60,0.6997271945465027,0.6347683033790799,0.8832966425161165,0.29537255249695127,0.9312527930149807,0.8090388698025369,8,16,0,1,1,0.05501800985200633
19,61,0.854811258399054,0.834190232164452,0.9537973091913716,0.4296659586449022,0.931313599129228,0.9766807139217762,,,1,0,0,0.05186622859715728
