run_index,seed,final_cooperation,min_cooperation,max_cooperation,final_trust,final_ai_capability,final_governance_capacity,first_breach_step,recovery_step,stable_run,recovered_run,fragile_run,max_step_change
0,42,0.8538143150800668,0.8031437511111625,0.9412547613388444,0.5123956629788707,0.9313153872848302,0.9436675512985466,,,1,0,0,0.05578870504201061
1,43,0.8933831667207143,0.8315433422059579,0.9915257698415122,0.7433522292599858,0.9313100243673234,0.9146935345609988,,,1,0,0,0.05570706185974339
2,44,0.820283166657453,0.7483546559608025,0.9551540953825661,0.34917134540542055,0.9312599506903951,0.9835188455897393,63,73,0,1,0,0.049139633309755126
3,45,0.9430240532032872,0.6236251233001562,0.9430240532032872,0.8202422440524063,0.93125243801289,0.9375929345015465,2,86,0,1,0,0.05744876268640353
4,46,0.8760306979435116,0.7742531937874525,0.968872792734878,0.6414524451574629,0.9313100241788874,0.9581379502764651,66,74,0,1,0,0.05136316651696049
5,47,0.8697523993021203,0.6411366694322,0.8960742597042324,0.6173782423992926,0.9312622766533399,0.9808462687866387,8,12,0,1,0,0.06381159444931184
6,48,0.9551596195086092,0.6356969078684491,0.9551596195086092,0.8573536589787695,0.9312946487678943,0.9469884448071771,35,77,0,1,0,0.04298644003305652
7,49,0.8871173829715692,0.745341415684653,0.9333022995617839,0.6977873538117487,0.9313118125856769,0.9345069877626742,45,55,0,1,0,0.05749572520652968
8,50,0.8947899558592682,0.7777333788986002,0.9412719257902679,0.727681341521149,0.9313134215195377,0.9165055983636139,18,24,0,1,0,0.044300163318189645
9,51,0.7230082288126566,0.6089579926174256,0.8925370340882328,0.29450187534078826,0.9312535104029486,0.8049253493849883,17,,0,0,1,0.04744357741568972
10,52,0.9023314239000553,0.6312510274603182,0.9251358268904251,0.6708612919852439,0.9312832036934373,0.990551375265564,21,71,0,1,0,0.042864167101968165
11,53,0.8471971083563085,0.792429298289527,0.9880949987640388,0.595865097518655,0.9313287926526382,0.8980041611740139,64,69,0,1,0,0.0487138844893209
12,54,0.8592739454007552,0.6989857855422883,0.9297205369378347,0.6274194631670508,0.931320034696748,0.9656336996296158,12,47,0,1,0,0.048267382884946586
13,55,0.9878202729961127,0.8000248103071794,0.9878202729961127,0.9421215422627014,0.9313368347681259,0.9088067803559363,,,1,0,0,0.04110549741219238
14,56,0.7763019648402405,0.709127199459392,0.9127681113879693,0.4965244943002412,0.9312962581037962,0.8730684607077193,13,29,0,1,1,0.04653213427357028
15,57,0.7055979582679237,0.6348010104654174,0.9024682916622142,0.31871314608598,0.9312749764888014,0.83707675042041,18,27,0,1,1,0.05429529949079437
16,58,0.9236338102318224,0.8150385821900861,0.9623909186515774,0.7193888458519552,0.931363634704555,0.9713436370241436,,,1,0,0,0.045535762625703025
17,59,0.8175621676991878,0.7354411637476441,0.9718867402766963,0.6020949833642539,0.9313053758661606,0.8972946538754981,62,78,0,1,0,0.04382093612649318
18,60,0.7043884136098527,0.6437442583943931,0.8842190226830913,0.30103961669836377,0.931295541854503,0.8192224425721923,21,57,0,1,1,0.055139463916355824
19,61,0.858062931309305,0.837722457492582,0.95684717275094,0.4351581949731939,0.9313314735252464,0.9775251990043786,,,1,0,0,0.05169687227880293
