run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
30,71,federation,500,True,True,0.929,1.0,1.0,32,33,0.394,0.4,5,2,0.1,0.767,0.691,6,6,1.0,90.0,129,0.353,0.267,0.353,100,0,,False,True,0.0,none,0,0,0
31,72,federation,500,True,True,0.933,1.0,1.0,27,28,0.614,0.25,4,1,0.1,0.755,0.672,6,6,1.0,90.0,124,0.373,0.28,0.373,100,0,,False,True,0.0,none,0,0,0
32,73,federation,500,True,True,0.966,1.0,1.0,35,36,0.424,0.556,9,5,0.1,0.86,0.771,6,6,1.0,90.0,112,0.354,0.268,0.354,100,0,,False,True,0.0,none,0,0,0
33,74,federation,500,True,True,0.955,1.0,1.0,38,39,0.391,0.615,13,8,0.1,0.812,0.736,6,6,1.0,90.0,136,0.353,0.276,0.353,100,0,,False,True,0.0,none,0,0,0
34,75,federation,500,True,True,0.921,1.0,1.0,35,36,0.449,0.6,15,9,0.1,0.717,0.649,6,6,1.0,90.0,123,0.295,0.224,0.295,100,0,,False,True,0.0,none,0,0,0
35,76,federation,500,True,True,0.959,1.0,1.0,29,29,0.556,0.6,10,6,0.1,0.758,0.671,6,6,1.0,90.0,112,0.319,0.237,0.319,100,0,,False,True,0.0,none,0,0,0
36,77,federation,500,True,True,0.851,1.0,1.0,46,47,0.221,0.636,22,14,0.1,0.696,0.649,6,6,1.0,90.0,138,0.244,0.181,0.244,100,0,,False,True,0.0,none,0,0,0
37,78,federation,500,True,True,0.966,1.0,1.0,34,35,0.471,0.455,11,5,0.1,0.861,0.766,6,6,1.0,90.0,125,0.348,0.273,0.348,100,0,,False,True,0.0,none,0,0,0
38,79,federation,500,True,True,0.932,1.0,1.0,37,38,0.464,0.538,13,7,0.1,0.782,0.708,6,6,1.0,90.0,136,0.29,0.232,0.29,100,0,,False,True,0.0,none,0,0,0
39,80,federation,500,True,True,0.943,1.0,1.0,34,35,0.465,0.444,9,4,0.1,0.765,0.685,6,6,1.0,91.667,125,0.32,0.237,0.32,100,0,,False,True,0.0,none,0,0,0
40,81,federation,500,True,True,0.939,1.0,1.0,26,27,0.594,0.556,9,5,0.1,0.782,0.697,6,6,1.0,90.0,97,0.372,0.292,0.372,100,0,,False,True,0.0,none,0,0,0
41,82,federation,500,True,True,0.965,1.0,1.0,28,29,0.582,0.286,7,2,0.1,0.85,0.759,6,6,1.0,90.0,99,0.392,0.296,0.392,100,0,,False,True,0.0,none,0,0,0
42,83,federation,500,True,True,0.948,1.0,1.0,35,34,0.338,0.429,7,3,0.1,0.822,0.737,6,6,1.0,90.0,99,0.354,0.265,0.354,100,0,,False,True,0.0,none,0,0,0
43,84,federation,500,True,True,0.944,1.0,1.0,33,34,0.507,0.455,11,5,0.1,0.791,0.71,6,6,1.0,90.0,113,0.297,0.227,0.297,100,0,,False,True,0.0,none,0,0,0
44,85,federation,500,True,True,0.941,1.0,1.0,36,36,0.254,0.444,9,4,0.1,0.73,0.649,6,6,1.0,90.0,126,0.303,0.22,0.303,100,0,,False,True,0.0,none,0,0,0
45,86,federation,500,True,True,0.913,1.0,1.0,32,33,0.515,0.667,12,8,0.1,0.743,0.658,6,6,1.0,91.667,116,0.312,0.234,0.312,100,0,,False,True,0.0,none,0,0,0
46,87,federation,500,True,True,0.937,1.0,1.0,39,40,0.412,0.7,10,7,0.1,0.773,0.696,6,6,1.0,90.0,134,0.284,0.21,0.284,100,0,,False,True,0.0,none,0,0,0
47,88,federation,500,True,True,0.919,1.0,1.0,38,39,0.433,0.538,13,7,0.1,0.716,0.653,6,6,1.0,90.0,139,0.287,0.216,0.287,100,0,,False,True,0.0,none,0,0,0
48,89,federation,500,True,True,0.947,1.0,1.0,34,34,0.507,0.667,12,8,0.1,0.781,0.699,6,6,1.0,90.0,124,0.311,0.254,0.311,100,0,,False,True,0.0,none,0,0,0
49,90,federation,500,True,True,0.929,1.0,1.0,35,35,0.477,0.5,12,6,0.1,0.744,0.668,6,6,1.0,90.0,119,0.291,0.232,0.291,100,0,,False,True,0.0,none,0,0,0
50,91,federation,500,True,True,0.928,1.0,1.0,36,36,0.455,0.429,14,6,0.1,0.711,0.628,6,6,1.0,90.0,130,0.297,0.227,0.297,100,0,,False,True,0.0,none,0,0,0
51,92,federation,500,True,True,0.906,1.0,1.0,32,33,0.522,0.4,10,4,0.1,0.755,0.674,6,6,1.0,91.667,125,0.324,0.245,0.324,100,0,,False,True,0.0,none,0,0,0
52,93,federation,500,True,True,0.8,1.0,1.0,48,49,0.206,0.526,19,10,0.1,0.636,0.603,6,6,1.0,91.667,136,0.254,0.197,0.254,100,0,,False,True,0.0,none,0,0,0
53,94,federation,500,True,True,0.955,1.0,1.0,31,32,0.557,0.5,8,4,0.1,0.759,0.675,6,6,1.0,90.0,122,0.337,0.256,0.337,100,0,,False,True,0.0,none,0,0,0
54,95,federation,500,True,True,0.943,1.0,1.0,27,28,0.597,0.625,8,5,0.1,0.758,0.675,6,6,1.0,90.0,108,0.358,0.268,0.358,100,0,,False,True,0.0,none,0,0,0
55,96,federation,500,True,True,0.658,1.0,1.0,56,56,0.119,0.524,21,11,0.1,0.499,0.495,6,6,1.0,90.0,168,0.211,0.146,0.211,100,0,,False,True,0.0,none,0,0,0
56,97,federation,500,True,True,0.827,1.0,1.0,48,49,0.294,0.591,22,13,0.1,0.678,0.642,6,6,1.0,90.0,138,0.227,0.179,0.227,100,0,,False,True,0.0,none,0,0,0
57,98,federation,500,True,True,0.943,1.0,1.0,34,35,0.493,0.4,10,4,0.1,0.758,0.68,6,6,1.0,93.333,131,0.31,0.242,0.31,100,0,,False,True,0.0,none,0,0,0
58,99,federation,500,True,True,0.888,1.0,1.0,45,45,0.219,0.385,13,5,0.1,0.706,0.641,6,6,1.0,90.0,156,0.26,0.202,0.26,100,0,,False,True,0.0,none,0,0,0
59,100,federation,500,True,True,0.951,1.0,1.0,39,40,0.409,0.538,13,7,0.1,0.811,0.73,6,6,1.0,90.0,117,0.292,0.218,0.292,100,0,,False,True,0.0,none,0,0,0
60,101,federation,500,True,True,0.962,1.0,1.0,34,35,0.485,0.722,18,13,0.1,0.826,0.739,6,6,1.0,90.0,112,0.317,0.253,0.317,100,0,,False,True,0.0,none,0,0,0
61,102,federation,500,True,True,0.953,1.0,1.0,28,29,0.424,0.333,6,2,0.1,0.811,0.725,6,6,1.0,91.667,94,0.373,0.29,0.373,100,0,,False,True,0.0,none,0,0,0
62,103,federation,500,True,True,0.904,1.0,1.0,33,34,0.463,0.167,6,1,0.1,0.701,0.637,6,6,1.0,91.667,128,0.291,0.21,0.291,100,0,,False,True,0.0,none,0,0,0
63,104,federation,500,True,True,0.944,1.0,1.0,32,33,0.508,0.583,12,7,0.1,0.742,0.662,6,6,1.0,90.0,114,0.307,0.236,0.307,100,0,,False,True,0.0,none,0,0,0
64,105,federation,500,True,True,0.957,1.0,1.0,25,26,0.627,0.6,5,3,0.1,0.786,0.696,6,6,1.0,90.0,111,0.384,0.29,0.384,100,0,,False,True,0.0,none,0,0,0
65,106,federation,500,True,True,0.922,1.0,1.0,44,45,0.348,0.2,10,2,0.1,0.775,0.705,6,6,1.0,90.0,132,0.278,0.203,0.278,100,0,,False,True,0.0,none,0,0,0
66,107,federation,500,True,True,0.923,1.0,1.0,30,31,0.545,0.25,8,2,0.1,0.712,0.635,6,6,1.0,90.0,120,0.32,0.243,0.32,100,0,,False,True,0.0,none,0,0,0
67,108,federation,500,True,True,0.935,1.0,1.0,33,34,0.471,0.545,11,6,0.1,0.74,0.656,6,6,1.0,110.0,121,0.313,0.235,0.313,100,0,,False,True,0.0,none,0,0,0
68,109,federation,500,True,True,0.93,1.0,1.0,35,36,0.433,0.2,5,1,0.1,0.714,0.639,6,6,1.0,90.0,146,0.314,0.234,0.314,100,0,,False,True,0.0,none,0,0,0
69,110,federation,500,True,True,0.877,1.0,1.0,34,34,0.515,0.786,14,11,0.1,0.666,0.614,6,6,1.0,90.0,133,0.283,0.222,0.283,100,0,,False,True,0.0,none,0,0,0
70,111,federation,500,True,True,0.942,1.0,1.0,26,27,0.597,0.167,6,1,0.1,0.758,0.673,6,6,1.0,90.0,106,0.363,0.261,0.363,100,0,,False,True,0.0,none,0,0,0
71,112,federation,500,True,True,0.967,1.0,1.0,34,35,0.507,0.375,8,3,0.1,0.861,0.769,6,6,1.0,90.0,114,0.37,0.289,0.37,100,0,,False,True,0.0,none,0,0,0
72,113,federation,500,True,True,0.936,1.0,1.0,37,38,0.464,0.714,14,10,0.1,0.776,0.697,6,6,1.0,90.0,123,0.289,0.222,0.289,100,0,,False,True,0.0,none,0,0,0
73,114,federation,500,True,True,0.946,1.0,1.0,35,36,0.478,0.545,11,6,0.1,0.743,0.674,6,6,1.0,90.0,121,0.301,0.217,0.301,100,0,,False,True,0.0,none,0,0,0
74,115,federation,500,True,True,0.907,1.0,1.0,27,28,0.597,0.167,6,1,0.1,0.657,0.587,6,6,1.0,90.0,120,0.317,0.244,0.317,100,0,,False,True,0.0,none,0,0,0
75,116,federation,500,True,True,0.911,1.0,1.0,49,50,0.25,0.474,19,9,0.1,0.737,0.672,6,6,1.0,90.0,154,0.205,0.158,0.205,100,0,,False,True,0.0,none,0,0,0
76,117,federation,500,True,True,0.953,1.0,1.0,26,28,0.625,0.571,7,4,0.1,0.784,0.696,6,6,1.0,90.0,111,0.374,0.289,0.374,100,0,,False,True,0.0,none,0,0,0
77,118,federation,500,True,True,0.938,1.0,1.0,37,38,0.4,0.583,12,7,0.1,0.803,0.723,6,6,1.0,90.0,125,0.31,0.242,0.31,100,0,,False,True,0.0,none,0,0,0
78,119,federation,500,True,True,0.889,1.0,1.0,36,39,0.348,0.25,4,1,0.1,0.698,0.635,6,6,1.0,90.0,123,0.312,0.231,0.312,100,0,,False,True,0.0,none,0,0,0
79,120,federation,500,True,True,0.926,1.0,1.0,33,34,0.319,0.333,6,2,0.1,0.785,0.704,6,6,1.0,90.0,126,0.351,0.281,0.351,100,0,,False,True,0.0,none,0,0,0
80,121,federation,500,True,True,0.874,1.0,1.0,31,30,0.532,0.364,11,4,0.1,0.679,0.607,6,6,1.0,90.0,129,0.288,0.236,0.288,100,0,,False,True,0.0,none,0,0,0
81,122,federation,500,True,True,0.944,1.0,1.0,33,34,0.515,0.667,9,6,0.1,0.746,0.664,6,6,1.0,90.0,129,0.315,0.232,0.315,100,0,,False,True,0.0,none,0,0,0
82,123,federation,500,True,True,0.959,1.0,1.0,40,40,0.394,0.6,15,9,0.1,0.847,0.765,6,6,1.0,90.0,123,0.317,0.243,0.317,100,0,,False,True,0.0,none,0,0,0
83,124,federation,500,True,True,0.948,1.0,1.0,25,26,0.609,0.0,2,0,0.1,0.73,0.638,6,6,1.0,90.0,107,0.366,0.27,0.366,100,0,,False,True,0.0,none,0,0,0
84,125,federation,500,True,True,0.92,1.0,1.0,31,32,0.53,0.4,5,2,0.1,0.729,0.662,6,6,1.0,90.0,127,0.339,0.262,0.339,100,0,,False,True,0.0,none,0,0,0
85,126,federation,500,True,True,0.942,1.0,1.0,29,30,0.561,0.75,16,12,0.1,0.762,0.679,6,6,1.0,90.0,110,0.33,0.269,0.33,100,0,,False,True,0.0,none,0,0,0
86,127,federation,500,True,True,0.926,1.0,1.0,39,39,0.424,0.692,13,9,0.1,0.768,0.697,6,6,1.0,90.0,133,0.274,0.207,0.274,100,0,,False,True,0.0,none,0,0,0
87,128,federation,500,True,True,0.897,1.0,1.0,32,32,0.523,0.75,12,9,0.1,0.718,0.642,6,6,1.0,91.667,133,0.312,0.233,0.312,100,0,,False,True,0.0,none,0,0,0
88,129,federation,500,True,True,0.955,1.0,1.0,25,25,0.642,0.5,8,4,0.1,0.803,0.725,6,6,1.0,90.0,99,0.402,0.316,0.402,100,0,,False,True,0.0,none,0,0,0
89,130,federation,500,True,True,0.928,1.0,1.0,31,32,0.544,0.364,11,4,0.1,0.768,0.694,6,6,1.0,90.0,132,0.322,0.239,0.322,100,0,,False,True,0.0,none,0,0,0
90,131,federation,500,True,True,0.947,1.0,1.0,31,32,0.551,0.615,13,8,0.1,0.778,0.693,6,6,1.0,90.0,110,0.335,0.254,0.335,100,0,,False,True,0.0,none,0,0,0
91,132,federation,500,True,True,0.916,1.0,1.0,33,34,0.515,0.417,12,5,0.1,0.704,0.627,6,6,1.0,90.0,127,0.308,0.225,0.308,100,0,,False,True,0.0,none,0,0,0
92,133,federation,500,True,True,0.952,1.0,1.0,42,43,0.373,0.4,10,4,0.1,0.834,0.757,6,6,1.0,90.0,147,0.299,0.23,0.299,100,0,,False,True,0.0,none,0,0,0
93,134,federation,500,True,True,0.96,1.0,1.0,39,40,0.29,0.25,8,2,0.1,0.828,0.745,6,6,1.0,90.0,109,0.318,0.226,0.318,100,0,,False,True,0.0,none,0,0,0
94,135,federation,500,True,True,0.905,1.0,1.0,41,42,0.343,0.615,13,8,0.1,0.768,0.703,6,6,1.0,90.0,126,0.299,0.226,0.299,100,0,,False,True,0.0,none,0,0,0
95,136,federation,500,True,True,0.954,1.0,1.0,38,39,0.4,0.5,8,4,0.1,0.796,0.714,6,6,1.0,90.0,136,0.316,0.245,0.316,100,0,,False,True,0.0,none,0,0,0
96,137,federation,500,True,True,0.915,1.0,1.0,30,31,0.536,0.167,6,1,0.1,0.738,0.663,6,6,1.0,90.0,110,0.331,0.243,0.331,100,0,,False,True,0.0,none,0,0,0
97,138,federation,500,True,True,0.936,1.0,1.0,24,26,0.618,0.4,5,2,0.1,0.741,0.654,6,6,1.0,90.0,113,0.375,0.279,0.375,100,0,,False,True,0.0,none,0,0,0
98,139,federation,500,True,True,0.94,1.0,1.0,41,42,0.373,0.5,14,7,0.1,0.822,0.744,6,6,1.0,90.0,132,0.299,0.237,0.299,100,0,,False,True,0.0,none,0,0,0
99,140,federation,500,True,True,0.893,1.0,1.0,34,34,0.5,0.267,15,4,0.1,0.677,0.615,6,6,1.0,90.0,127,0.285,0.215,0.285,100,0,,False,True,0.0,none,0,0,0
100,141,federation,500,True,True,0.938,1.0,1.0,27,28,0.585,0.333,9,3,0.1,0.713,0.636,6,6,1.0,90.0,104,0.326,0.238,0.326,100,0,,False,True,0.0,none,0,0,0
