run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
13,54,random,500,True,True,0.887,1.0,1.0,31,32,0.53,0.7,10,7,0.1,0.726,0.656,6,6,1.0,90.0,122,0.311,0.23,0.311,100,0,,False,True,0.0,none,0,0,0
14,55,random,500,True,True,0.897,1.0,1.0,35,37,0.486,0.267,15,4,0.1,0.723,0.66,6,6,1.0,90.0,115,0.291,0.223,0.291,100,0,,False,True,0.0,none,0,0,0
15,56,random,500,True,True,0.925,1.0,1.0,40,41,0.42,0.5,14,7,0.1,0.739,0.672,6,6,1.0,90.0,165,0.278,0.214,0.278,100,0,,False,True,0.0,none,0,0,0
16,57,random,500,True,True,0.943,1.0,1.0,26,27,0.629,0.571,7,4,0.1,0.712,0.626,6,6,1.0,90.0,133,0.305,0.219,0.305,100,0,,False,True,0.0,none,0,0,0
17,58,random,500,True,True,0.931,1.0,1.0,40,40,0.409,0.455,11,5,0.1,0.732,0.662,6,6,1.0,90.0,154,0.265,0.194,0.265,100,0,,False,True,0.0,none,0,0,0
18,59,random,500,True,True,0.937,1.0,1.0,25,26,0.638,0.5,8,4,0.1,0.718,0.638,6,6,1.0,90.0,119,0.357,0.272,0.357,100,0,,False,True,0.0,none,0,0,0
19,60,random,500,True,True,0.953,1.0,1.0,29,29,0.582,0.5,4,2,0.1,0.757,0.669,6,6,1.0,90.0,137,0.354,0.258,0.354,100,0,,False,True,0.0,none,0,0,0
20,61,random,500,True,True,0.913,1.0,1.0,27,27,0.606,0.75,12,9,0.1,0.687,0.606,6,6,1.0,103.333,135,0.316,0.245,0.316,100,0,,False,True,0.0,none,0,0,0
21,62,random,500,True,True,0.943,1.0,1.0,35,37,0.463,0.444,9,4,0.1,0.749,0.676,6,6,1.0,90.0,144,0.297,0.219,0.297,100,0,,False,True,0.0,none,0,0,0
22,63,random,500,True,True,0.916,1.0,1.0,46,48,0.338,0.611,18,11,0.1,0.743,0.68,6,6,1.0,90.0,178,0.238,0.167,0.238,100,0,,False,True,0.0,none,0,0,0
23,64,random,500,True,True,0.954,1.0,1.0,29,29,0.594,0.444,9,4,0.1,0.771,0.677,6,6,1.0,90.0,136,0.331,0.249,0.331,100,0,,False,True,0.0,none,0,0,0
24,65,random,500,True,True,0.929,1.0,1.0,31,32,0.537,0.4,5,2,0.1,0.709,0.633,6,6,1.0,90.0,157,0.306,0.233,0.306,100,0,,False,True,0.0,none,0,0,0
25,66,random,500,True,True,0.939,1.0,1.0,27,28,0.609,0.333,6,2,0.1,0.722,0.638,6,6,1.0,90.0,129,0.311,0.235,0.311,100,0,,False,True,0.0,none,0,0,0
26,67,random,500,True,True,0.916,1.0,1.0,27,28,0.591,0.286,7,2,0.1,0.7,0.622,6,6,1.0,90.0,121,0.335,0.252,0.335,100,0,,False,True,0.0,none,0,0,0
27,68,random,500,True,True,0.92,1.0,1.0,32,32,0.529,0.0,5,0,0.1,0.691,0.618,6,6,1.0,90.0,157,0.311,0.236,0.311,100,0,,False,True,0.0,none,0,0,0
28,69,random,500,True,True,0.939,1.0,1.0,39,40,0.435,0.444,9,4,0.1,0.746,0.675,6,6,1.0,90.0,147,0.277,0.211,0.277,100,0,,False,True,0.0,none,0,0,0
29,70,random,500,True,True,0.941,1.0,1.0,31,33,0.515,0.6,10,6,0.1,0.774,0.686,6,6,1.0,90.0,147,0.331,0.247,0.331,100,0,,False,True,0.0,none,0,0,0
30,71,random,500,True,True,0.959,1.0,1.0,28,28,0.597,0.25,4,1,0.1,0.769,0.68,6,6,1.0,90.0,119,0.341,0.259,0.341,100,0,,False,True,0.0,none,0,0,0
31,72,random,500,True,True,0.939,1.0,1.0,26,27,0.606,0.556,9,5,0.1,0.73,0.646,6,6,1.0,93.333,127,0.329,0.243,0.329,100,0,,False,True,0.0,none,0,0,0
32,73,random,500,True,True,0.902,1.0,1.0,30,31,0.537,0.2,5,1,0.1,0.682,0.612,6,6,1.0,90.0,128,0.308,0.241,0.308,100,0,,False,True,0.0,none,0,0,0
33,74,random,500,True,True,0.966,1.0,1.0,30,31,0.565,0.5,12,6,0.1,0.766,0.678,6,6,1.0,90.0,117,0.315,0.237,0.315,100,0,,False,True,0.0,none,0,0,0
34,75,random,500,True,True,0.699,1.0,1.0,45,45,0.333,0.619,21,13,0.1,0.497,0.485,6,6,1.0,90.0,175,0.228,0.182,0.228,100,0,,False,True,0.0,none,0,0,0
35,76,random,500,True,True,0.916,1.0,1.0,32,31,0.524,0.4,10,4,0.1,0.704,0.628,6,6,1.0,90.0,153,0.297,0.217,0.297,100,0,,False,True,0.0,none,0,0,0
36,77,random,500,True,True,0.845,1.0,1.0,40,40,0.391,0.846,13,11,0.1,0.678,0.618,6,6,1.0,90.0,156,0.243,0.174,0.243,100,0,,False,True,0.0,none,0,0,0
37,78,random,500,True,True,0.947,1.0,1.0,23,24,0.676,0.25,8,2,0.1,0.74,0.653,6,6,1.0,90.0,131,0.369,0.297,0.369,100,0,,False,True,0.0,none,0,0,0
38,79,random,500,True,True,0.908,1.0,1.0,51,50,0.227,0.529,17,9,0.1,0.765,0.701,6,6,1.0,90.0,173,0.229,0.176,0.229,100,0,,False,True,0.0,none,0,0,0
39,80,random,500,True,True,0.903,1.0,1.0,27,28,0.62,0.556,9,5,0.1,0.683,0.612,6,6,1.0,90.0,133,0.306,0.223,0.306,100,0,,False,True,0.0,none,0,0,0
40,81,random,500,True,True,0.934,1.0,1.0,26,27,0.594,0.667,9,6,0.1,0.707,0.626,6,6,1.0,90.0,117,0.32,0.229,0.32,100,0,,False,True,0.0,none,0,0,0
41,82,random,500,True,True,0.959,1.0,1.0,29,30,0.567,0.4,5,2,0.1,0.763,0.675,6,6,1.0,90.0,138,0.329,0.237,0.329,100,0,,False,True,0.0,none,0,0,0
42,83,random,500,True,True,0.931,1.0,1.0,25,26,0.648,0.429,7,3,0.1,0.7,0.616,6,6,1.0,90.0,122,0.317,0.229,0.317,100,0,,False,True,0.0,none,0,0,0
43,84,random,500,True,True,0.922,1.0,1.0,29,30,0.571,0.333,9,3,0.1,0.71,0.627,6,6,1.0,90.0,141,0.305,0.214,0.305,100,0,,False,True,0.0,none,0,0,0
44,85,random,500,True,True,0.924,1.0,1.0,45,46,0.348,0.562,16,9,0.1,0.757,0.693,6,6,1.0,90.0,165,0.252,0.174,0.252,100,0,,False,True,0.0,none,0,0,0
45,86,random,500,True,True,0.902,1.0,1.0,41,41,0.397,0.357,14,5,0.1,0.713,0.644,6,6,1.0,90.0,160,0.283,0.223,0.283,100,0,,False,True,0.0,none,0,0,0
46,87,random,500,True,True,0.947,1.0,1.0,28,28,0.565,0.286,7,2,0.1,0.738,0.655,6,6,1.0,90.0,123,0.328,0.248,0.328,100,0,,False,True,0.0,none,0,0,0
47,88,random,500,True,True,0.807,1.0,1.0,37,38,0.439,0.75,20,15,0.1,0.623,0.595,6,6,1.0,90.0,140,0.249,0.189,0.249,100,0,,False,True,0.0,none,0,0,0
48,89,random,500,True,True,0.902,1.0,1.0,43,44,0.358,0.714,14,10,0.1,0.725,0.665,6,6,1.0,90.0,168,0.247,0.185,0.247,100,0,,False,True,0.0,none,0,0,0
49,90,random,500,True,True,0.938,1.0,1.0,40,41,0.394,0.5,8,4,0.1,0.767,0.696,6,6,1.0,90.0,138,0.271,0.208,0.271,100,0,,False,True,0.0,none,0,0,0
50,91,random,500,True,True,0.908,1.0,1.0,38,39,0.424,0.538,13,7,0.1,0.725,0.651,6,6,1.0,90.0,154,0.277,0.222,0.277,100,0,,False,True,0.0,none,0,0,0
51,92,random,500,True,True,0.966,1.0,1.0,27,28,0.62,0.8,10,8,0.1,0.799,0.703,6,6,1.0,91.667,125,0.354,0.278,0.354,100,0,,False,True,0.0,none,0,0,0
52,93,random,500,True,True,0.932,1.0,1.0,41,41,0.403,0.667,15,10,0.1,0.759,0.688,6,6,1.0,90.0,156,0.276,0.215,0.276,100,0,,False,True,0.0,none,0,0,0
53,94,random,500,True,True,0.913,1.0,1.0,31,31,0.565,0.5,8,4,0.1,0.688,0.612,6,6,1.0,90.0,158,0.287,0.209,0.287,100,0,,False,True,0.0,none,0,0,0
54,95,random,500,True,True,0.958,1.0,1.0,31,32,0.537,0.667,9,6,0.1,0.746,0.662,6,6,1.0,90.0,133,0.298,0.208,0.298,100,0,,False,True,0.0,none,0,0,0
55,96,random,500,True,True,0.829,1.0,1.0,46,49,0.239,0.667,21,14,0.1,0.674,0.629,6,6,1.0,90.0,142,0.251,0.191,0.251,100,0,,False,True,0.0,none,0,0,0
56,97,random,500,True,True,0.845,1.0,1.0,49,50,0.116,0.72,25,18,0.1,0.674,0.638,6,6,1.0,90.0,151,0.204,0.171,0.204,100,0,,False,True,0.0,none,0,0,0
57,98,random,500,True,True,0.923,1.0,1.0,49,51,0.209,0.429,14,6,0.1,0.758,0.693,6,6,1.0,90.0,173,0.263,0.196,0.263,100,0,,False,True,0.0,none,0,0,0
58,99,random,500,True,True,0.79,1.0,1.0,49,50,0.254,0.7,20,14,0.1,0.652,0.617,6,6,1.0,90.0,191,0.221,0.162,0.221,100,0,,False,True,0.0,none,0,0,0
59,100,random,500,True,True,0.931,1.0,1.0,36,36,0.453,0.3,10,3,0.1,0.74,0.667,6,6,1.0,90.0,150,0.289,0.22,0.289,100,0,,False,True,0.0,none,0,0,0
60,101,random,500,True,True,0.91,1.0,1.0,37,38,0.439,0.812,16,13,0.1,0.711,0.643,6,6,1.0,90.0,152,0.27,0.203,0.27,100,0,,False,True,0.0,none,0,0,0
61,102,random,500,True,True,0.946,1.0,1.0,25,27,0.606,0.333,9,3,0.1,0.724,0.636,6,6,1.0,90.0,113,0.322,0.237,0.322,100,0,,False,True,0.0,none,0,0,0
62,103,random,500,True,True,0.917,1.0,1.0,34,35,0.493,0.667,9,6,0.1,0.727,0.654,6,6,1.0,90.0,152,0.289,0.2,0.289,100,0,,False,True,0.0,none,0,0,0
63,104,random,500,True,True,0.903,1.0,1.0,38,39,0.433,0.4,15,6,0.1,0.705,0.64,6,6,1.0,90.0,153,0.264,0.195,0.264,100,0,,False,True,0.0,none,0,0,0
64,105,random,500,True,True,0.93,1.0,1.0,26,27,0.6,0.2,5,1,0.1,0.714,0.634,6,6,1.0,90.0,133,0.346,0.255,0.346,100,0,,False,True,0.0,none,0,0,0
65,106,random,500,True,True,0.905,1.0,1.0,30,31,0.577,0.5,8,4,0.1,0.674,0.611,6,6,1.0,90.0,140,0.324,0.244,0.324,100,0,,False,True,0.0,none,0,0,0
66,107,random,500,True,True,0.92,1.0,1.0,32,33,0.515,0.444,9,4,0.1,0.71,0.636,6,6,1.0,90.0,145,0.31,0.24,0.31,100,0,,False,True,0.0,none,0,0,0
67,108,random,500,True,True,0.938,1.0,1.0,46,47,0.246,0.429,7,3,0.1,0.777,0.705,6,6,1.0,90.0,191,0.269,0.202,0.269,100,0,,False,True,0.0,none,0,0,0
68,109,random,500,True,True,0.912,1.0,1.0,32,32,0.53,0.143,7,1,0.1,0.743,0.672,6,6,1.0,90.0,142,0.339,0.255,0.339,100,0,,False,True,0.0,none,0,0,0
69,110,random,500,True,True,0.919,1.0,1.0,45,47,0.333,0.722,18,13,0.1,0.744,0.678,6,6,1.0,90.0,191,0.265,0.208,0.265,100,0,,False,True,0.0,none,0,0,0
70,111,random,500,True,True,0.941,1.0,1.0,29,30,0.561,0.333,6,2,0.1,0.75,0.667,6,6,1.0,90.0,139,0.328,0.236,0.328,100,0,,False,True,0.0,none,0,0,0
71,112,random,500,True,True,0.942,1.0,1.0,35,36,0.456,0.545,11,6,0.1,0.733,0.651,6,6,1.0,90.0,153,0.285,0.199,0.285,100,0,,False,True,0.0,none,0,0,0
72,113,random,500,True,True,0.931,1.0,1.0,37,38,0.464,0.5,10,5,0.1,0.723,0.645,6,6,1.0,90.0,168,0.274,0.209,0.274,100,0,,False,True,0.0,none,0,0,0
73,114,random,500,True,True,0.924,1.0,1.0,41,41,0.385,0.364,11,4,0.1,0.734,0.667,6,6,1.0,105.0,158,0.259,0.175,0.259,100,0,,False,True,0.0,none,0,0,0
74,115,random,500,True,True,0.951,1.0,1.0,40,40,0.418,0.417,12,5,0.1,0.764,0.685,6,6,1.0,90.0,168,0.293,0.222,0.293,100,0,,False,True,0.0,none,0,0,0
75,116,random,500,True,True,0.948,1.0,1.0,38,38,0.464,0.647,17,11,0.1,0.788,0.712,6,6,1.0,90.0,154,0.265,0.211,0.265,100,0,,False,True,0.0,none,0,0,0
76,117,random,500,True,True,0.936,1.0,1.0,29,29,0.576,0.333,3,1,0.1,0.738,0.655,6,6,1.0,90.0,132,0.324,0.242,0.324,100,0,,False,True,0.0,none,0,0,0
77,118,random,500,True,True,0.904,1.0,1.0,31,31,0.538,0.444,9,4,0.1,0.699,0.623,6,6,1.0,90.0,131,0.297,0.222,0.297,100,0,,False,True,0.0,none,0,0,0
78,119,random,500,True,True,0.944,1.0,1.0,27,28,0.614,0.385,13,5,0.1,0.739,0.658,6,6,1.0,90.0,119,0.335,0.246,0.335,100,0,,False,True,0.0,none,0,0,0
79,120,random,500,True,True,0.931,1.0,1.0,29,30,0.58,0.545,11,6,0.1,0.737,0.657,6,6,1.0,90.0,147,0.337,0.255,0.337,100,0,,False,True,0.0,none,0,0,0
80,121,random,500,True,True,0.859,1.0,1.0,55,56,0.119,0.714,21,15,0.1,0.682,0.645,6,6,1.0,90.0,188,0.195,0.153,0.195,100,0,,False,True,0.0,none,0,0,0
81,122,random,500,True,True,0.936,1.0,1.0,29,30,0.574,0.429,7,3,0.1,0.75,0.663,6,6,1.0,91.667,133,0.318,0.234,0.318,100,0,,False,True,0.0,none,0,0,0
82,123,random,500,True,True,0.915,1.0,1.0,33,34,0.493,0.667,12,8,0.1,0.703,0.634,6,6,1.0,90.0,137,0.292,0.219,0.292,100,0,,False,True,0.0,none,0,0,0
83,124,random,500,True,True,0.964,1.0,1.0,25,25,0.657,0.667,9,6,0.1,0.747,0.655,6,6,1.0,90.0,117,0.352,0.252,0.352,100,0,,False,True,0.0,none,0,0,0
84,125,random,500,True,True,0.923,1.0,1.0,23,24,0.652,0.4,5,2,0.1,0.703,0.623,6,6,1.0,90.0,114,0.344,0.249,0.344,100,0,,False,True,0.0,none,0,0,0
85,126,random,500,True,True,0.951,1.0,1.0,42,43,0.382,0.538,13,7,0.1,0.783,0.705,6,6,1.0,91.667,162,0.253,0.184,0.253,100,0,,False,True,0.0,none,0,0,0
86,127,random,500,True,True,0.909,1.0,1.0,40,41,0.403,0.083,12,1,0.1,0.72,0.655,6,6,1.0,90.0,170,0.267,0.205,0.267,100,0,,False,True,0.0,none,0,0,0
87,128,random,500,True,True,0.842,1.0,1.0,36,37,0.446,0.625,16,10,0.1,0.64,0.588,6,6,1.0,90.0,160,0.282,0.205,0.282,100,0,,False,True,0.0,none,0,0,0
88,129,random,500,True,True,0.952,1.0,1.0,31,32,0.562,0.5,10,5,0.1,0.746,0.661,6,6,1.0,90.0,126,0.287,0.198,0.287,100,0,,False,True,0.0,none,0,0,0
89,130,random,500,True,True,0.909,1.0,1.0,34,35,0.507,0.143,7,1,0.1,0.695,0.626,6,6,1.0,90.0,172,0.293,0.219,0.293,100,0,,False,True,0.0,none,0,0,0
90,131,random,500,True,True,0.928,1.0,1.0,30,31,0.545,0.8,10,8,0.1,0.709,0.631,6,6,1.0,90.0,136,0.306,0.224,0.306,100,0,,False,True,0.0,none,0,0,0
91,132,random,500,True,True,0.935,1.0,1.0,36,35,0.471,0.917,12,11,0.1,0.729,0.649,6,6,1.0,90.0,149,0.286,0.213,0.286,100,0,,False,True,0.0,none,0,0,0
92,133,random,500,True,True,0.916,1.0,1.0,34,35,0.462,0.375,8,3,0.1,0.704,0.632,6,6,1.0,90.0,141,0.293,0.211,0.293,100,0,,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.94,1.0,1.0,29,30,0.567,0.286,7,2,0.1,0.749,0.664,6,6,1.0,90.0,119,0.325,0.23,0.325,100,0,,False,True,0.0,none,0,0,0
94,135,random,500,True,True,0.945,1.0,1.0,34,34,0.5,0.462,13,6,0.1,0.763,0.687,6,6,1.0,90.0,134,0.309,0.23,0.309,100,0,,False,True,0.0,none,0,0,0
95,136,random,500,True,True,0.94,1.0,1.0,34,35,0.5,0.583,12,7,0.1,0.758,0.684,6,6,1.0,90.0,165,0.286,0.219,0.286,100,0,,False,True,0.0,none,0,0,0
96,137,random,500,True,True,0.959,1.0,1.0,34,34,0.485,0.6,10,6,0.1,0.765,0.679,6,6,1.0,90.0,133,0.31,0.221,0.31,100,0,,False,True,0.0,none,0,0,0
97,138,random,500,True,True,0.902,1.0,1.0,30,32,0.544,0.375,8,3,0.1,0.675,0.61,6,6,1.0,90.0,138,0.315,0.229,0.315,100,0,,False,True,0.0,none,0,0,0
98,139,random,500,True,True,0.912,1.0,1.0,41,41,0.403,0.412,17,7,0.1,0.721,0.65,6,6,1.0,90.0,153,0.249,0.185,0.249,100,0,,False,True,0.0,none,0,0,0
99,140,random,500,True,True,0.884,1.0,1.0,40,41,0.379,0.6,15,9,0.1,0.704,0.645,6,6,1.0,90.0,155,0.241,0.177,0.241,100,0,,False,True,0.0,none,0,0,0
100,141,random,500,True,True,0.92,1.0,1.0,31,33,0.508,0.444,9,4,0.1,0.702,0.636,6,6,1.0,90.0,141,0.303,0.223,0.303,100,0,,False,True,0.0,none,0,0,0
