run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
29,70,scale-free,500,True,True,0.91,1.0,1.0,23,24,0.662,0.0,7,0,0.2,0.782,0.743,6,6,1.0,90.0,77,0.399,0.319,0.399,100,0,,False,True,0.0,none,0,0,0
30,71,scale-free,500,True,True,0.954,1.0,1.0,25,26,0.618,0.4,5,2,0.2,0.805,0.748,6,6,1.0,90.0,80,0.357,0.278,0.357,100,0,,False,True,0.0,none,0,0,0
31,72,scale-free,500,True,True,0.947,1.0,1.0,19,20,0.716,0.2,5,1,0.2,0.812,0.755,6,6,1.0,90.0,63,0.418,0.326,0.418,100,0,,False,True,0.0,none,0,0,0
32,73,scale-free,500,True,True,0.955,1.0,1.0,21,20,0.716,0.0,3,0,0.2,0.781,0.721,6,6,1.0,116.667,78,0.38,0.293,0.38,100,0,,False,True,0.0,none,0,0,0
33,74,scale-free,500,True,True,0.946,1.0,1.0,21,22,0.687,0.2,5,1,0.2,0.754,0.696,6,6,1.0,90.0,78,0.371,0.29,0.371,100,0,,False,True,0.0,none,0,0,0
34,75,scale-free,500,True,True,0.966,1.0,1.0,19,20,0.701,0.0,5,0,0.2,0.816,0.753,6,6,1.0,90.0,61,0.414,0.335,0.414,100,0,,False,True,0.0,none,0,0,0
35,76,scale-free,500,True,True,0.947,1.0,1.0,20,21,0.682,0.0,3,0,0.2,0.822,0.762,6,6,1.0,106.667,69,0.411,0.332,0.411,100,0,,False,True,0.0,none,0,0,0
36,77,scale-free,500,True,True,0.954,1.0,1.0,25,26,0.638,0.143,7,1,0.2,0.793,0.738,6,6,1.0,90.0,87,0.352,0.269,0.352,100,0,,False,True,0.0,none,0,0,0
37,78,scale-free,500,True,True,0.958,1.0,1.0,18,19,0.731,0.0,1,0,0.2,0.841,0.776,6,6,1.0,93.333,65,0.444,0.346,0.444,100,0,,False,True,0.0,none,0,0,0
38,79,scale-free,500,True,True,0.918,1.0,1.0,36,37,0.348,0.222,9,2,0.2,0.75,0.719,6,6,1.0,103.333,107,0.323,0.242,0.323,100,0,,False,True,0.0,none,0,0,0
39,80,scale-free,500,True,True,0.932,1.0,1.0,30,31,0.545,0.364,11,4,0.2,0.781,0.733,6,6,1.0,90.0,86,0.33,0.255,0.33,100,0,,False,True,0.0,none,0,0,0
40,81,scale-free,500,True,True,0.952,1.0,1.0,22,23,0.676,0.0,2,0,0.2,0.801,0.739,6,6,1.0,90.0,83,0.373,0.278,0.373,100,0,,False,True,0.0,none,0,0,0
41,82,scale-free,500,True,True,0.945,1.0,1.0,27,27,0.485,0.0,3,0,0.2,0.827,0.78,6,6,1.0,90.0,93,0.381,0.287,0.381,100,0,,False,True,0.0,none,0,0,0
42,83,scale-free,500,True,True,0.948,1.0,1.0,19,20,0.721,0.0,3,0,0.2,0.815,0.757,6,6,1.0,90.0,64,0.409,0.311,0.409,100,0,,False,True,0.0,none,0,0,0
43,84,scale-free,500,True,True,0.95,1.0,1.0,20,21,0.701,0.0,2,0,0.2,0.784,0.727,6,6,1.0,90.0,72,0.383,0.299,0.383,100,0,,False,True,0.0,none,0,0,0
44,85,scale-free,500,True,True,0.965,1.0,1.0,17,18,0.746,0.333,3,1,0.2,0.833,0.761,6,6,1.0,91.667,62,0.414,0.326,0.414,100,0,,False,True,0.0,none,0,0,0
45,86,scale-free,500,True,True,0.954,1.0,1.0,27,28,0.576,0.625,8,5,0.2,0.814,0.768,6,6,1.0,90.0,83,0.362,0.288,0.362,100,0,,False,True,0.0,none,0,0,0
46,87,scale-free,500,True,True,0.963,1.0,1.0,13,14,0.809,0.0,1,0,0.2,0.856,0.792,6,6,1.0,91.667,51,0.471,0.369,0.471,100,0,,False,True,0.0,none,0,0,0
47,88,scale-free,500,True,True,0.938,1.0,1.0,29,30,0.567,0.125,8,1,0.2,0.774,0.731,6,6,1.0,90.0,87,0.322,0.255,0.322,100,0,,False,True,0.0,none,0,0,0
48,89,scale-free,500,True,True,0.944,1.0,1.0,22,23,0.672,0.0,2,0,0.2,0.753,0.698,6,6,1.0,90.0,75,0.366,0.286,0.366,100,0,,False,True,0.0,none,0,0,0
49,90,scale-free,500,True,True,0.943,1.0,1.0,27,28,0.574,0.0,4,0,0.2,0.848,0.81,6,6,1.0,90.0,82,0.398,0.326,0.398,100,0,,False,True,0.0,none,0,0,0
50,91,scale-free,500,True,True,0.954,1.0,1.0,27,28,0.58,0.0,4,0,0.2,0.785,0.733,6,6,1.0,90.0,82,0.356,0.279,0.356,100,0,,False,True,0.0,none,0,0,0
51,92,scale-free,500,True,True,0.958,1.0,1.0,19,20,0.725,0.0,3,0,0.2,0.858,0.797,6,6,1.0,90.0,70,0.432,0.346,0.432,100,0,,False,True,0.0,none,0,0,0
52,93,scale-free,500,True,True,0.952,1.0,1.0,26,27,0.606,0.385,13,5,0.2,0.827,0.778,6,6,1.0,90.0,82,0.354,0.281,0.354,100,0,,False,True,0.0,none,0,0,0
53,94,scale-free,500,True,True,0.962,1.0,1.0,15,16,0.773,0.0,1,0,0.2,0.823,0.758,6,6,1.0,90.0,54,0.44,0.357,0.44,100,0,,False,True,0.0,none,0,0,0
