run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
69,110,random,500,True,True,0.942,1.0,1.0,25,27,0.623,0.571,7,4,0.2,0.755,0.705,6,6,1.0,90.0,144,0.348,0.292,0.348,100,0,,False,True,0.0,none,0,0,0
70,111,random,500,True,True,0.962,1.0,1.0,15,16,0.773,0.0,2,0,0.2,0.828,0.759,6,6,1.0,90.0,89,0.433,0.344,0.433,100,0,,False,True,0.0,none,0,0,0
71,112,random,500,True,True,0.959,1.0,1.0,25,26,0.638,0.0,3,0,0.2,0.795,0.735,6,6,1.0,90.0,124,0.377,0.29,0.377,100,0,,False,True,0.0,none,0,0,0
72,113,random,500,True,True,0.947,1.0,1.0,22,23,0.681,0.2,5,1,0.2,0.754,0.7,6,6,1.0,91.667,122,0.379,0.31,0.379,100,0,,False,True,0.0,none,0,0,0
73,114,random,500,True,True,0.925,1.0,1.0,20,21,0.692,0.25,4,1,0.2,0.723,0.669,6,6,1.0,90.0,116,0.341,0.261,0.341,100,0,,False,True,0.0,none,0,0,0
74,115,random,500,True,True,0.96,1.0,1.0,21,22,0.687,0.0,2,0,0.2,0.766,0.705,6,6,1.0,90.0,116,0.394,0.314,0.394,100,0,,False,True,0.0,none,0,0,0
75,116,random,500,True,True,0.957,1.0,1.0,36,36,0.478,0.462,13,6,0.2,0.857,0.817,6,6,1.0,90.0,149,0.33,0.273,0.33,100,0,,False,True,0.0,none,0,0,0
76,117,random,500,True,True,0.966,1.0,1.0,20,21,0.697,0.0,1,0,0.2,0.818,0.759,6,6,1.0,90.0,112,0.421,0.332,0.421,100,0,,False,True,0.0,none,0,0,0
77,118,random,500,True,True,0.964,1.0,1.0,22,23,0.681,0.0,2,0,0.2,0.838,0.778,6,6,1.0,90.0,102,0.404,0.329,0.404,100,0,,False,True,0.0,none,0,0,0
78,119,random,500,True,True,0.938,1.0,1.0,17,18,0.739,0.0,4,0,0.2,0.812,0.75,6,6,1.0,90.0,90,0.424,0.342,0.424,100,0,,False,True,0.0,none,0,0,0
79,120,random,500,True,True,0.968,1.0,1.0,15,15,0.797,0.25,4,1,0.2,0.819,0.749,6,6,1.0,90.0,98,0.43,0.352,0.43,100,0,,False,True,0.0,none,0,0,0
80,121,random,500,True,True,0.933,1.0,1.0,31,32,0.529,0.375,8,3,0.2,0.745,0.703,6,6,1.0,90.0,150,0.313,0.25,0.313,100,0,,False,True,0.0,none,0,0,0
81,122,random,500,True,True,0.956,1.0,1.0,20,21,0.706,0.4,5,2,0.2,0.848,0.779,6,6,1.0,91.667,103,0.404,0.324,0.404,100,0,,False,True,0.0,none,0,0,0
82,123,random,500,True,True,0.95,1.0,1.0,21,22,0.682,0.2,5,1,0.2,0.755,0.699,6,6,1.0,90.0,92,0.387,0.315,0.387,100,0,,False,True,0.0,none,0,0,0
83,124,random,500,True,True,0.969,1.0,1.0,16,17,0.761,0.5,6,3,0.2,0.86,0.795,6,6,1.0,90.0,95,0.432,0.34,0.432,100,0,,False,True,0.0,none,0,0,0
84,125,random,500,True,True,0.968,1.0,1.0,18,19,0.727,0.0,1,0,0.2,0.854,0.791,6,6,1.0,90.0,95,0.434,0.343,0.434,100,0,,False,True,0.0,none,0,0,0
85,126,random,500,True,True,0.933,1.0,1.0,28,28,0.585,0.5,4,2,0.2,0.76,0.712,6,6,1.0,91.667,136,0.347,0.267,0.347,100,0,,False,True,0.0,none,0,0,0
86,127,random,500,True,True,0.922,1.0,1.0,24,25,0.642,0.0,3,0,0.2,0.709,0.666,6,6,1.0,90.0,116,0.358,0.288,0.358,100,0,,False,True,0.0,none,0,0,0
87,128,random,500,True,True,0.937,1.0,1.0,21,22,0.677,0.0,5,0,0.2,0.746,0.689,6,6,1.0,90.0,117,0.37,0.293,0.37,100,0,,False,True,0.0,none,0,0,0
88,129,random,500,True,True,0.95,1.0,1.0,22,23,0.672,0.0,5,0,0.2,0.827,0.768,6,6,1.0,90.0,108,0.386,0.302,0.386,100,0,,False,True,0.0,none,0,0,0
89,130,random,500,True,True,0.941,1.0,1.0,15,16,0.783,0.0,1,0,0.2,0.728,0.655,6,6,1.0,90.0,98,0.397,0.321,0.397,100,0,,False,True,0.0,none,0,0,0
90,131,random,500,True,True,0.954,1.0,1.0,19,20,0.712,0.5,4,2,0.2,0.804,0.742,6,6,1.0,90.0,98,0.404,0.326,0.404,100,0,,False,True,0.0,none,0,0,0
91,132,random,500,True,True,0.967,1.0,1.0,23,23,0.612,0.5,2,1,0.2,0.826,0.765,6,6,1.0,90.0,113,0.386,0.308,0.386,100,0,,False,True,0.0,none,0,0,0
92,133,random,500,True,True,0.941,1.0,1.0,17,18,0.738,0.25,4,1,0.2,0.738,0.672,6,6,1.0,90.0,92,0.365,0.288,0.365,100,0,,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.96,1.0,1.0,16,16,0.783,0.0,1,0,0.2,0.837,0.766,6,6,1.0,90.0,78,0.422,0.323,0.422,100,0,,False,True,0.0,none,0,0,0
94,135,random,500,True,True,0.956,1.0,1.0,24,25,0.642,0.4,5,2,0.2,0.81,0.759,6,6,1.0,90.0,110,0.372,0.295,0.372,100,0,,False,True,0.0,none,0,0,0
95,136,random,500,True,True,0.962,1.0,1.0,23,24,0.662,0.143,7,1,0.2,0.816,0.762,6,6,1.0,90.0,134,0.382,0.311,0.382,100,0,,False,True,0.0,none,0,0,0
96,137,random,500,True,True,0.954,1.0,1.0,19,20,0.716,0.5,6,3,0.2,0.795,0.735,6,6,1.0,90.0,94,0.383,0.303,0.383,100,0,,False,True,0.0,none,0,0,0
97,138,random,500,True,True,0.962,1.0,1.0,18,20,0.721,0.0,2,0,0.2,0.772,0.713,6,6,1.0,90.0,103,0.411,0.326,0.411,100,0,,False,True,0.0,none,0,0,0
98,139,random,500,True,True,0.95,1.0,1.0,25,25,0.647,0.0,6,0,0.2,0.785,0.733,6,6,1.0,90.0,122,0.358,0.289,0.358,100,0,,False,True,0.0,none,0,0,0
99,140,random,500,True,True,0.923,1.0,1.0,22,23,0.667,0.2,5,1,0.2,0.699,0.651,6,6,1.0,90.0,108,0.351,0.285,0.351,100,0,,False,True,0.0,none,0,0,0
100,141,random,500,True,True,0.955,1.0,1.0,17,19,0.723,0.0,2,0,0.2,0.776,0.719,6,6,1.0,90.0,97,0.415,0.336,0.415,100,0,,False,True,0.0,none,0,0,0
