run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
39,80,scale-free,500,True,True,0.925,1.0,1.0,44,45,0.333,0.647,17,11,0.1,0.783,0.707,6,6,1.0,90.0,109,0.247,0.175,0.247,100,0,,False,True,0.0,none,0,0,0
40,81,scale-free,500,True,True,0.957,1.0,1.0,43,43,0.273,0.143,7,1,0.1,0.774,0.697,6,6,1.0,90.0,110,0.266,0.169,0.266,100,0,,False,True,0.0,none,0,0,0
41,82,scale-free,500,True,True,0.934,1.0,1.0,36,36,0.379,0.462,13,6,0.1,0.757,0.681,6,6,1.0,90.0,105,0.28,0.192,0.28,100,0,,False,True,0.0,none,0,0,0
42,83,scale-free,500,True,True,0.951,1.0,1.0,44,45,0.296,0.25,8,2,0.1,0.815,0.739,6,6,1.0,90.0,107,0.299,0.203,0.299,100,0,,False,True,0.0,none,0,0,0
43,84,scale-free,500,True,True,0.939,1.0,1.0,41,42,0.239,0.286,7,2,0.1,0.794,0.714,6,6,1.0,90.0,102,0.294,0.211,0.294,100,0,,False,True,0.0,none,0,0,0
44,85,scale-free,500,True,True,0.935,1.0,1.0,38,38,0.194,0.25,8,2,0.1,0.756,0.676,6,6,1.0,90.0,108,0.314,0.231,0.314,100,0,,False,True,0.0,none,0,0,0
45,86,scale-free,500,True,True,0.937,1.0,1.0,42,43,0.258,0.6,15,9,0.1,0.769,0.699,6,6,1.0,90.0,110,0.265,0.194,0.265,100,0,,False,True,0.0,none,0,0,0
46,87,scale-free,500,True,True,0.954,1.0,1.0,29,30,0.441,0.0,4,0,0.1,0.767,0.682,6,6,1.0,90.0,94,0.377,0.271,0.377,100,0,,False,True,0.0,none,0,0,0
47,88,scale-free,500,True,True,0.885,1.0,1.0,49,50,0.182,0.524,21,11,0.1,0.739,0.677,6,6,1.0,90.0,116,0.222,0.149,0.222,100,0,,False,True,0.0,none,0,0,0
48,89,scale-free,500,True,True,0.909,1.0,1.0,37,37,0.439,0.4,10,4,0.1,0.733,0.658,6,6,1.0,90.0,106,0.269,0.189,0.269,100,0,,False,True,0.0,none,0,0,0
49,90,scale-free,500,True,True,0.949,1.0,1.0,35,36,0.5,0.455,11,5,0.1,0.819,0.736,6,6,1.0,90.0,94,0.311,0.242,0.311,100,0,,False,True,0.0,none,0,0,0
50,91,scale-free,500,True,True,0.936,1.0,1.0,48,49,0.149,0.375,8,3,0.1,0.778,0.701,6,6,1.0,90.0,115,0.241,0.163,0.241,100,0,,False,True,0.0,none,0,0,0
51,92,scale-free,500,True,True,0.937,1.0,1.0,30,31,0.536,0.286,7,2,0.1,0.758,0.672,6,6,1.0,90.0,95,0.325,0.235,0.325,100,0,,False,True,0.0,none,0,0,0
52,93,scale-free,500,True,True,0.931,1.0,1.0,39,40,0.299,0.5,18,9,0.1,0.781,0.707,6,6,1.0,90.0,104,0.287,0.21,0.287,100,0,,False,True,0.0,none,0,0,0
53,94,scale-free,500,True,True,0.962,1.0,1.0,29,29,0.576,0.286,7,2,0.1,0.771,0.683,6,6,1.0,90.0,96,0.334,0.249,0.334,100,0,,False,True,0.0,none,0,0,0
54,95,scale-free,500,True,True,0.944,1.0,1.0,37,37,0.188,0.167,6,1,0.1,0.76,0.68,6,6,1.0,91.667,98,0.299,0.194,0.299,100,0,,False,True,0.0,none,0,0,0
55,96,scale-free,500,True,True,0.889,1.0,1.0,36,37,0.382,0.643,14,9,0.1,0.721,0.658,6,6,1.0,90.0,102,0.292,0.218,0.292,100,0,,False,True,0.0,none,0,0,0
56,97,scale-free,500,True,True,0.593,1.0,1.0,47,48,0.235,0.593,27,16,0.1,0.499,0.504,6,6,1.0,90.0,116,0.232,0.174,0.232,100,0,,False,True,0.0,none,0,0,0
57,98,scale-free,500,True,True,0.934,1.0,1.0,48,49,0.224,0.632,19,12,0.1,0.804,0.735,6,6,1.0,91.667,112,0.242,0.167,0.242,100,0,,False,True,0.0,none,0,0,0
58,99,scale-free,500,True,True,0.878,1.0,1.0,47,47,0.094,0.529,17,9,0.1,0.699,0.638,6,6,1.0,90.0,101,0.238,0.154,0.238,100,0,,False,True,0.0,none,0,0,0
59,100,scale-free,500,True,True,0.915,1.0,1.0,33,34,0.5,0.714,7,5,0.1,0.72,0.65,6,6,1.0,91.667,93,0.311,0.236,0.311,100,0,,False,True,0.0,none,0,0,0
60,101,scale-free,500,True,True,0.954,1.0,1.0,37,37,0.439,0.667,12,8,0.1,0.801,0.716,6,6,1.0,90.0,99,0.29,0.217,0.29,100,0,,False,True,0.0,none,0,0,0
61,102,scale-free,500,True,True,0.953,1.0,1.0,33,34,0.485,0.429,7,3,0.1,0.773,0.693,6,6,1.0,90.0,95,0.304,0.207,0.304,100,0,,False,True,0.0,none,0,0,0
62,103,scale-free,500,True,True,0.932,1.0,1.0,31,31,0.515,0.5,4,2,0.1,0.764,0.687,6,6,1.0,90.0,89,0.343,0.246,0.343,100,0,,False,True,0.0,none,0,0,0
63,104,scale-free,500,True,True,0.927,1.0,1.0,49,50,0.197,0.273,11,3,0.1,0.781,0.72,6,6,1.0,90.0,120,0.27,0.181,0.27,100,0,,False,True,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.94,1.0,1.0,43,44,0.25,0.0,3,0,0.1,0.777,0.705,6,6,1.0,91.667,107,0.324,0.222,0.324,100,0,,False,True,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.939,1.0,1.0,37,37,0.446,0.5,14,7,0.1,0.754,0.677,6,6,1.0,90.0,103,0.264,0.197,0.264,100,0,,False,True,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.934,1.0,1.0,44,45,0.294,0.538,13,7,0.1,0.79,0.72,6,6,1.0,90.0,112,0.263,0.196,0.263,100,0,,False,True,0.0,none,0,0,0
67,108,scale-free,500,True,True,0.907,1.0,1.0,45,45,0.246,0.278,18,5,0.1,0.738,0.675,6,6,1.0,90.0,111,0.252,0.166,0.252,100,0,,False,True,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.95,1.0,1.0,38,39,0.373,0.364,11,4,0.1,0.78,0.699,6,6,1.0,90.0,108,0.289,0.197,0.289,100,0,,False,True,0.0,none,0,0,0
69,110,scale-free,500,True,True,0.773,1.0,1.0,34,35,0.463,0.762,21,16,0.1,0.619,0.579,6,6,1.0,90.0,96,0.27,0.195,0.27,100,0,,False,True,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.958,1.0,1.0,34,35,0.471,0.5,2,1,0.1,0.811,0.724,6,6,1.0,90.0,97,0.346,0.234,0.346,100,0,,False,True,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.957,1.0,1.0,36,37,0.391,0.692,13,9,0.1,0.813,0.73,6,6,1.0,91.667,100,0.301,0.211,0.301,100,0,,False,True,0.0,none,0,0,0
72,113,scale-free,500,True,True,0.824,1.0,1.0,57,58,0.149,0.565,23,13,0.1,0.717,0.689,6,6,1.0,90.0,129,0.193,0.126,0.193,100,0,,False,True,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.962,1.0,1.0,40,41,0.412,0.462,13,6,0.1,0.859,0.777,6,6,1.0,90.0,107,0.313,0.239,0.313,100,0,,False,True,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.946,1.0,1.0,32,32,0.515,0.375,8,3,0.1,0.748,0.669,6,6,1.0,90.0,96,0.32,0.232,0.32,100,0,,False,True,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.918,1.0,1.0,33,34,0.5,0.375,8,3,0.1,0.714,0.644,6,6,1.0,90.0,96,0.282,0.205,0.282,100,0,,False,True,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.952,1.0,1.0,31,32,0.53,0.5,12,6,0.1,0.796,0.71,6,6,1.0,90.0,95,0.333,0.243,0.333,100,0,,False,True,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.945,1.0,1.0,32,32,0.462,0.0,3,0,0.1,0.726,0.644,6,6,1.0,91.667,96,0.336,0.244,0.336,100,0,,False,True,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.949,1.0,1.0,38,39,0.441,0.5,10,5,0.1,0.804,0.718,6,6,1.0,90.0,104,0.289,0.203,0.289,100,0,,False,True,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.94,1.0,1.0,38,39,0.391,0.182,11,2,0.1,0.771,0.701,6,6,1.0,90.0,108,0.314,0.221,0.314,100,0,,False,True,0.0,none,0,0,0
80,121,scale-free,500,True,True,0.668,1.0,1.0,50,51,0.182,0.679,28,19,0.1,0.504,0.494,6,6,1.0,90.0,116,0.204,0.146,0.204,100,0,,False,True,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.928,1.0,1.0,41,42,0.388,0.5,14,7,0.1,0.8,0.721,6,6,1.0,90.0,108,0.267,0.19,0.267,100,0,,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.957,1.0,1.0,36,36,0.456,0.5,12,6,0.1,0.787,0.706,6,6,1.0,91.667,100,0.312,0.226,0.312,100,0,,False,True,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.932,1.0,1.0,44,45,0.136,0.286,7,2,0.1,0.763,0.69,6,6,1.0,90.0,109,0.305,0.211,0.305,100,0,,False,True,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.921,1.0,1.0,44,45,0.269,0.364,11,4,0.1,0.763,0.697,6,6,1.0,90.0,112,0.274,0.185,0.274,100,0,,False,True,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.897,1.0,1.0,40,41,0.403,0.462,13,6,0.1,0.724,0.661,6,6,1.0,90.0,105,0.265,0.198,0.265,100,0,,False,True,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.921,1.0,1.0,42,42,0.343,0.611,18,11,0.1,0.745,0.672,6,6,1.0,90.0,110,0.25,0.181,0.25,100,0,,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.96,1.0,1.0,29,29,0.588,0.5,4,2,0.1,0.767,0.679,6,6,1.0,90.0,93,0.329,0.239,0.329,100,0,,False,True,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.941,1.0,1.0,40,40,0.394,0.5,10,5,0.1,0.764,0.694,6,6,1.0,93.333,102,0.285,0.197,0.285,100,0,,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.953,1.0,1.0,45,46,0.338,0.4,10,4,0.1,0.812,0.734,6,6,1.0,90.0,110,0.27,0.18,0.27,100,0,,False,True,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.928,1.0,1.0,50,51,0.121,0.462,13,6,0.1,0.775,0.701,6,6,1.0,90.0,115,0.225,0.15,0.225,100,0,,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.941,1.0,1.0,47,46,0.203,0.667,15,10,0.1,0.781,0.706,6,6,1.0,90.0,113,0.219,0.133,0.219,100,0,,False,True,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.895,1.0,1.0,54,55,0.09,0.143,14,2,0.1,0.75,0.694,6,6,1.0,90.0,123,0.201,0.124,0.201,100,0,,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.944,1.0,1.0,40,40,0.375,0.643,14,9,0.1,0.767,0.7,6,6,1.0,90.0,105,0.273,0.193,0.273,100,0,,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.953,1.0,1.0,47,48,0.159,0.474,19,9,0.1,0.804,0.727,6,6,1.0,90.0,119,0.257,0.173,0.257,100,0,,False,True,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.928,1.0,1.0,41,42,0.328,0.562,16,9,0.1,0.785,0.71,6,6,1.0,90.0,101,0.259,0.191,0.259,100,0,,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.932,1.0,1.0,33,34,0.5,0.429,14,6,0.1,0.752,0.678,6,6,1.0,90.0,98,0.303,0.219,0.303,100,0,,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.942,1.0,1.0,36,37,0.455,0.364,11,4,0.1,0.763,0.692,6,6,1.0,90.0,100,0.287,0.197,0.287,100,0,,False,True,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.608,1.0,1.0,44,45,0.2,0.481,27,13,0.1,0.469,0.475,6,6,1.0,90.0,110,0.21,0.154,0.21,100,0,,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.937,1.0,1.0,37,38,0.439,0.625,16,10,0.1,0.79,0.718,6,6,1.0,90.0,104,0.286,0.211,0.286,100,0,,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.917,1.0,1.0,47,48,0.269,0.167,12,2,0.1,0.758,0.693,6,6,1.0,90.0,117,0.231,0.153,0.231,100,0,,False,True,0.0,none,0,0,0
