run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,random,500,True,True,0.956,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.788,0.699,6,0.695,0.611,0.695,100,0,,False,True,0.0,none,0,0,0
2,43,random,500,True,True,0.926,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.64,0.525,6,0.627,0.519,0.627,100,0,,False,True,0.0,none,0,0,0
3,44,random,500,True,True,0.954,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.717,0.602,6,0.65,0.548,0.65,100,0,,False,True,0.0,none,0,0,0
4,45,random,500,True,True,0.939,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.739,0.633,6,0.693,0.598,0.693,100,0,,False,True,0.0,none,0,0,0
5,46,random,500,True,True,0.936,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.727,0.622,6,0.679,0.593,0.679,100,0,,False,True,0.0,none,0,0,0
6,47,random,500,True,True,0.96,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.784,0.684,6,0.708,0.616,0.708,100,0,,False,True,0.0,none,0,0,0
7,48,random,500,True,True,0.957,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.746,0.639,6,0.727,0.627,0.727,100,0,,False,True,0.0,none,0,0,0
8,49,random,500,True,True,0.962,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.746,0.639,6,0.691,0.589,0.691,100,0,,False,True,0.0,none,0,0,0
9,50,random,500,True,True,0.951,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.715,0.597,6,0.681,0.582,0.681,100,0,,False,True,0.0,none,0,0,0
10,51,random,500,True,True,0.943,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.799,0.717,6,0.707,0.634,0.707,100,0,,False,True,0.0,none,0,0,0
11,52,random,500,True,True,0.95,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.74,0.638,6,0.711,0.617,0.711,100,0,,False,True,0.0,none,0,0,0
12,53,random,500,True,True,0.963,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.784,0.677,6,0.707,0.623,0.707,100,0,,False,True,0.0,none,0,0,0
13,54,random,500,True,True,0.945,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.784,0.689,6,0.719,0.63,0.719,100,0,,False,True,0.0,none,0,0,0
14,55,random,500,True,True,0.947,1.0,1.0,0,2,0.985,0.0,1,0,0.2,0.787,0.707,6,0.674,0.589,0.674,100,0,,False,True,0.0,none,0,0,0
15,56,random,500,True,True,0.951,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.798,0.713,6,0.697,0.623,0.697,100,0,,False,True,0.0,none,0,0,0
16,57,random,500,True,True,0.965,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.797,0.697,6,0.73,0.634,0.73,100,0,,False,True,0.0,none,0,0,0
17,58,random,500,True,True,0.94,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.779,0.691,6,0.697,0.608,0.697,100,0,,False,True,0.0,none,0,0,0
18,59,random,500,True,True,0.937,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.8,0.709,6,0.734,0.654,0.734,100,0,,False,True,0.0,none,0,0,0
19,60,random,500,True,True,0.957,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.766,0.669,6,0.71,0.625,0.71,100,0,,False,True,0.0,none,0,0,0
20,61,random,500,True,True,0.958,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.773,0.661,6,0.696,0.603,0.696,100,0,,False,True,0.0,none,0,0,0
21,62,random,500,True,True,0.961,1.0,1.0,0,2,0.985,0.0,0,0,0.2,0.72,0.602,6,0.654,0.553,0.654,100,0,,False,True,0.0,none,0,0,0
