run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
65,106,small-world,500,True,True,0.869,1.0,1.0,0,1,1.0,0.667,6,4,0.1,0.636,0.533,6,0.635,0.531,0.635,100,0,,False,True,0.0,none,0,0,0
66,107,small-world,500,True,True,0.887,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.658,0.566,6,0.658,0.566,0.658,100,0,,False,True,0.0,none,0,0,0
67,108,small-world,500,True,True,0.85,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.638,0.545,6,0.634,0.531,0.634,100,0,,False,True,0.0,none,0,0,0
68,109,small-world,500,True,True,0.866,1.0,1.0,0,1,1.0,0.0,4,0,0.1,0.65,0.55,6,0.645,0.542,0.645,100,0,,False,True,0.0,none,0,0,0
69,110,small-world,500,True,True,0.858,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.653,0.562,6,0.653,0.548,0.653,100,0,,False,True,0.0,none,0,0,0
70,111,small-world,500,True,True,0.857,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.604,0.502,6,0.604,0.502,0.604,120,20,,False,True,0.0,none,0,0,0
71,112,small-world,500,True,True,0.878,1.0,1.0,0,1,1.0,0.8,5,4,0.1,0.713,0.623,6,0.679,0.577,0.679,100,0,,False,True,0.0,none,0,0,0
72,113,small-world,500,True,True,0.874,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.618,0.515,6,0.618,0.498,0.618,100,0,,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.861,1.0,1.0,0,1,1.0,0.5,6,3,0.1,0.653,0.555,6,0.648,0.547,0.648,100,0,,False,True,0.0,none,0,0,0
74,115,small-world,500,True,True,0.915,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.627,0.499,6,0.627,0.495,0.627,100,0,,False,True,0.0,none,0,0,0
75,116,small-world,500,True,True,0.805,1.0,1.0,0,1,1.0,0.5,8,4,0.1,0.597,0.507,6,0.582,0.49,0.582,100,0,,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.911,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.628,0.497,6,0.628,0.497,0.628,100,0,,False,True,0.0,none,0,0,0
77,118,small-world,500,True,True,0.854,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.634,0.552,6,0.634,0.552,0.634,100,0,,False,True,0.0,none,0,0,0
78,119,small-world,500,True,True,0.888,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.631,0.52,6,0.631,0.52,0.631,120,20,,False,True,0.0,none,0,0,0
79,120,small-world,500,True,True,0.871,1.0,1.0,0,1,1.0,0.8,5,4,0.1,0.697,0.605,6,0.683,0.575,0.683,100,0,,False,True,0.0,none,0,0,0
80,121,small-world,500,True,True,0.863,1.0,1.0,0,1,1.0,0.333,6,2,0.1,0.608,0.494,6,0.603,0.49,0.603,100,0,,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.872,1.0,1.0,0,1,1.0,0.6,5,3,0.1,0.654,0.562,6,0.654,0.561,0.654,100,0,,False,True,0.0,none,0,0,0
82,123,small-world,500,True,True,0.851,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.609,0.53,6,0.609,0.53,0.609,100,0,,False,True,0.0,none,0,0,0
83,124,small-world,500,True,True,0.891,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.637,0.534,6,0.637,0.534,0.637,100,0,,False,True,0.0,none,0,0,0
84,125,small-world,500,True,True,0.882,1.0,1.0,0,1,1.0,0.6,5,3,0.1,0.659,0.566,6,0.659,0.562,0.659,100,0,,False,True,0.0,none,0,0,0
85,126,small-world,500,True,True,0.835,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.554,0.464,6,0.554,0.464,0.554,100,0,,False,True,0.0,none,0,0,0
86,127,small-world,500,True,True,0.729,1.0,1.0,0,1,1.0,0.538,13,7,0.1,0.508,0.442,6,0.507,0.434,0.507,100,0,,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.85,1.0,1.0,0,1,1.0,0.667,6,4,0.1,0.63,0.538,6,0.63,0.537,0.63,100,0,,False,True,0.0,none,0,0,0
88,129,small-world,500,True,True,0.888,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.64,0.528,6,0.64,0.528,0.64,100,0,,False,True,0.0,none,0,0,0
89,130,small-world,500,True,True,0.852,1.0,1.0,0,1,1.0,0.5,6,3,0.1,0.643,0.552,6,0.637,0.544,0.637,100,0,,False,True,0.0,none,0,0,0
90,131,small-world,500,True,True,0.892,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.594,0.47,6,0.594,0.47,0.594,100,0,,False,True,0.0,none,0,0,0
91,132,small-world,500,True,True,0.828,1.0,1.0,0,1,1.0,0.667,6,4,0.1,0.616,0.52,6,0.615,0.52,0.615,100,0,,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,0.809,1.0,1.0,0,1,1.0,0.4,5,2,0.1,0.558,0.459,6,0.558,0.459,0.558,100,0,,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.921,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.63,0.501,6,0.63,0.501,0.63,100,0,,False,True,0.0,none,0,0,0
94,135,small-world,500,True,True,0.855,1.0,1.0,0,1,1.0,0.333,6,2,0.1,0.653,0.555,6,0.618,0.527,0.618,100,0,,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.869,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.623,0.523,6,0.623,0.523,0.623,100,0,,False,True,0.0,none,0,0,0
96,137,small-world,500,True,True,0.895,1.0,1.0,0,1,1.0,0.667,3,2,0.1,0.602,0.496,6,0.602,0.496,0.602,100,0,,False,True,0.0,none,0,0,0
97,138,small-world,500,True,True,0.904,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.6,0.478,6,0.6,0.478,0.6,100,0,,False,True,0.0,none,0,0,0
98,139,small-world,500,True,True,0.787,1.0,1.0,0,1,1.0,0.2,5,1,0.1,0.504,0.404,6,0.503,0.404,0.503,100,0,,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.842,1.0,1.0,0,1,1.0,0.4,5,2,0.1,0.592,0.496,6,0.591,0.494,0.591,100,0,,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,0.869,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.62,0.52,6,0.62,0.52,0.62,100,0,,False,True,0.0,none,0,0,0
