run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
14,55,small-world,500,True,True,0.891,1.0,1.0,0,1,1.0,0.5,4,2,0.2,0.672,0.588,6,0.658,0.564,0.658,100,0,,False,True,0.0,none,0,0,0
15,56,small-world,500,True,True,0.902,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.676,0.602,6,0.676,0.602,0.676,100,0,,False,True,0.0,none,0,0,0
16,57,small-world,500,True,True,0.953,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.723,0.635,6,0.718,0.619,0.718,100,0,,False,True,0.0,none,0,0,0
17,58,small-world,500,True,True,0.876,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.661,0.597,6,0.661,0.59,0.661,100,0,,False,True,0.0,none,0,0,0
18,59,small-world,500,True,True,0.947,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.708,0.617,6,0.708,0.617,0.708,120,20,,False,True,0.0,none,0,0,0
19,60,small-world,500,True,True,0.909,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.703,0.63,6,0.703,0.63,0.703,100,0,,False,True,0.0,none,0,0,0
20,61,small-world,500,True,True,0.953,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.694,0.597,6,0.692,0.597,0.692,100,0,,False,True,0.0,none,0,0,0
21,62,small-world,500,True,True,0.863,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.678,0.613,6,0.678,0.613,0.678,100,0,,False,True,0.0,none,0,0,0
22,63,small-world,500,True,True,0.854,1.0,1.0,0,1,1.0,0.4,5,2,0.2,0.726,0.675,6,0.685,0.601,0.685,100,0,,False,True,0.0,none,0,0,0
23,64,small-world,500,True,True,0.872,1.0,1.0,0,1,1.0,0.5,4,2,0.2,0.691,0.631,6,0.691,0.605,0.691,100,0,,False,True,0.0,none,0,0,0
24,65,small-world,500,True,True,0.916,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.693,0.62,6,0.693,0.615,0.693,100,0,,False,True,0.0,none,0,0,0
25,66,small-world,500,True,True,0.919,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.713,0.629,6,0.713,0.629,0.713,120,20,,False,True,0.0,none,0,0,0
26,67,small-world,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.689,0.622,6,0.689,0.622,0.689,120,20,,False,True,0.0,none,0,0,0
27,68,small-world,500,True,True,0.927,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.681,0.585,6,0.671,0.571,0.671,100,0,,False,True,0.0,none,0,0,0
28,69,small-world,500,True,True,0.928,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.697,0.596,6,0.668,0.57,0.668,100,0,,False,True,0.0,none,0,0,0
29,70,small-world,500,True,True,0.878,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.613,0.53,6,0.613,0.53,0.613,100,0,,False,True,0.0,none,0,0,0
30,71,small-world,500,True,True,0.941,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.7,0.604,6,0.7,0.604,0.7,100,0,,False,True,0.0,none,0,0,0
31,72,small-world,500,True,True,0.918,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.699,0.62,6,0.699,0.62,0.699,120,20,,False,True,0.0,none,0,0,0
32,73,small-world,500,True,True,0.909,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.669,0.581,6,0.669,0.579,0.669,100,0,,False,True,0.0,none,0,0,0
33,74,small-world,500,True,True,0.938,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.718,0.63,6,0.706,0.606,0.706,100,0,,False,True,0.0,none,0,0,0
34,75,small-world,500,True,True,0.883,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.685,0.621,6,0.683,0.589,0.683,100,0,,False,True,0.0,none,0,0,0
35,76,small-world,500,True,True,0.89,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.686,0.62,6,0.686,0.604,0.686,100,0,,False,True,0.0,none,0,0,0
36,77,small-world,500,True,True,0.907,1.0,1.0,0,1,1.0,0.0,3,0,0.2,0.691,0.617,6,0.674,0.58,0.674,100,0,,False,True,0.0,none,0,0,0
37,78,small-world,500,True,True,0.961,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.74,0.646,6,0.74,0.646,0.74,120,20,,False,True,0.0,none,0,0,0
38,79,small-world,500,True,True,0.925,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.673,0.589,6,0.673,0.589,0.673,100,0,,False,True,0.0,none,0,0,0
39,80,small-world,500,True,True,0.93,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.731,0.645,6,0.703,0.603,0.703,100,0,,False,True,0.0,none,0,0,0
40,81,small-world,500,True,True,0.919,1.0,1.0,0,1,1.0,0.667,3,2,0.2,0.704,0.623,6,0.695,0.598,0.695,100,0,,False,True,0.0,none,0,0,0
41,82,small-world,500,True,True,0.924,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.69,0.609,6,0.69,0.609,0.69,100,0,,False,True,0.0,none,0,0,0
42,83,small-world,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.665,0.577,6,0.665,0.577,0.665,100,0,,False,True,0.0,none,0,0,0
43,84,small-world,500,True,True,0.892,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.681,0.603,6,0.68,0.593,0.68,100,0,,False,True,0.0,none,0,0,0
44,85,small-world,500,True,True,0.948,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.76,0.678,6,0.748,0.656,0.748,120,20,,False,True,0.0,none,0,0,0
45,86,small-world,500,True,True,0.877,1.0,1.0,0,1,1.0,0.2,5,1,0.2,0.683,0.613,6,0.676,0.599,0.676,100,0,,False,True,0.0,none,0,0,0
46,87,small-world,500,True,True,0.924,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.721,0.621,6,0.721,0.621,0.721,100,0,,False,True,0.0,none,0,0,0
47,88,small-world,500,True,True,0.911,1.0,1.0,0,1,1.0,0.667,3,2,0.2,0.759,0.699,6,0.679,0.61,0.679,100,0,,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.874,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.643,0.581,6,0.642,0.576,0.642,100,0,,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.95,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.72,0.634,6,0.683,0.583,0.683,100,0,,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,0.84,1.0,1.0,0,1,1.0,0.25,4,1,0.2,0.643,0.574,6,0.643,0.574,0.643,100,0,,False,True,0.0,none,0,0,0
51,92,small-world,500,True,True,0.923,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.684,0.599,6,0.684,0.599,0.684,120,20,,False,True,0.0,none,0,0,0
52,93,small-world,500,True,True,0.864,1.0,1.0,0,1,1.0,0.8,5,4,0.2,0.696,0.645,6,0.688,0.611,0.688,100,0,,False,True,0.0,none,0,0,0
53,94,small-world,500,True,True,0.875,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.652,0.579,6,0.652,0.579,0.652,100,0,,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.949,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.745,0.646,6,0.724,0.619,0.724,120,20,,False,True,0.0,none,0,0,0
55,96,small-world,500,True,True,0.866,1.0,1.0,0,1,1.0,0.75,4,3,0.2,0.645,0.573,6,0.645,0.571,0.645,100,0,,False,True,0.0,none,0,0,0
56,97,small-world,500,True,True,0.899,1.0,1.0,0,1,1.0,0.0,3,0,0.2,0.611,0.518,6,0.61,0.516,0.61,100,0,,False,True,0.0,none,0,0,0
57,98,small-world,500,True,True,0.929,1.0,1.0,0,1,1.0,0.667,3,2,0.2,0.723,0.636,6,0.666,0.575,0.666,100,0,,False,True,0.0,none,0,0,0
58,99,small-world,500,True,True,0.941,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.706,0.609,6,0.66,0.562,0.66,100,0,,False,True,0.0,none,0,0,0
59,100,small-world,500,True,True,0.915,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.657,0.564,6,0.657,0.563,0.657,100,0,,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,0.887,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.628,0.564,6,0.628,0.559,0.628,100,0,,False,True,0.0,none,0,0,0
61,102,small-world,500,True,True,0.951,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.707,0.608,6,0.707,0.608,0.707,120,20,,False,True,0.0,none,0,0,0
62,103,small-world,500,True,True,0.936,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.723,0.639,6,0.718,0.624,0.718,100,0,,False,True,0.0,none,0,0,0
63,104,small-world,500,True,True,0.927,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.663,0.577,6,0.657,0.556,0.657,100,0,,False,True,0.0,none,0,0,0
64,105,small-world,500,True,True,0.953,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.756,0.665,6,0.752,0.66,0.752,120,20,,False,True,0.0,none,0,0,0
65,106,small-world,500,True,True,0.896,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.677,0.599,6,0.677,0.594,0.677,100,0,,False,True,0.0,none,0,0,0
66,107,small-world,500,True,True,0.919,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.724,0.66,6,0.711,0.623,0.711,100,0,,False,True,0.0,none,0,0,0
67,108,small-world,500,True,True,0.882,1.0,1.0,0,1,1.0,0.0,3,0,0.2,0.691,0.624,6,0.689,0.6,0.689,100,0,,False,True,0.0,none,0,0,0
68,109,small-world,500,True,True,0.915,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.717,0.636,6,0.701,0.618,0.701,100,0,,False,True,0.0,none,0,0,0
69,110,small-world,500,True,True,0.899,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.716,0.648,6,0.692,0.603,0.692,100,0,,False,True,0.0,none,0,0,0
70,111,small-world,500,True,True,0.91,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.681,0.59,6,0.681,0.59,0.681,120,20,,False,True,0.0,none,0,0,0
71,112,small-world,500,True,True,0.909,1.0,1.0,0,1,1.0,0.75,4,3,0.2,0.75,0.693,6,0.713,0.625,0.713,100,0,,False,True,0.0,none,0,0,0
72,113,small-world,500,True,True,0.919,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.692,0.612,6,0.663,0.564,0.663,100,0,,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.922,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.73,0.647,6,0.721,0.629,0.721,100,0,,False,True,0.0,none,0,0,0
74,115,small-world,500,True,True,0.949,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.706,0.611,6,0.69,0.586,0.69,100,0,,False,True,0.0,none,0,0,0
75,116,small-world,500,True,True,0.854,1.0,1.0,0,1,1.0,0.25,4,1,0.2,0.661,0.588,6,0.614,0.54,0.614,100,0,,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.941,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.712,0.612,6,0.706,0.606,0.706,100,0,,False,True,0.0,none,0,0,0
77,118,small-world,500,True,True,0.918,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.702,0.63,6,0.702,0.628,0.702,120,20,,False,True,0.0,none,0,0,0
78,119,small-world,500,True,True,0.939,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.713,0.621,6,0.713,0.621,0.713,120,20,,False,True,0.0,none,0,0,0
79,120,small-world,500,True,True,0.918,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.736,0.673,6,0.723,0.63,0.723,100,0,,False,True,0.0,none,0,0,0
80,121,small-world,500,True,True,0.915,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.692,0.605,6,0.675,0.579,0.675,100,0,,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.916,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.708,0.633,6,0.707,0.631,0.707,100,0,,False,True,0.0,none,0,0,0
82,123,small-world,500,True,True,0.9,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.675,0.604,6,0.675,0.604,0.675,120,20,,False,True,0.0,none,0,0,0
83,124,small-world,500,True,True,0.937,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.706,0.624,6,0.706,0.621,0.706,100,0,,False,True,0.0,none,0,0,0
84,125,small-world,500,True,True,0.926,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.721,0.652,6,0.709,0.623,0.709,100,0,,False,True,0.0,none,0,0,0
85,126,small-world,500,True,True,0.9,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.641,0.561,6,0.641,0.561,0.641,100,0,,False,True,0.0,none,0,0,0
86,127,small-world,500,True,True,0.782,1.0,1.0,0,1,1.0,0.222,9,2,0.2,0.555,0.496,6,0.554,0.492,0.554,100,0,,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.884,1.0,1.0,0,1,1.0,0.5,4,2,0.2,0.674,0.602,6,0.674,0.602,0.674,100,0,,False,True,0.0,none,0,0,0
88,129,small-world,500,True,True,0.926,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.685,0.608,6,0.685,0.596,0.685,100,0,,False,True,0.0,none,0,0,0
89,130,small-world,500,True,True,0.903,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.698,0.627,6,0.692,0.618,0.692,100,0,,False,True,0.0,none,0,0,0
90,131,small-world,500,True,True,0.933,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.684,0.585,6,0.684,0.585,0.684,100,0,,False,True,0.0,none,0,0,0
91,132,small-world,500,True,True,0.879,1.0,1.0,0,1,1.0,0.5,4,2,0.2,0.678,0.599,6,0.675,0.597,0.675,100,0,,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,0.886,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.647,0.562,6,0.645,0.561,0.645,100,0,,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.946,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.7,0.604,6,0.699,0.604,0.699,120,20,,False,True,0.0,none,0,0,0
94,135,small-world,500,True,True,0.909,1.0,1.0,0,1,1.0,0.25,4,1,0.2,0.732,0.658,6,0.654,0.58,0.654,100,0,,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.911,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.69,0.611,6,0.689,0.603,0.689,100,0,,False,True,0.0,none,0,0,0
96,137,small-world,500,True,True,0.938,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.691,0.6,6,0.689,0.6,0.689,100,0,,False,True,0.0,none,0,0,0
97,138,small-world,500,True,True,0.952,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.689,0.592,6,0.689,0.592,0.689,100,0,,False,True,0.0,none,0,0,0
98,139,small-world,500,True,True,0.863,1.0,1.0,0,1,1.0,0.2,5,1,0.2,0.591,0.506,6,0.59,0.506,0.59,100,0,,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.904,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.681,0.598,6,0.673,0.579,0.673,100,0,,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,0.927,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.683,0.599,6,0.683,0.595,0.683,100,0,,False,True,0.0,none,0,0,0
