run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
81,122,scale-free,500,True,True,0.933,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.692,0.585,6,0.669,0.562,0.669,100,0,,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.931,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.752,0.663,6,0.732,0.635,0.732,120,20,,False,True,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.915,1.0,1.0,0,1,1.0,0.5,2,1,0.2,0.669,0.571,6,0.669,0.571,0.669,100,0,,False,True,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.931,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.679,0.569,6,0.662,0.553,0.662,100,0,,False,True,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.917,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.712,0.627,6,0.692,0.597,0.692,100,0,,False,True,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.905,1.0,1.0,0,1,1.0,0.0,2,0,0.2,0.654,0.548,6,0.622,0.524,0.622,100,0,,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.958,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.739,0.633,6,0.734,0.631,0.734,120,20,,False,True,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.902,1.0,1.0,0,1,1.0,0.333,3,1,0.2,0.69,0.592,6,0.684,0.576,0.684,100,0,,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.934,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.691,0.575,6,0.68,0.571,0.68,100,0,,False,True,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.91,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.675,0.584,6,0.659,0.556,0.659,100,0,,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.886,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.599,0.499,6,0.595,0.49,0.595,100,0,,False,True,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.888,1.0,1.0,0,1,1.0,0.4,5,2,0.2,0.645,0.551,6,0.598,0.507,0.598,100,0,,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.89,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.642,0.549,6,0.626,0.532,0.626,100,0,,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.946,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.682,0.564,6,0.635,0.532,0.635,100,0,,False,True,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.928,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.673,0.574,6,0.627,0.528,0.627,100,0,,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.929,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.7,0.598,6,0.682,0.574,0.682,100,0,,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.933,1.0,1.0,0,1,1.0,0.0,0,0,0.2,0.662,0.551,6,0.661,0.549,0.661,100,0,,False,True,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.833,1.0,1.0,0,1,1.0,0.4,5,2,0.2,0.597,0.511,6,0.555,0.476,0.555,100,0,,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.904,1.0,1.0,0,1,1.0,0.2,5,1,0.2,0.712,0.627,6,0.676,0.584,0.676,100,0,,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.928,1.0,1.0,0,1,1.0,0.0,1,0,0.2,0.676,0.574,6,0.674,0.574,0.674,100,0,,False,True,0.0,none,0,0,0
