run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,random,500,True,True,0.91,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.632,0.512,6,0.631,0.512,0.631,100,0,,False,True,0.0,none,0,0,0
12,53,random,500,True,True,0.932,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.657,0.52,6,0.657,0.52,0.657,100,0,,False,True,0.0,none,0,0,0
13,54,random,500,True,True,0.914,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.684,0.562,6,0.683,0.562,0.683,100,0,,False,True,0.0,none,0,0,0
14,55,random,500,True,True,0.918,1.0,1.0,0,2,0.985,0.4,5,2,0.1,0.693,0.585,6,0.636,0.541,0.636,100,0,,False,True,0.0,none,0,0,0
15,56,random,500,True,True,0.916,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.711,0.592,6,0.67,0.57,0.67,100,0,,False,True,0.0,none,0,0,0
16,57,random,500,True,True,0.944,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.703,0.564,6,0.694,0.555,0.694,100,0,,False,True,0.0,none,0,0,0
17,58,random,500,True,True,0.912,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.683,0.559,6,0.658,0.547,0.658,100,0,,False,True,0.0,none,0,0,0
18,59,random,500,True,True,0.911,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.714,0.591,6,0.711,0.587,0.711,100,0,,False,True,0.0,none,0,0,0
19,60,random,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.663,0.542,6,0.663,0.542,0.663,100,0,,False,True,0.0,none,0,0,0
20,61,random,500,True,True,0.93,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.672,0.532,6,0.665,0.524,0.665,100,0,,False,True,0.0,none,0,0,0
21,62,random,500,True,True,0.937,1.0,1.0,0,2,0.985,0.0,0,0,0.1,0.59,0.443,6,0.588,0.443,0.588,100,0,,False,True,0.0,none,0,0,0
22,63,random,500,True,True,0.912,1.0,1.0,0,2,0.986,0.0,2,0,0.1,0.61,0.484,6,0.61,0.484,0.61,100,0,,False,True,0.0,none,0,0,0
23,64,random,500,True,True,0.94,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.652,0.514,6,0.651,0.514,0.651,100,0,,False,True,0.0,none,0,0,0
24,65,random,500,True,True,0.919,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.685,0.565,6,0.677,0.555,0.677,100,0,,False,True,0.0,none,0,0,0
25,66,random,500,True,True,0.907,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.679,0.558,6,0.678,0.556,0.678,100,0,,False,True,0.0,none,0,0,0
26,67,random,500,True,True,0.942,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.649,0.505,6,0.649,0.505,0.649,100,0,,False,True,0.0,none,0,0,0
27,68,random,500,True,True,0.936,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.683,0.548,6,0.675,0.547,0.675,100,0,,False,True,0.0,none,0,0,0
28,69,random,500,True,True,0.884,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.582,0.449,6,0.58,0.449,0.58,100,0,,False,True,0.0,none,0,0,0
29,70,random,500,True,True,0.916,1.0,1.0,0,2,0.985,0.667,3,2,0.1,0.695,0.577,6,0.684,0.575,0.684,100,0,,False,True,0.0,none,0,0,0
30,71,random,500,True,True,0.923,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.676,0.547,6,0.675,0.547,0.675,100,0,,False,True,0.0,none,0,0,0
31,72,random,500,True,True,0.923,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.702,0.577,6,0.693,0.57,0.693,100,0,,False,True,0.0,none,0,0,0
32,73,random,500,True,True,0.912,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.677,0.548,6,0.662,0.544,0.662,100,0,,False,True,0.0,none,0,0,0
33,74,random,500,True,True,0.942,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.691,0.56,6,0.661,0.539,0.661,100,0,,False,True,0.0,none,0,0,0
34,75,random,500,True,True,0.921,1.0,1.0,1,2,0.984,0.0,0,0,0.1,0.645,0.515,6,0.612,0.508,0.612,100,0,,False,True,0.0,none,0,0,0
35,76,random,500,True,True,0.941,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.711,0.568,6,0.675,0.552,0.675,100,0,,False,True,0.0,none,0,0,0
36,77,random,500,True,True,0.893,1.0,1.0,0,1,1.0,0.25,4,1,0.1,0.613,0.488,6,0.604,0.481,0.604,100,0,,False,True,0.0,none,0,0,0
37,78,random,500,True,True,0.927,1.0,1.0,0,1,1.0,0.667,3,2,0.1,0.776,0.672,6,0.71,0.615,0.71,100,0,,False,True,0.0,none,0,0,0
38,79,random,500,True,True,0.867,1.0,1.0,0,1,1.0,0.2,5,1,0.1,0.54,0.427,6,0.54,0.427,0.54,100,0,,False,True,0.0,none,0,0,0
39,80,random,500,True,True,0.924,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.699,0.577,6,0.685,0.573,0.685,100,0,,False,True,0.0,none,0,0,0
40,81,random,500,True,True,0.902,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.635,0.505,6,0.635,0.505,0.635,100,0,,False,True,0.0,none,0,0,0
41,82,random,500,True,True,0.932,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.71,0.575,6,0.706,0.575,0.706,100,0,,False,True,0.0,none,0,0,0
42,83,random,500,True,True,0.911,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.621,0.49,6,0.621,0.49,0.621,100,0,,False,True,0.0,none,0,0,0
43,84,random,500,True,True,0.962,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.685,0.539,6,0.674,0.535,0.674,100,0,,False,True,0.0,none,0,0,0
44,85,random,500,True,True,0.922,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.596,0.467,6,0.595,0.466,0.595,100,0,,False,True,0.0,none,0,0,0
45,86,random,500,True,True,0.918,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.682,0.552,6,0.663,0.545,0.663,100,0,,False,True,0.0,none,0,0,0
46,87,random,500,True,True,0.877,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.617,0.494,6,0.617,0.494,0.617,100,0,,False,True,0.0,none,0,0,0
47,88,random,500,True,True,0.872,1.0,1.0,0,2,0.985,0.5,4,2,0.1,0.589,0.469,6,0.589,0.469,0.589,100,0,,False,True,0.0,none,0,0,0
48,89,random,500,True,True,0.93,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.617,0.478,6,0.605,0.476,0.605,100,0,,False,True,0.0,none,0,0,0
49,90,random,500,True,True,0.891,1.0,1.0,0,2,0.985,0.0,1,0,0.1,0.62,0.497,6,0.619,0.497,0.619,100,0,,False,True,0.0,none,0,0,0
50,91,random,500,True,True,0.896,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.618,0.492,6,0.609,0.488,0.609,100,0,,False,True,0.0,none,0,0,0
51,92,random,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.684,0.571,6,0.682,0.566,0.682,100,0,,False,True,0.0,none,0,0,0
52,93,random,500,True,True,0.876,1.0,1.0,0,1,1.0,0.333,6,2,0.1,0.601,0.48,6,0.58,0.472,0.58,100,0,,False,True,0.0,none,0,0,0
53,94,random,500,True,True,0.941,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.705,0.579,6,0.699,0.579,0.699,100,0,,False,True,0.0,none,0,0,0
54,95,random,500,True,True,0.91,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.664,0.531,6,0.664,0.531,0.664,100,0,,False,True,0.0,none,0,0,0
55,96,random,500,True,True,0.843,1.0,1.0,0,3,0.971,0.125,8,1,0.1,0.564,0.448,6,0.558,0.447,0.558,100,0,,False,True,0.0,none,0,0,0
56,97,random,500,True,True,0.825,1.0,1.0,0,1,1.0,0.429,7,3,0.1,0.489,0.375,6,0.482,0.373,0.482,100,0,,False,True,0.0,none,0,0,0
57,98,random,500,True,True,0.927,1.0,1.0,0,2,0.985,0.0,1,0,0.1,0.659,0.53,6,0.642,0.52,0.642,100,0,,False,True,0.0,none,0,0,0
58,99,random,500,True,True,0.929,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.598,0.458,6,0.592,0.458,0.592,100,0,,False,True,0.0,none,0,0,0
59,100,random,500,True,True,0.926,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.679,0.561,6,0.661,0.544,0.661,100,0,,False,True,0.0,none,0,0,0
60,101,random,500,True,True,0.914,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.561,0.426,6,0.555,0.426,0.555,100,0,,False,True,0.0,none,0,0,0
61,102,random,500,True,True,0.9,1.0,1.0,0,2,0.985,0.0,2,0,0.1,0.632,0.5,6,0.632,0.5,0.632,100,0,,False,True,0.0,none,0,0,0
62,103,random,500,True,True,0.91,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.646,0.523,6,0.646,0.523,0.646,100,0,,False,True,0.0,none,0,0,0
63,104,random,500,True,True,0.922,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.587,0.454,6,0.587,0.453,0.587,100,0,,False,True,0.0,none,0,0,0
64,105,random,500,True,True,0.949,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.719,0.588,6,0.718,0.587,0.718,120,20,,False,True,0.0,none,0,0,0
65,106,random,500,True,True,0.921,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.689,0.565,6,0.671,0.551,0.671,100,0,,False,True,0.0,none,0,0,0
66,107,random,500,True,True,0.914,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.661,0.529,6,0.657,0.529,0.657,100,0,,False,True,0.0,none,0,0,0
67,108,random,500,True,True,0.943,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.705,0.575,6,0.667,0.548,0.667,100,0,,False,True,0.0,none,0,0,0
68,109,random,500,True,True,0.937,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.667,0.521,6,0.667,0.521,0.667,100,0,,False,True,0.0,none,0,0,0
69,110,random,500,True,True,0.932,1.0,1.0,0,2,0.985,0.0,1,0,0.1,0.631,0.497,6,0.608,0.483,0.608,100,0,,False,True,0.0,none,0,0,0
70,111,random,500,True,True,0.937,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.684,0.553,6,0.684,0.553,0.684,100,0,,False,True,0.0,none,0,0,0
71,112,random,500,True,True,0.911,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.655,0.529,6,0.655,0.529,0.655,100,0,,False,True,0.0,none,0,0,0
72,113,random,500,True,True,0.926,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.651,0.525,6,0.642,0.522,0.642,100,0,,False,True,0.0,none,0,0,0
73,114,random,500,True,True,0.928,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.597,0.464,6,0.597,0.464,0.597,100,0,,False,True,0.0,none,0,0,0
74,115,random,500,True,True,0.955,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.681,0.54,6,0.676,0.537,0.676,100,0,,False,True,0.0,none,0,0,0
75,116,random,500,True,True,0.851,1.0,1.0,0,1,1.0,0.4,5,2,0.1,0.581,0.472,6,0.581,0.472,0.581,100,0,,False,True,0.0,none,0,0,0
76,117,random,500,True,True,0.947,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.712,0.576,6,0.689,0.563,0.689,100,0,,False,True,0.0,none,0,0,0
77,118,random,500,True,True,0.921,1.0,1.0,0,1,1.0,0.4,5,2,0.1,0.671,0.543,6,0.671,0.543,0.671,100,0,,False,True,0.0,none,0,0,0
78,119,random,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.614,0.475,6,0.614,0.475,0.614,100,0,,False,True,0.0,none,0,0,0
79,120,random,500,True,True,0.897,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.688,0.573,6,0.686,0.572,0.686,100,0,,False,True,0.0,none,0,0,0
80,121,random,500,True,True,0.884,1.0,1.0,0,1,1.0,0.0,5,0,0.1,0.6,0.486,6,0.593,0.48,0.593,100,0,,False,True,0.0,none,0,0,0
81,122,random,500,True,True,0.9,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.687,0.567,6,0.683,0.565,0.683,100,0,,False,True,0.0,none,0,0,0
82,123,random,500,True,True,0.903,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.633,0.498,6,0.631,0.498,0.631,100,0,,False,True,0.0,none,0,0,0
83,124,random,500,True,True,0.947,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.679,0.537,6,0.67,0.528,0.67,100,0,,False,True,0.0,none,0,0,0
84,125,random,500,True,True,0.956,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.684,0.532,6,0.678,0.532,0.678,100,0,,False,True,0.0,none,0,0,0
85,126,random,500,True,True,0.887,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.581,0.457,6,0.579,0.455,0.579,100,0,,False,True,0.0,none,0,0,0
86,127,random,500,True,True,0.913,1.0,1.0,0,1,1.0,0.0,3,0,0.1,0.655,0.533,6,0.637,0.525,0.637,100,0,,False,True,0.0,none,0,0,0
87,128,random,500,True,True,0.895,1.0,1.0,0,1,1.0,0.667,3,2,0.1,0.602,0.47,6,0.602,0.47,0.602,100,0,,False,True,0.0,none,0,0,0
88,129,random,500,True,True,0.933,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.648,0.499,6,0.647,0.499,0.647,100,0,,False,True,0.0,none,0,0,0
89,130,random,500,True,True,0.955,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.682,0.534,6,0.679,0.534,0.679,100,0,,False,True,0.0,none,0,0,0
90,131,random,500,True,True,0.899,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.618,0.486,6,0.616,0.486,0.616,100,0,,False,True,0.0,none,0,0,0
91,132,random,500,True,True,0.923,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.668,0.539,6,0.648,0.527,0.648,100,0,,False,True,0.0,none,0,0,0
92,133,random,500,True,True,0.918,1.0,1.0,0,1,1.0,0.0,2,0,0.1,0.615,0.476,6,0.615,0.476,0.615,100,0,,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.892,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.663,0.532,6,0.656,0.532,0.656,100,0,,False,True,0.0,none,0,0,0
94,135,random,500,True,True,0.892,1.0,1.0,0,1,1.0,0.0,0,0,0.1,0.588,0.466,6,0.588,0.466,0.588,100,0,,False,True,0.0,none,0,0,0
95,136,random,500,True,True,0.917,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.635,0.507,6,0.635,0.507,0.635,100,0,,False,True,0.0,none,0,0,0
96,137,random,500,True,True,0.904,1.0,1.0,0,1,1.0,0.0,1,0,0.1,0.606,0.469,6,0.606,0.469,0.606,100,0,,False,True,0.0,none,0,0,0
97,138,random,500,True,True,0.889,1.0,1.0,0,2,0.985,0.333,3,1,0.1,0.622,0.504,6,0.622,0.504,0.622,100,0,,False,True,0.0,none,0,0,0
98,139,random,500,True,True,0.913,1.0,1.0,0,1,1.0,0.5,2,1,0.1,0.632,0.507,6,0.624,0.504,0.624,100,0,,False,True,0.0,none,0,0,0
99,140,random,500,True,True,0.917,1.0,1.0,0,1,1.0,0.333,3,1,0.1,0.609,0.472,6,0.609,0.472,0.609,100,0,,False,True,0.0,none,0,0,0
100,141,random,500,True,True,0.943,1.0,1.0,0,2,0.985,0.0,0,0,0.1,0.661,0.521,6,0.656,0.521,0.656,100,0,,False,True,0.0,none,0,0,0
