run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
1,42,scale-free,500,True,True,0.656,1.0,1.0,0,1,1.0,0.562,16,9,0.05,0.302,0.209,6,0.302,0.209,0.302,100,0,,False,True,0.0,none,0,0,0
2,43,scale-free,500,True,True,0.652,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.318,0.228,6,0.318,0.228,0.318,100,0,,False,True,0.0,none,0,0,0
3,44,scale-free,500,True,True,0.618,1.0,1.0,0,1,1.0,0.684,19,13,0.05,0.326,0.241,6,0.326,0.241,0.326,100,0,,False,True,0.0,none,0,0,0
4,45,scale-free,500,True,True,0.702,1.0,1.0,0,1,1.0,0.824,17,14,0.05,0.418,0.329,6,0.418,0.329,0.418,100,0,,False,True,0.0,none,0,0,0
5,46,scale-free,500,True,True,0.669,1.0,1.0,0,1,1.0,0.526,19,10,0.05,0.404,0.314,6,0.404,0.314,0.404,100,0,,False,True,0.0,none,0,0,0
6,47,scale-free,500,True,True,0.632,1.0,1.0,0,1,1.0,0.75,20,15,0.05,0.294,0.211,6,0.294,0.211,0.294,100,0,,False,True,0.0,none,0,0,0
7,48,scale-free,500,True,True,0.743,1.0,1.0,0,1,1.0,0.6,15,9,0.05,0.481,0.381,6,0.481,0.378,0.481,100,0,,False,True,0.0,none,0,0,0
8,49,scale-free,500,True,True,0.711,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.476,0.379,6,0.474,0.379,0.474,100,0,,False,True,0.0,none,0,0,0
9,50,scale-free,500,True,True,0.704,1.0,1.0,0,1,1.0,0.667,12,8,0.05,0.406,0.315,6,0.406,0.315,0.406,100,0,,False,True,0.0,none,0,0,0
10,51,scale-free,500,True,True,0.664,1.0,1.0,0,1,1.0,0.7,20,14,0.05,0.39,0.309,6,0.39,0.309,0.39,100,0,,False,True,0.0,none,0,0,0
11,52,scale-free,500,True,True,0.739,1.0,1.0,0,1,1.0,0.615,13,8,0.05,0.406,0.287,6,0.406,0.287,0.406,100,0,,False,True,0.0,none,0,0,0
12,53,scale-free,500,True,True,0.755,1.0,1.0,0,1,1.0,0.692,13,9,0.05,0.518,0.422,6,0.518,0.422,0.518,100,0,,False,True,0.0,none,0,0,0
13,54,scale-free,500,True,True,0.701,1.0,1.0,0,1,1.0,0.786,14,11,0.05,0.401,0.298,6,0.401,0.298,0.401,100,0,,False,True,0.0,none,0,0,0
14,55,scale-free,500,True,True,0.673,1.0,1.0,0,1,1.0,0.462,13,6,0.05,0.336,0.245,6,0.336,0.245,0.336,100,0,,False,True,0.0,none,0,0,0
15,56,scale-free,500,True,True,0.755,1.0,1.0,0,1,1.0,0.643,14,9,0.05,0.559,0.454,6,0.556,0.45,0.556,100,0,,False,True,0.0,none,0,0,0
16,57,scale-free,500,True,True,0.753,1.0,1.0,0,1,1.0,0.786,14,11,0.05,0.548,0.451,6,0.54,0.444,0.54,100,0,,False,True,0.0,none,0,0,0
17,58,scale-free,500,True,True,0.805,1.0,1.0,0,1,1.0,0.636,11,7,0.05,0.499,0.389,6,0.499,0.387,0.499,100,0,,False,True,0.0,none,0,0,0
18,59,scale-free,500,True,True,0.705,1.0,1.0,0,1,1.0,0.8,15,12,0.05,0.42,0.315,6,0.42,0.315,0.42,100,0,,False,True,0.0,none,0,0,0
19,60,scale-free,500,True,True,0.782,1.0,1.0,0,1,1.0,0.727,11,8,0.05,0.497,0.389,6,0.497,0.389,0.497,100,0,,False,True,0.0,none,0,0,0
20,61,scale-free,500,True,True,0.654,1.0,1.0,0,1,1.0,0.75,20,15,0.05,0.359,0.274,6,0.359,0.273,0.359,100,0,,False,True,0.0,none,0,0,0
21,62,scale-free,500,True,True,0.708,1.0,1.0,0,1,1.0,0.462,13,6,0.05,0.383,0.283,6,0.383,0.283,0.383,100,0,,False,True,0.0,none,0,0,0
22,63,scale-free,500,True,True,0.647,1.0,1.0,0,1,1.0,0.688,16,11,0.05,0.356,0.264,6,0.356,0.264,0.356,100,0,,False,True,0.0,none,0,0,0
23,64,scale-free,500,True,True,0.599,1.0,1.0,0,1,1.0,0.684,19,13,0.05,0.295,0.214,6,0.295,0.214,0.295,100,0,,False,True,0.0,none,0,0,0
24,65,scale-free,500,True,True,0.694,1.0,1.0,0,1,1.0,0.714,14,10,0.05,0.369,0.259,6,0.369,0.259,0.369,100,0,,False,True,0.0,none,0,0,0
25,66,scale-free,500,True,True,0.773,1.0,1.0,0,1,1.0,0.667,9,6,0.05,0.447,0.335,6,0.447,0.335,0.447,100,0,,False,True,0.0,none,0,0,0
26,67,scale-free,500,True,True,0.743,1.0,1.0,0,1,1.0,0.545,11,6,0.05,0.466,0.371,6,0.466,0.371,0.466,100,0,,False,True,0.0,none,0,0,0
27,68,scale-free,500,True,True,0.715,1.0,1.0,0,1,1.0,0.667,15,10,0.05,0.464,0.363,6,0.464,0.363,0.464,100,0,,False,True,0.0,none,0,0,0
28,69,scale-free,500,True,True,0.715,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.497,0.406,6,0.497,0.406,0.497,100,0,,False,True,0.0,none,0,0,0
29,70,scale-free,500,True,True,0.721,1.0,1.0,0,1,1.0,0.462,13,6,0.05,0.391,0.296,6,0.391,0.296,0.391,100,0,,False,True,0.0,none,0,0,0
30,71,scale-free,500,True,True,0.685,1.0,1.0,0,1,1.0,0.812,16,13,0.05,0.395,0.306,6,0.395,0.306,0.395,100,0,,False,True,0.0,none,0,0,0
31,72,scale-free,500,True,True,0.74,1.0,1.0,0,1,1.0,0.571,14,8,0.05,0.455,0.35,6,0.455,0.35,0.455,100,0,,False,True,0.0,none,0,0,0
32,73,scale-free,500,True,True,0.705,1.0,1.0,0,1,1.0,0.6,15,9,0.05,0.372,0.274,6,0.372,0.274,0.372,100,0,,False,True,0.0,none,0,0,0
33,74,scale-free,500,True,True,0.71,1.0,1.0,0,1,1.0,0.667,15,10,0.05,0.385,0.293,6,0.385,0.293,0.385,100,0,,False,True,0.0,none,0,0,0
34,75,scale-free,500,True,True,0.698,1.0,1.0,0,1,1.0,0.667,15,10,0.05,0.436,0.347,6,0.436,0.347,0.436,100,0,,False,True,0.0,none,0,0,0
35,76,scale-free,500,True,True,0.721,1.0,1.0,0,1,1.0,0.562,16,9,0.05,0.405,0.304,6,0.405,0.304,0.405,100,0,,False,True,0.0,none,0,0,0
36,77,scale-free,500,True,True,0.677,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.32,0.214,6,0.32,0.214,0.32,100,0,,False,True,0.0,none,0,0,0
37,78,scale-free,500,True,True,0.739,1.0,1.0,0,1,1.0,0.455,11,5,0.05,0.466,0.358,6,0.466,0.358,0.466,100,0,,False,True,0.0,none,0,0,0
