run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
13,54,small-world,500,True,True,0.691,1.0,1.0,0,1,1.0,0.5,14,7,0.05,0.425,0.341,6,0.425,0.341,0.425,100,0,,False,True,0.0,none,0,0,0
14,55,small-world,500,True,True,0.661,1.0,1.0,0,1,1.0,0.8,20,16,0.05,0.485,0.397,6,0.478,0.397,0.478,100,0,,False,True,0.0,none,0,0,0
15,56,small-world,500,True,True,0.733,1.0,1.0,0,1,1.0,0.615,13,8,0.05,0.511,0.409,6,0.511,0.409,0.511,100,0,,False,True,0.0,none,0,0,0
16,57,small-world,500,True,True,0.791,1.0,1.0,0,1,1.0,0.375,8,3,0.05,0.486,0.384,6,0.486,0.384,0.486,100,0,,False,True,0.0,none,0,0,0
17,58,small-world,500,True,True,0.707,1.0,1.0,0,1,1.0,0.688,16,11,0.05,0.53,0.443,6,0.53,0.438,0.53,100,0,,False,True,0.0,none,0,0,0
18,59,small-world,500,True,True,0.76,1.0,1.0,0,1,1.0,0.7,10,7,0.05,0.459,0.363,6,0.459,0.363,0.459,100,0,,False,True,0.0,none,0,0,0
19,60,small-world,500,True,True,0.782,1.0,1.0,0,1,1.0,0.636,11,7,0.05,0.581,0.478,6,0.581,0.477,0.581,100,0,,False,True,0.0,none,0,0,0
20,61,small-world,500,True,True,0.72,1.0,1.0,0,1,1.0,0.455,11,5,0.05,0.429,0.342,6,0.429,0.342,0.429,100,0,,False,True,0.0,none,0,0,0
21,62,small-world,500,True,True,0.715,1.0,1.0,0,1,1.0,0.812,16,13,0.05,0.562,0.48,6,0.559,0.471,0.559,100,0,,False,True,0.0,none,0,0,0
22,63,small-world,500,True,True,0.776,1.0,1.0,0,1,1.0,0.727,11,8,0.05,0.636,0.535,6,0.611,0.514,0.611,100,0,,False,True,0.0,none,0,0,0
23,64,small-world,500,True,True,0.712,1.0,1.0,0,1,1.0,0.571,14,8,0.05,0.424,0.331,6,0.424,0.331,0.424,100,0,,False,True,0.0,none,0,0,0
24,65,small-world,500,True,True,0.681,1.0,1.0,0,1,1.0,0.85,20,17,0.05,0.535,0.455,6,0.535,0.455,0.535,100,0,,False,True,0.0,none,0,0,0
25,66,small-world,500,True,True,0.739,1.0,1.0,0,1,1.0,0.769,13,10,0.05,0.535,0.435,6,0.535,0.435,0.535,100,0,,False,True,0.0,none,0,0,0
26,67,small-world,500,True,True,0.734,1.0,1.0,0,1,1.0,0.615,13,8,0.05,0.553,0.466,6,0.553,0.462,0.553,100,0,,False,True,0.0,none,0,0,0
27,68,small-world,500,True,True,0.682,1.0,1.0,0,1,1.0,0.688,16,11,0.05,0.409,0.319,6,0.409,0.319,0.409,100,0,,False,True,0.0,none,0,0,0
28,69,small-world,500,True,True,0.765,1.0,1.0,0,1,1.0,0.4,10,4,0.05,0.469,0.366,6,0.469,0.366,0.469,100,0,,False,True,0.0,none,0,0,0
29,70,small-world,500,True,True,0.63,1.0,1.0,0,1,1.0,0.737,19,14,0.05,0.425,0.352,6,0.425,0.352,0.425,100,0,,False,True,0.0,none,0,0,0
30,71,small-world,500,True,True,0.757,1.0,1.0,0,1,1.0,0.6,10,6,0.05,0.452,0.354,6,0.452,0.353,0.452,100,0,,False,True,0.0,none,0,0,0
31,72,small-world,500,True,True,0.757,1.0,1.0,0,1,1.0,0.7,10,7,0.05,0.52,0.424,6,0.52,0.424,0.52,100,0,,False,True,0.0,none,0,0,0
32,73,small-world,500,True,True,0.687,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.445,0.359,6,0.445,0.359,0.445,100,0,,False,True,0.0,none,0,0,0
33,74,small-world,500,True,True,0.734,1.0,1.0,0,1,1.0,0.727,11,8,0.05,0.49,0.396,6,0.49,0.396,0.49,100,0,,False,True,0.0,none,0,0,0
34,75,small-world,500,True,True,0.751,1.0,1.0,0,1,1.0,0.636,11,7,0.05,0.556,0.463,6,0.556,0.463,0.556,100,0,,False,True,0.0,none,0,0,0
35,76,small-world,500,True,True,0.716,1.0,1.0,0,1,1.0,0.75,16,12,0.05,0.528,0.433,6,0.528,0.433,0.528,100,0,,False,True,0.0,none,0,0,0
36,77,small-world,500,True,True,0.735,1.0,1.0,0,1,1.0,0.625,16,10,0.05,0.516,0.417,6,0.516,0.417,0.516,100,0,,False,True,0.0,none,0,0,0
37,78,small-world,500,True,True,0.785,1.0,1.0,0,1,1.0,0.286,7,2,0.05,0.519,0.425,6,0.519,0.425,0.519,100,0,,False,True,0.0,none,0,0,0
38,79,small-world,500,True,True,0.697,1.0,1.0,0,1,1.0,0.571,14,8,0.05,0.478,0.384,6,0.478,0.384,0.478,100,0,,False,True,0.0,none,0,0,0
39,80,small-world,500,True,True,0.798,1.0,1.0,0,1,1.0,0.667,9,6,0.05,0.52,0.411,6,0.52,0.411,0.52,100,0,,False,True,0.0,none,0,0,0
40,81,small-world,500,True,True,0.743,1.0,1.0,0,1,1.0,0.667,12,8,0.05,0.497,0.4,6,0.497,0.4,0.497,100,0,,False,True,0.0,none,0,0,0
41,82,small-world,500,True,True,0.754,1.0,1.0,0,1,1.0,0.778,9,7,0.05,0.489,0.398,6,0.489,0.398,0.489,100,0,,False,True,0.0,none,0,0,0
42,83,small-world,500,True,True,0.695,1.0,1.0,0,1,1.0,0.769,13,10,0.05,0.438,0.353,6,0.438,0.353,0.438,100,0,,False,True,0.0,none,0,0,0
43,84,small-world,500,True,True,0.709,1.0,1.0,0,1,1.0,0.667,15,10,0.05,0.497,0.41,6,0.497,0.41,0.497,100,0,,False,True,0.0,none,0,0,0
44,85,small-world,500,True,True,0.806,1.0,1.0,0,1,1.0,0.556,9,5,0.05,0.59,0.488,6,0.59,0.488,0.59,100,0,,False,True,0.0,none,0,0,0
45,86,small-world,500,True,True,0.731,1.0,1.0,0,1,1.0,0.615,13,8,0.05,0.517,0.431,6,0.517,0.431,0.517,100,0,,False,True,0.0,none,0,0,0
46,87,small-world,500,True,True,0.768,1.0,1.0,0,1,1.0,0.667,9,6,0.05,0.464,0.356,6,0.464,0.356,0.464,100,0,,False,True,0.0,none,0,0,0
47,88,small-world,500,True,True,0.838,1.0,1.0,0,1,1.0,0.778,9,7,0.05,0.652,0.545,6,0.627,0.521,0.627,100,0,,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.709,1.0,1.0,0,1,1.0,0.692,13,9,0.05,0.508,0.419,6,0.508,0.415,0.508,100,0,,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.757,1.0,1.0,0,1,1.0,0.5,10,5,0.05,0.489,0.387,6,0.489,0.387,0.489,100,0,,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,0.716,1.0,1.0,0,1,1.0,0.667,15,10,0.05,0.513,0.425,6,0.513,0.425,0.513,100,0,,False,True,0.0,none,0,0,0
51,92,small-world,500,True,True,0.736,1.0,1.0,0,1,1.0,0.545,11,6,0.05,0.493,0.402,6,0.493,0.402,0.493,100,0,,False,True,0.0,none,0,0,0
52,93,small-world,500,True,True,0.737,1.0,1.0,0,1,1.0,0.786,14,11,0.05,0.577,0.492,6,0.577,0.491,0.577,100,0,,False,True,0.0,none,0,0,0
53,94,small-world,500,True,True,0.721,1.0,1.0,0,1,1.0,0.818,11,9,0.05,0.501,0.415,6,0.501,0.415,0.501,100,0,,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.723,1.0,1.0,0,1,1.0,0.615,13,8,0.05,0.517,0.428,6,0.517,0.428,0.517,100,0,,False,True,0.0,none,0,0,0
55,96,small-world,500,True,True,0.718,1.0,1.0,0,1,1.0,0.846,13,11,0.05,0.504,0.409,6,0.504,0.407,0.504,100,0,,False,True,0.0,none,0,0,0
