run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
63,104,federation,500,True,True,0.738,1.0,1.0,44,41,0.323,0.696,23,16,0.05,0.554,0.502,6,6,1.0,0.024,90.0,133,0.226,0.18,0.226,100,0,,,0,False,True,0.0,none,0,0,0
64,105,federation,500,True,True,0.89,1.0,1.0,36,22,0.569,0.636,11,7,0.05,0.652,0.549,6,6,1.0,0.174,90.0,131,0.306,0.235,0.306,100,0,,,0,False,True,0.0,none,0,0,0
65,106,federation,500,True,True,0.633,1.0,1.0,56,56,0.114,0.655,29,19,0.05,0.492,0.477,6,6,1.0,0.007,90.0,151,0.177,0.153,0.177,100,0,,,0,False,True,0.0,none,0,0,0
66,107,federation,500,True,True,0.703,1.0,1.0,40,39,0.358,0.667,21,14,0.05,0.506,0.463,6,6,1.0,0.014,90.0,140,0.226,0.189,0.226,100,0,,,0,False,True,0.0,none,0,0,0
67,108,federation,500,True,True,0.772,1.0,1.0,40,37,0.464,0.773,22,17,0.05,0.581,0.52,6,6,1.0,0.044,110.0,136,0.225,0.181,0.225,100,0,,,0,False,True,0.0,none,0,0,0
68,109,federation,500,True,True,0.826,1.0,1.0,44,25,0.348,0.579,19,11,0.05,0.595,0.509,6,6,1.0,0.123,90.0,160,0.213,0.173,0.213,100,0,,,0,False,True,0.0,none,0,0,0
69,110,federation,500,False,False,0.373,1.0,1.0,46,47,0.313,0.886,35,31,0.05,0.223,0.282,6,6,1.0,0.0,90.0,157,0.199,0.173,0.199,100,0,,,0,False,True,0.0,none,0,0,0
70,111,federation,500,True,True,0.882,1.0,1.0,44,20,0.636,0.538,13,7,0.05,0.705,0.607,6,6,1.0,0.197,90.0,132,0.27,0.208,0.27,100,0,,,0,False,True,0.0,none,0,0,0
71,112,federation,500,True,True,0.863,1.0,1.0,34,20,0.614,0.85,20,17,0.05,0.686,0.596,6,6,1.0,0.167,90.0,114,0.31,0.247,0.31,100,0,,,0,False,True,0.0,none,0,0,0
72,113,federation,500,True,True,0.736,1.0,1.0,46,41,0.292,0.727,22,16,0.05,0.565,0.505,6,6,1.0,0.041,90.0,133,0.223,0.177,0.223,100,0,,,0,False,True,0.0,none,0,0,0
73,114,federation,500,True,True,0.782,1.0,1.0,44,36,0.203,0.667,24,16,0.05,0.575,0.505,6,6,1.0,0.061,90.0,132,0.19,0.153,0.19,100,0,,,0,False,True,0.0,none,0,0,0
74,115,federation,500,True,True,0.747,1.0,1.0,40,37,0.418,0.588,17,10,0.05,0.544,0.481,6,6,1.0,0.021,90.0,151,0.23,0.193,0.23,100,0,,,0,False,True,0.0,none,0,0,0
75,116,federation,500,False,False,0.348,1.0,1.0,62,63,0.059,0.684,38,26,0.05,0.23,0.31,6,6,1.0,0.0,90.0,176,0.123,0.108,0.123,100,0,,,0,False,True,0.0,none,0,0,0
76,117,federation,500,True,True,0.892,1.0,1.0,36,15,0.773,0.75,12,9,0.05,0.669,0.562,6,6,1.0,0.246,90.0,126,0.308,0.231,0.308,100,0,,,0,False,True,0.0,none,0,0,0
77,118,federation,500,True,True,0.771,1.0,1.0,47,37,0.348,0.692,26,18,0.05,0.622,0.553,6,6,1.0,0.08,90.0,143,0.228,0.189,0.228,100,0,,,0,False,True,0.0,none,0,0,0
78,119,federation,500,True,True,0.628,1.0,1.0,53,54,0.147,0.556,27,15,0.05,0.458,0.444,6,6,1.0,0.014,90.0,141,0.183,0.16,0.183,100,0,,,0,False,True,0.0,none,0,0,0
79,120,federation,500,True,True,0.827,1.0,1.0,45,22,0.586,0.6,20,12,0.05,0.663,0.572,6,6,1.0,0.21,90.0,138,0.258,0.211,0.258,100,0,,,0,False,True,0.0,none,0,0,0
80,121,federation,500,True,True,0.634,1.0,1.0,44,42,0.358,0.692,26,18,0.05,0.462,0.452,6,6,1.0,0.013,90.0,160,0.21,0.193,0.21,100,0,,,0,False,True,0.0,none,0,0,0
81,122,federation,500,True,True,0.811,1.0,1.0,45,29,0.433,0.556,18,10,0.05,0.606,0.52,6,6,1.0,0.114,90.0,149,0.213,0.177,0.213,100,0,,,0,False,True,0.0,none,0,0,0
82,123,federation,500,True,True,0.767,1.0,1.0,45,36,0.369,0.731,26,19,0.05,0.645,0.584,6,6,1.0,0.094,90.0,137,0.23,0.191,0.23,100,0,,,0,False,True,0.0,none,0,0,0
83,124,federation,500,True,True,0.854,1.0,1.0,44,25,0.188,0.538,13,7,0.05,0.619,0.515,6,6,1.0,0.188,90.0,133,0.251,0.191,0.251,100,0,,,0,False,True,0.0,none,0,0,0
84,125,federation,500,True,True,0.87,1.0,1.0,45,16,0.652,0.389,18,7,0.05,0.656,0.557,6,6,1.0,0.223,90.0,148,0.249,0.21,0.249,100,0,,,0,False,True,0.0,none,0,0,0
85,126,federation,500,True,True,0.667,1.0,1.0,39,39,0.441,0.8,25,20,0.05,0.536,0.507,6,6,1.0,0.008,90.0,128,0.261,0.222,0.261,100,0,,,0,False,True,0.0,none,0,0,0
86,127,federation,500,True,True,0.637,1.0,1.0,49,49,0.262,0.852,27,23,0.05,0.499,0.488,6,6,1.0,0.027,90.0,155,0.184,0.163,0.184,100,0,,,0,False,True,0.0,none,0,0,0
87,128,federation,500,False,False,0.48,1.0,1.0,47,47,0.277,0.724,29,21,0.05,0.323,0.358,6,6,1.0,0.0,90.0,158,0.211,0.175,0.211,100,0,,,0,False,True,0.0,none,0,0,0
88,129,federation,500,True,True,0.873,1.0,1.0,33,17,0.727,0.714,14,10,0.05,0.697,0.605,6,6,1.0,0.186,90.0,113,0.354,0.279,0.354,100,0,,,0,False,True,0.0,none,0,0,0
89,130,federation,500,True,True,0.746,1.0,1.0,43,37,0.426,0.654,26,17,0.05,0.626,0.57,6,6,1.0,0.047,90.0,148,0.237,0.192,0.237,100,0,,,0,False,True,0.0,none,0,0,0
90,131,federation,500,True,True,0.836,1.0,1.0,41,21,0.714,0.75,20,15,0.05,0.656,0.565,6,6,1.0,0.183,90.0,126,0.256,0.206,0.256,100,0,,,0,False,True,0.0,none,0,0,0
91,132,federation,500,True,True,0.708,1.0,1.0,47,47,0.179,0.591,22,13,0.05,0.511,0.469,6,6,1.0,0.007,90.0,149,0.189,0.157,0.189,100,0,,,0,False,True,0.0,none,0,0,0
92,133,federation,500,True,True,0.645,1.0,1.0,48,47,0.333,0.643,28,18,0.05,0.497,0.478,6,6,1.0,0.012,90.0,163,0.194,0.166,0.194,100,0,,,0,False,True,0.0,none,0,0,0
93,134,federation,500,True,True,0.857,1.0,1.0,46,30,0.242,0.636,22,14,0.05,0.669,0.579,6,6,1.0,0.145,90.0,117,0.223,0.174,0.223,100,0,,,0,False,True,0.0,none,0,0,0
94,135,federation,500,True,True,0.697,1.0,1.0,49,46,0.273,0.609,23,14,0.05,0.553,0.503,6,6,1.0,0.024,90.0,136,0.213,0.178,0.213,100,0,,,0,False,True,0.0,none,0,0,0
95,136,federation,500,True,True,0.77,1.0,1.0,47,36,0.412,0.8,20,16,0.05,0.635,0.567,6,6,1.0,0.082,90.0,146,0.212,0.193,0.212,100,0,,,0,False,True,0.0,none,0,0,0
96,137,federation,500,True,True,0.853,1.0,1.0,47,29,0.441,0.333,18,6,0.05,0.675,0.577,6,6,1.0,0.146,90.0,137,0.245,0.196,0.245,100,0,,,0,False,True,0.0,none,0,0,0
97,138,federation,500,True,True,0.887,1.0,1.0,40,20,0.362,0.462,13,6,0.05,0.647,0.538,6,6,1.0,0.186,90.0,140,0.272,0.208,0.272,100,0,,,0,False,True,0.0,none,0,0,0
98,139,federation,500,True,True,0.615,1.0,1.0,43,43,0.373,0.774,31,24,0.05,0.5,0.495,6,6,1.0,0.015,90.0,134,0.222,0.193,0.222,100,0,,,0,False,True,0.0,none,0,0,0
99,140,federation,500,True,True,0.594,1.0,1.0,54,54,0.09,0.75,28,21,0.05,0.419,0.413,6,6,1.0,0.0,90.0,161,0.194,0.16,0.194,100,0,,,0,False,True,0.0,none,0,0,0
100,141,federation,500,True,True,0.802,1.0,1.0,40,28,0.373,0.667,15,10,0.05,0.593,0.514,6,6,1.0,0.103,90.0,126,0.241,0.178,0.241,100,0,,,0,False,True,0.0,none,0,0,0
