run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,scale-free,500,True,True,0.964,1.0,1.0,19,7,0.912,0.25,4,1,0.2,0.841,0.764,6,6,1.0,0.412,90.0,68,0.425,0.336,0.425,100,0,,370,61,False,True,0.0,none,0,0,0
12,53,scale-free,500,True,True,0.959,1.0,1.0,24,7,0.913,0.0,6,0,0.2,0.811,0.741,6,6,1.0,0.395,91.667,81,0.369,0.295,0.369,100,0,,400,63,False,True,0.0,none,0,0,0
13,54,scale-free,500,True,True,0.963,1.0,1.0,21,8,0.879,0.0,2,0,0.2,0.84,0.786,6,6,1.0,0.417,90.0,74,0.433,0.337,0.433,100,0,,350,57,False,True,0.0,none,0,0,0
14,55,scale-free,500,True,True,0.955,1.0,1.0,28,8,0.879,0.0,3,0,0.2,0.821,0.75,6,6,1.0,0.489,90.0,88,0.364,0.276,0.364,100,0,,390,58,False,True,0.0,none,0,0,0
15,56,scale-free,500,True,True,0.933,1.0,1.0,25,10,0.846,0.0,2,0,0.2,0.78,0.719,6,6,1.0,0.39,90.0,77,0.382,0.307,0.382,100,0,,,0,False,True,0.0,none,0,0,0
16,57,scale-free,500,True,True,0.953,1.0,1.0,24,9,0.881,0.0,3,0,0.2,0.823,0.754,6,6,1.0,0.45,90.0,80,0.384,0.302,0.384,100,0,,390,59,False,True,0.0,none,0,0,0
17,58,scale-free,500,True,True,0.964,1.0,1.0,24,10,0.831,0.0,3,0,0.2,0.799,0.726,6,6,1.0,0.453,90.0,81,0.367,0.292,0.367,100,0,,,0,False,True,0.0,none,0,0,0
18,59,scale-free,500,True,True,0.956,1.0,1.0,25,9,0.862,0.0,3,0,0.2,0.855,0.796,6,6,1.0,0.494,90.0,78,0.41,0.325,0.41,100,0,,340,54,False,True,0.0,none,0,0,0
19,60,scale-free,500,True,True,0.957,1.0,1.0,13,7,0.915,0.25,4,1,0.2,0.82,0.742,6,6,1.0,0.356,105.0,59,0.448,0.348,0.448,100,0,,390,65,False,True,0.0,none,0,0,0
20,61,scale-free,500,True,True,0.958,1.0,1.0,30,9,0.884,0.286,7,2,0.2,0.836,0.777,6,6,1.0,0.435,90.0,92,0.344,0.265,0.344,100,0,,370,60,False,True,0.0,none,0,0,0
21,62,scale-free,500,True,True,0.949,1.0,1.0,25,8,0.897,0.167,6,1,0.2,0.813,0.745,6,6,1.0,0.439,90.0,82,0.372,0.291,0.372,100,0,,390,61,False,True,0.0,none,0,0,0
22,63,scale-free,500,True,True,0.934,1.0,1.0,31,13,0.806,0.5,14,7,0.2,0.744,0.685,6,6,1.0,0.347,90.0,95,0.286,0.225,0.286,100,0,,,0,False,True,0.0,none,0,0,0
23,64,scale-free,500,True,True,0.93,1.0,1.0,28,8,0.896,0.2,5,1,0.2,0.793,0.727,6,6,1.0,0.409,91.667,88,0.336,0.259,0.336,100,0,,,0,False,True,0.0,none,0,0,0
24,65,scale-free,500,True,True,0.942,1.0,1.0,19,8,0.896,0.0,1,0,0.2,0.772,0.706,6,6,1.0,0.333,90.0,75,0.373,0.272,0.373,100,0,,,0,False,True,0.0,none,0,0,0
25,66,scale-free,500,True,True,0.943,1.0,1.0,14,7,0.91,0.0,2,0,0.2,0.771,0.699,6,6,1.0,0.442,90.0,53,0.423,0.334,0.423,100,0,,,0,False,True,0.0,none,0,0,0
26,67,scale-free,500,True,True,0.953,1.0,1.0,29,10,0.868,0.444,9,4,0.2,0.852,0.794,6,6,1.0,0.488,91.667,84,0.371,0.299,0.371,100,0,,350,55,False,True,0.0,none,0,0,0
27,68,scale-free,500,True,True,0.955,1.0,1.0,27,9,0.884,0.375,8,3,0.2,0.858,0.788,6,6,1.0,0.506,90.0,85,0.373,0.305,0.373,100,0,,360,61,False,True,0.0,none,0,0,0
28,69,scale-free,500,True,True,0.916,1.0,1.0,28,8,0.896,0.4,10,4,0.2,0.78,0.714,6,6,1.0,0.424,90.0,85,0.34,0.27,0.34,100,0,,,0,False,True,0.0,none,0,0,0
29,70,scale-free,500,True,True,0.929,1.0,1.0,23,8,0.897,0.143,7,1,0.2,0.78,0.727,6,6,1.0,0.442,90.0,77,0.399,0.319,0.399,100,0,,,0,False,True,0.0,none,0,0,0
30,71,scale-free,500,True,True,0.961,1.0,1.0,27,9,0.868,0.333,6,2,0.2,0.812,0.743,6,6,1.0,0.378,90.0,82,0.357,0.278,0.357,100,0,,400,59,False,True,0.0,none,0,0,0
31,72,scale-free,500,True,True,0.956,1.0,1.0,19,9,0.881,0.2,5,1,0.2,0.824,0.754,6,6,1.0,0.429,90.0,63,0.418,0.326,0.418,100,0,,380,59,False,True,0.0,none,0,0,0
32,73,scale-free,500,True,True,0.961,1.0,1.0,21,8,0.899,0.0,3,0,0.2,0.776,0.699,6,6,1.0,0.333,116.667,78,0.38,0.293,0.38,100,0,,,0,False,True,0.0,none,0,0,0
33,74,scale-free,500,True,True,0.939,1.0,1.0,21,9,0.882,0.2,5,1,0.2,0.758,0.691,6,6,1.0,0.346,90.0,78,0.371,0.29,0.371,100,0,,,0,False,True,0.0,none,0,0,0
34,75,scale-free,500,True,True,0.952,1.0,1.0,19,7,0.913,0.0,5,0,0.2,0.824,0.753,6,6,1.0,0.508,90.0,61,0.414,0.335,0.414,100,0,,380,63,False,True,0.0,none,0,0,0
35,76,scale-free,500,True,True,0.956,1.0,1.0,21,9,0.882,0.0,4,0,0.2,0.827,0.759,6,6,1.0,0.368,106.667,70,0.411,0.332,0.411,100,0,,380,60,False,True,0.0,none,0,0,0
36,77,scale-free,500,True,True,0.96,1.0,1.0,25,7,0.909,0.125,8,1,0.2,0.796,0.722,6,6,1.0,0.547,90.0,87,0.352,0.269,0.352,100,0,,,0,False,True,0.0,none,0,0,0
37,78,scale-free,500,True,True,0.968,1.0,1.0,18,8,0.896,0.0,1,0,0.2,0.861,0.783,6,6,1.0,0.492,93.333,65,0.444,0.346,0.444,100,0,,360,59,False,True,0.0,none,0,0,0
38,79,scale-free,500,True,True,0.925,1.0,1.0,37,12,0.812,0.25,8,2,0.2,0.778,0.717,6,6,1.0,0.37,103.333,108,0.323,0.242,0.323,100,0,,,0,False,True,0.0,none,0,0,0
39,80,scale-free,500,True,True,0.912,1.0,1.0,31,12,0.833,0.364,11,4,0.2,0.746,0.688,6,6,1.0,0.437,90.0,87,0.33,0.255,0.33,100,0,,,0,False,True,0.0,none,0,0,0
40,81,scale-free,500,True,True,0.961,1.0,1.0,21,10,0.864,0.0,2,0,0.2,0.809,0.739,6,6,1.0,0.455,90.0,83,0.373,0.278,0.373,100,0,,400,57,False,True,0.0,none,0,0,0
41,82,scale-free,500,True,True,0.96,1.0,1.0,27,8,0.897,0.0,3,0,0.2,0.85,0.784,6,6,1.0,0.489,90.0,93,0.381,0.287,0.381,100,0,,360,61,False,True,0.0,none,0,0,0
42,83,scale-free,500,True,True,0.962,1.0,1.0,19,7,0.912,0.0,3,0,0.2,0.807,0.732,6,6,1.0,0.453,90.0,64,0.409,0.311,0.409,100,0,,400,62,False,True,0.0,none,0,0,0
43,84,scale-free,500,True,True,0.941,1.0,1.0,20,10,0.862,0.0,2,0,0.2,0.808,0.742,6,6,1.0,0.441,90.0,72,0.383,0.299,0.383,100,0,,400,56,False,True,0.0,none,0,0,0
44,85,scale-free,500,True,True,0.965,1.0,1.0,17,9,0.881,0.5,2,1,0.2,0.812,0.741,6,6,1.0,0.407,91.667,62,0.414,0.326,0.414,100,0,,390,59,False,True,0.0,none,0,0,0
45,86,scale-free,500,True,True,0.961,1.0,1.0,27,8,0.881,0.625,8,5,0.2,0.824,0.75,6,6,1.0,0.446,90.0,83,0.362,0.288,0.362,100,0,,380,59,False,True,0.0,none,0,0,0
46,87,scale-free,500,True,True,0.959,1.0,1.0,13,7,0.912,0.0,1,0,0.2,0.854,0.782,6,6,1.0,0.412,91.667,51,0.471,0.369,0.471,100,0,,360,61,False,True,0.0,none,0,0,0
47,88,scale-free,500,True,True,0.936,1.0,1.0,29,9,0.864,0.125,8,1,0.2,0.771,0.706,6,6,1.0,0.414,90.0,87,0.322,0.255,0.322,100,0,,,0,False,True,0.0,none,0,0,0
48,89,scale-free,500,True,True,0.918,1.0,1.0,22,9,0.884,0.0,2,0,0.2,0.763,0.693,6,6,1.0,0.307,90.0,75,0.366,0.286,0.366,100,0,,,0,False,True,0.0,none,0,0,0
49,90,scale-free,500,True,True,0.96,1.0,1.0,27,8,0.879,0.0,2,0,0.2,0.845,0.788,6,6,1.0,0.412,90.0,82,0.398,0.326,0.398,100,0,,350,55,False,True,0.0,none,0,0,0
50,91,scale-free,500,True,True,0.953,1.0,1.0,25,8,0.879,0.0,3,0,0.2,0.782,0.713,6,6,1.0,0.43,90.0,80,0.356,0.279,0.356,100,0,,,0,False,True,0.0,none,0,0,0
51,92,scale-free,500,True,True,0.967,1.0,1.0,19,8,0.899,0.0,3,0,0.2,0.86,0.79,6,6,1.0,0.429,90.0,70,0.432,0.346,0.432,100,0,,350,62,False,True,0.0,none,0,0,0
52,93,scale-free,500,True,True,0.941,1.0,1.0,26,8,0.892,0.385,13,5,0.2,0.802,0.735,6,6,1.0,0.468,90.0,82,0.354,0.281,0.354,100,0,,400,58,False,True,0.0,none,0,0,0
53,94,scale-free,500,True,True,0.937,1.0,1.0,14,7,0.909,0.0,1,0,0.2,0.848,0.773,6,6,1.0,0.529,90.0,54,0.44,0.357,0.44,100,0,,360,60,False,True,0.0,none,0,0,0
54,95,scale-free,500,True,True,0.965,1.0,1.0,22,8,0.891,0.0,0,0,0.2,0.847,0.776,6,6,1.0,0.493,91.667,71,0.409,0.308,0.409,100,0,,370,56,False,True,0.0,none,0,0,0
55,96,scale-free,500,True,True,0.963,1.0,1.0,24,8,0.896,0.333,3,1,0.2,0.84,0.767,6,6,1.0,0.423,90.0,79,0.384,0.314,0.384,100,0,,370,60,False,True,0.0,none,0,0,0
56,97,scale-free,500,True,True,0.883,1.0,1.0,33,15,0.754,0.474,19,9,0.2,0.745,0.698,6,6,1.0,0.269,90.0,93,0.305,0.246,0.305,100,0,,,0,False,True,0.0,none,0,0,0
57,98,scale-free,500,True,True,0.95,1.0,1.0,36,8,0.891,0.6,10,6,0.2,0.811,0.756,6,6,1.0,0.5,91.667,95,0.312,0.245,0.312,100,0,,390,57,False,True,0.0,none,0,0,0
58,99,scale-free,500,True,True,0.94,1.0,1.0,31,8,0.892,0.556,9,5,0.2,0.781,0.714,6,6,1.0,0.398,90.0,93,0.325,0.247,0.325,100,0,,,0,False,True,0.0,none,0,0,0
59,100,scale-free,500,True,True,0.95,1.0,1.0,15,8,0.894,0.0,1,0,0.2,0.774,0.699,6,6,1.0,0.333,91.667,51,0.409,0.336,0.409,100,0,,,0,False,True,0.0,none,0,0,0
60,101,scale-free,500,True,True,0.962,1.0,1.0,26,9,0.882,0.429,7,3,0.2,0.843,0.767,6,6,1.0,0.457,93.333,81,0.381,0.305,0.381,100,0,,370,60,False,True,0.0,none,0,0,0
61,102,scale-free,500,True,True,0.954,1.0,1.0,19,8,0.896,0.0,0,0,0.2,0.852,0.784,6,6,1.0,0.464,90.0,70,0.404,0.304,0.404,100,0,,350,59,False,True,0.0,none,0,0,0
62,103,scale-free,500,True,True,0.965,1.0,1.0,17,8,0.891,0.0,2,0,0.2,0.825,0.749,6,6,1.0,0.475,90.0,59,0.435,0.34,0.435,100,0,,390,57,False,True,0.0,none,0,0,0
63,104,scale-free,500,True,True,0.943,1.0,1.0,25,10,0.821,0.25,8,2,0.2,0.746,0.684,6,6,1.0,0.457,90.0,83,0.34,0.26,0.34,100,0,,,0,False,True,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.965,1.0,1.0,16,7,0.909,0.0,0,0,0.2,0.856,0.781,6,6,1.0,0.493,91.667,67,0.441,0.333,0.441,100,0,,360,60,False,True,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.958,1.0,1.0,27,9,0.881,0.125,8,1,0.2,0.833,0.763,6,6,1.0,0.5,90.0,82,0.372,0.301,0.372,100,0,,370,58,False,True,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.957,1.0,1.0,27,9,0.864,0.4,5,2,0.2,0.82,0.753,6,6,1.0,0.423,90.0,78,0.348,0.282,0.348,100,0,,390,57,False,True,0.0,none,0,0,0
67,108,scale-free,500,True,True,0.92,1.0,1.0,26,8,0.881,0.091,11,1,0.2,0.759,0.695,6,6,1.0,0.384,90.0,86,0.342,0.263,0.342,100,0,,,0,False,True,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.946,1.0,1.0,19,8,0.899,0.0,4,0,0.2,0.816,0.751,6,6,1.0,0.438,90.0,73,0.397,0.311,0.397,100,0,,390,62,False,True,0.0,none,0,0,0
69,110,scale-free,500,True,True,0.912,1.0,1.0,31,10,0.851,0.571,14,8,0.2,0.763,0.696,6,6,1.0,0.43,90.0,93,0.337,0.266,0.337,100,0,,,0,False,True,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.964,1.0,1.0,16,8,0.892,0.0,1,0,0.2,0.862,0.792,6,6,1.0,0.4,90.0,56,0.457,0.35,0.457,100,0,,350,58,False,True,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.961,1.0,1.0,24,11,0.794,0.143,7,1,0.2,0.847,0.785,6,6,1.0,0.355,91.667,83,0.385,0.296,0.385,100,0,,360,49,False,True,0.0,none,0,0,0
72,113,scale-free,500,True,True,0.92,1.0,1.0,43,13,0.8,0.438,16,7,0.2,0.794,0.737,6,6,1.0,0.4,90.0,110,0.293,0.223,0.293,100,0,,,0,False,True,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.951,1.0,1.0,27,8,0.899,0.167,6,1,0.2,0.863,0.81,6,6,1.0,0.405,90.0,79,0.404,0.326,0.404,100,0,,340,59,False,True,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.965,1.0,1.0,22,8,0.884,0.0,1,0,0.2,0.864,0.795,6,6,1.0,0.556,91.667,72,0.42,0.334,0.42,100,0,,350,60,False,True,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.963,1.0,1.0,24,9,0.879,0.2,5,1,0.2,0.806,0.734,6,6,1.0,0.437,90.0,80,0.381,0.302,0.381,100,0,,400,58,False,True,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.969,1.0,1.0,22,7,0.912,0.333,3,1,0.2,0.881,0.813,6,6,1.0,0.457,90.0,71,0.428,0.342,0.428,100,0,,340,60,False,True,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.966,1.0,1.0,12,8,0.897,0.0,1,0,0.2,0.795,0.719,6,6,1.0,0.175,91.667,40,0.443,0.35,0.443,100,0,,,0,False,True,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.956,1.0,1.0,23,7,0.912,0.5,6,3,0.2,0.842,0.773,6,6,1.0,0.451,90.0,82,0.382,0.292,0.382,100,0,,370,61,False,True,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.946,1.0,1.0,20,8,0.897,0.167,6,1,0.2,0.823,0.751,6,6,1.0,0.478,91.667,69,0.402,0.312,0.402,100,0,,390,60,False,True,0.0,none,0,0,0
80,121,scale-free,500,True,True,0.923,1.0,1.0,34,10,0.846,0.111,9,1,0.2,0.735,0.674,6,6,1.0,0.371,90.0,97,0.298,0.233,0.298,100,0,,,0,False,True,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.946,1.0,1.0,28,13,0.765,0.2,5,1,0.2,0.835,0.783,6,6,1.0,0.356,90.0,87,0.367,0.294,0.367,100,0,,360,50,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.961,1.0,1.0,25,7,0.913,0.333,3,1,0.2,0.883,0.817,6,6,1.0,0.519,93.333,77,0.424,0.338,0.424,100,0,,330,62,False,True,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.958,1.0,1.0,16,7,0.909,0.333,3,1,0.2,0.786,0.713,6,6,1.0,0.345,90.0,57,0.41,0.317,0.41,100,0,,,0,False,True,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.951,1.0,1.0,24,9,0.881,0.0,5,0,0.2,0.798,0.729,6,6,1.0,0.449,90.0,89,0.37,0.285,0.37,100,0,,,0,False,True,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.952,1.0,1.0,21,8,0.894,0.0,2,0,0.2,0.79,0.72,6,6,1.0,0.4,90.0,75,0.388,0.315,0.388,100,0,,,0,False,True,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.936,1.0,1.0,30,8,0.879,0.462,13,6,0.2,0.782,0.713,6,6,1.0,0.472,90.0,95,0.336,0.267,0.336,100,0,,,0,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.967,1.0,1.0,13,8,0.899,0.5,2,1,0.2,0.854,0.771,6,6,1.0,0.426,90.0,54,0.449,0.359,0.449,100,0,,370,62,False,True,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.957,1.0,1.0,25,8,0.892,0.0,2,0,0.2,0.83,0.772,6,6,1.0,0.457,93.333,83,0.398,0.309,0.398,100,0,,370,57,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.949,1.0,1.0,25,8,0.897,0.0,4,0,0.2,0.804,0.74,6,6,1.0,0.414,90.0,87,0.358,0.275,0.358,100,0,,400,61,False,True,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.941,1.0,1.0,27,11,0.838,0.0,6,0,0.2,0.766,0.706,6,6,1.0,0.318,91.667,85,0.337,0.259,0.337,100,0,,,0,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.958,1.0,1.0,31,9,0.879,0.333,6,2,0.2,0.814,0.75,6,6,1.0,0.449,90.0,89,0.308,0.231,0.308,100,0,,390,58,False,True,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.926,1.0,1.0,42,19,0.657,0.4,10,4,0.2,0.779,0.736,6,6,1.0,0.306,90.0,111,0.282,0.21,0.282,100,0,,,0,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.959,1.0,1.0,26,10,0.866,0.222,9,2,0.2,0.821,0.76,6,6,1.0,0.418,90.0,81,0.366,0.284,0.366,100,0,,380,58,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.953,1.0,1.0,29,10,0.853,0.385,13,5,0.2,0.799,0.726,6,6,1.0,0.404,90.0,89,0.347,0.276,0.347,100,0,,,0,False,True,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.948,1.0,1.0,32,11,0.818,0.3,10,3,0.2,0.813,0.75,6,6,1.0,0.438,90.0,89,0.333,0.263,0.333,100,0,,390,54,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.956,1.0,1.0,23,8,0.897,0.286,7,2,0.2,0.84,0.767,6,6,1.0,0.451,91.667,82,0.381,0.302,0.381,100,0,,370,61,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.936,1.0,1.0,25,7,0.91,0.0,6,0,0.2,0.791,0.729,6,6,1.0,0.476,91.667,82,0.382,0.291,0.382,100,0,,,0,False,True,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.935,1.0,1.0,41,12,0.833,0.385,13,5,0.2,0.807,0.748,6,6,1.0,0.34,90.0,107,0.299,0.239,0.299,100,0,,400,55,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.963,1.0,1.0,26,9,0.879,0.333,6,2,0.2,0.834,0.764,6,6,1.0,0.367,90.0,82,0.378,0.307,0.378,100,0,,380,58,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.946,1.0,1.0,33,11,0.838,0.167,6,1,0.2,0.808,0.744,6,6,1.0,0.459,90.0,98,0.331,0.257,0.331,100,0,,400,57,False,True,0.0,none,0,0,0
