run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
29,70,federation,500,False,False,0.059,1.0,1.0,64,66,0.015,0.82,61,50,0.0,0.0,0.012,6,6,1.0,0.0,90.0,184,0.0,0.012,0.0,100,0,,,0,False,True,0.0,none,0,0,0
30,71,federation,500,False,False,0.06,1.0,1.0,65,65,0.015,0.774,62,48,0.0,0.0,0.008,6,6,1.0,0.0,90.0,181,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
31,72,federation,500,False,False,0.057,1.0,1.0,68,69,0.014,0.794,63,50,0.0,0.0,0.015,6,6,1.0,0.0,90.0,187,0.0,0.015,0.0,100,0,,,0,False,True,0.0,none,0,0,0
32,73,federation,500,False,False,0.073,1.0,1.0,67,67,0.029,0.714,63,45,0.0,0.005,0.025,6,6,1.0,0.0,90.0,173,0.0,0.025,0.0,100,0,,,0,False,True,0.0,none,0,0,0
33,74,federation,500,False,False,0.071,1.0,1.0,68,68,0.015,0.903,62,56,0.0,0.0,0.017,6,6,1.0,0.0,90.0,183,0.0,0.017,0.0,100,0,,,0,False,True,0.0,none,0,0,0
34,75,federation,500,False,False,0.057,1.0,1.0,67,68,0.029,0.873,63,55,0.0,0.0,0.008,6,6,1.0,0.0,90.0,170,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
35,76,federation,500,False,False,0.059,1.0,1.0,66,66,0.015,0.787,61,48,0.0,0.0,0.008,6,6,1.0,0.0,90.0,163,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
36,77,federation,500,False,False,0.059,1.0,1.0,65,65,0.03,0.82,61,50,0.0,0.0,0.003,6,6,1.0,0.0,90.0,159,0.0,0.003,0.0,100,0,,,0,False,True,0.0,none,0,0,0
37,78,federation,500,False,False,0.057,1.0,1.0,69,69,0.014,0.703,64,45,0.0,0.0,0.02,6,6,1.0,0.0,90.0,191,0.0,0.02,0.0,100,0,,,0,False,True,0.0,none,0,0,0
38,79,federation,500,False,False,0.073,1.0,1.0,65,66,0.015,0.864,59,51,0.0,0.0,0.016,6,6,1.0,0.0,90.0,182,0.0,0.016,0.0,100,0,,,0,False,True,0.0,none,0,0,0
39,80,federation,500,False,False,0.058,1.0,1.0,67,67,0.015,0.825,63,52,0.0,0.0,0.009,6,6,1.0,0.0,90.0,178,0.0,0.009,0.0,100,0,,,0,False,True,0.0,none,0,0,0
40,81,federation,500,False,False,0.059,1.0,1.0,65,66,0.015,0.783,60,47,0.0,0.0,0.009,6,6,1.0,0.0,90.0,157,0.0,0.009,0.0,100,0,,,0,False,True,0.0,none,0,0,0
41,82,federation,500,False,False,0.083,1.0,1.0,66,67,0.015,0.767,60,46,0.0,0.0,0.028,6,6,1.0,0.0,90.0,172,0.0,0.028,0.0,100,0,,,0,False,True,0.0,none,0,0,0
42,83,federation,500,False,False,0.153,1.0,1.0,61,59,0.108,0.764,55,42,0.0,0.026,0.054,6,6,1.0,0.0,90.0,138,0.026,0.054,0.026,100,0,,,0,False,True,0.0,none,0,0,0
43,84,federation,500,False,False,0.061,1.0,1.0,65,64,0.016,0.867,60,52,0.0,0.0,0.012,6,6,1.0,0.0,90.0,166,0.0,0.012,0.0,100,0,,,0,False,True,0.0,none,0,0,0
44,85,federation,500,False,False,0.059,1.0,1.0,66,66,0.015,0.902,61,55,0.0,0.0,0.004,6,6,1.0,0.0,90.0,169,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
45,86,federation,500,False,False,0.058,1.0,1.0,68,67,0.015,0.891,64,57,0.0,0.0,0.007,6,6,1.0,0.0,90.0,182,0.0,0.007,0.0,100,0,,,0,False,True,0.0,none,0,0,0
46,87,federation,500,False,False,0.07,1.0,1.0,66,66,0.015,0.806,62,50,0.0,0.0,0.012,6,6,1.0,0.0,90.0,169,0.0,0.012,0.0,100,0,,,0,False,True,0.0,none,0,0,0
47,88,federation,500,False,False,0.058,1.0,1.0,66,67,0.015,0.82,61,50,0.0,0.0,0.005,6,6,1.0,0.0,90.0,181,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
48,89,federation,500,False,False,0.057,1.0,1.0,68,69,0.014,0.841,63,53,0.0,0.0,0.015,6,6,1.0,0.0,90.0,176,0.0,0.015,0.0,100,0,,,0,False,True,0.0,none,0,0,0
49,90,federation,500,False,False,0.1,1.0,1.0,66,66,0.044,0.787,61,48,0.0,0.026,0.028,6,6,1.0,0.0,90.0,173,0.012,0.017,0.012,100,0,,,0,False,True,0.0,none,0,0,0
50,91,federation,500,False,False,0.06,1.0,1.0,64,64,0.031,0.689,61,42,0.0,0.0,0.005,6,6,1.0,0.0,90.0,170,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
51,92,federation,500,False,False,0.057,1.0,1.0,68,68,0.015,0.857,63,54,0.0,0.0,0.008,6,6,1.0,0.0,90.0,182,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
52,93,federation,500,False,False,0.057,1.0,1.0,66,67,0.029,0.774,62,48,0.0,0.005,0.01,6,6,1.0,0.0,90.0,157,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
53,94,federation,500,False,False,0.059,1.0,1.0,66,66,0.015,0.803,61,49,0.0,0.0,0.006,6,6,1.0,0.0,90.0,187,0.0,0.006,0.0,100,0,,,0,False,True,0.0,none,0,0,0
54,95,federation,500,False,False,0.096,1.0,1.0,64,65,0.045,0.759,58,44,0.0,0.018,0.025,6,6,1.0,0.0,90.0,160,0.016,0.025,0.016,100,0,,,0,False,True,0.0,none,0,0,0
55,96,federation,500,False,False,0.058,1.0,1.0,66,67,0.015,0.82,61,50,0.0,0.0,0.001,6,6,1.0,0.0,90.0,177,0.0,0.001,0.0,100,0,,,0,False,True,0.0,none,0,0,0
56,97,federation,500,False,False,0.061,1.0,1.0,64,64,0.016,0.797,59,47,0.0,0.0,0.003,6,6,1.0,0.0,90.0,157,0.0,0.003,0.0,100,0,,,0,False,True,0.0,none,0,0,0
57,98,federation,500,False,False,0.058,1.0,1.0,66,67,0.015,0.855,62,53,0.0,0.0,0.006,6,6,1.0,0.0,90.0,191,0.0,0.006,0.0,100,0,,,0,False,True,0.0,none,0,0,0
58,99,federation,500,False,False,0.063,1.0,1.0,63,62,0.016,0.78,59,46,0.0,0.0,0.005,6,6,1.0,0.0,90.0,181,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
59,100,federation,500,False,False,0.057,1.0,1.0,66,67,0.029,0.79,62,49,0.0,0.003,0.006,6,6,1.0,0.0,90.0,156,0.0,0.006,0.0,100,0,,,0,False,True,0.0,none,0,0,0
60,101,federation,500,False,False,0.08,1.0,1.0,65,64,0.045,0.767,60,46,0.0,0.005,0.018,6,6,1.0,0.0,90.0,169,0.0,0.017,0.0,100,0,,,0,False,True,0.0,none,0,0,0
61,102,federation,500,False,False,0.073,1.0,1.0,62,64,0.031,0.776,58,45,0.0,0.011,0.023,6,6,1.0,0.0,90.0,140,0.004,0.019,0.004,100,0,,,0,False,True,0.0,none,0,0,0
62,103,federation,500,False,False,0.059,1.0,1.0,65,65,0.03,0.836,61,51,0.0,0.0,0.003,6,6,1.0,0.0,90.0,167,0.0,0.003,0.0,100,0,,,0,False,True,0.0,none,0,0,0
63,104,federation,500,False,False,0.059,1.0,1.0,65,66,0.015,0.8,60,48,0.0,0.0,0.008,6,6,1.0,0.0,90.0,159,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
64,105,federation,500,False,False,0.058,1.0,1.0,65,66,0.03,0.852,61,52,0.0,0.01,0.025,6,6,1.0,0.0,90.0,176,0.0,0.015,0.0,100,0,,,0,False,True,0.0,none,0,0,0
65,106,federation,500,False,False,0.063,1.0,1.0,67,68,0.015,0.794,63,50,0.0,0.0,0.008,6,6,1.0,0.0,90.0,167,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
66,107,federation,500,False,False,0.057,1.0,1.0,66,67,0.029,0.79,62,49,0.0,0.001,0.007,6,6,1.0,0.0,90.0,174,0.0,0.007,0.0,100,0,,,0,False,True,0.0,none,0,0,0
67,108,federation,500,False,False,0.058,1.0,1.0,66,67,0.015,0.869,61,53,0.0,0.0,0.004,6,6,1.0,0.0,110.0,179,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
68,109,federation,500,False,False,0.06,1.0,1.0,65,65,0.015,0.85,60,51,0.0,0.0,0.004,6,6,1.0,0.0,90.0,190,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
69,110,federation,500,False,False,0.057,1.0,1.0,67,68,0.015,0.919,62,57,0.0,0.0,0.005,6,6,1.0,0.0,90.0,189,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
70,111,federation,500,False,False,0.089,1.0,1.0,64,63,0.031,0.741,58,43,0.0,0.003,0.024,6,6,1.0,0.0,90.0,164,0.003,0.024,0.003,100,0,,,0,False,True,0.0,none,0,0,0
71,112,federation,500,False,False,0.061,1.0,1.0,66,66,0.015,0.823,62,51,0.0,0.0,0.018,6,6,1.0,0.0,90.0,165,0.0,0.018,0.0,100,0,,,0,False,True,0.0,none,0,0,0
72,113,federation,500,False,False,0.059,1.0,1.0,64,65,0.03,0.836,61,51,0.0,0.011,0.013,6,6,1.0,0.0,90.0,160,0.0,0.003,0.0,100,0,,,0,False,True,0.0,none,0,0,0
73,114,federation,500,False,False,0.062,1.0,1.0,64,63,0.016,0.78,59,46,0.0,0.0,0.004,6,6,1.0,0.0,90.0,160,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
74,115,federation,500,False,False,0.057,1.0,1.0,68,69,0.014,0.825,63,52,0.0,0.0,0.003,6,6,1.0,0.0,90.0,193,0.0,0.003,0.0,100,0,,,0,False,True,0.0,none,0,0,0
75,116,federation,500,False,False,0.057,1.0,1.0,67,68,0.015,0.839,62,52,0.0,0.0,0.001,6,6,1.0,0.0,90.0,182,0.0,0.001,0.0,100,0,,,0,False,True,0.0,none,0,0,0
76,117,federation,500,False,False,0.085,1.0,1.0,65,67,0.029,0.717,60,43,0.0,0.013,0.015,6,6,1.0,0.0,90.0,172,0.006,0.012,0.006,100,0,,,0,False,True,0.0,none,0,0,0
77,118,federation,500,False,False,0.061,1.0,1.0,65,66,0.015,0.902,61,55,0.0,0.0,0.013,6,6,1.0,0.0,90.0,167,0.0,0.013,0.0,100,0,,,0,False,True,0.0,none,0,0,0
78,119,federation,500,False,False,0.06,1.0,1.0,63,66,0.015,0.733,60,44,0.0,0.0,0.007,6,6,1.0,0.0,90.0,153,0.0,0.007,0.0,100,0,,,0,False,True,0.0,none,0,0,0
79,120,federation,500,False,False,0.059,1.0,1.0,67,65,0.03,0.857,63,54,0.0,0.006,0.019,6,6,1.0,0.0,90.0,174,0.0,0.017,0.0,100,0,,,0,False,True,0.0,none,0,0,0
80,121,federation,500,False,False,0.06,1.0,1.0,65,65,0.015,0.852,61,52,0.0,0.0,0.004,6,6,1.0,0.0,90.0,189,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
81,122,federation,500,False,False,0.059,1.0,1.0,65,66,0.015,0.82,61,50,0.0,0.0,0.005,6,6,1.0,0.0,90.0,180,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
82,123,federation,500,False,False,0.06,1.0,1.0,66,65,0.015,0.803,61,49,0.0,0.0,0.008,6,6,1.0,0.0,90.0,165,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
83,124,federation,500,False,False,0.061,1.0,1.0,63,64,0.016,0.828,58,48,0.0,0.0,0.006,6,6,1.0,0.0,90.0,159,0.0,0.006,0.0,100,0,,,0,False,True,0.0,none,0,0,0
84,125,federation,500,False,False,0.061,1.0,1.0,65,64,0.031,0.79,62,49,0.0,0.011,0.021,6,6,1.0,0.0,90.0,181,0.0,0.01,0.0,100,0,,,0,False,True,0.0,none,0,0,0
85,126,federation,500,False,False,0.057,1.0,1.0,67,68,0.028,0.788,66,52,0.0,0.006,0.01,6,6,1.0,0.0,90.0,171,0.0,0.009,0.0,100,0,,,0,False,True,0.0,none,0,0,0
86,127,federation,500,False,False,0.062,1.0,1.0,65,63,0.016,0.883,60,53,0.0,0.0,0.004,6,6,1.0,0.0,90.0,178,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
87,128,federation,500,False,False,0.062,1.0,1.0,64,63,0.016,0.9,60,54,0.0,0.0,0.005,6,6,1.0,0.0,90.0,183,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
88,129,federation,500,False,False,0.295,1.0,1.0,50,50,0.258,0.844,45,38,0.0,0.105,0.125,6,6,1.0,0.0,90.0,136,0.105,0.125,0.105,100,0,,,0,False,True,0.0,none,0,0,0
89,130,federation,500,False,False,0.077,1.0,1.0,63,64,0.074,0.814,59,48,0.0,0.012,0.024,6,6,1.0,0.0,90.0,196,0.0,0.021,0.0,100,0,,,0,False,True,0.0,none,0,0,0
90,131,federation,500,False,False,0.058,1.0,1.0,65,66,0.03,0.787,61,48,0.0,0.0,0.007,6,6,1.0,0.0,90.0,159,0.0,0.007,0.0,100,0,,,0,False,True,0.0,none,0,0,0
91,132,federation,500,False,False,0.058,1.0,1.0,67,67,0.015,0.758,62,47,0.0,0.0,0.005,6,6,1.0,0.0,90.0,176,0.0,0.005,0.0,100,0,,,0,False,True,0.0,none,0,0,0
92,133,federation,500,False,False,0.059,1.0,1.0,66,66,0.03,0.806,62,50,0.0,0.009,0.009,6,6,1.0,0.0,90.0,186,0.0,0.004,0.0,100,0,,,0,False,True,0.0,none,0,0,0
93,134,federation,500,False,False,0.057,1.0,1.0,66,67,0.029,0.758,62,47,0.0,0.005,0.014,6,6,1.0,0.0,90.0,141,0.0,0.013,0.0,100,0,,,0,False,True,0.0,none,0,0,0
94,135,federation,500,False,False,0.059,1.0,1.0,66,66,0.015,0.803,61,49,0.0,0.0,0.009,6,6,1.0,0.0,90.0,160,0.0,0.009,0.0,100,0,,,0,False,True,0.0,none,0,0,0
95,136,federation,500,False,False,0.059,1.0,1.0,65,66,0.015,0.871,62,54,0.0,0.0,0.011,6,6,1.0,0.0,90.0,181,0.0,0.011,0.0,100,0,,,0,False,True,0.0,none,0,0,0
96,137,federation,500,False,False,0.057,1.0,1.0,68,69,0.014,0.778,63,49,0.0,0.0,0.008,6,6,1.0,0.0,90.0,173,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
97,138,federation,500,False,False,0.064,1.0,1.0,63,65,0.015,0.767,60,46,0.0,0.0,0.008,6,6,1.0,0.0,90.0,167,0.0,0.008,0.0,100,0,,,0,False,True,0.0,none,0,0,0
98,139,federation,500,False,False,0.059,1.0,1.0,65,66,0.015,0.8,60,48,0.0,0.0,0.015,6,6,1.0,0.0,90.0,171,0.0,0.015,0.0,100,0,,,0,False,True,0.0,none,0,0,0
99,140,federation,500,False,False,0.06,1.0,1.0,65,65,0.015,0.855,62,53,0.0,0.0,0.002,6,6,1.0,0.0,90.0,168,0.0,0.002,0.0,100,0,,,0,False,True,0.0,none,0,0,0
100,141,federation,500,False,False,0.06,1.0,1.0,64,65,0.015,0.847,59,50,0.0,0.0,0.007,6,6,1.0,0.0,90.0,158,0.0,0.007,0.0,100,0,,,0,False,True,0.0,none,0,0,0
