run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
15,56,federation,500,True,True,0.935,1.0,1.0,33,10,0.868,0.5,12,6,0.1,0.735,0.636,6,6,1.0,0.319,90.0,115,0.325,0.265,0.325,100,0,,,0,False,True,0.0,none,0,0,0
16,57,federation,500,True,True,0.963,1.0,1.0,30,8,0.899,0.25,4,1,0.1,0.816,0.71,6,6,1.0,0.5,90.0,104,0.385,0.307,0.385,100,0,,390,62,False,True,0.0,none,0,0,0
17,58,federation,500,True,True,0.85,1.0,1.0,42,14,0.812,0.6,15,9,0.1,0.665,0.603,6,6,1.0,0.289,90.0,152,0.279,0.204,0.279,100,0,,,0,False,True,0.0,none,0,0,0
18,59,federation,500,True,True,0.943,1.0,1.0,30,10,0.866,0.25,8,2,0.1,0.73,0.624,6,6,1.0,0.369,90.0,122,0.335,0.253,0.335,100,0,,,0,False,True,0.0,none,0,0,0
19,60,federation,500,True,True,0.944,1.0,1.0,28,7,0.915,0.333,9,3,0.1,0.762,0.661,6,6,1.0,0.407,90.0,118,0.374,0.284,0.374,100,0,,,0,False,True,0.0,none,0,0,0
20,61,federation,500,True,True,0.91,1.0,1.0,36,7,0.912,0.429,7,3,0.1,0.684,0.596,6,6,1.0,0.333,90.0,150,0.316,0.236,0.316,100,0,,,0,False,True,0.0,none,0,0,0
21,62,federation,500,True,True,0.916,1.0,1.0,35,11,0.809,0.714,14,10,0.1,0.735,0.642,6,6,1.0,0.375,90.0,136,0.314,0.251,0.314,100,0,,,0,False,True,0.0,none,0,0,0
22,63,federation,500,True,True,0.912,1.0,1.0,29,11,0.841,0.444,9,4,0.1,0.693,0.603,6,6,1.0,0.367,90.0,109,0.342,0.257,0.342,100,0,,,0,False,True,0.0,none,0,0,0
23,64,federation,500,True,True,0.943,1.0,1.0,33,8,0.9,0.6,10,6,0.1,0.783,0.674,6,6,1.0,0.377,90.0,122,0.327,0.256,0.327,100,0,,,0,False,True,0.0,none,0,0,0
24,65,federation,500,True,True,0.938,1.0,1.0,33,9,0.884,0.5,6,3,0.1,0.749,0.643,6,6,1.0,0.353,90.0,125,0.336,0.254,0.336,100,0,,,0,False,True,0.0,none,0,0,0
25,66,federation,500,True,True,0.942,1.0,1.0,27,9,0.884,0.333,6,2,0.1,0.733,0.629,6,6,1.0,0.368,90.0,106,0.356,0.26,0.356,100,0,,,0,False,True,0.0,none,0,0,0
26,67,federation,500,True,True,0.916,1.0,1.0,37,10,0.862,0.455,11,5,0.1,0.719,0.622,6,6,1.0,0.333,90.0,123,0.282,0.214,0.282,100,0,,,0,False,True,0.0,none,0,0,0
27,68,federation,500,True,True,0.928,1.0,1.0,31,9,0.866,0.5,8,4,0.1,0.737,0.649,6,6,1.0,0.358,91.667,124,0.355,0.274,0.355,100,0,,,0,False,True,0.0,none,0,0,0
28,69,federation,500,True,True,0.898,1.0,1.0,45,11,0.824,0.579,19,11,0.1,0.694,0.607,6,6,1.0,0.343,90.0,134,0.267,0.191,0.267,100,0,,,0,False,True,0.0,none,0,0,0
29,70,federation,500,True,True,0.882,1.0,1.0,39,18,0.712,0.667,15,10,0.1,0.719,0.645,6,6,1.0,0.18,91.667,148,0.311,0.243,0.311,100,0,,,0,False,True,0.0,none,0,0,0
30,71,federation,500,True,True,0.92,1.0,1.0,30,10,0.803,0.333,6,2,0.1,0.734,0.636,6,6,1.0,0.33,90.0,124,0.353,0.267,0.353,100,0,,,0,False,True,0.0,none,0,0,0
31,72,federation,500,True,True,0.951,1.0,1.0,27,8,0.899,0.25,4,1,0.1,0.75,0.644,6,6,1.0,0.29,90.0,124,0.373,0.28,0.373,100,0,,,0,False,True,0.0,none,0,0,0
32,73,federation,500,True,True,0.956,1.0,1.0,36,9,0.848,0.5,8,4,0.1,0.817,0.715,6,6,1.0,0.482,90.0,112,0.354,0.268,0.354,100,0,,380,55,False,True,0.0,none,0,0,0
33,74,federation,500,True,True,0.921,1.0,1.0,37,9,0.829,0.615,13,8,0.1,0.772,0.68,6,6,1.0,0.362,90.0,136,0.353,0.276,0.353,100,0,,,0,False,True,0.0,none,0,0,0
34,75,federation,500,True,True,0.892,1.0,1.0,35,12,0.806,0.6,15,9,0.1,0.667,0.59,6,6,1.0,0.256,90.0,123,0.295,0.224,0.295,100,0,,,0,False,True,0.0,none,0,0,0
35,76,federation,500,True,True,0.941,1.0,1.0,30,10,0.848,0.545,11,6,0.1,0.716,0.618,6,6,1.0,0.348,90.0,112,0.319,0.237,0.319,100,0,,,0,False,True,0.0,none,0,0,0
36,77,federation,500,True,True,0.834,1.0,1.0,46,30,0.318,0.636,22,14,0.1,0.66,0.616,6,6,1.0,0.142,90.0,138,0.244,0.181,0.244,100,0,,,0,False,True,0.0,none,0,0,0
37,78,federation,500,True,True,0.937,1.0,1.0,32,8,0.897,0.455,11,5,0.1,0.801,0.699,6,6,1.0,0.528,90.0,123,0.348,0.273,0.348,100,0,,400,61,False,True,0.0,none,0,0,0
38,79,federation,500,True,True,0.921,1.0,1.0,37,11,0.859,0.538,13,7,0.1,0.74,0.653,6,6,1.0,0.301,90.0,136,0.29,0.232,0.29,100,0,,,0,False,True,0.0,none,0,0,0
39,80,federation,500,True,True,0.94,1.0,1.0,34,12,0.824,0.5,10,5,0.1,0.746,0.648,6,6,1.0,0.336,91.667,125,0.32,0.237,0.32,100,0,,,0,False,True,0.0,none,0,0,0
40,81,federation,500,True,True,0.935,1.0,1.0,26,8,0.891,0.556,9,5,0.1,0.754,0.657,6,6,1.0,0.394,90.0,97,0.372,0.292,0.372,100,0,,,0,False,True,0.0,none,0,0,0
41,82,federation,500,True,True,0.966,1.0,1.0,28,7,0.91,0.286,7,2,0.1,0.833,0.713,6,6,1.0,0.444,90.0,99,0.392,0.296,0.392,100,0,,370,60,False,True,0.0,none,0,0,0
42,83,federation,500,True,True,0.954,1.0,1.0,35,8,0.877,0.429,7,3,0.1,0.795,0.691,6,6,1.0,0.446,90.0,99,0.354,0.265,0.354,100,0,,,0,False,True,0.0,none,0,0,0
43,84,federation,500,True,True,0.963,1.0,1.0,33,9,0.851,0.455,11,5,0.1,0.751,0.652,6,6,1.0,0.456,90.0,112,0.297,0.227,0.297,100,0,,,0,False,True,0.0,none,0,0,0
44,85,federation,500,True,True,0.927,1.0,1.0,36,14,0.657,0.375,8,3,0.1,0.706,0.612,6,6,1.0,0.28,90.0,126,0.303,0.22,0.303,100,0,,,0,False,True,0.0,none,0,0,0
45,86,federation,500,True,True,0.889,1.0,1.0,32,13,0.761,0.615,13,8,0.1,0.685,0.593,6,6,1.0,0.324,91.667,116,0.312,0.234,0.312,100,0,,,0,False,True,0.0,none,0,0,0
46,87,federation,500,True,True,0.936,1.0,1.0,40,11,0.785,0.667,12,8,0.1,0.751,0.651,6,6,1.0,0.341,90.0,135,0.284,0.21,0.284,100,0,,,0,False,True,0.0,none,0,0,0
47,88,federation,500,True,True,0.896,1.0,1.0,37,11,0.836,0.538,13,7,0.1,0.681,0.597,6,6,1.0,0.255,90.0,137,0.287,0.216,0.287,100,0,,,0,False,True,0.0,none,0,0,0
48,89,federation,500,True,True,0.943,1.0,1.0,34,9,0.884,0.667,12,8,0.1,0.749,0.654,6,6,1.0,0.419,90.0,124,0.311,0.254,0.311,100,0,,,0,False,True,0.0,none,0,0,0
49,90,federation,500,True,True,0.933,1.0,1.0,35,10,0.848,0.5,12,6,0.1,0.725,0.628,6,6,1.0,0.395,90.0,119,0.291,0.232,0.291,100,0,,,0,False,True,0.0,none,0,0,0
50,91,federation,500,True,True,0.875,1.0,1.0,36,14,0.773,0.467,15,7,0.1,0.659,0.581,6,6,1.0,0.236,90.0,130,0.297,0.227,0.297,100,0,,,0,False,True,0.0,none,0,0,0
51,92,federation,500,True,True,0.91,1.0,1.0,32,7,0.913,0.429,7,3,0.1,0.721,0.622,6,6,1.0,0.376,91.667,125,0.324,0.245,0.324,100,0,,,0,False,True,0.0,none,0,0,0
52,93,federation,500,True,True,0.811,1.0,1.0,48,30,0.209,0.556,18,10,0.1,0.618,0.581,6,6,1.0,0.14,91.667,136,0.254,0.197,0.254,100,0,,,0,False,True,0.0,none,0,0,0
53,94,federation,500,True,True,0.945,1.0,1.0,30,8,0.901,0.5,8,4,0.1,0.738,0.635,6,6,1.0,0.339,90.0,121,0.337,0.256,0.337,100,0,,,0,False,True,0.0,none,0,0,0
54,95,federation,500,True,True,0.943,1.0,1.0,27,10,0.862,0.625,8,5,0.1,0.739,0.637,6,6,1.0,0.313,90.0,108,0.358,0.268,0.358,100,0,,,0,False,True,0.0,none,0,0,0
55,96,federation,500,True,True,0.62,1.0,1.0,56,55,0.123,0.524,21,11,0.1,0.461,0.458,6,6,1.0,0.0,90.0,168,0.211,0.146,0.211,100,0,,,0,False,True,0.0,none,0,0,0
56,97,federation,500,True,True,0.819,1.0,1.0,48,27,0.328,0.591,22,13,0.1,0.653,0.608,6,6,1.0,0.174,90.0,138,0.227,0.179,0.227,100,0,,,0,False,True,0.0,none,0,0,0
57,98,federation,500,True,True,0.916,1.0,1.0,34,7,0.91,0.4,10,4,0.1,0.709,0.617,6,6,1.0,0.42,93.333,131,0.31,0.242,0.31,100,0,,,0,False,True,0.0,none,0,0,0
58,99,federation,500,True,True,0.86,1.0,1.0,45,15,0.766,0.385,13,5,0.1,0.66,0.595,6,6,1.0,0.267,90.0,156,0.26,0.202,0.26,100,0,,,0,False,True,0.0,none,0,0,0
59,100,federation,500,True,True,0.945,1.0,1.0,39,7,0.909,0.538,13,7,0.1,0.784,0.675,6,6,1.0,0.496,90.0,117,0.292,0.218,0.292,100,0,,,0,False,True,0.0,none,0,0,0
60,101,federation,500,True,True,0.947,1.0,1.0,34,10,0.662,0.706,17,12,0.1,0.784,0.686,6,6,1.0,0.381,90.0,112,0.317,0.253,0.317,100,0,,,0,False,True,0.0,none,0,0,0
61,102,federation,500,True,True,0.946,1.0,1.0,27,9,0.875,0.333,6,2,0.1,0.793,0.692,6,6,1.0,0.425,91.667,94,0.373,0.29,0.373,100,0,,,0,False,True,0.0,none,0,0,0
62,103,federation,500,True,True,0.887,1.0,1.0,34,11,0.788,0.167,6,1,0.1,0.663,0.58,6,6,1.0,0.295,91.667,129,0.291,0.21,0.291,100,0,,,0,False,True,0.0,none,0,0,0
63,104,federation,500,True,True,0.924,1.0,1.0,32,12,0.843,0.583,12,7,0.1,0.699,0.611,6,6,1.0,0.307,90.0,114,0.307,0.236,0.307,100,0,,,0,False,True,0.0,none,0,0,0
64,105,federation,500,True,True,0.95,1.0,1.0,25,9,0.881,0.6,5,3,0.1,0.766,0.659,6,6,1.0,0.38,90.0,111,0.384,0.29,0.384,100,0,,,0,False,True,0.0,none,0,0,0
65,106,federation,500,True,True,0.927,1.0,1.0,44,12,0.812,0.2,10,2,0.1,0.727,0.637,6,6,1.0,0.386,90.0,132,0.278,0.203,0.278,100,0,,,0,False,True,0.0,none,0,0,0
66,107,federation,500,True,True,0.932,1.0,1.0,30,8,0.894,0.222,9,2,0.1,0.697,0.593,6,6,1.0,0.347,90.0,120,0.32,0.243,0.32,100,0,,,0,False,True,0.0,none,0,0,0
67,108,federation,500,True,True,0.936,1.0,1.0,33,10,0.818,0.5,10,5,0.1,0.712,0.611,6,6,1.0,0.351,110.0,121,0.313,0.235,0.313,100,0,,,0,False,True,0.0,none,0,0,0
68,109,federation,500,True,True,0.915,1.0,1.0,35,10,0.836,0.2,5,1,0.1,0.685,0.6,6,6,1.0,0.262,90.0,146,0.314,0.234,0.314,100,0,,,0,False,True,0.0,none,0,0,0
69,110,federation,500,True,True,0.875,1.0,1.0,34,13,0.791,0.786,14,11,0.1,0.646,0.572,6,6,1.0,0.205,90.0,133,0.283,0.222,0.283,100,0,,,0,False,True,0.0,none,0,0,0
70,111,federation,500,True,True,0.934,1.0,1.0,26,8,0.882,0.2,5,1,0.1,0.744,0.646,6,6,1.0,0.302,90.0,106,0.363,0.261,0.363,100,0,,,0,False,True,0.0,none,0,0,0
71,112,federation,500,True,True,0.963,1.0,1.0,34,9,0.87,0.375,8,3,0.1,0.821,0.705,6,6,1.0,0.456,90.0,114,0.37,0.289,0.37,100,0,,380,59,False,True,0.0,none,0,0,0
72,113,federation,500,True,True,0.919,1.0,1.0,37,8,0.896,0.714,14,10,0.1,0.718,0.623,6,6,1.0,0.374,90.0,123,0.289,0.222,0.289,100,0,,,0,False,True,0.0,none,0,0,0
73,114,federation,500,True,True,0.957,1.0,1.0,36,9,0.882,0.5,10,5,0.1,0.749,0.642,6,6,1.0,0.46,90.0,124,0.301,0.217,0.301,100,0,,,0,False,True,0.0,none,0,0,0
74,115,federation,500,True,True,0.891,1.0,1.0,27,11,0.851,0.167,6,1,0.1,0.642,0.551,6,6,1.0,0.182,90.0,120,0.317,0.244,0.317,100,0,,,0,False,True,0.0,none,0,0,0
75,116,federation,500,True,True,0.89,1.0,1.0,49,16,0.627,0.474,19,9,0.1,0.673,0.604,6,6,1.0,0.266,90.0,154,0.205,0.158,0.205,100,0,,,0,False,True,0.0,none,0,0,0
76,117,federation,500,True,True,0.961,1.0,1.0,26,8,0.896,0.571,7,4,0.1,0.781,0.669,6,6,1.0,0.432,90.0,111,0.374,0.289,0.374,100,0,,,0,False,True,0.0,none,0,0,0
77,118,federation,500,True,True,0.933,1.0,1.0,36,11,0.831,0.583,12,7,0.1,0.761,0.663,6,6,1.0,0.339,90.0,122,0.31,0.242,0.31,100,0,,,0,False,True,0.0,none,0,0,0
78,119,federation,500,True,True,0.89,1.0,1.0,34,14,0.731,0.2,5,1,0.1,0.666,0.592,6,6,1.0,0.259,90.0,120,0.312,0.231,0.312,100,0,,,0,False,True,0.0,none,0,0,0
79,120,federation,500,True,True,0.95,1.0,1.0,34,9,0.812,0.333,6,2,0.1,0.774,0.673,6,6,1.0,0.386,90.0,127,0.351,0.281,0.351,100,0,,,0,False,True,0.0,none,0,0,0
80,121,federation,500,True,True,0.879,1.0,1.0,31,13,0.806,0.364,11,4,0.1,0.65,0.569,6,6,1.0,0.204,90.0,129,0.288,0.236,0.288,100,0,,,0,False,True,0.0,none,0,0,0
81,122,federation,500,True,True,0.941,1.0,1.0,33,8,0.894,0.778,9,7,0.1,0.713,0.612,6,6,1.0,0.382,90.0,126,0.315,0.232,0.315,100,0,,,0,False,True,0.0,none,0,0,0
82,123,federation,500,True,True,0.933,1.0,1.0,40,10,0.848,0.6,15,9,0.1,0.788,0.69,6,6,1.0,0.431,90.0,123,0.317,0.243,0.317,100,0,,,0,False,True,0.0,none,0,0,0
83,124,federation,500,True,True,0.945,1.0,1.0,24,8,0.891,0.0,1,0,0.1,0.707,0.602,6,6,1.0,0.34,90.0,105,0.366,0.27,0.366,100,0,,,0,False,True,0.0,none,0,0,0
84,125,federation,500,True,True,0.927,1.0,1.0,30,13,0.758,0.4,5,2,0.1,0.721,0.635,6,6,1.0,0.2,90.0,125,0.339,0.262,0.339,100,0,,,0,False,True,0.0,none,0,0,0
85,126,federation,500,True,True,0.912,1.0,1.0,29,7,0.91,0.75,16,12,0.1,0.711,0.621,6,6,1.0,0.324,90.0,110,0.33,0.269,0.33,100,0,,,0,False,True,0.0,none,0,0,0
86,127,federation,500,True,True,0.932,1.0,1.0,40,12,0.833,0.714,14,10,0.1,0.726,0.639,6,6,1.0,0.302,90.0,138,0.274,0.207,0.274,100,0,,,0,False,True,0.0,none,0,0,0
87,128,federation,500,True,True,0.903,1.0,1.0,32,10,0.862,0.75,12,9,0.1,0.686,0.599,6,6,1.0,0.274,91.667,133,0.312,0.233,0.312,100,0,,,0,False,True,0.0,none,0,0,0
88,129,federation,500,True,True,0.945,1.0,1.0,24,7,0.906,0.5,8,4,0.1,0.771,0.681,6,6,1.0,0.372,90.0,99,0.402,0.316,0.402,100,0,,,0,False,True,0.0,none,0,0,0
89,130,federation,500,True,True,0.942,1.0,1.0,32,11,0.848,0.333,12,4,0.1,0.764,0.661,6,6,1.0,0.288,90.0,132,0.322,0.239,0.322,100,0,,,0,False,True,0.0,none,0,0,0
90,131,federation,500,True,True,0.936,1.0,1.0,31,9,0.879,0.615,13,8,0.1,0.754,0.641,6,6,1.0,0.455,90.0,110,0.335,0.254,0.335,100,0,,,0,False,True,0.0,none,0,0,0
91,132,federation,500,True,True,0.911,1.0,1.0,33,10,0.87,0.462,13,6,0.1,0.675,0.583,6,6,1.0,0.282,90.0,127,0.308,0.225,0.308,100,0,,,0,False,True,0.0,none,0,0,0
92,133,federation,500,True,True,0.946,1.0,1.0,42,9,0.851,0.4,10,4,0.1,0.774,0.68,6,6,1.0,0.415,90.0,147,0.299,0.23,0.299,100,0,,,0,False,True,0.0,none,0,0,0
93,134,federation,500,True,True,0.96,1.0,1.0,39,9,0.879,0.25,8,2,0.1,0.794,0.683,6,6,1.0,0.404,90.0,109,0.318,0.226,0.318,100,0,,,0,False,True,0.0,none,0,0,0
94,135,federation,500,True,True,0.9,1.0,1.0,42,18,0.612,0.615,13,8,0.1,0.743,0.657,6,6,1.0,0.276,90.0,127,0.299,0.226,0.299,100,0,,,0,False,True,0.0,none,0,0,0
95,136,federation,500,True,True,0.942,1.0,1.0,38,9,0.812,0.5,8,4,0.1,0.742,0.642,6,6,1.0,0.456,90.0,136,0.316,0.245,0.316,100,0,,,0,False,True,0.0,none,0,0,0
96,137,federation,500,True,True,0.922,1.0,1.0,30,12,0.826,0.167,6,1,0.1,0.715,0.626,6,6,1.0,0.318,90.0,110,0.331,0.243,0.331,100,0,,,0,False,True,0.0,none,0,0,0
97,138,federation,500,True,True,0.929,1.0,1.0,24,9,0.881,0.4,5,2,0.1,0.701,0.609,6,6,1.0,0.336,90.0,113,0.375,0.279,0.375,100,0,,,0,False,True,0.0,none,0,0,0
98,139,federation,500,True,True,0.926,1.0,1.0,41,7,0.91,0.5,14,7,0.1,0.753,0.665,6,6,1.0,0.432,90.0,132,0.299,0.237,0.299,100,0,,,0,False,True,0.0,none,0,0,0
99,140,federation,500,True,True,0.907,1.0,1.0,33,17,0.569,0.214,14,3,0.1,0.652,0.575,6,6,1.0,0.188,90.0,122,0.285,0.215,0.285,100,0,,,0,False,True,0.0,none,0,0,0
100,141,federation,500,True,True,0.915,1.0,1.0,27,9,0.881,0.375,8,3,0.1,0.707,0.606,6,6,1.0,0.404,90.0,104,0.326,0.238,0.326,100,0,,,0,False,True,0.0,none,0,0,0
