run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
18,59,random,500,True,True,0.886,1.0,1.0,37,20,0.618,0.714,14,10,0.05,0.63,0.532,6,6,1.0,0.142,90.0,141,0.276,0.209,0.276,100,0,,,0,False,True,0.0,none,0,0,0
19,60,random,500,True,True,0.876,1.0,1.0,37,26,0.609,0.6,15,9,0.05,0.623,0.522,6,6,1.0,0.084,90.0,154,0.257,0.202,0.257,100,0,,,0,False,True,0.0,none,0,0,0
20,61,random,500,True,True,0.701,1.0,1.0,40,34,0.456,0.85,20,17,0.05,0.509,0.472,6,6,1.0,0.033,103.333,167,0.229,0.193,0.229,100,0,,,0,False,True,0.0,none,0,0,0
21,62,random,500,True,True,0.74,1.0,1.0,44,40,0.368,0.75,24,18,0.05,0.559,0.509,6,6,1.0,0.038,90.0,159,0.212,0.178,0.212,100,0,,,0,False,True,0.0,none,0,0,0
22,63,random,500,False,False,0.391,1.0,1.0,55,56,0.167,0.789,38,30,0.05,0.263,0.338,6,6,1.0,0.0,90.0,191,0.143,0.119,0.143,100,0,,,0,False,True,0.0,none,0,0,0
23,64,random,500,True,True,0.895,1.0,1.0,38,16,0.736,0.706,17,12,0.05,0.631,0.534,6,6,1.0,0.172,90.0,151,0.253,0.206,0.253,100,0,,,0,False,True,0.0,none,0,0,0
24,65,random,500,True,True,0.689,1.0,1.0,44,40,0.323,0.7,20,14,0.05,0.504,0.46,6,6,1.0,0.027,90.0,190,0.199,0.177,0.199,100,0,,,0,False,True,0.0,none,0,0,0
25,66,random,500,True,True,0.741,1.0,1.0,41,30,0.551,0.381,21,8,0.05,0.55,0.493,6,6,1.0,0.076,90.0,158,0.227,0.185,0.227,100,0,,,0,False,True,0.0,none,0,0,0
26,67,random,500,True,True,0.648,1.0,1.0,43,44,0.358,0.667,24,16,0.05,0.455,0.438,6,6,1.0,0.0,90.0,150,0.243,0.199,0.243,100,0,,,0,False,True,0.0,none,0,0,0
27,68,random,500,True,True,0.828,1.0,1.0,56,44,0.152,0.722,18,13,0.05,0.622,0.535,6,6,1.0,0.064,90.0,192,0.193,0.166,0.193,100,0,,,0,False,True,0.0,none,0,0,0
28,69,random,500,True,True,0.728,1.0,1.0,51,46,0.242,0.76,25,19,0.05,0.553,0.494,6,6,1.0,0.033,90.0,163,0.176,0.157,0.176,100,0,,,0,False,True,0.0,none,0,0,0
29,70,random,500,True,True,0.814,1.0,1.0,38,27,0.562,0.8,20,16,0.05,0.606,0.522,6,6,1.0,0.079,90.0,163,0.258,0.194,0.258,100,0,,,0,False,True,0.0,none,0,0,0
30,71,random,500,True,True,0.861,1.0,1.0,37,20,0.672,0.75,20,15,0.05,0.628,0.536,6,6,1.0,0.165,90.0,137,0.257,0.196,0.257,100,0,,,0,False,True,0.0,none,0,0,0
31,72,random,500,True,True,0.867,1.0,1.0,38,21,0.574,0.692,13,9,0.05,0.624,0.532,6,6,1.0,0.126,90.0,151,0.251,0.193,0.251,100,0,,,0,False,True,0.0,none,0,0,0
32,73,random,500,True,True,0.846,1.0,1.0,50,24,0.254,0.667,21,14,0.05,0.625,0.534,6,6,1.0,0.172,90.0,163,0.2,0.186,0.2,100,0,,,0,False,True,0.0,none,0,0,0
33,74,random,500,True,True,0.781,1.0,1.0,39,28,0.507,0.652,23,15,0.05,0.59,0.519,6,6,1.0,0.089,90.0,135,0.234,0.184,0.234,100,0,,,0,False,True,0.0,none,0,0,0
34,75,random,500,False,False,0.221,1.0,1.0,63,64,0.06,0.857,49,42,0.05,0.093,0.155,6,6,1.0,0.0,90.0,198,0.093,0.129,0.093,100,0,,,0,False,True,0.0,none,0,0,0
35,76,random,500,True,True,0.61,1.0,1.0,49,50,0.269,0.654,26,17,0.05,0.437,0.428,6,6,1.0,0.0,90.0,192,0.189,0.16,0.189,100,0,,,0,False,True,0.0,none,0,0,0
36,77,random,500,False,False,0.205,1.0,1.0,55,54,0.159,0.766,47,36,0.05,0.078,0.128,6,6,1.0,0.0,90.0,180,0.078,0.121,0.078,100,0,,,0,False,True,0.0,none,0,0,0
37,78,random,500,True,True,0.868,1.0,1.0,36,18,0.757,0.625,16,10,0.05,0.623,0.523,6,6,1.0,0.209,90.0,158,0.293,0.227,0.293,100,0,,,0,False,True,0.0,none,0,0,0
38,79,random,500,False,False,0.482,1.0,1.0,59,59,0.119,0.821,39,32,0.05,0.359,0.388,6,6,1.0,0.0,90.0,182,0.119,0.124,0.119,100,0,,,0,False,True,0.0,none,0,0,0
39,80,random,500,True,True,0.845,1.0,1.0,42,29,0.425,0.611,18,11,0.05,0.596,0.52,6,6,1.0,0.092,90.0,163,0.229,0.174,0.229,100,0,,,0,False,True,0.0,none,0,0,0
40,81,random,500,True,True,0.75,1.0,1.0,36,31,0.5,0.778,18,14,0.05,0.533,0.477,6,6,1.0,0.044,90.0,137,0.24,0.189,0.24,100,0,,,0,False,True,0.0,none,0,0,0
41,82,random,500,True,True,0.871,1.0,1.0,48,23,0.648,0.647,17,11,0.05,0.66,0.566,6,6,1.0,0.18,90.0,172,0.221,0.166,0.221,100,0,,,0,False,True,0.0,none,0,0,0
42,83,random,500,True,True,0.843,1.0,1.0,35,25,0.582,0.583,12,7,0.05,0.595,0.505,6,6,1.0,0.087,90.0,138,0.239,0.192,0.239,100,0,,,0,False,True,0.0,none,0,0,0
43,84,random,500,True,True,0.852,1.0,1.0,45,31,0.364,0.625,16,10,0.05,0.617,0.518,6,6,1.0,0.093,90.0,175,0.218,0.162,0.218,100,0,,,0,False,True,0.0,none,0,0,0
44,85,random,500,True,True,0.58,1.0,1.0,53,54,0.232,0.7,30,21,0.05,0.435,0.436,6,6,1.0,0.0,90.0,177,0.154,0.128,0.154,100,0,,,0,False,True,0.0,none,0,0,0
45,86,random,500,False,False,0.457,1.0,1.0,54,55,0.203,0.657,35,23,0.05,0.318,0.357,6,6,1.0,0.0,90.0,181,0.18,0.164,0.18,100,0,,,0,False,True,0.0,none,0,0,0
46,87,random,500,True,True,0.739,1.0,1.0,40,30,0.4,0.435,23,10,0.05,0.553,0.503,6,6,1.0,0.076,90.0,145,0.235,0.191,0.235,100,0,,,0,False,True,0.0,none,0,0,0
47,88,random,500,True,True,0.661,1.0,1.0,45,47,0.313,0.92,25,23,0.05,0.504,0.472,6,6,1.0,0.0,90.0,153,0.181,0.156,0.181,100,0,,,0,False,True,0.0,none,0,0,0
48,89,random,500,True,True,0.605,1.0,1.0,54,55,0.206,0.774,31,24,0.05,0.452,0.447,6,6,1.0,0.0,90.0,186,0.155,0.139,0.155,100,0,,,0,False,True,0.0,none,0,0,0
49,90,random,500,True,True,0.723,1.0,1.0,49,44,0.319,0.643,28,18,0.05,0.567,0.521,6,6,1.0,0.045,90.0,156,0.187,0.155,0.187,100,0,,,0,False,True,0.0,none,0,0,0
50,91,random,500,False,False,0.404,1.0,1.0,52,53,0.235,0.771,35,27,0.05,0.255,0.316,6,6,1.0,0.0,90.0,181,0.156,0.151,0.156,100,0,,,0,False,True,0.0,none,0,0,0
51,92,random,500,True,True,0.874,1.0,1.0,31,20,0.714,0.688,16,11,0.05,0.633,0.546,6,6,1.0,0.119,90.0,135,0.297,0.234,0.297,100,0,,,0,False,True,0.0,none,0,0,0
52,93,random,500,True,True,0.67,1.0,1.0,48,41,0.273,0.793,29,23,0.05,0.521,0.494,6,6,1.0,0.048,90.0,167,0.18,0.164,0.18,100,0,,,0,False,True,0.0,none,0,0,0
53,94,random,500,True,True,0.617,1.0,1.0,48,48,0.309,0.708,24,17,0.05,0.423,0.412,6,6,1.0,0.0,90.0,198,0.189,0.157,0.189,100,0,,,0,False,True,0.0,none,0,0,0
54,95,random,500,True,True,0.678,1.0,1.0,43,41,0.359,0.773,22,17,0.05,0.478,0.441,6,6,1.0,0.007,90.0,155,0.196,0.151,0.196,100,0,,,0,False,True,0.0,none,0,0,0
55,96,random,500,False,False,0.398,1.0,1.0,59,62,0.071,0.806,36,29,0.05,0.26,0.318,6,6,1.0,0.0,90.0,157,0.139,0.134,0.139,100,0,,,0,False,True,0.0,none,0,0,0
56,97,random,500,False,False,0.382,1.0,1.0,58,59,0.09,0.829,35,29,0.05,0.242,0.313,6,6,1.0,0.0,90.0,160,0.134,0.141,0.134,100,0,,,0,False,True,0.0,none,0,0,0
57,98,random,500,False,False,0.381,1.0,1.0,59,60,0.104,0.722,36,26,0.05,0.274,0.332,6,6,1.0,0.0,90.0,183,0.134,0.132,0.134,100,0,,,0,False,True,0.0,none,0,0,0
58,99,random,500,False,False,0.371,1.0,1.0,63,62,0.016,0.912,34,31,0.05,0.257,0.306,6,6,1.0,0.0,90.0,204,0.089,0.105,0.089,100,0,,,0,False,True,0.0,none,0,0,0
59,100,random,500,True,True,0.775,1.0,1.0,48,38,0.373,0.667,21,14,0.05,0.578,0.518,6,6,1.0,0.065,90.0,169,0.187,0.153,0.187,100,0,,,0,False,True,0.0,none,0,0,0
60,101,random,500,True,True,0.711,1.0,1.0,46,44,0.333,0.875,24,21,0.05,0.511,0.466,6,6,1.0,0.006,90.0,177,0.194,0.164,0.194,100,0,,,0,False,True,0.0,none,0,0,0
61,102,random,500,True,True,0.85,1.0,1.0,31,19,0.667,0.615,13,8,0.05,0.605,0.517,6,6,1.0,0.126,90.0,127,0.278,0.198,0.278,100,0,,,0,False,True,0.0,none,0,0,0
62,103,random,500,True,True,0.778,1.0,1.0,50,41,0.254,0.818,22,18,0.05,0.591,0.532,6,6,1.0,0.056,90.0,177,0.179,0.148,0.179,100,0,,,0,False,True,0.0,none,0,0,0
63,104,random,500,True,True,0.65,1.0,1.0,47,45,0.292,0.667,24,16,0.05,0.486,0.465,6,6,1.0,0.012,90.0,171,0.187,0.161,0.187,100,0,,,0,False,True,0.0,none,0,0,0
64,105,random,500,True,True,0.882,1.0,1.0,39,15,0.426,0.538,13,7,0.05,0.603,0.506,6,6,1.0,0.175,90.0,160,0.234,0.187,0.234,100,0,,,0,False,True,0.0,none,0,0,0
65,106,random,500,True,True,0.726,1.0,1.0,47,38,0.408,0.6,15,9,0.05,0.536,0.487,6,6,1.0,0.056,90.0,179,0.232,0.189,0.232,100,0,,,0,False,True,0.0,none,0,0,0
66,107,random,500,True,True,0.684,1.0,1.0,42,40,0.397,0.696,23,16,0.05,0.501,0.462,6,6,1.0,0.018,90.0,168,0.208,0.184,0.208,100,0,,,0,False,True,0.0,none,0,0,0
67,108,random,500,True,True,0.646,1.0,1.0,59,59,0.134,0.818,33,27,0.05,0.481,0.455,6,6,1.0,0.0,90.0,208,0.113,0.132,0.113,100,0,,,0,False,True,0.0,none,0,0,0
68,109,random,500,True,True,0.81,1.0,1.0,42,29,0.537,0.591,22,13,0.05,0.608,0.543,6,6,1.0,0.086,90.0,163,0.234,0.2,0.234,100,0,,,0,False,True,0.0,none,0,0,0
69,110,random,500,False,False,0.476,1.0,1.0,51,52,0.25,0.879,33,29,0.05,0.315,0.347,6,6,1.0,0.0,90.0,202,0.154,0.154,0.154,100,0,,,0,False,True,0.0,none,0,0,0
70,111,random,500,True,True,0.849,1.0,1.0,42,24,0.588,0.4,20,8,0.05,0.629,0.538,6,6,1.0,0.132,90.0,161,0.229,0.177,0.229,100,0,,,0,False,True,0.0,none,0,0,0
71,112,random,500,True,True,0.72,1.0,1.0,52,47,0.188,0.741,27,20,0.05,0.536,0.483,6,6,1.0,0.033,90.0,181,0.173,0.145,0.173,100,0,,,0,False,True,0.0,none,0,0,0
72,113,random,500,True,True,0.669,1.0,1.0,53,53,0.232,0.68,25,17,0.05,0.502,0.465,6,6,1.0,0.005,90.0,198,0.161,0.151,0.161,100,0,,,0,False,True,0.0,none,0,0,0
73,114,random,500,True,True,0.528,1.0,1.0,58,58,0.092,0.828,29,24,0.05,0.389,0.406,6,6,1.0,0.0,105.0,181,0.131,0.119,0.131,100,0,,,0,False,True,0.0,none,0,0,0
74,115,random,500,True,True,0.713,1.0,1.0,48,42,0.324,0.625,24,15,0.05,0.529,0.477,6,6,1.0,0.038,90.0,183,0.188,0.168,0.188,100,0,,,0,False,True,0.0,none,0,0,0
75,116,random,500,True,True,0.677,1.0,1.0,47,44,0.328,0.812,32,26,0.05,0.557,0.525,6,6,1.0,0.018,90.0,171,0.204,0.175,0.204,100,0,,,0,False,True,0.0,none,0,0,0
76,117,random,500,True,True,0.85,1.0,1.0,41,24,0.576,0.684,19,13,0.05,0.625,0.541,6,6,1.0,0.139,90.0,161,0.234,0.19,0.234,100,0,,,0,False,True,0.0,none,0,0,0
77,118,random,500,True,True,0.641,1.0,1.0,47,47,0.319,0.72,25,18,0.05,0.463,0.438,6,6,1.0,0.006,90.0,162,0.192,0.168,0.192,100,0,,,0,False,True,0.0,none,0,0,0
78,119,random,500,True,True,0.851,1.0,1.0,41,28,0.493,0.619,21,13,0.05,0.631,0.537,6,6,1.0,0.097,90.0,144,0.249,0.19,0.249,100,0,,,0,False,True,0.0,none,0,0,0
79,120,random,500,True,True,0.856,1.0,1.0,40,21,0.687,0.667,18,12,0.05,0.611,0.53,6,6,1.0,0.124,90.0,170,0.25,0.195,0.25,100,0,,,0,False,True,0.0,none,0,0,0
80,121,random,500,False,False,0.319,1.0,1.0,62,62,0.076,0.816,38,31,0.05,0.203,0.288,6,6,1.0,0.0,90.0,195,0.103,0.101,0.103,100,0,,,0,False,True,0.0,none,0,0,0
81,122,random,500,True,True,0.795,1.0,1.0,36,23,0.629,0.579,19,11,0.05,0.59,0.515,6,6,1.0,0.091,90.0,154,0.248,0.187,0.248,100,0,,,0,False,True,0.0,none,0,0,0
82,123,random,500,True,True,0.783,1.0,1.0,49,42,0.242,0.682,22,15,0.05,0.581,0.509,6,6,1.0,0.045,90.0,166,0.207,0.166,0.207,100,0,,,0,False,True,0.0,none,0,0,0
83,124,random,500,True,True,0.871,1.0,1.0,35,20,0.638,0.8,15,12,0.05,0.627,0.531,6,6,1.0,0.132,90.0,145,0.281,0.206,0.281,100,0,,,0,False,True,0.0,none,0,0,0
84,125,random,500,True,True,0.813,1.0,1.0,36,17,0.652,0.714,14,10,0.05,0.606,0.523,6,6,1.0,0.151,90.0,139,0.268,0.198,0.268,100,0,,,0,False,True,0.0,none,0,0,0
85,126,random,500,True,True,0.537,1.0,1.0,50,49,0.284,0.839,31,26,0.05,0.372,0.388,6,6,1.0,0.0,90.0,171,0.163,0.134,0.163,100,0,,,0,False,True,0.0,none,0,0,0
86,127,random,500,False,False,0.45,1.0,1.0,60,61,0.104,0.625,32,20,0.05,0.342,0.38,6,6,1.0,0.0,90.0,199,0.145,0.133,0.145,100,0,,,0,False,True,0.0,none,0,0,0
87,128,random,500,False,False,0.29,1.0,1.0,57,58,0.123,0.789,38,30,0.05,0.156,0.216,6,6,1.0,0.0,90.0,188,0.145,0.147,0.145,100,0,,,0,False,True,0.0,none,0,0,0
88,129,random,500,True,True,0.837,1.0,1.0,45,38,0.357,0.684,19,13,0.05,0.607,0.53,6,6,1.0,0.05,90.0,159,0.204,0.153,0.204,100,0,,,0,False,True,0.0,none,0,0,0
89,130,random,500,True,True,0.637,1.0,1.0,52,50,0.268,0.655,29,19,0.05,0.472,0.445,6,6,1.0,0.015,90.0,205,0.161,0.156,0.161,100,0,,,0,False,True,0.0,none,0,0,0
90,131,random,500,True,True,0.811,1.0,1.0,38,24,0.621,0.905,21,19,0.05,0.58,0.511,6,6,1.0,0.101,90.0,159,0.231,0.182,0.231,100,0,,,0,False,True,0.0,none,0,0,0
91,132,random,500,True,True,0.624,1.0,1.0,48,49,0.284,0.826,23,19,0.05,0.476,0.46,6,6,1.0,0.0,90.0,166,0.183,0.154,0.183,100,0,,,0,False,True,0.0,none,0,0,0
92,133,random,500,True,True,0.791,1.0,1.0,43,37,0.406,0.529,17,9,0.05,0.578,0.511,6,6,1.0,0.044,90.0,159,0.208,0.169,0.208,100,0,,,0,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.861,1.0,1.0,39,22,0.662,0.5,18,9,0.05,0.642,0.541,6,6,1.0,0.153,90.0,131,0.247,0.18,0.247,100,0,,,0,False,True,0.0,none,0,0,0
94,135,random,500,True,True,0.815,1.0,1.0,43,26,0.597,0.792,24,19,0.05,0.615,0.539,6,6,1.0,0.132,90.0,151,0.221,0.186,0.221,100,0,,,0,False,True,0.0,none,0,0,0
95,136,random,500,True,True,0.733,1.0,1.0,44,42,0.348,0.739,23,17,0.05,0.551,0.5,6,6,1.0,0.016,90.0,187,0.203,0.167,0.203,100,0,,,0,False,True,0.0,none,0,0,0
96,137,random,500,True,True,0.824,1.0,1.0,42,33,0.5,0.737,19,14,0.05,0.611,0.531,6,6,1.0,0.079,90.0,148,0.216,0.164,0.216,100,0,,,0,False,True,0.0,none,0,0,0
97,138,random,500,True,True,0.81,1.0,1.0,46,28,0.309,0.684,19,13,0.05,0.603,0.522,6,6,1.0,0.116,90.0,172,0.204,0.182,0.204,100,0,,,0,False,True,0.0,none,0,0,0
98,139,random,500,False,False,0.349,1.0,1.0,52,50,0.234,0.684,38,26,0.05,0.215,0.27,6,6,1.0,0.0,90.0,168,0.145,0.131,0.145,100,0,,,0,False,True,0.0,none,0,0,0
99,140,random,500,False,False,0.274,1.0,1.0,61,62,0.047,0.78,41,32,0.05,0.121,0.195,6,6,1.0,0.0,90.0,183,0.112,0.117,0.112,100,0,,,0,False,True,0.0,none,0,0,0
100,141,random,500,True,True,0.83,1.0,1.0,40,29,0.403,0.632,19,12,0.05,0.602,0.516,6,6,1.0,0.082,90.0,171,0.213,0.17,0.213,100,0,,,0,False,True,0.0,none,0,0,0
