run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,small-world,500,True,True,0.891,1.0,1.0,32,21,0.294,0.5,10,5,0.05,0.705,0.597,6,6,1.0,0.17,90.0,88,0.365,0.296,0.365,100,0,,,0,False,True,0.0,none,0,0,0
12,53,small-world,500,True,True,0.887,1.0,1.0,35,19,0.464,0.571,14,8,0.05,0.734,0.624,6,6,1.0,0.227,90.0,88,0.372,0.314,0.372,100,0,,,0,False,True,0.0,none,0,0,0
13,54,small-world,500,True,True,0.857,1.0,1.0,39,23,0.309,0.667,21,14,0.05,0.684,0.588,6,6,1.0,0.211,90.0,100,0.31,0.253,0.31,100,0,,,0,False,True,0.0,none,0,0,0
14,55,small-world,500,True,True,0.793,1.0,1.0,49,34,0.246,0.727,22,16,0.05,0.685,0.6,6,6,1.0,0.164,90.0,110,0.257,0.227,0.257,100,0,,,0,False,True,0.0,none,0,0,0
15,56,small-world,500,True,True,0.864,1.0,1.0,29,18,0.676,0.5,10,5,0.05,0.671,0.573,6,6,1.0,0.205,90.0,83,0.355,0.296,0.355,100,0,,,0,False,True,0.0,none,0,0,0
16,57,small-world,500,True,True,0.886,1.0,1.0,31,19,0.462,0.143,7,1,0.05,0.636,0.525,6,6,1.0,0.159,90.0,86,0.345,0.279,0.345,100,0,,,0,False,True,0.0,none,0,0,0
17,58,small-world,500,True,True,0.872,1.0,1.0,39,24,0.309,0.5,16,8,0.05,0.678,0.575,6,6,1.0,0.177,90.0,96,0.315,0.264,0.315,100,0,,,0,False,True,0.0,none,0,0,0
18,59,small-world,500,True,True,0.884,1.0,1.0,29,22,0.507,0.545,11,6,0.05,0.73,0.626,6,6,1.0,0.127,90.0,79,0.424,0.35,0.424,100,0,,,0,False,True,0.0,none,0,0,0
19,60,small-world,500,True,True,0.811,1.0,1.0,37,25,0.328,0.364,11,4,0.05,0.669,0.585,6,6,1.0,0.143,90.0,95,0.341,0.278,0.341,100,0,,,0,False,True,0.0,none,0,0,0
20,61,small-world,500,True,True,0.884,1.0,1.0,31,19,0.672,0.55,20,11,0.05,0.735,0.631,6,6,1.0,0.207,90.0,82,0.369,0.304,0.369,100,0,,,0,False,True,0.0,none,0,0,0
21,62,small-world,500,True,True,0.861,1.0,1.0,45,24,0.286,0.214,14,3,0.05,0.693,0.601,6,6,1.0,0.222,90.0,108,0.303,0.257,0.303,100,0,,,0,False,True,0.0,none,0,0,0
22,63,small-world,500,True,True,0.873,1.0,1.0,28,22,0.362,0.6,15,9,0.05,0.692,0.594,6,6,1.0,0.096,100.0,83,0.369,0.324,0.369,100,0,,,0,False,True,0.0,none,0,0,0
23,64,small-world,500,True,True,0.879,1.0,1.0,36,23,0.455,0.438,16,7,0.05,0.671,0.561,6,6,1.0,0.217,90.0,92,0.316,0.251,0.316,100,0,,,0,False,True,0.0,none,0,0,0
24,65,small-world,500,True,True,0.886,1.0,1.0,31,22,0.676,0.455,11,5,0.05,0.712,0.602,6,6,1.0,0.135,90.0,89,0.377,0.297,0.377,100,0,,,0,False,True,0.0,none,0,0,0
25,66,small-world,500,True,True,0.885,1.0,1.0,35,20,0.441,0.462,13,6,0.05,0.757,0.65,6,6,1.0,0.189,90.0,90,0.384,0.313,0.384,100,0,,,0,False,True,0.0,none,0,0,0
26,67,small-world,500,True,True,0.884,1.0,1.0,34,19,0.507,0.385,13,5,0.05,0.677,0.569,6,6,1.0,0.247,90.0,91,0.342,0.28,0.342,100,0,,,0,False,True,0.0,none,0,0,0
27,68,small-world,500,True,True,0.805,1.0,1.0,43,37,0.147,0.579,19,11,0.05,0.637,0.564,6,6,1.0,0.069,90.0,102,0.314,0.263,0.314,100,0,,,0,False,True,0.0,none,0,0,0
28,69,small-world,500,True,True,0.826,1.0,1.0,32,26,0.284,0.562,16,9,0.05,0.639,0.559,6,6,1.0,0.096,90.0,83,0.331,0.285,0.331,100,0,,,0,False,True,0.0,none,0,0,0
29,70,small-world,500,True,True,0.898,1.0,1.0,40,21,0.561,0.474,19,9,0.05,0.711,0.61,6,6,1.0,0.247,90.0,97,0.318,0.263,0.318,100,0,,,0,False,True,0.0,none,0,0,0
30,71,small-world,500,True,True,0.899,1.0,1.0,37,20,0.328,0.625,16,10,0.05,0.73,0.618,6,6,1.0,0.217,90.0,92,0.342,0.283,0.342,100,0,,,0,False,True,0.0,none,0,0,0
31,72,small-world,500,True,True,0.875,1.0,1.0,29,23,0.609,0.667,12,8,0.05,0.677,0.582,6,6,1.0,0.089,90.0,85,0.374,0.309,0.374,100,0,,,0,False,True,0.0,none,0,0,0
32,73,small-world,500,True,True,0.834,1.0,1.0,37,28,0.303,0.556,18,10,0.05,0.64,0.548,6,6,1.0,0.135,90.0,96,0.317,0.26,0.317,100,0,,,0,False,True,0.0,none,0,0,0
33,74,small-world,500,True,True,0.836,1.0,1.0,36,21,0.58,0.562,16,9,0.05,0.662,0.571,6,6,1.0,0.179,90.0,95,0.332,0.274,0.332,100,0,,,0,False,True,0.0,none,0,0,0
34,75,small-world,500,True,True,0.843,1.0,1.0,27,22,0.492,0.615,13,8,0.05,0.636,0.552,6,6,1.0,0.104,90.0,74,0.343,0.291,0.343,100,0,,,0,False,True,0.0,none,0,0,0
35,76,small-world,500,True,True,0.896,1.0,1.0,34,18,0.559,0.467,15,7,0.05,0.715,0.605,6,6,1.0,0.232,90.0,87,0.375,0.31,0.375,100,0,,,0,False,True,0.0,none,0,0,0
36,77,small-world,500,True,True,0.861,1.0,1.0,34,25,0.406,0.611,18,11,0.05,0.656,0.561,6,6,1.0,0.14,90.0,93,0.3,0.242,0.3,100,0,,,0,False,True,0.0,none,0,0,0
37,78,small-world,500,True,True,0.902,1.0,1.0,37,15,0.382,0.556,9,5,0.05,0.757,0.631,6,6,1.0,0.326,90.0,95,0.378,0.311,0.378,100,0,,,0,False,True,0.0,none,0,0,0
38,79,small-world,500,True,True,0.861,1.0,1.0,27,18,0.706,0.6,15,9,0.05,0.695,0.605,6,6,1.0,0.24,90.0,75,0.394,0.331,0.394,100,0,,,0,False,True,0.0,none,0,0,0
39,80,small-world,500,True,True,0.896,1.0,1.0,40,24,0.508,0.538,13,7,0.05,0.657,0.548,6,6,1.0,0.2,90.0,100,0.306,0.249,0.306,100,0,,,0,False,True,0.0,none,0,0,0
40,81,small-world,500,True,True,0.88,1.0,1.0,36,24,0.309,0.385,13,5,0.05,0.67,0.564,6,6,1.0,0.17,90.0,94,0.323,0.267,0.323,100,0,,,0,False,True,0.0,none,0,0,0
41,82,small-world,500,True,True,0.918,1.0,1.0,35,13,0.723,0.429,7,3,0.05,0.674,0.55,6,6,1.0,0.281,90.0,94,0.343,0.28,0.343,100,0,,,0,False,True,0.0,none,0,0,0
42,83,small-world,500,True,True,0.867,1.0,1.0,31,21,0.582,0.5,12,6,0.05,0.687,0.595,6,6,1.0,0.155,90.0,84,0.37,0.306,0.37,100,0,,,0,False,True,0.0,none,0,0,0
43,84,small-world,500,True,True,0.854,1.0,1.0,35,23,0.219,0.625,16,10,0.05,0.636,0.537,6,6,1.0,0.151,90.0,91,0.306,0.253,0.306,100,0,,,0,False,True,0.0,none,0,0,0
44,85,small-world,500,True,True,0.884,1.0,1.0,36,18,0.443,0.467,15,7,0.05,0.758,0.654,6,6,1.0,0.253,90.0,92,0.377,0.317,0.377,100,0,,,0,False,True,0.0,none,0,0,0
45,86,small-world,500,True,True,0.831,1.0,1.0,39,28,0.324,0.429,21,9,0.05,0.676,0.602,6,6,1.0,0.135,90.0,96,0.319,0.27,0.319,100,0,,,0,False,True,0.0,none,0,0,0
46,87,small-world,500,True,True,0.909,1.0,1.0,31,16,0.691,0.3,10,3,0.05,0.69,0.579,6,6,1.0,0.198,90.0,91,0.36,0.285,0.36,100,0,,,0,False,True,0.0,none,0,0,0
47,88,small-world,500,True,True,0.894,1.0,1.0,36,18,0.529,0.615,13,8,0.05,0.737,0.632,6,6,1.0,0.242,90.0,95,0.348,0.303,0.348,100,0,,,0,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.835,1.0,1.0,38,25,0.591,0.571,21,12,0.05,0.681,0.594,6,6,1.0,0.22,90.0,100,0.284,0.232,0.284,100,0,,,0,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.81,1.0,1.0,41,30,0.328,0.478,23,11,0.05,0.651,0.574,6,6,1.0,0.122,90.0,99,0.287,0.249,0.287,100,0,,,0,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,0.85,1.0,1.0,34,24,0.576,0.812,16,13,0.05,0.686,0.604,6,6,1.0,0.189,90.0,90,0.346,0.281,0.346,100,0,,,0,False,True,0.0,none,0,0,0
51,92,small-world,500,True,True,0.896,1.0,1.0,32,17,0.441,0.385,13,5,0.05,0.744,0.63,6,6,1.0,0.222,103.333,81,0.405,0.329,0.405,100,0,,,0,False,True,0.0,none,0,0,0
52,93,small-world,500,True,True,0.877,1.0,1.0,38,23,0.397,0.65,20,13,0.05,0.709,0.62,6,6,1.0,0.207,90.0,92,0.338,0.287,0.338,100,0,,,0,False,True,0.0,none,0,0,0
53,94,small-world,500,True,True,0.894,1.0,1.0,37,24,0.333,0.625,16,10,0.05,0.737,0.637,6,6,1.0,0.165,90.0,91,0.35,0.288,0.35,100,0,,,0,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.895,1.0,1.0,35,21,0.426,0.643,14,9,0.05,0.749,0.644,6,6,1.0,0.172,90.0,93,0.355,0.289,0.355,100,0,,,0,False,True,0.0,none,0,0,0
55,96,small-world,500,True,True,0.874,1.0,1.0,40,21,0.552,0.722,18,13,0.05,0.688,0.582,6,6,1.0,0.242,90.0,101,0.319,0.254,0.319,100,0,,,0,False,True,0.0,none,0,0,0
56,97,small-world,500,False,False,0.478,1.0,1.0,49,50,0.136,0.647,34,22,0.05,0.385,0.417,6,6,1.0,0.0,90.0,109,0.245,0.231,0.245,100,0,,,0,False,True,0.0,none,0,0,0
57,98,small-world,500,True,True,0.831,1.0,1.0,39,29,0.281,0.556,18,10,0.05,0.613,0.533,6,6,1.0,0.112,90.0,101,0.275,0.236,0.275,100,0,,,0,False,True,0.0,none,0,0,0
58,99,small-world,500,True,True,0.875,1.0,1.0,35,24,0.214,0.647,17,11,0.05,0.683,0.593,6,6,1.0,0.167,90.0,90,0.327,0.271,0.327,100,0,,,0,False,True,0.0,none,0,0,0
59,100,small-world,500,True,True,0.861,1.0,1.0,34,27,0.486,0.588,17,10,0.05,0.634,0.538,6,6,1.0,0.109,90.0,92,0.313,0.254,0.313,100,0,,,0,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,0.829,1.0,1.0,37,27,0.5,0.65,20,13,0.05,0.665,0.582,6,6,1.0,0.129,90.0,93,0.298,0.245,0.298,100,0,,,0,False,True,0.0,none,0,0,0
61,102,small-world,500,True,True,0.888,1.0,1.0,25,15,0.424,0.455,11,5,0.05,0.736,0.633,6,6,1.0,0.197,90.0,68,0.442,0.355,0.442,100,0,,,0,False,True,0.0,none,0,0,0
62,103,small-world,500,True,True,0.894,1.0,1.0,30,19,0.409,0.214,14,3,0.05,0.696,0.594,6,6,1.0,0.183,90.0,77,0.387,0.306,0.387,100,0,,,0,False,True,0.0,none,0,0,0
63,104,small-world,500,True,True,0.816,1.0,1.0,43,30,0.343,0.545,22,12,0.05,0.657,0.574,6,6,1.0,0.176,90.0,102,0.285,0.241,0.285,100,0,,,0,False,True,0.0,none,0,0,0
64,105,small-world,500,True,True,0.893,1.0,1.0,36,15,0.731,0.0,7,0,0.05,0.726,0.608,6,6,1.0,0.306,90.0,98,0.38,0.307,0.38,100,0,,,0,False,True,0.0,none,0,0,0
65,106,small-world,500,True,True,0.868,1.0,1.0,40,30,0.185,0.588,17,10,0.05,0.685,0.583,6,6,1.0,0.115,90.0,98,0.31,0.261,0.31,100,0,,,0,False,True,0.0,none,0,0,0
66,107,small-world,500,True,True,0.892,1.0,1.0,41,21,0.544,0.625,16,10,0.05,0.736,0.626,6,6,1.0,0.24,101.667,105,0.354,0.292,0.354,100,0,,,0,False,True,0.0,none,0,0,0
67,108,small-world,500,True,True,0.848,1.0,1.0,33,23,0.286,0.588,17,10,0.05,0.669,0.58,6,6,1.0,0.14,90.0,86,0.331,0.275,0.331,100,0,,,0,False,True,0.0,none,0,0,0
68,109,small-world,500,True,True,0.882,1.0,1.0,31,20,0.463,0.462,13,6,0.05,0.668,0.564,6,6,1.0,0.181,90.0,83,0.357,0.295,0.357,100,0,,,0,False,True,0.0,none,0,0,0
69,110,small-world,500,True,True,0.848,1.0,1.0,29,19,0.735,0.583,12,7,0.05,0.694,0.599,6,6,1.0,0.218,90.0,78,0.389,0.326,0.389,100,0,,,0,False,True,0.0,none,0,0,0
70,111,small-world,500,True,True,0.896,1.0,1.0,29,20,0.354,0.1,10,1,0.05,0.742,0.635,6,6,1.0,0.173,90.0,75,0.421,0.327,0.421,100,0,,,0,False,True,0.0,none,0,0,0
71,112,small-world,500,True,True,0.852,1.0,1.0,28,18,0.574,0.636,11,7,0.05,0.676,0.589,6,6,1.0,0.195,90.0,77,0.372,0.316,0.372,100,0,,,0,False,True,0.0,none,0,0,0
72,113,small-world,500,True,True,0.851,1.0,1.0,46,27,0.478,0.65,20,13,0.05,0.695,0.606,6,6,1.0,0.204,90.0,103,0.271,0.233,0.271,100,0,,,0,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.902,1.0,1.0,37,26,0.571,0.5,14,7,0.05,0.732,0.614,6,6,1.0,0.172,90.0,99,0.36,0.291,0.36,100,0,,,0,False,True,0.0,none,0,0,0
74,115,small-world,500,True,True,0.849,1.0,1.0,34,21,0.493,0.5,10,5,0.05,0.637,0.537,6,6,1.0,0.16,90.0,94,0.339,0.28,0.339,100,0,,,0,False,True,0.0,none,0,0,0
75,116,small-world,500,True,True,0.869,1.0,1.0,41,32,0.279,0.76,25,19,0.05,0.701,0.595,6,6,1.0,0.155,90.0,102,0.287,0.257,0.287,100,0,,,0,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.894,1.0,1.0,26,16,0.758,0.556,9,5,0.05,0.665,0.55,6,6,1.0,0.129,90.0,85,0.355,0.275,0.355,100,0,,,0,False,True,0.0,none,0,0,0
77,118,small-world,500,True,True,0.878,1.0,1.0,37,17,0.536,0.286,14,4,0.05,0.714,0.605,6,6,1.0,0.271,90.0,96,0.343,0.278,0.343,100,0,,,0,False,True,0.0,none,0,0,0
78,119,small-world,500,True,True,0.867,1.0,1.0,36,19,0.681,0.45,20,9,0.05,0.725,0.638,6,6,1.0,0.242,90.0,95,0.374,0.312,0.374,100,0,,,0,False,True,0.0,none,0,0,0
79,120,small-world,500,True,True,0.887,1.0,1.0,34,22,0.507,0.529,17,9,0.05,0.691,0.581,6,6,1.0,0.157,90.0,89,0.336,0.269,0.336,100,0,,,0,False,True,0.0,none,0,0,0
80,121,small-world,500,True,True,0.88,1.0,1.0,44,26,0.203,0.412,17,7,0.05,0.662,0.554,6,6,1.0,0.211,90.0,109,0.277,0.237,0.277,100,0,,,0,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.894,1.0,1.0,37,18,0.706,0.417,12,5,0.05,0.677,0.57,6,6,1.0,0.237,90.0,103,0.338,0.272,0.338,100,0,,,0,False,True,0.0,none,0,0,0
82,123,small-world,500,True,True,0.902,1.0,1.0,35,21,0.627,0.467,15,7,0.05,0.743,0.636,6,6,1.0,0.208,90.0,84,0.362,0.297,0.362,100,0,,,0,False,True,0.0,none,0,0,0
83,124,small-world,500,True,True,0.895,1.0,1.0,29,14,0.765,0.333,6,2,0.05,0.653,0.533,6,6,1.0,0.193,90.0,88,0.346,0.271,0.346,100,0,,,0,False,True,0.0,none,0,0,0
84,125,small-world,500,True,True,0.885,1.0,1.0,31,19,0.706,0.357,14,5,0.05,0.716,0.612,6,6,1.0,0.232,90.0,87,0.388,0.319,0.388,100,0,,,0,False,True,0.0,none,0,0,0
85,126,small-world,500,True,True,0.877,1.0,1.0,35,23,0.362,0.4,15,6,0.05,0.682,0.586,6,6,1.0,0.156,90.0,90,0.336,0.281,0.336,100,0,,,0,False,True,0.0,none,0,0,0
86,127,small-world,500,True,True,0.667,1.0,1.0,44,40,0.373,0.692,26,18,0.05,0.538,0.506,6,6,1.0,0.057,90.0,106,0.262,0.235,0.262,100,0,,,0,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.88,1.0,1.0,31,22,0.303,0.571,14,8,0.05,0.697,0.599,6,6,1.0,0.159,90.0,82,0.361,0.294,0.361,100,0,,,0,False,True,0.0,none,0,0,0
88,129,small-world,500,True,True,0.848,1.0,1.0,30,22,0.544,0.615,13,8,0.05,0.641,0.551,6,6,1.0,0.157,90.0,83,0.342,0.279,0.342,100,0,,,0,False,True,0.0,none,0,0,0
89,130,small-world,500,True,True,0.865,1.0,1.0,43,23,0.338,0.526,19,10,0.05,0.724,0.636,6,6,1.0,0.225,90.0,102,0.331,0.271,0.331,100,0,,,0,False,True,0.0,none,0,0,0
90,131,small-world,500,True,True,0.884,1.0,1.0,30,17,0.561,0.455,11,5,0.05,0.611,0.507,6,6,1.0,0.155,90.0,90,0.31,0.239,0.31,100,0,,,0,False,True,0.0,none,0,0,0
91,132,small-world,500,True,True,0.85,1.0,1.0,36,19,0.701,0.722,18,13,0.05,0.691,0.593,6,6,1.0,0.234,100.0,94,0.321,0.274,0.321,100,0,,,0,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,0.836,1.0,1.0,39,30,0.456,0.55,20,11,0.05,0.652,0.568,6,6,1.0,0.111,90.0,99,0.295,0.241,0.295,100,0,,,0,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.905,1.0,1.0,24,17,0.614,0.556,9,5,0.05,0.696,0.58,6,6,1.0,0.149,90.0,67,0.397,0.31,0.397,100,0,,,0,False,True,0.0,none,0,0,0
94,135,small-world,500,True,True,0.835,1.0,1.0,42,33,0.269,0.375,16,6,0.05,0.675,0.589,6,6,1.0,0.129,90.0,101,0.298,0.265,0.298,100,0,,,0,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.868,1.0,1.0,42,26,0.388,0.571,14,8,0.05,0.683,0.582,6,6,1.0,0.186,90.0,102,0.317,0.266,0.317,100,0,,,0,False,True,0.0,none,0,0,0
96,137,small-world,500,True,True,0.893,1.0,1.0,33,21,0.358,0.6,10,6,0.05,0.67,0.561,6,6,1.0,0.209,90.0,91,0.331,0.263,0.331,100,0,,,0,False,True,0.0,none,0,0,0
97,138,small-world,500,True,True,0.917,1.0,1.0,23,15,0.773,0.444,9,4,0.05,0.696,0.574,6,6,1.0,0.246,90.0,71,0.404,0.324,0.404,100,0,,,0,False,True,0.0,none,0,0,0
98,139,small-world,500,True,True,0.71,1.0,1.0,48,44,0.185,0.679,28,19,0.05,0.551,0.503,6,6,1.0,0.029,90.0,115,0.219,0.201,0.219,100,0,,,0,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.809,1.0,1.0,41,35,0.312,0.708,24,17,0.05,0.691,0.621,6,6,1.0,0.089,90.0,97,0.318,0.263,0.318,100,0,,,0,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,0.88,1.0,1.0,31,20,0.567,0.333,12,4,0.05,0.699,0.592,6,6,1.0,0.197,90.0,78,0.378,0.314,0.378,100,0,,,0,False,True,0.0,none,0,0,0
